geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,0910,E07000027,Barrow-in-Furness,19730,5470,4690,2320,990,230,70,10,..,33520
LAUA,0915,E07000028,Carlisle,22430,11960,7660,5440,2720,1130,370,30,..,51730
LAUA,0920,E07000029,Copeland,19280,4620,4090,3140,1840,440,90,20,..,33510
LAUA,0925,E07000030,Eden,4300,7130,5360,4690,3290,1050,400,50,..,26250
LAUA,0930,E07000031,South Lakeland,4840,10930,12250,9990,7320,4680,2850,280,..,53150
CTYMET,N/A,E11000001,Greater Manchester (Met County),556840,234770,209010,109940,57240,24090,14980,2040,..,1208900
LAUA,4205,E08000001,Bolton,64100,21510,18380,10400,5460,2220,1820,240,..,124120
LAUA,4210,E08000002,Bury,30150,18310,17220,9050,5350,1830,1250,180,..,83340
LAUA,4215,E08000003,Manchester,132000,38410,32150,15360,5470,2020,790,100,..,226310
LAUA,4220,E08000004,Oldham,50370,17020,15980,6750,3270,1520,860,80,..,95840
LAUA,4225,E08000005,Rochdale,51110,15540,11990,7770,4290,1640,870,60,..,93260
LAUA,4230,E08000006,Salford,59630,24900,16280,8120,3430,1390,850,100,..,114700
LAUA,4235,E08000007,Stockport,30930,27550,27930,19130,12660,6210,3350,190,..,127960
LAUA,4240,E08000008,Tameside,52350,18710,19070,6620,3630,900,400,40,..,101730
LAUA,4245,E08000009,Trafford,18670,21140,26500,14780,7700,4500,4150,1000,..,98440
LAUA,4250,E08000010,Wigan,67520,31680,23530,11960,5970,1870,630,50,..,143210
CTYMET,N/A,E10000017,Lancashire,200940,105400,99570,65270,39140,18750,10460,860,..,540390
LAUA,2315,E07000117,Burnley,25000,5360,6120,2750,1250,320,130,20,..,40970
LAUA,2320,E07000118,Chorley,14780,11320,9370,6630,4830,2130,890,70,..,50010
LAUA,2325,E07000119,Fylde,6960,6340,8790,7060,4760,2550,1550,130,..,38140
LAUA,2330,E07000120,Hyndburn,21740,5540,5520,2680,860,280,170,10,..,36800
LAUA,2335,E07000121,Lancaster,22440,16090,12330,6360,3920,1940,830,80,..,63980
LAUA,2340,E07000122,Pendle,24770,4580,4320,3170,1750,950,530,50,..,40110
LAUA,2345,E07000123,Preston,29000,12220,9680,6420,2620,1340,900,60,..,62230
LAUA,2350,E07000124,Ribble Valley,3690,5080,5030,4600,3550,2200,1900,220,..,26270
LAUA,2355,E07000125,Rossendale,16230,5000,4150,3340,1940,650,440,40,..,31790
LAUA,2360,E07000126,South Ribble,9960,13030,12120,7870,3950,1590,520,30,..,49080
LAUA,2365,E07000127,West Lancashire,14550,8900,9760,7030,4800,2470,1570,90,..,49180
LAUA,2370,E07000128,Wyre,11830,11940,12380,7360,4900,2330,1020,80,..,51830
CTYMET,N/A,E11000002,Merseyside (Met County),309230,130880,108230,52200,26280,12200,8150,710,..,647880
LAUA,4305,E08000011,Knowsley,37580,13840,9060,4010,1620,290,130,20,..,66540
LAUA,4310,E08000012,Liverpool,135580,39700,26900,13350,4850,2200,1660,140,..,224380
LAUA,4320,E08000014,Sefton,39400,27170,30180,15010,8300,3870,2710,260,..,126900
LAUA,4315,E08000013,St. Helens,37030,18130,14990,6580,3400,1610,550,40,..,82320
LAUA,4325,E08000015,Wirral,59630,32040,27100,13250,8110,4250,3110,260,..,147760
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1038900,483570,398720,226230,141760,67910,38610,3460,..,2399160
LAUA,2001,E06000011,East Riding of Yorkshire UA,39840,35920,29950,23440,14880,6670,3090,260,..,154050
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",81010,22510,10220,4160,1280,310,60,40,..,119600
LAUA,2002,E06000012,North East Lincolnshire UA,38380,17400,8760,4950,2030,720,450,60,..,72750
LAUA,2003,E06000013,North Lincolnshire UA,35270,15400,11120,7440,3690,1490,510,30,..,74950
LAUA,2741,E06000014,York UA,11830,24970,26430,13040,7560,3440,1750,120,..,89140
CTYMET,N/A,E10000023,North Yorkshire,47530,62450,63650,42480,33740,20110,12890,1230,..,284090
LAUA,2705,E07000163,Craven,4280,6160,5950,4290,3230,2000,1280,110,..,27300
LAUA,2710,E07000164,Hambleton,3680,8560,9350,6860,6090,3990,2440,170,..,41130
LAUA,2715,E07000165,Harrogate,8490,13920,16410,10660,9370,6320,5590,650,..,71420
LAUA,2720,E07000166,Richmondshire,3700,4890,5430,3480,3200,1640,830,100,..,23270
LAUA,2725,E07000167,Ryedale,2360,6250,5810,4340,3390,2050,1160,110,..,25470
LAUA,2730,E07000168,Scarborough,16240,14700,12730,7100,3990,1670,670,50,..,57140
LAUA,2735,E07000169,Selby,8760,7970,7990,5740,4460,2440,920,60,..,38350
CTYMET,N/A,E11000003,South Yorkshire (Met County),350520,103780,73910,42130,21680,9360,4970,420,..,606760
LAUA,4405,E08000016,Barnsley,64570,17790,12980,8520,3650,1430,630,50,..,109620
LAUA,4410,E08000017,Doncaster,79860,24340,14720,8960,4410,2020,890,130,..,135320
LAUA,4415,E08000018,Rotherham,62950,22540,15220,8940,4580,1710,710,60,..,116700
LAUA,4420,E08000019,Sheffield,143150,39110,30980,15720,9040,4200,2740,190,..,245120
CTYMET,N/A,E11000006,West Yorkshire (Met County),434520,201140,174680,88590,56900,25810,14890,1300,..,997830
LAUA,4705,E08000032,Bradford,91070,45450,39190,17560,12250,5760,3590,310,..,215160
LAUA,4710,E08000033,Calderdale,44350,18060,15300,7270,5420,2850,1300,50,..,94590
LAUA,4715,E08000034,Kirklees,83980,34390,31400,16480,11340,5070,2100,150,..,184900
LAUA,4720,E08000035,Leeds,136250,74750,67030,33430,20770,9850,6840,710,..,349620
LAUA,4725,E08000036,Wakefield,78880,28500,21770,13860,7120,2290,1060,80,..,153560
REGL,N/A,E12000004,EAST MIDLANDS,766100,465400,370800,222480,133340,64770,35650,3140,..,2061680
LAUA,1055,E06000015,Derby UA,56380,20990,16330,8350,4310,2260,640,50,..,109310
LAUA,2465,E06000016,Leicester UA,81030,26380,15830,6800,3340,1470,600,60,..,135520
LAUA,3060,E06000018,Nottingham UA,86140,22670,16030,6750,2410,1050,710,110,..,135880
LAUA,2470,E06000017,Rutland UA,1620,4560,3080,2470,2290,1610,1260,150,..,17030
CTYMET,N/A,E10000007,Derbyshire,134210,80440,59350,39250,23610,11780,6860,540,..,356030
LAUA,1005,E07000032,Amber Valley,22160,11920,10220,6170,3060,1640,1370,130,..,56660
LAUA,1010,E07000033,Bolsover,21750,5790,4110,2400,1080,320,120,20,..,35580
LAUA,1015,E07000034,Chesterfield,26640,10150,6180,3710,1790,520,220,20,..,49220
LAUA,1045,E07000035,Derbyshire Dales,3510,7250,7380,5570,4860,2960,2060,130,..,33720
LAUA,1025,E07000036,Erewash,21360,13710,7750,5020,2260,840,500,40,..,51490
LAUA,1030,E07000037,High Peak,8470,12850,8780,4710,3690,2090,830,50,..,41450
LAUA,1035,E07000038,North East Derbyshire,18890,8890,7460,4830,2920,1450,840,70,..,45350
LAUA,1040,E07000039,South Derbyshire,11440,9900,7480,6840,3940,1960,930,90,..,42570
CTYMET,N/A,E10000018,Leicestershire,47460,85900,64350,42760,28940,13560,8180,760,..,291890
LAUA,2405,E07000129,Blaby,4780,14850,9610,6480,4140,1460,510,40,..,41850
LAUA,2410,E07000130,Charnwood,12400,20410,18100,10330,6550,3130,1920,210,..,73040
LAUA,2415,E07000131,Harborough,4380,8310,7640,6140,5960,3380,2480,230,..,38510
LAUA,2420,E07000132,Hinckley and Bosworth,8380,15610,10870,7250,4170,2120,990,70,..,49450
LAUA,2430,E07000133,Melton,3570,7090,3740,3500,2330,1400,950,90,..,22660
LAUA,2435,E07000134,North West Leicestershire,10010,13440,7340,6010,3930,1520,880,50,..,43180
LAUA,2440,E07000135,Oadby and Wigston,3940,6180,7060,3070,1860,550,460,80,..,23200
CTYMET,N/A,E10000019,Lincolnshire,132410,72060,67600,36320,19260,7860,2820,340,..,338680
LAUA,2505,E07000136,Boston,14440,5860,5920,2040,800,210,80,10,..,29360
LAUA,2510,E07000137,East Lindsey,26960,14160,15670,6300,3250,1140,530,50,..,68050
LAUA,2515,E07000138,Lincoln,27310,8760,4850,2510,1230,390,130,50,..,45220
LAUA,2520,E07000139,North Kesteven,13390,12350,12710,6670,3210,1470,420,60,..,50270
LAUA,2525,E07000140,South Holland,15260,8610,9820,4110,1790,370,100,10,..,40070
LAUA,2530,E07000141,South Kesteven,19030,14360,11040,9020,5590,2860,1050,100,..,63050
LAUA,2535,E07000142,West Lindsey,16010,7980,7600,5690,3390,1420,510,70,..,42660
CTYMET,N/A,E10000021,Northamptonshire,83640,78000,66650,38720,26230,14150,8540,660,..,316590
LAUA,2805,E07000150,Corby,13780,6410,3860,2790,1440,280,150,20,..,28720
LAUA,2810,E07000151,Daventry,3750,8400,7830,5330,4400,2790,2260,150,..,34890
LAUA,2815,E07000152,East Northamptonshire,9280,10910,6590,5100,3840,2450,1430,140,..,39730
LAUA,2820,E07000153,Kettering,13370,12150,8200,4990,3130,1420,660,50,..,43970
LAUA,2825,E07000154,Northampton,30870,21480,23540,10880,5590,2500,1270,80,..,96210
LAUA,2830,E07000155,South Northamptonshire,2040,8530,9670,6010,5710,3930,2310,180,..,38380
LAUA,2835,E07000156,Wellingborough,10560,10130,6960,3630,2110,790,480,40,..,34700
CTYMET,N/A,E10000024,Nottinghamshire,143240,74400,61580,41060,22940,11030,6040,470,..,360750
LAUA,3005,E07000170,Ashfield,29640,11200,8700,3900,1360,470,130,20,..,55420
LAUA,3010,E07000171,Bassetlaw,26680,7700,6220,6000,3050,1470,680,60,..,51850
LAUA,3015,E07000172,Broxtowe,16320,12950,10820,5950,2650,740,450,30,..,49910
LAUA,3020,E07000173,Gedling,14450,15000,10010,6580,3860,1390,840,90,..,52220
LAUA,3025,E07000174,Mansfield,27040,9520,6590,3720,1440,400,180,30,..,48910
LAUA,3030,E07000175,Newark and Sherwood,22900,7920,8600,5750,4050,2580,1400,130,..,53330
LAUA,3040,E07000176,Rushcliffe,6210,10090,10640,9160,6540,3980,2360,120,..,49110
REGL,N/A,E12000005,WEST MIDLANDS,755210,621180,480570,275010,173380,94110,56940,5660,..,2462070
LAUA,1850,E06000019,"Herefordshire, County of UA",13060,19640,16460,13110,11480,6760,3540,190,..,84230
LAUA,3245,E06000051,Shropshire UA,26460,36260,29050,20170,15380,8150,4490,340,..,140280
LAUA,3455,E06000021,Stoke-on-Trent UA,69100,24160,14970,4680,1730,460,140,40,..,115290
LAUA,3240,E06000020,Telford and Wrekin UA,26610,20050,11710,8490,4650,2130,1050,50,..,74730
CTYMET,N/A,E10000028,Staffordshire,99320,91510,78580,47860,30660,17090,9660,910,..,375570
LAUA,3405,E07000192,Cannock Chase,13850,13550,7870,4860,1740,610,270,20,..,42750
LAUA,3410,E07000193,East Staffordshire,17790,11120,8340,5800,4180,2200,1130,90,..,50650
LAUA,3415,E07000194,Lichfield,5810,10270,10620,6570,4660,3460,2520,400,..,44310
LAUA,3420,E07000195,Newcastle-under-Lyme,24060,10400,11280,4730,2700,1730,920,50,..,55870
LAUA,3430,E07000196,South Staffordshire,6830,10480,11100,7140,5250,3370,2390,210,..,46760
LAUA,3425,E07000197,Stafford,12000,13480,13400,9100,6080,3370,1580,100,..,59110
LAUA,3435,E07000198,Staffordshire Moorlands,9550,10510,10580,6150,4310,1930,770,30,..,43830
LAUA,3445,E07000199,Tamworth,9440,11700,5400,3520,1740,420,70,10,..,32280
CTYMET,N/A,E10000031,Warwickshire,43660,50840,62700,38930,25470,14990,11420,1510,..,249520
LAUA,3705,E07000218,North Warwickshire,6550,7190,6010,3800,2260,1230,700,80,..,27820
LAUA,3710,E07000219,Nuneaton and Bedworth,20370,12890,12770,6890,2410,630,160,20,..,56140
LAUA,3715,E07000220,Rugby,8540,11240,10930,6110,4450,2780,1560,100,..,45710
LAUA,3720,E07000221,Stratford-on-Avon,3440,7860,16030,9580,9090,5450,4990,890,..,57340
LAUA,3725,E07000222,Warwick,4760,11660,16960,12550,7250,4900,4020,430,..,62520
CTYMET,N/A,E11000005,West Midlands (Met County),435870,314620,207900,104790,55400,26900,15330,1770,..,1162560
LAUA,4605,E08000025,Birmingham,157570,128260,77190,38910,20790,8740,5780,870,..,438110
LAUA,4610,E08000026,Coventry,57210,41750,23390,9410,4660,2340,1400,170,..,140330
LAUA,4615,E08000027,Dudley,42520,38630,30200,15910,6770,2450,960,140,..,137580
LAUA,4620,E08000028,Sandwell,57360,43390,20430,7140,2840,520,60,40,..,131790
LAUA,4625,E08000029,Solihull,14170,11950,22140,16590,11790,8760,5350,390,..,91140
LAUA,4630,E08000030,Walsall,50950,26730,18110,10130,5580,2400,780,50,..,114730
LAUA,4635,E08000031,Wolverhampton,56080,23910,16440,6690,2970,1690,980,120,..,108880
CTYMET,N/A,E10000034,Worcestershire,41130,64120,59200,36990,28620,17640,11330,850,..,259890
LAUA,1805,E07000234,Bromsgrove,3650,7210,8770,7720,6820,3580,2720,340,..,40820
LAUA,1860,E07000235,Malvern Hills,3800,7250,7590,5490,4840,3630,2280,130,..,35000
LAUA,1825,E07000236,Redditch,7690,11980,7440,4280,3180,1170,460,20,..,36230
LAUA,1835,E07000237,Worcester,8420,15060,11460,5450,3370,1440,410,10,..,45610
LAUA,1840,E07000238,Wychavon,6370,11190,12670,7810,7010,6110,4240,220,..,55620
LAUA,1845,E07000239,Wyre Forest,11190,11430,11280,6240,3400,1720,1220,140,..,46600
REGL,N/A,E12000006,EAST,380430,561960,689180,464700,283500,154390,103260,13410,..,2650840
LAUA,0235,E06000055,Bedford UA,9830,17820,17980,11010,7920,5050,2950,240,..,72800
LAUA,0240,E06000056,Central Bedfordshire UA,9900,23430,32720,22230,15170,8220,4780,360,..,116800
LAUA,0230,E06000032,Luton UA,18720,26730,22410,7740,3400,1060,260,30,..,80340
LAUA,0540,E06000031,Peterborough UA,34490,20310,13660,7720,4360,1880,940,70,..,83440
LAUA,1590,E06000033,Southend-on-Sea UA,16700,15610,23660,12700,6680,3630,1560,120,..,80660
LAUA,1595,E06000034,Thurrock UA,7410,13330,26540,11980,4550,2170,790,40,..,66810
CTYMET,N/A,E10000003,Cambridgeshire,39590,60450,73210,44970,32070,17330,9920,1130,..,278650
LAUA,0505,E07000008,Cambridge,4140,10080,19130,9750,5600,3550,3060,480,..,55800
LAUA,0510,E07000009,East Cambridgeshire,4570,10950,7540,6750,4440,2020,690,80,..,37040
LAUA,0515,E07000010,Fenland,16680,11980,8490,4410,2110,570,160,20,..,44420
LAUA,0520,E07000011,Huntingdonshire,11750,20100,17750,11740,8920,3700,1760,160,..,75880
LAUA,0530,E07000012,South Cambridgeshire,2450,7340,20290,12310,11000,7490,4250,380,..,65510
CTYMET,N/A,E10000012,Essex,54220,115310,184670,123020,75810,43370,28920,3500,..,628830
LAUA,1505,E07000066,Basildon,8850,16020,24390,14460,7420,4590,1980,160,..,77870
LAUA,1510,E07000067,Braintree,5920,16590,18670,9290,7040,4120,2210,210,..,64040
LAUA,1515,E07000068,Brentwood,660,2880,6530,8340,5850,4410,3820,580,..,33070
LAUA,1520,E07000069,Castle Point,2940,6320,13730,8570,4350,1800,640,70,..,38430
LAUA,1525,E07000070,Chelmsford,4480,10250,22620,16800,10340,5610,3850,370,..,74320
LAUA,1530,E07000071,Colchester,9200,21750,20110,14370,8260,3840,2350,170,..,80040
LAUA,1535,E07000072,Epping Forest,1810,5010,11550,13810,9710,6820,5900,1170,..,55760
LAUA,1540,E07000073,Harlow,2330,7750,18810,4300,2320,950,410,20,..,36870
LAUA,1545,E07000074,Maldon,2330,3670,7880,5120,4360,2720,1460,170,..,27700
LAUA,1550,E07000075,Rochford,1400,3640,11550,10370,4830,2330,1270,80,..,35460
LAUA,1560,E07000076,Tendring,13050,17620,20740,10590,4880,1700,810,80,..,69460
LAUA,1570,E07000077,Uttlesford,1260,3820,8110,7020,6460,4480,4240,430,..,35810
CTYMET,N/A,E10000015,Hertfordshire,11270,50130,137250,122610,74990,45260,38840,6650,..,486980
LAUA,1905,E07000095,Broxbourne,560,3670,9320,14100,7520,2800,2110,170,..,40250
LAUA,1910,E07000096,Dacorum,1220,8020,19150,15220,8680,5510,4860,750,..,63400
LAUA,1915,E07000242,East Hertfordshire,850,5870,15210,15410,10660,7280,5340,790,..,61420
LAUA,1920,E07000098,Hertsmere,620,2940,6760,14100,8730,4330,4450,1060,..,42980
LAUA,1925,E07000099,North Hertfordshire,3350,8830,19730,9990,7120,4530,3280,340,..,57170
LAUA,1930,E07000240,St Albans,900,3080,9570,16040,12700,9070,7580,1250,..,60200
LAUA,1935,E07000243,Stevenage,1580,6400,21390,3270,3170,900,420,20,..,37160
LAUA,1940,E07000102,Three Rivers,840,2050,6370,9890,7420,4280,5080,1520,..,37450
LAUA,1945,E07000103,Watford,440,4120,14280,12490,3650,2170,1900,80,..,39110
LAUA,1950,E07000241,Welwyn Hatfield,910,5140,15470,12110,5320,4390,3840,670,..,47860
CTYMET,N/A,E10000020,Norfolk,110240,114770,90190,53140,29320,12550,5930,540,..,416690
LAUA,2605,E07000143,Breckland,15540,16950,13610,7540,4260,1560,740,60,..,60240
LAUA,2610,E07000144,Broadland,4680,14840,20250,9430,4860,2090,800,90,..,57040
LAUA,2615,E07000145,Great Yarmouth,20330,12170,8420,4020,1860,580,250,20,..,47650
LAUA,2635,E07000146,King's Lynn and West Norfolk,24070,17250,13400,9370,4810,2420,1050,110,..,72470
LAUA,2620,E07000147,North Norfolk,11700,14260,11350,8820,4760,2210,1040,80,..,54220
LAUA,2625,E07000148,Norwich,27280,22690,8290,3530,2200,890,610,70,..,65570
LAUA,2630,E07000149,South Norfolk,6650,16620,14870,10430,6580,2800,1440,120,..,59500
CTYMET,N/A,E10000029,Suffolk,68060,104090,66890,47580,29240,13890,8370,740,..,338840
LAUA,3505,E07000200,Babergh,4790,11750,8160,7220,4210,2270,1630,190,..,40220
LAUA,3540,E07000244,East Suffolk,26910,30020,22460,17650,10980,5150,2810,230,..,116210
LAUA,3515,E07000202,Ipswich,19010,22790,11120,4280,2270,900,360,20,..,60740
LAUA,3520,E07000203,Mid Suffolk,5360,11910,9560,6970,5260,2870,1600,110,..,43650
LAUA,3545,E07000245,West Suffolk,11990,27620,15590,11460,6530,2700,1970,190,..,78030
REGL,N/A,E12000007,LONDON,136830,477770,964150,908440,536090,268910,210650,62490,..,3565340
CTYMET,N/A,E13000001,Inner London,71420,261110,401810,330190,198060,114220,107320,44180,..,1528300
LAUA,5210,E09000007,Camden,3680,12000,20370,25700,18040,11370,12250,4570,..,107960
LAUA,5030,E09000001,City of London,-,290,660,860,2710,1120,1060,160,..,6870
LAUA,5360,E09000012,Hackney,7600,31650,33920,22400,11500,4300,1140,50,..,112570
LAUA,5390,E09000013,Hammersmith and Fulham,3810,6380,14300,24650,15530,9310,11020,2370,..,87370
LAUA,5420,E09000014,Haringey,7900,18900,33750,26190,10760,5370,4630,710,..,108210
LAUA,5570,E09000019,Islington,4580,6150,29590,32420,17990,9060,6870,910,..,107560
LAUA,5600,E09000020,Kensington and Chelsea,1740,3550,9540,13900,13260,11990,19670,15080,..,88740
LAUA,5660,E09000022,Lambeth,4900,32870,40870,31450,14820,9200,5330,820,..,140260
LAUA,5690,E09000023,Lewisham,8080,34750,44970,26250,7560,2760,1320,180,..,125870
LAUA,5750,E09000025,Newham,5200,32550,49890,20450,3570,750,120,20,..,112540
LAUA,5840,E09000028,Southwark,11750,38020,34320,23760,16800,6560,4240,650,..,136110
LAUA,5900,E09000030,Tower Hamlets,3850,25000,37360,26410,19840,9290,3750,610,..,126100
LAUA,5960,E09000032,Wandsworth,6600,12370,36350,33000,22830,15580,13250,2720,..,142690
LAUA,5990,E09000033,Westminster,1730,6640,15930,22750,22850,17550,22680,15340,..,125460
CTYMET,N/A,E13000002,Outer London,65410,216650,562350,578250,338040,154690,103330,18320,..,2037040
LAUA,5060,E09000002,Barking and Dagenham,6510,11500,45000,9470,1740,340,40,20,..,74620
LAUA,5090,E09000003,Barnet,4030,9930,29140,34680,30890,19480,15990,4110,..,148240
LAUA,5120,E09000004,Bexley,4690,10540,29320,27360,19330,4910,1690,50,..,97880
LAUA,5150,E09000005,Brent,5110,13060,35760,34130,21940,6360,3360,260,..,119960
LAUA,5180,E09000006,Bromley,1960,10150,29260,35930,28960,17960,13640,1530,..,139400
LAUA,5240,E09000008,Croydon,3630,22260,48120,38640,22070,11530,7450,640,..,154340
LAUA,5270,E09000009,Ealing,4420,12990,32040,44030,22760,9950,6920,980,..,134090
LAUA,5300,E09000010,Enfield,5180,11610,33780,36470,20980,9190,5860,900,..,123970
LAUA,5330,E09000011,Greenwich,10980,21480,41760,22640,11170,3320,2130,340,..,113820
LAUA,5450,E09000015,Harrow,690,3630,20220,28750,21940,7930,6150,1220,..,90530
LAUA,5480,E09000016,Havering,5440,10880,27480,35850,15200,6370,3040,320,..,104570
LAUA,5510,E09000017,Hillingdon,970,5950,24050,45640,18470,9820,5080,450,..,110420
LAUA,5540,E09000018,Hounslow,2240,8790,26720,37950,15270,5810,3900,930,..,101610
LAUA,5630,E09000021,Kingston upon Thames,580,3190,15000,20050,14570,8270,4080,970,..,66710
LAUA,5720,E09000024,Merton,1080,8310,22740,27570,13110,5420,3990,1700,..,83920
LAUA,5780,E09000026,Redbridge,2140,12920,26220,31700,19340,7430,3180,200,..,103110
LAUA,5810,E09000027,Richmond upon Thames,610,2160,13190,20520,19670,11900,12670,3410,..,84130
LAUA,5870,E09000029,Sutton,850,7510,26880,23980,12370,6910,3710,270,..,82480
LAUA,5930,E09000031,Waltham Forest,4310,29800,35670,22920,8260,1790,430,30,..,103220
REGL,N/A,E12000008,SOUTH EAST,342880,642760,996280,775250,508500,307480,246580,36750,..,3856480
LAUA,0335,E06000036,Bracknell Forest UA,1630,4480,18010,9370,7930,4910,2300,280,..,48920
LAUA,1445,E06000043,Brighton and Hove UA,27910,28920,34230,19500,11230,4620,2740,190,..,129330
LAUA,N/A,E06000060,Buckinghamshire UA,6210,23520,49900,43340,33990,27000,29450,5510,..,218910
LAUA,0405,E07000004,Aylesbury Vale,3340,12730,22670,14040,11320,8050,6270,410,..,78840
LAUA,0415,E07000005,Chiltern,740,2100,5610,6720,6640,6630,9040,1950,..,39420
LAUA,0410,E07000006,South Bucks,720,890,3630,5770,5050,3480,7080,2090,..,28700
LAUA,0425,E07000007,Wycombe,1410,7800,18000,16810,10980,8850,7060,1050,..,71950
LAUA,2100,E06000046,Isle of Wight UA,10240,18150,17270,13160,7080,3130,1510,140,..,70690
LAUA,2280,E06000035,Medway UA,11190,38060,33450,17300,8830,3790,1380,70,..,114050
LAUA,0435,E06000042,Milton Keynes UA,16700,31440,28160,13730,11080,5610,2820,150,..,109700
LAUA,1775,E06000044,Portsmouth UA,25350,31420,21790,6050,3680,1640,660,70,..,90670
LAUA,0345,E06000038,Reading UA,6440,14000,28670,10860,5430,3270,1840,80,..,70590
LAUA,0350,E06000039,Slough UA,1480,9740,22450,12910,4490,1700,330,10,..,53110
LAUA,1780,E06000045,Southampton UA,34790,34490,22880,9380,3130,1390,440,30,..,106540
LAUA,0340,E06000037,West Berkshire UA,2470,6480,19290,17080,10290,6690,4480,710,..,67500
LAUA,0355,E06000040,Windsor and Maidenhead UA,1930,3780,9310,16140,13170,8150,9510,1800,..,63790
LAUA,0360,E06000041,Wokingham UA,1890,3550,10270,18460,15050,9870,6220,500,..,65790
CTYMET,N/A,E10000011,East Sussex,36080,46180,58170,47050,30720,17120,12960,1520,..,249800
LAUA,1410,E07000061,Eastbourne,8440,13030,10760,8640,4520,2030,1100,90,..,48580
LAUA,1415,E07000062,Hastings,14590,12220,7530,5620,2240,810,190,40,..,43230
LAUA,1425,E07000063,Lewes,4310,6010,13370,9630,5790,3010,2320,230,..,44690
LAUA,1430,E07000064,Rother,4700,7130,9860,9040,7310,3850,2620,270,..,44770
LAUA,1435,E07000065,Wealden,4040,7800,16650,14120,10870,7430,6720,890,..,68520
CTYMET,N/A,E10000014,Hampshire,41870,101650,161920,115660,83530,48650,29300,3290,..,585860
LAUA,1705,E07000084,Basingstoke and Deane,2390,11610,25960,13770,10580,6070,3220,420,..,74020
LAUA,1710,E07000085,East Hampshire,2930,5640,12280,10570,8650,6170,4740,640,..,51610
LAUA,1715,E07000086,Eastleigh,4310,11710,17810,9700,7200,2840,1060,30,..,54640
LAUA,1720,E07000087,Fareham,3480,7040,15350,10430,7920,3480,1440,110,..,49260
LAUA,1725,E07000088,Gosport,6030,13120,8970,4970,1980,1520,320,30,..,36930
LAUA,1730,E07000089,Hart,710,1980,8910,8710,7740,6710,3710,240,..,38700
LAUA,1735,E07000090,Havant,8390,14290,12940,9960,5690,2480,950,40,..,54750
LAUA,1740,E07000091,New Forest,6980,11950,17830,19250,13360,6870,4490,590,..,81310
LAUA,1750,E07000092,Rushmoor,1450,8560,15660,8680,3840,1180,320,20,..,39710
LAUA,1760,E07000093,Test Valley,2780,9050,14170,10180,8160,4800,3620,480,..,53240
LAUA,1765,E07000094,Winchester,2430,6690,12060,9440,8420,6530,5420,690,..,51680
