geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,4240,E08000008,Tameside,52190,18530,18700,6450,3520,890,380,40,..,100700
LAUA,4245,E08000009,Trafford,18480,20880,26260,14580,7670,4430,4130,990,..,97410
LAUA,4250,E08000010,Wigan,67110,31330,23270,11660,5730,1820,610,50,..,141580
CTYMET,N/A,E10000017,Lancashire,199010,103390,98170,64070,37790,18100,10290,840,..,531660
LAUA,2315,E07000117,Burnley,24930,5120,6070,2760,1250,320,130,20,..,40600
LAUA,2320,E07000118,Chorley,14660,10950,9200,6460,4530,1940,840,70,..,48630
LAUA,2325,E07000119,Fylde,6950,6280,8690,6890,4560,2450,1530,120,..,37470
LAUA,2330,E07000120,Hyndburn,21710,5460,5490,2640,860,280,170,10,..,36610
LAUA,2335,E07000121,Lancaster,22110,15860,11990,6180,3780,1890,830,70,..,62710
LAUA,2340,E07000122,Pendle,24710,4460,4290,3160,1740,940,520,40,..,39860
LAUA,2345,E07000123,Preston,28310,12050,9590,6310,2480,1280,890,60,..,60960
LAUA,2350,E07000124,Ribble Valley,3600,4930,4920,4500,3360,2100,1890,210,..,25530
LAUA,2355,E07000125,Rossendale,16140,4900,4060,3270,1890,650,440,40,..,31390
LAUA,2360,E07000126,South Ribble,9860,12850,11990,7750,3870,1560,510,30,..,48420
LAUA,2365,E07000127,West Lancashire,14340,8760,9670,6890,4710,2410,1540,90,..,48410
LAUA,2370,E07000128,Wyre,11690,11790,12220,7270,4750,2280,1010,80,..,51070
CTYMET,N/A,E11000002,Merseyside (Met County),304740,128440,106940,51700,25990,12050,8060,710,..,638610
LAUA,4305,E08000011,Knowsley,37320,13540,8930,3920,1570,270,130,20,..,65690
LAUA,4310,E08000012,Liverpool,132310,38140,26190,13320,4840,2140,1610,140,..,218690
LAUA,4320,E08000014,Sefton,39120,27130,30020,14880,8220,3850,2700,250,..,126150
LAUA,4315,E08000013,St. Helens,36830,17800,14670,6410,3280,1560,550,40,..,81140
LAUA,4325,E08000015,Wirral,59170,31840,27130,13180,8070,4220,3080,260,..,146940
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1030040,475640,392760,221640,137470,66140,37670,3370,..,2364740
LAUA,2001,E06000011,East Riding of Yorkshire UA,39770,35580,29660,23140,14580,6440,2990,260,..,152420
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",80840,21980,9890,3920,1200,300,60,40,..,118220
LAUA,2002,E06000012,North East Lincolnshire UA,38830,17320,8620,4820,1970,690,440,50,..,72760
LAUA,2003,E06000013,North Lincolnshire UA,35180,15170,11040,7350,3620,1450,490,30,..,74330
LAUA,2741,E06000014,York UA,10900,24760,26150,12820,7340,3350,1650,120,..,87080
CTYMET,N/A,E10000023,North Yorkshire,47260,61530,62510,41690,32980,19780,12690,1210,..,279650
LAUA,2705,E07000163,Craven,4290,6060,5830,4190,3140,1980,1280,110,..,26860
LAUA,2710,E07000164,Hambleton,3660,8440,9040,6740,5910,3900,2400,170,..,40250
LAUA,2715,E07000165,Harrogate,8370,13840,16360,10600,9260,6240,5470,630,..,70770
LAUA,2720,E07000166,Richmondshire,3680,4820,5310,3410,3140,1640,820,100,..,22910
LAUA,2725,E07000167,Ryedale,2350,6160,5700,4200,3330,2000,1150,110,..,25000
LAUA,2730,E07000168,Scarborough,16190,14410,12520,6990,3930,1660,670,50,..,56430
LAUA,2735,E07000169,Selby,8720,7800,7750,5560,4270,2360,910,60,..,37420
CTYMET,N/A,E11000003,South Yorkshire (Met County),347180,101710,72690,41100,21000,9010,4810,410,..,597890
LAUA,4405,E08000016,Barnsley,64130,17420,12700,8280,3540,1370,610,40,..,108090
LAUA,4410,E08000017,Doncaster,79290,23740,14380,8690,4220,1860,830,120,..,133130
LAUA,4415,E08000018,Rotherham,62770,22120,14960,8610,4390,1660,660,60,..,115230
LAUA,4420,E08000019,Sheffield,140990,38440,30650,15530,8850,4120,2710,180,..,241450
CTYMET,N/A,E11000006,West Yorkshire (Met County),430090,197590,172200,86800,54790,25130,14540,1270,..,982400
LAUA,4705,E08000032,Bradford,90220,44680,38870,17210,11890,5620,3530,300,..,212300
LAUA,4710,E08000033,Calderdale,44260,17980,15180,7180,5250,2780,1280,50,..,93940
LAUA,4715,E08000034,Kirklees,83010,34100,31130,16290,11020,4930,2040,150,..,182670
LAUA,4720,E08000035,Leeds,134640,73230,66010,32820,20070,9590,6660,690,..,343710
LAUA,4725,E08000036,Wakefield,77970,27610,21010,13300,6550,2210,1030,80,..,149780
REGL,N/A,E12000004,EAST MIDLANDS,756200,456580,364150,217220,128700,62500,35000,3100,..,2023450
LAUA,1055,E06000015,Derby UA,55870,20710,16170,8240,4260,2220,630,50,..,108130
LAUA,2465,E06000016,Leicester UA,79200,25740,15450,6690,3170,1450,600,60,..,132370
LAUA,3060,E06000018,Nottingham UA,85480,22190,15720,6580,2360,1000,690,110,..,134140
LAUA,2470,E06000017,Rutland UA,1590,4410,2950,2390,2230,1570,1250,150,..,16530
CTYMET,N/A,E10000007,Derbyshire,133110,79150,58440,38430,22910,11520,6810,530,..,350900
LAUA,1005,E07000032,Amber Valley,21890,11700,10120,6000,2940,1560,1350,120,..,55690
LAUA,1010,E07000033,Bolsover,21630,5640,3990,2270,1040,310,120,20,..,35020
LAUA,1015,E07000034,Chesterfield,26580,10080,6150,3670,1760,520,220,20,..,48980
LAUA,1045,E07000035,Derbyshire Dales,3480,7190,7310,5510,4770,2920,2070,130,..,33390
LAUA,1025,E07000036,Erewash,21160,13510,7700,5010,2210,830,490,40,..,50950
LAUA,1030,E07000037,High Peak,8440,12750,8660,4700,3620,2070,820,50,..,41100
LAUA,1035,E07000038,North East Derbyshire,18610,8750,7360,4720,2860,1420,830,70,..,44620
LAUA,1040,E07000039,South Derbyshire,11320,9540,7140,6540,3710,1890,920,90,..,41150
CTYMET,N/A,E10000018,Leicestershire,46810,83810,63170,41470,27510,12890,7980,750,..,284400
LAUA,2405,E07000129,Blaby,4630,14400,9340,6300,3840,1300,500,40,..,40350
LAUA,2410,E07000130,Charnwood,12200,20110,17780,10020,6210,2980,1860,210,..,71370
LAUA,2415,E07000131,Harborough,4360,8030,7480,5920,5690,3250,2410,230,..,37350
LAUA,2420,E07000132,Hinckley and Bosworth,8270,15170,10650,7060,3940,2020,970,60,..,48140
LAUA,2430,E07000133,Melton,3540,7020,3740,3450,2320,1380,930,90,..,22460
LAUA,2435,E07000134,North West Leicestershire,9900,13100,7130,5720,3670,1410,860,50,..,41850
LAUA,2440,E07000135,Oadby and Wigston,3910,6000,7050,3010,1840,550,450,80,..,22890
CTYMET,N/A,E10000019,Lincolnshire,129910,70890,66870,35480,18770,7650,2790,340,..,332690
LAUA,2505,E07000136,Boston,14100,5790,5860,1980,790,210,80,10,..,28830
LAUA,2510,E07000137,East Lindsey,26640,13860,15580,6210,3180,1100,520,50,..,67150
LAUA,2515,E07000138,Lincoln,26720,8680,4800,2490,1200,380,120,50,..,44430
LAUA,2520,E07000139,North Kesteven,13100,12170,12490,6270,3100,1440,410,60,..,49030
LAUA,2525,E07000140,South Holland,15030,8460,9700,4040,1760,360,100,10,..,39450
LAUA,2530,E07000141,South Kesteven,18660,14090,10940,8880,5420,2770,1050,90,..,61890
LAUA,2535,E07000142,West Lindsey,15670,7840,7490,5620,3330,1390,510,60,..,41910
CTYMET,N/A,E10000021,Northamptonshire,82660,76310,64530,37510,25140,13470,8300,650,..,308560
LAUA,2805,E07000150,Corby,13730,6170,3640,2650,1310,260,150,20,..,27930
LAUA,2810,E07000151,Daventry,3690,8300,7460,5140,4150,2610,2160,140,..,33650
LAUA,2815,E07000152,East Northamptonshire,9230,10550,6250,4970,3650,2340,1390,140,..,38520
LAUA,2820,E07000153,Kettering,13200,11830,8100,4750,2980,1310,660,50,..,42880
LAUA,2825,E07000154,Northampton,30410,21250,22960,10540,5480,2410,1250,80,..,94390
LAUA,2830,E07000155,South Northamptonshire,2000,8420,9370,5880,5480,3760,2230,180,..,37310
LAUA,2835,E07000156,Wellingborough,10390,9800,6750,3570,2090,780,460,40,..,33880
CTYMET,N/A,E10000024,Nottinghamshire,141580,73370,60860,40440,22340,10730,5960,460,..,355740
LAUA,3005,E07000170,Ashfield,29320,10920,8470,3720,1260,440,130,20,..,54280
LAUA,3010,E07000171,Bassetlaw,26370,7570,6120,5910,3000,1410,670,50,..,51100
LAUA,3015,E07000172,Broxtowe,16170,12910,10790,5910,2620,740,450,30,..,49600
LAUA,3020,E07000173,Gedling,14380,14870,10020,6570,3750,1360,830,90,..,51860
LAUA,3025,E07000174,Mansfield,26740,9420,6500,3650,1400,380,180,20,..,48270
LAUA,3030,E07000175,Newark and Sherwood,22480,7760,8430,5640,3980,2530,1380,130,..,52320
LAUA,3040,E07000176,Rushcliffe,6120,9940,10530,9040,6350,3880,2320,130,..,48300
REGL,N/A,E12000005,WEST MIDLANDS,748420,612210,470550,269510,169240,91820,55630,5570,..,2422950
LAUA,1850,E06000019,"Herefordshire, County of UA",12880,19420,16340,13020,11340,6630,3520,190,..,83330
LAUA,3245,E06000051,Shropshire UA,25990,35490,28490,19750,14870,7960,4400,340,..,137290
LAUA,3455,E06000021,Stoke-on-Trent UA,68840,23630,14770,4630,1690,440,110,40,..,114150
LAUA,3240,E06000020,Telford and Wrekin UA,26240,19110,11010,8020,4520,2070,1020,50,..,72020
CTYMET,N/A,E10000028,Staffordshire,98740,90380,77150,46950,29900,16730,9480,900,..,370220
LAUA,3405,E07000192,Cannock Chase,13800,13450,7680,4710,1690,570,270,20,..,42200
LAUA,3410,E07000193,East Staffordshire,17660,10890,8180,5660,4030,2130,1100,90,..,49730
LAUA,3415,E07000194,Lichfield,5750,10220,10460,6490,4630,3420,2480,400,..,43840
LAUA,3420,E07000195,Newcastle-under-Lyme,23850,10290,11120,4660,2700,1710,910,50,..,55280
LAUA,3430,E07000196,South Staffordshire,6800,10420,11020,7070,5140,3320,2350,210,..,46320
LAUA,3425,E07000197,Stafford,11980,13050,12790,8760,5800,3260,1550,100,..,57290
LAUA,3435,E07000198,Staffordshire Moorlands,9520,10370,10540,6100,4230,1910,760,30,..,43470
LAUA,3445,E07000199,Tamworth,9380,11680,5360,3500,1690,410,60,10,..,32090
CTYMET,N/A,E10000031,Warwickshire,43200,49930,61180,38100,24550,14520,11070,1470,..,244020
LAUA,3705,E07000218,North Warwickshire,6520,7010,5910,3750,2180,1200,680,70,..,27340
LAUA,3710,E07000219,Nuneaton and Bedworth,20240,12710,12410,6830,2270,590,150,20,..,55210
LAUA,3715,E07000220,Rugby,8400,11130,10750,5920,4300,2690,1520,100,..,44810
LAUA,3720,E07000221,Stratford-on-Avon,3340,7650,15630,9290,8780,5190,4800,870,..,55550
LAUA,3725,E07000222,Warwick,4700,11430,16490,12310,7020,4840,3920,420,..,61120
CTYMET,N/A,E11000005,West Midlands (Met County),432000,311110,203870,102580,54410,26550,15100,1730,..,1147360
LAUA,4605,E08000025,Birmingham,155860,127280,75810,37940,20510,8560,5730,860,..,432550
LAUA,4610,E08000026,Coventry,56640,41170,22810,9030,4490,2330,1390,170,..,138020
LAUA,4615,E08000027,Dudley,42230,38240,29670,15780,6580,2400,960,140,..,136000
LAUA,4620,E08000028,Sandwell,56960,42930,19980,6970,2810,520,60,40,..,130270
LAUA,4625,E08000029,Solihull,13920,11790,21850,16360,11530,8700,5280,360,..,89770
LAUA,4630,E08000030,Walsall,50560,26160,17660,10040,5580,2370,770,50,..,113180
LAUA,4635,E08000031,Wolverhampton,55840,23540,16090,6470,2910,1680,920,120,..,107560
CTYMET,N/A,E10000034,Worcestershire,40530,63140,57760,36470,27970,16920,10930,850,..,254560
LAUA,1805,E07000234,Bromsgrove,3570,7160,8640,7640,6730,3430,2660,340,..,40170
LAUA,1860,E07000235,Malvern Hills,3830,7170,7420,5440,4760,3470,2230,130,..,34450
LAUA,1825,E07000236,Redditch,7620,11860,7320,4280,3130,1160,450,20,..,35820
LAUA,1835,E07000237,Worcester,8210,14670,11180,5320,3260,1390,400,10,..,44430
LAUA,1840,E07000238,Wychavon,6180,10980,12070,7670,6790,5760,4010,220,..,53660
LAUA,1845,E07000239,Wyre Forest,11110,11310,11130,6130,3310,1710,1190,140,..,46030
REGL,N/A,E12000006,EAST,372820,552830,678610,455560,277270,150690,101110,13020,..,2601920
LAUA,0235,E06000055,Bedford UA,9490,17320,17440,10510,7640,4860,2870,230,..,70360
LAUA,0240,E06000056,Central Bedfordshire UA,9590,22800,32030,21440,14700,7890,4620,350,..,113420
LAUA,0230,E06000032,Luton UA,17630,26420,22320,7690,3410,1050,260,30,..,78810
LAUA,0540,E06000031,Peterborough UA,34020,19560,13080,7440,4280,1830,920,70,..,81190
LAUA,1590,E06000033,Southend-on-Sea UA,16540,15330,23290,12560,6600,3610,1560,120,..,79610
LAUA,1595,E06000034,Thurrock UA,7350,13120,26290,11370,4420,2080,780,40,..,65450
CTYMET,N/A,E10000003,Cambridgeshire,38140,59370,71990,44010,31360,16830,9590,1100,..,272400
LAUA,0505,E07000008,Cambridge,3370,9820,18530,9290,5310,3390,2910,450,..,53060
LAUA,0510,E07000009,East Cambridgeshire,4500,10890,7500,6700,4390,1970,670,80,..,36700
LAUA,0515,E07000010,Fenland,16490,11750,8430,4320,2040,520,160,20,..,43730
LAUA,0520,E07000011,Huntingdonshire,11430,19680,17550,11630,8780,3640,1710,160,..,74590
LAUA,0530,E07000012,South Cambridgeshire,2350,7240,19980,12070,10840,7310,4140,380,..,64320
CTYMET,N/A,E10000012,Essex,53310,113470,182480,120790,74120,42350,28230,3420,..,618160
LAUA,1505,E07000066,Basildon,8790,15650,23790,14240,7290,4520,1940,160,..,76370
LAUA,1510,E07000067,Braintree,5830,16380,18490,9100,6910,4030,2190,210,..,63120
LAUA,1515,E07000068,Brentwood,620,2850,6490,8310,5790,4390,3780,560,..,32790
LAUA,1520,E07000069,Castle Point,2730,6300,13690,8470,4310,1760,620,60,..,37950
LAUA,1525,E07000070,Chelmsford,4460,9890,22150,16270,10050,5430,3700,360,..,72310
LAUA,1530,E07000071,Colchester,9100,21320,19800,13880,8070,3760,2300,160,..,78380
LAUA,1535,E07000072,Epping Forest,1780,4950,11430,13830,9540,6730,5840,1150,..,55250
LAUA,1540,E07000073,Harlow,2280,7650,18730,4220,2190,880,390,20,..,36350
LAUA,1545,E07000074,Maldon,2290,3630,7740,5070,4300,2620,1400,170,..,27220
LAUA,1550,E07000075,Rochford,1370,3630,11540,10290,4800,2270,1200,80,..,35170
LAUA,1560,E07000076,Tendring,12870,17430,20690,10400,4740,1640,790,80,..,68630
LAUA,1570,E07000077,Uttlesford,1180,3780,7950,6730,6130,4310,4100,420,..,34610
CTYMET,N/A,E10000015,Hertfordshire,10720,49140,135070,120850,73940,44460,38250,6410,..,478840
LAUA,1905,E07000095,Broxbourne,520,3620,9180,14070,7460,2780,2100,160,..,39890
LAUA,1910,E07000096,Dacorum,1200,7920,18820,14860,8490,5410,4760,730,..,62190
LAUA,1915,E07000242,East Hertfordshire,850,5820,14920,14960,10450,7080,5220,760,..,60070
LAUA,1920,E07000098,Hertsmere,580,2910,6590,13900,8650,4240,4410,1000,..,42270
LAUA,1925,E07000099,North Hertfordshire,3300,8710,19570,9830,6970,4420,3200,330,..,56330
LAUA,1930,E07000240,St Albans,870,3010,9290,15970,12600,9000,7490,1220,..,59450
LAUA,1935,E07000243,Stevenage,1520,6110,21040,3220,3080,890,420,10,..,36290
LAUA,1940,E07000102,Three Rivers,850,2020,6300,9800,7370,4170,5020,1480,..,37000
LAUA,1945,E07000103,Watford,280,3970,14080,12440,3630,2140,1870,80,..,38480
LAUA,1950,E07000241,Welwyn Hatfield,740,5060,15280,11800,5240,4340,3780,640,..,46880
CTYMET,N/A,E10000020,Norfolk,108820,113340,88630,51980,28220,12200,5800,530,..,409520
LAUA,2605,E07000143,Breckland,15310,16650,13300,7280,4070,1510,710,60,..,58890
LAUA,2610,E07000144,Broadland,4550,14530,19970,9230,4670,2020,780,100,..,55850
LAUA,2615,E07000145,Great Yarmouth,20110,12070,8320,3960,1800,570,250,20,..,47090
LAUA,2635,E07000146,King's Lynn and West Norfolk,23900,17130,13240,9210,4670,2380,1020,110,..,71650
LAUA,2620,E07000147,North Norfolk,11490,14090,11220,8680,4640,2160,1000,80,..,53380
LAUA,2625,E07000148,Norwich,27020,22550,8140,3470,2150,880,620,70,..,64890
LAUA,2630,E07000149,South Norfolk,6440,16320,14430,10140,6230,2680,1420,110,..,57770
CTYMET,N/A,E10000029,Suffolk,67210,102970,66000,46920,28590,13540,8240,730,..,334180
LAUA,3505,E07000200,Babergh,4680,11700,8050,7150,4150,2210,1610,190,..,39730
LAUA,3540,E07000244,East Suffolk,26680,29760,22120,17340,10730,5020,2750,230,..,114620
LAUA,3515,E07000202,Ipswich,18690,22420,11070,4250,2220,880,350,20,..,59890
LAUA,3520,E07000203,Mid Suffolk,5300,11680,9410,6890,5180,2790,1580,110,..,42940
LAUA,3545,E07000245,West Suffolk,11860,27410,15360,11290,6310,2630,1940,190,..,76980
REGL,N/A,E12000007,LONDON,129280,471280,943610,889870,523910,262410,206710,60720,..,3487800
CTYMET,N/A,E13000001,Inner London,68930,258900,394790,320980,190300,109870,104590,42870,..,1491230
LAUA,5210,E09000007,Camden,3640,11950,20110,25380,17710,11040,12090,4450,..,106380
LAUA,5030,E09000001,City of London,10,310,670,880,2650,1100,1030,160,..,6790
LAUA,5360,E09000012,Hackney,6730,31520,33200,21210,10800,4100,1110,50,..,108720
LAUA,5390,E09000013,Hammersmith and Fulham,3800,5740,14240,24310,15060,9020,10760,2160,..,85090
LAUA,5420,E09000014,Haringey,7540,18420,33130,26000,10730,5380,4620,680,..,106510
LAUA,5570,E09000019,Islington,4360,6100,29380,31870,17420,8650,6690,900,..,105360
LAUA,5600,E09000020,Kensington and Chelsea,1890,3550,9470,13770,13180,11890,19570,14830,..,88150
LAUA,5660,E09000022,Lambeth,4800,32990,40060,30510,14420,8940,5330,810,..,137860
LAUA,5690,E09000023,Lewisham,7620,33780,43300,25790,7400,2760,1300,180,..,122130
LAUA,5750,E09000025,Newham,5120,32100,48840,19510,3280,720,110,20,..,109690
LAUA,5840,E09000028,Southwark,11680,37910,34050,22590,15500,6190,4100,610,..,132630
LAUA,5900,E09000030,Tower Hamlets,3430,25340,36300,24240,18100,8310,3210,510,..,119440
LAUA,5960,E09000032,Wandsworth,6590,12370,36130,32290,21570,14660,12590,2630,..,138820
LAUA,5990,E09000033,Westminster,1730,6810,15900,22640,22490,17120,22070,14900,..,123650
CTYMET,N/A,E13000002,Outer London,60350,212380,548820,568890,333620,152540,102120,17860,..,1996570
LAUA,5060,E09000002,Barking and Dagenham,6740,11260,44120,9170,1690,330,40,20,..,73360
LAUA,5090,E09000003,Barnet,3490,9960,28230,33450,30140,19220,15740,4060,..,144290
LAUA,5120,E09000004,Bexley,4240,10420,28960,27050,19260,4770,1680,50,..,96430
LAUA,5150,E09000005,Brent,3970,12580,34470,32470,21670,6230,3340,250,..,114960
LAUA,5180,E09000006,Bromley,1870,9970,28700,35690,28780,17810,13460,1440,..,137710
LAUA,5240,E09000008,Croydon,2930,21700,46970,37950,21640,11450,7400,630,..,150660
LAUA,5270,E09000009,Ealing,4140,13160,31540,43490,22370,9790,6800,960,..,132240
LAUA,5300,E09000010,Enfield,5220,11480,33500,36250,20820,9030,5840,890,..,123030
LAUA,5330,E09000011,Greenwich,10230,20920,40010,21400,10640,3210,2050,340,..,108780
LAUA,5450,E09000015,Harrow,590,3450,19330,28110,21740,7830,6100,1180,..,88320
LAUA,5480,E09000016,Havering,5160,10700,26690,35410,15040,6320,3030,310,..,102650
LAUA,5510,E09000017,Hillingdon,900,5720,23410,45160,18250,9680,4970,430,..,108510
LAUA,5540,E09000018,Hounslow,2040,8670,25850,37420,14760,5670,3830,880,..,99120
LAUA,5630,E09000021,Kingston upon Thames,560,3000,14740,20020,14510,8170,4040,940,..,65970
LAUA,5720,E09000024,Merton,1030,8140,22200,27510,13040,5280,3960,1660,..,82820
LAUA,5780,E09000026,Redbridge,1870,12620,25970,31800,19250,7350,3160,200,..,102220
LAUA,5810,E09000027,Richmond upon Thames,590,2120,12890,20200,19620,11770,12550,3360,..,83080
LAUA,5870,E09000029,Sutton,810,7260,26510,23700,12260,6870,3690,260,..,81350
LAUA,5930,E09000031,Waltham Forest,4010,29250,34770,22670,8150,1790,420,30,..,101090
REGL,N/A,E12000008,SOUTH EAST,335170,630920,978150,761620,499070,302010,241970,35660,..,3784560
LAUA,0335,E06000036,Bracknell Forest UA,1710,4330,17670,9210,7850,4830,2250,260,..,48110
LAUA,1445,E06000043,Brighton and Hove UA,27420,28600,34070,19390,10930,4550,2690,190,..,127850
LAUA,N/A,E06000060,Buckinghamshire UA,6010,23010,48860,42530,33380,26560,28940,5350,..,214630
LAUA,0405,E07000004,Aylesbury Vale,3250,12480,22070,13440,10920,7730,6030,410,..,76330
LAUA,0415,E07000005,Chiltern,710,2030,5490,6680,6600,6590,8960,1880,..,38930
LAUA,0410,E07000006,South Bucks,680,870,3560,5730,5020,3450,7020,2040,..,28360
LAUA,0425,E07000007,Wycombe,1370,7630,17740,16690,10830,8790,6930,1020,..,71000
LAUA,2100,E06000046,Isle of Wight UA,9970,17970,17000,13070,7020,3090,1490,140,..,69760
LAUA,2280,E06000035,Medway UA,11170,37870,33240,17070,8630,3650,1340,70,..,113040
LAUA,0435,E06000042,Milton Keynes UA,16390,30760,27750,13310,10710,5400,2740,150,..,107200
LAUA,1775,E06000044,Portsmouth UA,24920,31210,21410,6000,3620,1630,660,70,..,89510
LAUA,0345,E06000038,Reading UA,5830,13600,28140,10570,5370,3260,1820,80,..,68670
LAUA,0350,E06000039,Slough UA,1340,9370,21950,12730,4350,1640,330,10,..,51720
LAUA,1780,E06000045,Southampton UA,33300,33870,22320,9230,2990,1380,440,30,..,103560
LAUA,0340,E06000037,West Berkshire UA,2430,6340,18920,16950,10180,6570,4370,690,..,66440
LAUA,0355,E06000040,Windsor and Maidenhead UA,1890,3610,9140,15940,12950,8030,9330,1700,..,62580
LAUA,0360,E06000041,Wokingham UA,1780,3460,10050,18050,14690,9590,6040,480,..,64140
CTYMET,N/A,E10000011,East Sussex,35630,45390,57660,46550,30420,16910,12790,1500,..,246840
LAUA,1410,E07000061,Eastbourne,8280,12920,10710,8610,4480,2020,1100,90,..,48200
LAUA,1415,E07000062,Hastings,14510,12020,7420,5590,2210,800,190,40,..,42780
LAUA,1425,E07000063,Lewes,4180,5960,13270,9550,5750,2960,2290,230,..,44180
LAUA,1430,E07000064,Rother,4670,6990,9780,8960,7260,3760,2570,270,..,44260
LAUA,1435,E07000065,Wealden,3990,7500,16480,13840,10720,7370,6650,880,..,67420
CTYMET,N/A,E10000014,Hampshire,40980,99690,159220,113650,82290,47790,28680,3240,..,575540
LAUA,1705,E07000084,Basingstoke and Deane,2320,11360,25700,13610,10510,6000,3160,410,..,73070
LAUA,1710,E07000085,East Hampshire,2850,5510,12120,10370,8490,6060,4560,640,..,50580
LAUA,1715,E07000086,Eastleigh,4270,11500,17520,9570,7100,2790,1040,20,..,53820
LAUA,1720,E07000087,Fareham,3370,6860,15200,10320,7880,3410,1430,110,..,48580
LAUA,1725,E07000088,Gosport,5980,13040,8830,4970,1950,1510,320,30,..,36620
LAUA,1730,E07000089,Hart,680,1860,8620,8460,7510,6560,3630,230,..,37550
LAUA,1735,E07000090,Havant,8330,14060,12490,9770,5520,2440,940,40,..,53580
LAUA,1740,E07000091,New Forest,6850,11890,17750,19150,13270,6750,4440,590,..,80690
LAUA,1750,E07000092,Rushmoor,1340,8420,15470,8530,3780,1160,320,40,..,39060
LAUA,1760,E07000093,Test Valley,2680,8700,13640,9720,7940,4680,3550,470,..,51380
LAUA,1765,E07000094,Winchester,2300,6490,11880,9190,8350,6430,5310,670,..,50620
