geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,4320,E08000014,Sefton,38700,26130,29850,14830,8050,3840,2790,230,..,124420
LAUA,4315,E08000013,St. Helens,36170,16940,14290,6220,3070,1510,580,30,..,78820
LAUA,4325,E08000015,Wirral,58720,30830,27140,13030,8050,4290,3110,270,..,145430
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1015980,456180,380190,212360,132190,63510,36590,3170,..,2300160
LAUA,2001,E06000011,East Riding of Yorkshire UA,39220,34440,29150,22480,14260,6200,2920,240,..,148900
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",81480,21210,9190,3490,990,240,70,40,..,116710
LAUA,2002,E06000012,North East Lincolnshire UA,38610,16530,8370,4570,1780,660,420,50,..,70970
LAUA,2003,E06000013,North Lincolnshire UA,34870,14310,10730,7060,3390,1330,460,30,..,72160
LAUA,2741,E06000014,York UA,10560,24240,25430,12440,7020,3110,1490,100,..,84380
CTYMET,N/A,E10000023,North Yorkshire,44910,59420,61490,40280,32080,19250,12550,1150,..,271130
LAUA,2705,E07000163,Craven,4070,5740,5760,3940,3090,1930,1280,110,..,25920
LAUA,2710,E07000164,Hambleton,3400,8150,8870,6480,5770,3750,2360,160,..,38940
LAUA,2715,E07000165,Harrogate,7890,13310,16620,10380,9110,6080,5400,590,..,69390
LAUA,2720,E07000166,Richmondshire,3560,4660,5190,3320,3060,1580,810,90,..,22250
LAUA,2725,E07000167,Ryedale,2240,5780,5490,3990,3180,1940,1130,100,..,23840
LAUA,2730,E07000168,Scarborough,15370,14290,12360,6950,3920,1680,690,50,..,55310
LAUA,2735,E07000169,Selby,8380,7500,7200,5230,3960,2290,880,50,..,35480
CTYMET,N/A,E11000003,South Yorkshire (Met County),343920,96470,68720,39160,19850,8510,4470,360,..,581450
LAUA,4405,E08000016,Barnsley,63200,15930,11600,7790,3280,1270,580,40,..,103690
LAUA,4410,E08000017,Doncaster,78530,23000,13990,8400,4010,1680,740,110,..,130470
LAUA,4415,E08000018,Rotherham,62250,20960,13940,8110,4060,1590,570,50,..,111510
LAUA,4420,E08000019,Sheffield,139940,36580,29190,14860,8510,3970,2580,160,..,235790
CTYMET,N/A,E11000006,West Yorkshire (Met County),422420,189560,167130,82870,52830,24210,14230,1210,..,954450
LAUA,4705,E08000032,Bradford,88820,43120,37750,16690,11390,5480,3490,300,..,207030
LAUA,4710,E08000033,Calderdale,43980,17610,14730,6930,4950,2670,1210,40,..,92120
LAUA,4715,E08000034,Kirklees,80870,32620,30410,15470,10890,4750,1950,130,..,177090
LAUA,4720,E08000035,Leeds,132180,69800,63990,31410,19270,9270,6490,660,..,333070
LAUA,4725,E08000036,Wakefield,76570,26420,20240,12380,6330,2040,1090,80,..,145150
REGL,N/A,E12000004,EAST MIDLANDS,735090,436520,349450,207430,122090,59100,33770,2960,..,1946400
LAUA,1055,E06000015,Derby UA,54950,19610,15570,8080,4110,2160,610,40,..,105110
LAUA,2465,E06000016,Leicester UA,75130,24100,14870,6320,2960,1330,600,60,..,125370
LAUA,3060,E06000018,Nottingham UA,84540,20980,14800,6370,2280,970,680,110,..,130730
LAUA,2470,E06000017,Rutland UA,1540,4140,2830,2240,2170,1510,1200,140,..,15780
CTYMET,N/A,E10000007,Derbyshire,130670,76400,56470,37130,22150,11080,6730,510,..,341130
LAUA,1005,E07000032,Amber Valley,21400,11340,9770,5810,2870,1460,1330,110,..,54090
LAUA,1010,E07000033,Bolsover,21300,5260,3780,2120,990,290,120,20,..,33880
LAUA,1015,E07000034,Chesterfield,26410,9860,6020,3570,1770,500,210,20,..,48340
LAUA,1045,E07000035,Derbyshire Dales,3430,6780,7110,5410,4670,2870,2070,130,..,32480
LAUA,1025,E07000036,Erewash,20730,13130,7390,4900,2090,760,470,40,..,49520
LAUA,1030,E07000037,High Peak,8240,12550,8540,4580,3560,2020,820,50,..,40370
LAUA,1035,E07000038,North East Derbyshire,18380,8510,7220,4580,2770,1370,820,70,..,43710
LAUA,1040,E07000039,South Derbyshire,10790,8980,6630,6150,3420,1800,890,80,..,38740
CTYMET,N/A,E10000018,Leicestershire,45100,79770,61060,39110,25820,12140,7690,720,..,271400
LAUA,2405,E07000129,Blaby,4450,13970,9080,5990,3650,1180,480,30,..,38820
LAUA,2410,E07000130,Charnwood,11740,19180,17030,9180,5780,2780,1780,200,..,67680
LAUA,2415,E07000131,Harborough,4040,7440,7160,5460,5350,3110,2280,220,..,35060
LAUA,2420,E07000132,Hinckley and Bosworth,7990,14370,10260,6670,3670,1890,950,60,..,45870
LAUA,2430,E07000133,Melton,3430,6670,3730,3320,2240,1310,900,90,..,21690
LAUA,2435,E07000134,North West Leicestershire,9720,12350,6690,5470,3320,1330,860,50,..,39780
LAUA,2440,E07000135,Oadby and Wigston,3740,5790,7100,3020,1820,530,450,70,..,22510
CTYMET,N/A,E10000019,Lincolnshire,123720,67360,65040,33660,17800,7160,2740,350,..,317810
LAUA,2505,E07000136,Boston,13580,5610,5790,1860,730,200,80,10,..,27850
LAUA,2510,E07000137,East Lindsey,25400,13220,15760,5970,3030,1050,510,60,..,65010
LAUA,2515,E07000138,Lincoln,25210,8160,4550,2350,1140,350,120,50,..,41930
LAUA,2520,E07000139,North Kesteven,12440,11640,12000,5770,2890,1360,420,60,..,46570
LAUA,2525,E07000140,South Holland,14410,8080,9410,3890,1680,350,100,10,..,37920
LAUA,2530,E07000141,South Kesteven,17780,13150,10390,8460,5110,2550,1010,90,..,58540
LAUA,2535,E07000142,West Lindsey,14890,7500,7150,5370,3220,1320,500,60,..,40000
CTYMET,N/A,E10000021,Northamptonshire,81260,73070,60120,35560,23700,12630,7780,600,..,294730
LAUA,2805,E07000150,Corby,13640,5410,2710,2210,980,240,140,20,..,25360
LAUA,2810,E07000151,Daventry,3610,8120,7130,4900,3970,2490,2100,120,..,32440
LAUA,2815,E07000152,East Northamptonshire,9140,10030,5770,4780,3500,2170,1300,130,..,36810
LAUA,2820,E07000153,Kettering,12750,11290,7620,4560,2690,1210,620,50,..,40790
LAUA,2825,E07000154,Northampton,29920,20690,21620,9910,5230,2260,1150,80,..,90850
LAUA,2830,E07000155,South Northamptonshire,1930,8230,8880,5640,5300,3510,2070,170,..,35730
LAUA,2835,E07000156,Wellingborough,10280,9310,6380,3560,2040,750,400,40,..,32750
CTYMET,N/A,E10000024,Nottinghamshire,138180,71100,58710,38970,21100,10130,5740,430,..,344340
LAUA,3005,E07000170,Ashfield,28380,10460,7730,3430,1010,380,120,20,..,51530
LAUA,3010,E07000171,Bassetlaw,25860,7290,5970,5670,2840,1300,660,60,..,49650
LAUA,3015,E07000172,Broxtowe,15710,12690,10750,5830,2530,730,440,20,..,48700
LAUA,3020,E07000173,Gedling,14290,14400,9640,6290,3450,1240,780,80,..,50180
LAUA,3025,E07000174,Mansfield,26360,9100,6160,3480,1360,350,170,20,..,46990
LAUA,3030,E07000175,Newark and Sherwood,21590,7690,8090,5470,3800,2420,1340,120,..,50510
LAUA,3040,E07000176,Rushcliffe,5990,9480,10360,8800,6120,3720,2220,110,..,46790
REGL,N/A,E12000005,WEST MIDLANDS,737270,589490,451860,259120,163150,87990,53780,5280,..,2347930
LAUA,1850,E06000019,"Herefordshire, County of UA",12250,18790,15980,12780,10910,6290,3410,180,..,80590
LAUA,3245,E06000051,Shropshire UA,25200,33680,27290,19030,14050,7490,4210,330,..,131270
LAUA,3455,E06000021,Stoke-on-Trent UA,69220,22400,14210,4430,1650,460,110,40,..,112510
LAUA,3240,E06000020,Telford and Wrekin UA,25700,17860,9790,7380,4250,1930,980,50,..,67930
CTYMET,N/A,E10000028,Staffordshire,97530,87250,74590,45330,29040,16100,9260,880,..,359980
LAUA,3405,E07000192,Cannock Chase,13740,12890,7400,4570,1660,570,250,20,..,41100
LAUA,3410,E07000193,East Staffordshire,17310,10140,7710,5570,3880,2020,1080,90,..,47780
LAUA,3415,E07000194,Lichfield,5610,9980,10050,6120,4640,3300,2440,380,..,42520
LAUA,3420,E07000195,Newcastle-under-Lyme,23720,9740,10620,4260,2580,1690,880,40,..,53530
LAUA,3430,E07000196,South Staffordshire,6690,10140,10730,6850,4970,3170,2290,200,..,45030
LAUA,3425,E07000197,Stafford,11770,12740,12500,8530,5580,3110,1510,110,..,55840
LAUA,3435,E07000198,Staffordshire Moorlands,9400,10150,10420,6020,4100,1840,750,30,..,42730
LAUA,3445,E07000199,Tamworth,9290,11460,5170,3420,1640,400,60,-,..,31450
CTYMET,N/A,E10000031,Warwickshire,42020,48490,59170,36920,23420,13950,10640,1360,..,235960
LAUA,3705,E07000218,North Warwickshire,6370,6810,5720,3680,2140,1180,690,70,..,26650
LAUA,3710,E07000219,Nuneaton and Bedworth,19800,12370,11840,6700,2190,560,140,20,..,53610
LAUA,3715,E07000220,Rugby,8070,10830,10150,5430,3940,2450,1440,100,..,42400
LAUA,3720,E07000221,Stratford-on-Avon,3180,7360,15180,9060,8520,4980,4650,780,..,53720
LAUA,3725,E07000222,Warwick,4600,11110,16280,12060,6610,4770,3730,410,..,59580
CTYMET,N/A,E11000005,West Midlands (Met County),426350,300200,195220,97680,52750,25810,14750,1630,..,1114390
LAUA,4605,E08000025,Birmingham,155470,123170,72300,35260,19920,8350,5650,830,..,420950
LAUA,4610,E08000026,Coventry,54560,39320,21560,8420,4210,2170,1360,160,..,131760
LAUA,4615,E08000027,Dudley,41650,37200,28590,15530,6350,2280,950,130,..,132680
LAUA,4620,E08000028,Sandwell,56270,41650,18920,6490,2670,490,60,30,..,126570
LAUA,4625,E08000029,Solihull,14050,11190,21300,16000,11380,8610,5130,310,..,87960
LAUA,4630,E08000030,Walsall,49260,25070,16980,9800,5330,2270,730,60,..,109490
LAUA,4635,E08000031,Wolverhampton,55100,22610,15580,6180,2890,1630,880,110,..,104990
CTYMET,N/A,E10000034,Worcestershire,39000,60840,55600,35570,27100,15980,10420,810,..,245310
LAUA,1805,E07000234,Bromsgrove,3290,7080,8340,7490,6530,3310,2580,320,..,38930
LAUA,1860,E07000235,Malvern Hills,3680,6750,7120,5290,4580,3280,2180,130,..,33000
LAUA,1825,E07000236,Redditch,7450,11560,7140,4160,3100,1120,420,20,..,34960
LAUA,1835,E07000237,Worcester,7920,14090,10850,5030,3120,1280,380,10,..,42680
LAUA,1840,E07000238,Wychavon,5850,10490,11300,7640,6590,5350,3730,210,..,51140
LAUA,1845,E07000239,Wyre Forest,10820,10880,10850,5970,3190,1630,1140,130,..,44620
REGL,N/A,E12000006,EAST,357630,531510,653460,435080,263940,143260,97150,11960,..,2493990
LAUA,0235,E06000055,Bedford UA,9130,16380,16330,9290,7070,4470,2610,210,..,65500
LAUA,0240,E06000056,Central Bedfordshire UA,9160,21760,30580,19640,13830,7280,4320,320,..,106880
LAUA,0230,E06000032,Luton UA,15980,25940,21950,7570,3390,1040,250,30,..,76160
LAUA,0540,E06000031,Peterborough UA,33140,17670,11910,6510,3890,1710,830,60,..,75720
LAUA,1590,E06000033,Southend-on-Sea UA,16120,15060,22800,12340,6480,3500,1500,110,..,77890
LAUA,1595,E06000034,Thurrock UA,7330,12660,25730,10920,4290,2020,780,40,..,63770
CTYMET,N/A,E10000003,Cambridgeshire,36260,55590,68100,41180,29320,15540,9020,1020,..,256030
LAUA,0505,E07000008,Cambridge,2840,9200,17280,8280,4680,2990,2790,430,..,48490
LAUA,0510,E07000009,East Cambridgeshire,4220,10380,7170,6550,4180,1860,620,80,..,35050
LAUA,0515,E07000010,Fenland,15920,11200,8180,4110,1900,490,150,20,..,41960
LAUA,0520,E07000011,Huntingdonshire,10950,18280,16830,11000,8210,3320,1620,140,..,70350
LAUA,0530,E07000012,South Cambridgeshire,2340,6530,18640,11250,10360,6880,3850,340,..,60190
CTYMET,N/A,E10000012,Essex,51110,108830,178030,116600,70900,40490,27390,3170,..,596500
LAUA,1505,E07000066,Basildon,8970,14980,22810,13720,7060,4360,1850,130,..,73870
LAUA,1510,E07000067,Braintree,5620,15670,18230,8690,6750,3840,2110,200,..,61120
LAUA,1515,E07000068,Brentwood,570,2740,6360,7960,5510,4340,3730,500,..,31700
LAUA,1520,E07000069,Castle Point,2100,6210,13580,8390,4260,1730,590,60,..,36920
LAUA,1525,E07000070,Chelmsford,4440,9630,21590,16030,9820,5260,3590,340,..,70700
LAUA,1530,E07000071,Colchester,8730,19880,18870,12800,7440,3580,2240,150,..,73680
LAUA,1535,E07000072,Epping Forest,1650,4700,11120,13530,9130,6550,5770,1080,..,53530
LAUA,1540,E07000073,Harlow,2210,7450,18360,4060,2020,830,370,10,..,35320
LAUA,1545,E07000074,Maldon,2190,3570,7670,4980,4190,2570,1340,150,..,26650
LAUA,1550,E07000075,Rochford,1360,3470,11450,10150,4720,2110,1100,80,..,34440
LAUA,1560,E07000076,Tendring,12300,16990,20370,10170,4660,1600,780,80,..,66960
LAUA,1570,E07000077,Uttlesford,980,3530,7630,6100,5330,3740,3930,390,..,31620
CTYMET,N/A,E10000015,Hertfordshire,10010,47460,129170,116780,71450,42920,36890,5780,..,460460
LAUA,1905,E07000095,Broxbourne,450,3450,8700,13930,7150,2730,2030,150,..,38580
LAUA,1910,E07000096,Dacorum,1070,7790,18160,14300,8180,5270,4590,660,..,60020
LAUA,1915,E07000242,East Hertfordshire,790,5660,14170,14270,10020,6870,5040,710,..,57530
LAUA,1920,E07000098,Hertsmere,520,2840,6230,13450,8520,4030,4320,860,..,40770
LAUA,1925,E07000099,North Hertfordshire,3170,8300,18790,9530,6750,4330,3060,300,..,54240
LAUA,1930,E07000240,St Albans,880,2930,8720,15540,12420,8660,7060,1060,..,57280
LAUA,1935,E07000243,Stevenage,1430,5880,20440,3090,2870,830,410,10,..,34970
LAUA,1940,E07000102,Three Rivers,770,2040,6190,9630,7180,3900,4890,1370,..,35970
LAUA,1945,E07000103,Watford,280,3770,12800,11600,3410,2050,1780,80,..,35770
LAUA,1950,E07000241,Welwyn Hatfield,650,4800,14970,11430,4940,4250,3710,590,..,45330
CTYMET,N/A,E10000020,Norfolk,104570,109680,85400,49280,26540,11400,5590,520,..,393000
LAUA,2605,E07000143,Breckland,14670,16150,12840,6800,3780,1390,670,60,..,56350
LAUA,2610,E07000144,Broadland,4260,14160,19780,8910,4440,1930,740,90,..,54310
LAUA,2615,E07000145,Great Yarmouth,19590,11790,8090,3810,1690,530,240,10,..,45770
LAUA,2635,E07000146,King's Lynn and West Norfolk,23030,16540,12930,8730,4400,2240,970,100,..,68940
LAUA,2620,E07000147,North Norfolk,11030,13920,11010,8470,4490,2080,990,80,..,52070
LAUA,2625,E07000148,Norwich,26120,21840,7560,3290,2060,780,620,70,..,62330
LAUA,2630,E07000149,South Norfolk,5870,15290,13190,9270,5690,2460,1360,110,..,53240
CTYMET,N/A,E10000029,Suffolk,64820,100490,63470,44970,26780,12900,7980,690,..,322090
LAUA,3505,E07000200,Babergh,4430,11320,7870,6930,3960,2070,1580,180,..,38340
LAUA,3540,E07000244,East Suffolk,25970,29360,21620,16950,10320,4800,2690,220,..,111920
LAUA,3515,E07000202,Ipswich,17980,21850,10780,4050,2050,870,330,10,..,57920
LAUA,3520,E07000203,Mid Suffolk,5070,11150,8890,6590,4790,2650,1510,100,..,40750
LAUA,3545,E07000245,West Suffolk,11370,26820,14320,10460,5640,2510,1860,180,..,73150
REGL,N/A,E12000007,LONDON,114040,449950,895120,843820,502090,251040,201290,56750,..,3314110
CTYMET,N/A,E13000001,Inner London,59240,250410,375690,292510,172440,102860,101190,40180,..,1394530
LAUA,5210,E09000007,Camden,3560,10770,19410,24360,16740,10450,11690,4120,..,101090
LAUA,5030,E09000001,City of London,10,240,660,810,2270,980,880,110,..,5950
LAUA,5360,E09000012,Hackney,5000,31250,30610,17050,9330,4000,1100,40,..,98380
LAUA,5390,E09000013,Hammersmith and Fulham,3100,5460,13740,22920,14350,8840,10500,1980,..,80890
LAUA,5420,E09000014,Haringey,5830,17040,31580,25400,10760,5380,4620,640,..,101260
LAUA,5570,E09000019,Islington,2350,5800,28490,29470,14700,7550,6480,850,..,95690
LAUA,5600,E09000020,Kensington and Chelsea,1120,3450,9160,13460,13190,11850,19750,14390,..,86370
LAUA,5660,E09000022,Lambeth,4750,32140,38180,27450,13090,8510,5260,630,..,130010
LAUA,5690,E09000023,Lewisham,7000,31560,40730,25130,7200,2770,1290,180,..,115860
LAUA,5750,E09000025,Newham,4820,31290,46210,15750,2900,700,110,20,..,101800
LAUA,5840,E09000028,Southwark,12400,37240,32750,19380,12440,5430,3810,500,..,123950
LAUA,5900,E09000030,Tower Hamlets,1540,25400,32940,18440,13950,6530,2620,410,..,101820
LAUA,5960,E09000032,Wandsworth,6050,11970,35450,30810,19970,13680,11790,2350,..,132080
LAUA,5990,E09000033,Westminster,1720,6800,15780,22080,21550,16190,21300,13970,..,119390
CTYMET,N/A,E13000002,Outer London,54800,199540,519430,551320,329650,148180,100100,16570,..,1919580
LAUA,5060,E09000002,Barking and Dagenham,7140,10510,42610,8190,1670,330,40,20,..,70520
LAUA,5090,E09000003,Barnet,1960,9230,26710,31290,29620,18780,15550,3850,..,136990
LAUA,5120,E09000004,Bexley,4810,9890,27930,26490,19210,4590,1670,50,..,94620
LAUA,5150,E09000005,Brent,2370,11800,32450,30520,21640,6190,3330,260,..,108550
LAUA,5180,E09000006,Bromley,1760,9660,27440,34770,28470,17340,13300,1160,..,133900
LAUA,5240,E09000008,Croydon,2130,20090,43260,37020,21370,11410,7360,620,..,143270
LAUA,5270,E09000009,Ealing,2960,12440,29970,42020,22000,9530,6650,930,..,126490
LAUA,5300,E09000010,Enfield,4920,10980,32490,35530,20690,8910,5810,840,..,120160
LAUA,5330,E09000011,Greenwich,11260,18530,36690,20080,10080,2780,1870,320,..,101620
LAUA,5450,E09000015,Harrow,290,3230,18120,27260,21700,7620,6030,1140,..,85390
LAUA,5480,E09000016,Havering,5480,10100,24880,34450,14930,6170,3020,270,..,99300
LAUA,5510,E09000017,Hillingdon,730,5420,21320,44190,17480,9300,4510,390,..,103320
LAUA,5540,E09000018,Hounslow,1400,8400,24160,36020,14290,5290,3750,780,..,94100
LAUA,5630,E09000021,Kingston upon Thames,220,2760,14320,19690,14350,7780,3950,900,..,63960
LAUA,5720,E09000024,Merton,1050,7940,20800,27050,12960,4870,3890,1520,..,80070
LAUA,5780,E09000026,Redbridge,1610,11820,24850,31230,19380,7230,3080,190,..,99390
LAUA,5810,E09000027,Richmond upon Thames,520,2080,12200,19760,19670,11570,12220,3050,..,81070
LAUA,5870,E09000029,Sutton,730,6680,25780,23530,12040,6730,3630,250,..,79370
LAUA,5930,E09000031,Waltham Forest,3500,27960,33460,22240,8100,1780,440,30,..,97520
REGL,N/A,E12000008,SOUTH EAST,320280,604050,939690,730500,483270,291950,233410,32820,..,3635950
LAUA,0335,E06000036,Bracknell Forest UA,1760,4190,17330,8570,7530,4440,2060,250,..,46120
LAUA,1445,E06000043,Brighton and Hove UA,26180,27940,33120,18970,10850,4390,2620,170,..,124250
LAUA,N/A,E06000060,Buckinghamshire UA,5320,21540,45640,40340,32320,25760,28020,4970,..,203910
LAUA,0405,E07000004,Aylesbury Vale,2930,11540,20290,11990,10160,7310,5710,370,..,70300
LAUA,0415,E07000005,Chiltern,650,1930,5310,6570,6510,6560,8830,1780,..,38140
LAUA,0410,E07000006,South Bucks,580,880,3380,5500,4970,3290,6770,1870,..,27230
LAUA,0425,E07000007,Wycombe,1150,7190,16660,16280,10690,8600,6720,950,..,68240
LAUA,2100,E06000046,Isle of Wight UA,9670,17080,16310,12880,6850,2970,1430,140,..,67320
LAUA,2280,E06000035,Medway UA,10680,37030,32210,16070,7850,3290,1200,70,..,108390
LAUA,0435,E06000042,Milton Keynes UA,15480,27570,26450,11790,9600,4960,2630,130,..,98610
LAUA,1775,E06000044,Portsmouth UA,24210,29990,21140,5780,3570,1630,680,60,..,87060
LAUA,0345,E06000038,Reading UA,5470,13230,26840,9770,5160,3180,1760,80,..,65480
LAUA,0350,E06000039,Slough UA,1140,9250,21280,12210,3960,1550,310,10,..,49720
LAUA,1780,E06000045,Southampton UA,30770,32420,21890,9060,2980,1360,460,40,..,98970
LAUA,0340,E06000037,West Berkshire UA,2250,6070,18340,16640,9990,6290,4030,630,..,64250
LAUA,0355,E06000040,Windsor and Maidenhead UA,1750,3510,8890,15460,12640,7750,9110,1540,..,60650
LAUA,0360,E06000041,Wokingham UA,1660,3320,9360,17560,14340,9320,5750,430,..,61730
CTYMET,N/A,E10000011,East Sussex,34840,43980,55660,44960,29240,16390,12300,1430,..,238790
LAUA,1410,E07000061,Eastbourne,8040,12570,10510,8380,4390,2030,1100,90,..,47100
LAUA,1415,E07000062,Hastings,14260,11790,7180,5540,2180,770,190,50,..,41950
LAUA,1425,E07000063,Lewes,4030,5660,12880,9290,5550,2890,2220,220,..,42730
LAUA,1430,E07000064,Rother,4590,6890,9510,8840,7070,3640,2460,260,..,43250
LAUA,1435,E07000065,Wealden,3920,7080,15580,12920,10060,7050,6340,820,..,63760
CTYMET,N/A,E10000014,Hampshire,39580,95080,152420,109000,79900,46110,27500,3060,..,552650
LAUA,1705,E07000084,Basingstoke and Deane,2160,11070,23980,12370,9840,5830,2990,360,..,68600
LAUA,1710,E07000085,East Hampshire,2660,5170,11630,9890,8320,5650,4350,620,..,48280
LAUA,1715,E07000086,Eastleigh,4400,10490,16810,9250,6840,2820,1000,20,..,51640
LAUA,1720,E07000087,Fareham,3210,6530,14930,9950,7670,3280,1370,100,..,47040
LAUA,1725,E07000088,Gosport,6340,12690,8570,4780,1870,1560,340,30,..,36170
LAUA,1730,E07000089,Hart,700,1860,8350,8180,7300,6350,3510,220,..,36460
LAUA,1735,E07000090,Havant,8000,13580,12160,9660,5420,2390,940,40,..,52170
LAUA,1740,E07000091,New Forest,6350,11660,17390,19010,13070,6570,4330,570,..,78940
LAUA,1750,E07000092,Rushmoor,1180,7950,14510,8230,3760,1120,310,40,..,37100
LAUA,1760,E07000093,Test Valley,2520,7960,12850,8880,7670,4410,3350,440,..,48080
LAUA,1765,E07000094,Winchester,2060,6130,11220,8800,8130,6150,5030,630,..,48150
