geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,0905,E07000026,Allerdale,21870,6830,6420,4580,2470,950,460,20,..,43600
LAUA,0910,E07000027,Barrow-in-Furness,19710,5450,4310,2070,770,210,70,10,..,32590
LAUA,0915,E07000028,Carlisle,22200,10260,6250,4460,2160,850,290,30,..,46490
LAUA,0920,E07000029,Copeland,19230,4220,3700,2650,1350,360,80,10,..,31620
LAUA,0925,E07000030,Eden,3880,6440,4790,4220,2780,880,360,40,..,23380
LAUA,0930,E07000031,South Lakeland,4260,10130,11650,9520,6730,4410,2830,280,..,49790
CTYMET,N/A,E11000001,Greater Manchester (Met County),555750,197330,183210,90580,49120,21170,13920,1700,..,1112760
LAUA,4205,E08000001,Bolton,62240,18370,16930,9340,4710,1950,1670,190,..,115400
LAUA,4210,E08000002,Bury,28560,16550,15980,8350,4960,1670,1250,170,..,77490
LAUA,4215,E08000003,Manchester,133150,26290,22010,8010,3300,1420,660,80,..,194920
LAUA,4220,E08000004,Oldham,52100,15490,14440,5840,2900,1310,810,70,..,92950
LAUA,4225,E08000005,Rochdale,52430,13120,10580,6880,3790,1410,830,60,..,89090
LAUA,4230,E08000006,Salford,60200,18020,13050,5470,2730,1210,790,110,..,101580
LAUA,4235,E08000007,Stockport,30410,25960,26950,18150,12150,5820,3140,150,..,122730
LAUA,4240,E08000008,Tameside,52370,15910,17360,5390,2740,790,340,40,..,94940
LAUA,4245,E08000009,Trafford,18730,19530,24540,13260,7090,4080,3940,780,..,91940
LAUA,4250,E08000010,Wigan,65560,28110,21380,9880,4750,1520,500,50,..,131740
CTYMET,N/A,E10000017,Lancashire,192460,94070,91580,57980,33800,15790,9260,700,..,495630
LAUA,2315,E07000117,Burnley,25820,4300,6130,2550,1220,320,140,20,..,40500
LAUA,2320,E07000118,Chorley,13760,9580,7960,5090,3850,1560,670,60,..,42530
LAUA,2325,E07000119,Fylde,6200,5790,8310,6390,4080,2090,1360,70,..,34290
LAUA,2330,E07000120,Hyndburn,21650,4840,5410,2560,790,260,180,10,..,35690
LAUA,2335,E07000121,Lancaster,20820,14860,10750,5690,3480,1640,780,70,..,58090
LAUA,2340,E07000122,Pendle,24530,4220,3920,2600,1610,870,490,50,..,38280
LAUA,2345,E07000123,Preston,26830,10840,9020,6060,2350,1100,790,50,..,57040
LAUA,2350,E07000124,Ribble Valley,3110,4590,4680,4330,3020,1820,1690,180,..,23430
LAUA,2355,E07000125,Rossendale,15630,4380,3540,2940,1630,560,400,40,..,29110
LAUA,2360,E07000126,South Ribble,9460,11480,11270,6810,3260,1310,440,20,..,44040
LAUA,2365,E07000127,West Lancashire,14220,8070,9040,6060,4240,2260,1440,70,..,45400
LAUA,2370,E07000128,Wyre,10450,11120,11540,6910,4270,2010,890,70,..,47240
CTYMET,N/A,E11000002,Merseyside (Met County),307400,110610,99620,47190,23970,11550,8130,610,..,609090
LAUA,4305,E08000011,Knowsley,38550,11570,8180,3220,1340,240,120,20,..,63240
LAUA,4310,E08000012,Liverpool,136550,29350,21100,11400,4480,2000,1580,130,..,206580
LAUA,4320,E08000014,Sefton,38680,24720,29290,14250,7830,3760,2790,210,..,121530
LAUA,4315,E08000013,St. Helens,35920,15300,14250,5710,2650,1330,580,20,..,75770
LAUA,4325,E08000015,Wirral,57710,29670,26800,12610,7670,4230,3050,230,..,141960
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1007230,422760,351700,187310,119050,57370,33830,2940,..,2182190
LAUA,2001,E06000011,East Riding of Yorkshire UA,38170,32330,27490,20400,12650,5250,2600,210,..,139080
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",83790,19970,7950,2570,660,210,60,40,..,115260
LAUA,2002,E06000012,North East Lincolnshire UA,38440,16080,8120,3980,1590,560,370,40,..,69180
LAUA,2003,E06000013,North Lincolnshire UA,34530,13050,9790,6010,2740,980,390,20,..,67500
LAUA,2741,E06000014,York UA,10410,23230,23820,11230,6610,2900,1350,90,..,79650
CTYMET,N/A,E10000023,North Yorkshire,42070,56130,59090,37600,29690,18060,11850,1070,..,255550
LAUA,2705,E07000163,Craven,3870,5520,5540,3500,2790,1790,1220,110,..,24330
LAUA,2710,E07000164,Hambleton,3100,7610,8520,6130,5500,3530,2210,140,..,36740
LAUA,2715,E07000165,Harrogate,7200,12820,16360,9840,8580,5870,5070,550,..,66300
LAUA,2720,E07000166,Richmondshire,3260,4480,4910,3030,2810,1420,770,80,..,20750
LAUA,2725,E07000167,Ryedale,2140,5570,5290,3860,2950,1790,1080,90,..,22780
LAUA,2730,E07000168,Scarborough,14570,13290,11810,6690,3670,1660,690,40,..,52440
LAUA,2735,E07000169,Selby,7930,6840,6670,4550,3390,1990,800,50,..,32220
CTYMET,N/A,E11000003,South Yorkshire (Met County),343110,89210,60460,34960,17420,7450,4050,330,..,556980
LAUA,4405,E08000016,Barnsley,62510,14390,9720,6510,2640,1020,510,40,..,97350
LAUA,4410,E08000017,Doncaster,78110,21790,12560,7630,3590,1350,620,100,..,125750
LAUA,4415,E08000018,Rotherham,62000,19900,12600,7500,3410,1380,510,50,..,107350
LAUA,4420,E08000019,Sheffield,140490,33130,25580,13310,7780,3700,2410,150,..,226540
CTYMET,N/A,E11000006,West Yorkshire (Met County),416720,172760,154980,70580,47680,21970,13170,1150,..,899000
LAUA,4705,E08000032,Bradford,87780,39360,34980,14310,10260,4780,3270,270,..,195000
LAUA,4710,E08000033,Calderdale,43070,15740,13290,5990,4330,2330,1080,40,..,85870
LAUA,4715,E08000034,Kirklees,79240,30190,28660,13710,9910,4220,1730,120,..,167770
LAUA,4720,E08000035,Leeds,130360,63420,59140,26300,17450,8860,6160,640,..,312340
LAUA,4725,E08000036,Wakefield,76270,24050,18910,10270,5750,1770,930,80,..,138020
REGL,N/A,E12000004,EAST MIDLANDS,708210,406080,320960,184680,108630,52260,30940,2810,..,1814570
LAUA,1055,E06000015,Derby UA,53550,18350,14820,7470,3700,1680,520,50,..,100140
LAUA,2465,E06000016,Leicester UA,73500,21960,12810,4810,2340,1050,560,70,..,117090
LAUA,3060,E06000018,Nottingham UA,82380,18050,11790,4990,2030,930,670,130,..,120970
LAUA,2470,E06000017,Rutland UA,1390,3700,2590,2070,2070,1350,1050,130,..,14360
CTYMET,N/A,E10000007,Derbyshire,127240,72320,52250,34060,20090,10440,6580,530,..,323510
LAUA,1005,E07000032,Amber Valley,20680,11050,9040,5420,2640,1350,1300,110,..,51580
LAUA,1010,E07000033,Bolsover,21090,4850,3420,1900,760,400,110,20,..,32540
LAUA,1015,E07000034,Chesterfield,26050,8980,5420,3250,1510,490,210,20,..,45920
LAUA,1045,E07000035,Derbyshire Dales,3170,6540,6690,5120,4460,2760,2060,130,..,30950
LAUA,1025,E07000036,Erewash,20330,12490,7080,4650,1990,730,460,40,..,47770
LAUA,1030,E07000037,High Peak,7470,12110,8240,4190,3250,1800,850,60,..,37950
LAUA,1035,E07000038,North East Derbyshire,18230,8090,6700,4340,2570,1270,800,70,..,42060
LAUA,1040,E07000039,South Derbyshire,10230,8220,5670,5190,2900,1630,810,80,..,34740
CTYMET,N/A,E10000018,Leicestershire,42770,74500,58940,35900,23710,10820,6660,640,..,253940
LAUA,2405,E07000129,Blaby,4210,13510,8760,5720,3420,1060,440,30,..,37140
LAUA,2410,E07000130,Charnwood,10980,17350,16280,8320,5220,2450,1570,160,..,62330
LAUA,2415,E07000131,Harborough,3840,6780,6970,4970,4950,2800,1880,200,..,32380
LAUA,2420,E07000132,Hinckley and Bosworth,7340,13520,9770,6000,3310,1620,810,60,..,42430
LAUA,2430,E07000133,Melton,3290,6170,3620,3120,2160,1220,780,80,..,20430
LAUA,2435,E07000134,North West Leicestershire,9540,11720,6410,4880,2930,1240,750,40,..,37510
LAUA,2440,E07000135,Oadby and Wigston,3580,5450,7130,2890,1740,430,440,70,..,21730
CTYMET,N/A,E10000019,Lincolnshire,115600,61550,59830,28620,14380,5860,2510,340,..,288680
LAUA,2505,E07000136,Boston,12670,5210,5290,1470,510,180,70,10,..,25410
LAUA,2510,E07000137,East Lindsey,23690,11850,15140,5410,2680,950,480,50,..,60250
LAUA,2515,E07000138,Lincoln,23900,7410,4020,1850,790,290,120,50,..,38450
LAUA,2520,E07000139,North Kesteven,11480,10790,10810,4700,2260,980,380,60,..,41450
LAUA,2525,E07000140,South Holland,13520,7270,8640,3090,1320,270,90,10,..,34210
LAUA,2530,E07000141,South Kesteven,16560,12190,9520,7630,4340,2100,880,100,..,53310
LAUA,2535,E07000142,West Lindsey,13770,6830,6410,4480,2480,1100,480,50,..,35600
CTYMET,N/A,E10000021,Northamptonshire,78200,67950,53450,31140,20920,10920,6960,530,..,270060
LAUA,2805,E07000150,Corby,13830,4810,1510,1620,600,160,110,20,..,22650
LAUA,2810,E07000151,Daventry,3420,7430,6770,4660,3610,2230,2000,100,..,30220
LAUA,2815,E07000152,East Northamptonshire,8810,9270,5090,3980,3050,1720,1150,100,..,33170
LAUA,2820,E07000153,Kettering,11930,10260,6810,3960,2270,910,450,50,..,36630
LAUA,2825,E07000154,Northampton,28860,19530,19010,8770,4770,2030,1010,70,..,84040
LAUA,2830,E07000155,South Northamptonshire,1790,7710,8300,4950,4730,3170,1900,170,..,32700
LAUA,2835,E07000156,Wellingborough,9560,8950,5970,3220,1880,720,340,30,..,30660
CTYMET,N/A,E10000024,Nottinghamshire,133570,67700,54470,35620,19420,9190,5450,410,..,325820
LAUA,3005,E07000170,Ashfield,27770,9490,7100,2840,870,320,140,20,..,48550
LAUA,3010,E07000171,Bassetlaw,25260,6760,5530,5210,2440,1100,610,60,..,46960
LAUA,3015,E07000172,Broxtowe,15100,12310,10240,5650,2400,730,420,20,..,46870
LAUA,3020,E07000173,Gedling,13800,13800,9180,6090,3300,1160,730,80,..,48140
LAUA,3025,E07000174,Mansfield,26050,8510,5310,2760,1290,310,130,10,..,44370
LAUA,3030,E07000175,Newark and Sherwood,20530,7210,7400,4680,3120,2030,1260,110,..,46330
LAUA,3040,E07000176,Rushcliffe,5050,9620,9720,8400,6000,3550,2160,110,..,44620
REGL,N/A,E12000005,WEST MIDLANDS,732700,559440,427210,238450,149550,81520,49740,5020,..,2243630
LAUA,1850,E06000019,"Herefordshire, County of UA",11360,17770,15280,12070,10230,5690,3170,180,..,75750
LAUA,3245,E06000051,Shropshire UA,23360,32030,26080,17790,12950,6900,3890,310,..,123300
LAUA,3455,E06000021,Stoke-on-Trent UA,69050,20860,13030,3650,1520,380,100,50,..,108630
LAUA,3240,E06000020,Telford and Wrekin UA,25410,16930,8970,6890,3910,1740,800,40,..,64690
CTYMET,N/A,E10000028,Staffordshire,95330,82150,71110,41670,26630,14450,8800,870,..,341000
LAUA,3405,E07000192,Cannock Chase,13390,12190,6780,3850,1570,510,250,20,..,38550
LAUA,3410,E07000193,East Staffordshire,16870,9090,7280,5070,3510,1830,1010,80,..,44740
LAUA,3415,E07000194,Lichfield,5420,9010,9410,5510,4260,2770,2310,380,..,39060
LAUA,3420,E07000195,Newcastle-under-Lyme,23640,9450,10350,3850,2370,1590,830,40,..,52130
LAUA,3430,E07000196,South Staffordshire,6440,9830,10430,6600,4660,2870,2190,190,..,43210
LAUA,3425,E07000197,Stafford,11330,12180,11870,7850,5010,2780,1390,130,..,52540
LAUA,3435,E07000198,Staffordshire Moorlands,9150,9780,10080,5710,3770,1710,740,40,..,40950
LAUA,3445,E07000199,Tamworth,9100,10620,4900,3240,1480,390,90,-,..,29830
CTYMET,N/A,E10000031,Warwickshire,40370,45070,55290,33770,20880,12820,9590,1270,..,219050
LAUA,3705,E07000218,North Warwickshire,6070,6650,5560,3530,2040,1140,670,60,..,25740
LAUA,3710,E07000219,Nuneaton and Bedworth,19000,11620,11180,5970,1850,510,140,10,..,50290
LAUA,3715,E07000220,Rugby,7560,9820,9520,4670,3330,2050,1200,80,..,38220
LAUA,3720,E07000221,Stratford-on-Avon,3330,6670,14080,8530,7770,4660,4190,710,..,49950
LAUA,3725,E07000222,Warwick,4410,10320,14950,11070,5870,4460,3390,400,..,54860
CTYMET,N/A,E11000005,West Midlands (Met County),431500,287180,184030,88820,47880,24600,13760,1530,..,1079280
LAUA,4605,E08000025,Birmingham,160720,117930,67490,30190,16930,7580,5290,800,..,406910
LAUA,4610,E08000026,Coventry,53750,37740,20510,7930,3930,2030,1140,160,..,127200
LAUA,4615,E08000027,Dudley,40470,35860,27860,15100,6110,2190,930,110,..,128630
LAUA,4620,E08000028,Sandwell,57320,39940,17130,5310,2100,460,50,30,..,122350
LAUA,4625,E08000029,Solihull,13980,10510,20100,15290,10870,8510,4780,270,..,84300
LAUA,4630,E08000030,Walsall,49860,23800,16060,9100,5120,2170,680,50,..,106840
LAUA,4635,E08000031,Wolverhampton,55400,21410,14880,5910,2820,1660,880,100,..,103050
CTYMET,N/A,E10000034,Worcestershire,36330,57460,53430,33800,25560,14960,9630,760,..,231930
LAUA,1805,E07000234,Bromsgrove,3040,6560,7950,6990,5960,3150,2420,290,..,36360
LAUA,1860,E07000235,Malvern Hills,3450,6580,6890,5170,4390,3050,1950,120,..,31610
LAUA,1825,E07000236,Redditch,7120,10870,6750,3880,2850,1030,360,20,..,32880
LAUA,1835,E07000237,Worcester,7520,13220,10370,4800,3050,1230,370,10,..,40560
LAUA,1840,E07000238,Wychavon,5550,9980,10920,7370,6280,4970,3460,200,..,48720
LAUA,1845,E07000239,Wyre Forest,9650,10260,10550,5590,3040,1540,1070,120,..,41810
REGL,N/A,E12000006,EAST,338820,497460,618020,402830,243030,132550,90910,10780,..,2334400
LAUA,0235,E06000055,Bedford UA,8520,15480,15600,8460,6670,4170,2280,210,..,61380
LAUA,0240,E06000056,Central Bedfordshire UA,8620,20020,28760,17490,12790,6690,3670,280,..,98320
LAUA,0230,E06000032,Luton UA,13850,25300,21640,7350,3320,1000,250,30,..,72730
LAUA,0540,E06000031,Peterborough UA,31960,16120,10930,5190,3100,1470,740,60,..,69560
LAUA,1590,E06000033,Southend-on-Sea UA,15740,14650,21880,11940,6240,3390,1470,100,..,75410
LAUA,1595,E06000034,Thurrock UA,7140,12080,24570,9570,3750,1680,610,40,..,59440
CTYMET,N/A,E10000003,Cambridgeshire,33140,50190,62580,37280,26370,13760,8280,920,..,232520
LAUA,0505,E07000008,Cambridge,2600,8150,16230,7560,4180,2710,2590,400,..,44420
LAUA,0510,E07000009,East Cambridgeshire,3660,9330,6190,5800,3560,1470,560,70,..,30640
LAUA,0515,E07000010,Fenland,14590,9940,7370,3390,1350,350,140,20,..,37160
LAUA,0520,E07000011,Huntingdonshire,10300,17170,15850,10240,7700,3020,1470,120,..,65870
LAUA,0530,E07000012,South Cambridgeshire,1980,5590,16940,10280,9590,6220,3520,310,..,54420
CTYMET,N/A,E10000012,Essex,49380,101820,171190,109680,65920,37740,25610,2890,..,564220
LAUA,1505,E07000066,Basildon,9030,14770,21840,13320,6810,4230,1770,110,..,71870
LAUA,1510,E07000067,Braintree,5290,14310,17360,7690,6290,3480,1950,200,..,56570
LAUA,1515,E07000068,Brentwood,550,2570,6110,7710,5080,4180,3530,400,..,30120
LAUA,1520,E07000069,Castle Point,1850,5840,13440,8340,4100,1670,540,60,..,35840
LAUA,1525,E07000070,Chelmsford,4410,9020,20430,14710,9030,4730,3190,280,..,65800
LAUA,1530,E07000071,Colchester,8260,17140,17410,11280,6450,3150,2120,150,..,65980
LAUA,1535,E07000072,Epping Forest,1660,4520,10890,13200,8700,6280,5600,1020,..,51880
LAUA,1540,E07000073,Harlow,2160,7380,18020,3690,1820,750,360,10,..,34190
LAUA,1545,E07000074,Maldon,2100,3410,7610,4750,3910,2460,1200,140,..,25570
LAUA,1550,E07000075,Rochford,1350,3030,11100,10000,4620,1970,1050,80,..,33200
LAUA,1560,E07000076,Tendring,11810,16510,19870,9340,4370,1510,760,90,..,64250
LAUA,1570,E07000077,Uttlesford,910,3330,7120,5660,4740,3330,3550,340,..,28980
CTYMET,N/A,E10000015,Hertfordshire,9500,43920,121420,110370,67650,40820,35240,5110,..,434010
LAUA,1905,E07000095,Broxbourne,440,3170,7500,13370,6960,2560,1930,140,..,36060
LAUA,1910,E07000096,Dacorum,1110,7610,17450,13520,7640,5040,4360,580,..,57300
LAUA,1915,E07000242,East Hertfordshire,640,5080,13110,13550,9690,6510,4820,580,..,53990
LAUA,1920,E07000098,Hertsmere,500,2710,5930,12900,8250,3790,4210,780,..,39050
LAUA,1925,E07000099,North Hertfordshire,3030,7500,17570,8690,6350,4030,2860,260,..,50270
LAUA,1930,E07000240,St Albans,850,2740,8230,15160,12110,8240,6580,900,..,54800
LAUA,1935,E07000243,Stevenage,1380,5660,19820,2930,2460,870,410,10,..,33550
LAUA,1940,E07000102,Three Rivers,700,1920,6060,9100,6840,3710,4820,1250,..,34410
LAUA,1945,E07000103,Watford,290,3400,12240,10700,3310,1910,1760,70,..,33680
LAUA,1950,E07000241,Welwyn Hatfield,570,4140,13520,10470,4050,4150,3490,540,..,40910
CTYMET,N/A,E10000020,Norfolk,99620,103860,80710,44600,23440,10040,5250,520,..,368040
LAUA,2605,E07000143,Breckland,13690,15320,12050,5760,3120,1170,570,60,..,51740
LAUA,2610,E07000144,Broadland,3950,13680,19480,8380,4060,1740,720,90,..,52100
LAUA,2615,E07000145,Great Yarmouth,18990,11380,7570,3510,1420,490,230,20,..,43600
LAUA,2635,E07000146,King's Lynn and West Norfolk,21730,15550,12270,7690,3810,1930,830,100,..,63890
LAUA,2620,E07000147,North Norfolk,10630,13520,10850,8160,4200,1860,980,80,..,50290
LAUA,2625,E07000148,Norwich,25400,20070,6290,2590,1820,680,620,70,..,57540
LAUA,2630,E07000149,South Norfolk,5230,14350,12200,8510,5010,2180,1290,110,..,48890
CTYMET,N/A,E10000029,Suffolk,61360,94030,58750,40900,23790,11790,7510,640,..,298780
LAUA,3505,E07000200,Babergh,4080,10900,7380,6550,3750,1920,1480,170,..,36240
LAUA,3540,E07000244,East Suffolk,25300,28100,20350,15390,9050,4430,2610,190,..,105420
LAUA,3515,E07000202,Ipswich,16480,19400,9760,3530,1870,840,310,10,..,52190
LAUA,3520,E07000203,Mid Suffolk,4780,10420,8100,5920,4220,2360,1370,100,..,37260
LAUA,3545,E07000245,West Suffolk,10720,25210,13160,9510,4900,2250,1740,170,..,67660
REGL,N/A,E12000007,LONDON,109220,424580,832400,794520,478880,237740,195450,52910,..,3125690
CTYMET,N/A,E13000001,Inner London,52950,238870,349620,264940,156370,94420,97310,37640,..,1292120
LAUA,5210,E09000007,Camden,1920,9420,18580,23430,16020,9860,11500,3910,..,94640
LAUA,5030,E09000001,City of London,10,240,630,730,1750,830,800,90,..,5090
LAUA,5360,E09000012,Hackney,4270,30450,27220,13140,8330,3870,1150,40,..,88470
LAUA,5390,E09000013,Hammersmith and Fulham,2650,5250,13010,21650,13720,8610,10120,1800,..,76810
LAUA,5420,E09000014,Haringey,4430,14970,29300,24610,10790,5370,4610,590,..,94660
LAUA,5570,E09000019,Islington,670,5530,26390,26340,12330,6520,6210,800,..,84790
LAUA,5600,E09000020,Kensington and Chelsea,560,3240,8840,13120,13060,11720,19770,13860,..,84160
LAUA,5660,E09000022,Lambeth,4580,31630,34760,24970,12440,8470,5020,430,..,122300
LAUA,5690,E09000023,Lewisham,6840,29500,38530,24460,7160,2790,1290,170,..,110740
LAUA,5750,E09000025,Newham,4910,29030,43670,14020,2120,230,20,20,..,94030
LAUA,5840,E09000028,Southwark,13040,36670,29400,16650,10620,4700,3470,440,..,115000
LAUA,5900,E09000030,Tower Hamlets,1580,25130,29540,11690,9840,4670,2440,340,..,85230
LAUA,5960,E09000032,Wandsworth,6000,11760,34360,28790,17800,11850,10750,1880,..,123190
LAUA,5990,E09000033,Westminster,1480,6050,15400,21330,20410,14910,20170,13270,..,113020
CTYMET,N/A,E13000002,Outer London,56270,185710,482780,529580,322500,143320,98140,15270,..,1833570
LAUA,5060,E09000002,Barking and Dagenham,7500,9980,40460,7630,1750,320,50,20,..,67690
LAUA,5090,E09000003,Barnet,1650,8580,25310,29420,28410,18260,15200,3640,..,130470
LAUA,5120,E09000004,Bexley,4810,9600,26980,25740,19150,4490,1680,40,..,92500
LAUA,5150,E09000005,Brent,3700,10730,29620,28300,20950,6040,3380,250,..,102970
LAUA,5180,E09000006,Bromley,1660,9070,26470,33980,27720,16580,13130,970,..,129560
LAUA,5240,E09000008,Croydon,1780,18450,40590,36090,21230,11300,7350,610,..,137400
LAUA,5270,E09000009,Ealing,2430,11570,27630,39970,21470,9180,6560,900,..,119700
LAUA,5300,E09000010,Enfield,4990,10500,29950,34200,20150,8530,5810,790,..,114910
LAUA,5330,E09000011,Greenwich,12250,17150,31550,18130,10080,2690,1830,280,..,93950
LAUA,5450,E09000015,Harrow,250,2850,16710,26520,21320,7170,5730,1040,..,81590
LAUA,5480,E09000016,Havering,5300,9550,23300,32860,14770,6100,3030,240,..,95130
LAUA,5510,E09000017,Hillingdon,660,5170,20020,43110,17090,9140,4430,360,..,99980
LAUA,5540,E09000018,Hounslow,1260,7960,21290,34420,13280,4990,3600,760,..,87560
LAUA,5630,E09000021,Kingston upon Thames,160,2510,13740,19140,13740,7420,3840,850,..,61410
LAUA,5720,E09000024,Merton,1050,7700,19200,26250,12830,4530,3810,1390,..,76740
LAUA,5780,E09000026,Redbridge,1590,10590,22390,30050,19200,7140,2930,210,..,94080
LAUA,5810,E09000027,Richmond upon Thames,600,1920,11360,19250,19480,11080,11690,2660,..,78040
LAUA,5870,E09000029,Sutton,580,6750,24180,22470,11770,6570,3660,250,..,76220
LAUA,5930,E09000031,Waltham Forest,4070,25110,32030,22060,8120,1810,440,30,..,93660
REGL,N/A,E12000008,SOUTH EAST,297110,561370,883400,681630,459240,276050,223650,30090,..,3412530
LAUA,0335,E06000036,Bracknell Forest UA,1610,3880,16460,7950,7300,4300,1940,230,..,43660
LAUA,1445,E06000043,Brighton and Hove UA,24910,26810,32380,18280,10400,4130,2660,170,..,119730
LAUA,N/A,E06000060,Buckinghamshire UA,4540,19730,42590,38590,31300,25060,27270,4500,..,193570
LAUA,0405,E07000004,Aylesbury Vale,2490,10560,18750,11050,9530,7010,5360,350,..,65110
LAUA,0415,E07000005,Chiltern,530,1720,4980,6410,6410,6460,8670,1580,..,36750
LAUA,0410,E07000006,South Bucks,560,810,3460,5160,4850,3140,6660,1690,..,26310
LAUA,0425,E07000007,Wycombe,960,6650,15400,15970,10510,8450,6580,890,..,65410
LAUA,2100,E06000046,Isle of Wight UA,8490,15320,15340,12120,6490,2780,1390,130,..,62060
LAUA,2280,E06000035,Medway UA,10030,35790,31420,14980,7370,2950,1080,70,..,103690
LAUA,0435,E06000042,Milton Keynes UA,14280,24060,24690,10210,8380,4080,2310,120,..,88130
LAUA,1775,E06000044,Portsmouth UA,22900,28060,19940,5200,3200,1600,670,60,..,81620
LAUA,0345,E06000038,Reading UA,4770,12340,24370,8750,4840,3040,1700,70,..,59880
LAUA,0350,E06000039,Slough UA,910,9110,19310,11190,3830,1500,270,10,..,46120
LAUA,1780,E06000045,Southampton UA,27480,30150,20230,8790,2960,1310,460,30,..,91420
LAUA,0340,E06000037,West Berkshire UA,2220,5580,16670,15490,9220,5790,3410,570,..,58950
LAUA,0355,E06000040,Windsor and Maidenhead UA,1620,3210,8320,14730,12160,7440,8920,1270,..,57650
LAUA,0360,E06000041,Wokingham UA,1620,3010,8320,16470,13830,9100,5160,360,..,57870
CTYMET,N/A,E10000011,East Sussex,32870,42080,54160,42500,27660,15530,11640,1350,..,227790
LAUA,1410,E07000061,Eastbourne,7370,12000,10290,7210,3600,1760,990,70,..,43290
LAUA,1415,E07000062,Hastings,13880,11350,6840,5290,2050,640,180,50,..,40280
LAUA,1425,E07000063,Lewes,3710,5370,12610,8860,5220,2800,2100,210,..,40880
LAUA,1430,E07000064,Rother,4370,6630,9170,8500,6960,3440,2330,250,..,41640
LAUA,1435,E07000065,Wealden,3540,6730,15250,12640,9830,6900,6040,770,..,61700
CTYMET,N/A,E10000014,Hampshire,37110,86610,142400,101460,76270,43540,26310,2920,..,516620
LAUA,1705,E07000084,Basingstoke and Deane,2030,10250,21490,10700,9150,5640,2790,340,..,62380
LAUA,1710,E07000085,East Hampshire,2630,4520,10860,9390,7940,5290,4170,580,..,45390
LAUA,1715,E07000086,Eastleigh,4300,8500,15950,8820,6640,2650,910,20,..,47790
LAUA,1720,E07000087,Fareham,2860,5870,14380,9530,7380,3160,1280,100,..,44570
LAUA,1725,E07000088,Gosport,6140,12220,8100,3760,1590,1060,310,30,..,33200
LAUA,1730,E07000089,Hart,640,1500,7600,7420,6840,5920,3290,210,..,33420
LAUA,1735,E07000090,Havant,7480,13060,11730,9570,5350,2350,920,40,..,50500
LAUA,1740,E07000091,New Forest,6000,10920,16600,18360,12740,6240,4260,560,..,75680
LAUA,1750,E07000092,Rushmoor,1010,7010,13220,7630,3670,1080,320,40,..,33980
LAUA,1760,E07000093,Test Valley,2210,7440,12210,8350,7300,4230,3190,380,..,45320
LAUA,1765,E07000094,Winchester,1810,5330,10260,7920,7660,5930,4860,620,..,44380
CTYMET,N/A,E10000016,Kent,60630,112030,163350,109170,63980,37220,29040,2760,..,578170
