geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,2710,E07000164,Hambleton,3250,7820,8700,6270,5640,3690,2330,150,..,37840
LAUA,2715,E07000165,Harrogate,7540,13080,16460,10180,9080,5950,5320,570,..,68190
LAUA,2720,E07000166,Richmondshire,3190,4560,5070,3230,2990,1530,790,80,..,21440
LAUA,2725,E07000167,Ryedale,2180,5700,5340,3930,3080,1870,1120,100,..,23320
LAUA,2730,E07000168,Scarborough,14910,13960,12040,6920,3820,1660,690,40,..,54040
LAUA,2735,E07000169,Selby,8120,6970,6820,4910,3710,2190,850,60,..,33620
CTYMET,N/A,E11000003,South Yorkshire (Met County),341750,92370,64630,38050,19240,8210,4310,350,..,568910
LAUA,4405,E08000016,Barnsley,62600,15180,10720,7490,3110,1210,560,30,..,100890
LAUA,4410,E08000017,Doncaster,78060,22410,13480,8200,3910,1560,670,100,..,128380
LAUA,4415,E08000018,Rotherham,61800,20390,13370,7900,3960,1510,540,50,..,109530
LAUA,4420,E08000019,Sheffield,139290,34390,27070,14460,8270,3920,2550,160,..,230110
CTYMET,N/A,E11000006,West Yorkshire (Met County),416550,179420,160350,77660,51210,23380,13970,1180,..,923720
LAUA,4705,E08000032,Bradford,87660,40840,36450,15580,11020,5250,3480,300,..,200560
LAUA,4710,E08000033,Calderdale,43400,16410,14010,6550,4760,2540,1190,40,..,88880
LAUA,4715,E08000034,Kirklees,79220,31130,29270,14550,10510,4560,1910,120,..,171260
LAUA,4720,E08000035,Leeds,130610,65740,61070,29240,18770,9080,6390,650,..,321550
LAUA,4725,E08000036,Wakefield,75670,25300,19560,11740,6150,1960,1020,80,..,141480
REGL,N/A,E12000004,EAST MIDLANDS,718580,419270,336130,199050,117900,57130,32940,2900,..,1883890
LAUA,1055,E06000015,Derby UA,54140,18610,15170,7920,3950,1980,590,40,..,102400
LAUA,2465,E06000016,Leicester UA,74140,23010,13980,5830,2720,1220,580,70,..,121550
LAUA,3060,E06000018,Nottingham UA,83050,19750,13570,5900,2200,960,680,110,..,126230
LAUA,2470,E06000017,Rutland UA,1480,3900,2740,2190,2160,1480,1160,130,..,15240
CTYMET,N/A,E10000007,Derbyshire,128260,73830,54580,36240,21440,11030,6720,520,..,332610
LAUA,1005,E07000032,Amber Valley,20970,11110,9330,5710,2790,1430,1320,110,..,52770
LAUA,1010,E07000033,Bolsover,21150,5010,3610,2090,820,430,120,20,..,33240
LAUA,1015,E07000034,Chesterfield,26100,9500,5830,3460,1680,500,210,20,..,47310
LAUA,1045,E07000035,Derbyshire Dales,3340,6630,6900,5330,4560,2870,2070,130,..,31830
LAUA,1025,E07000036,Erewash,20420,12670,7170,4830,2060,740,480,40,..,48400
LAUA,1030,E07000037,High Peak,7760,12140,8470,4420,3530,1960,840,50,..,39170
LAUA,1035,E07000038,North East Derbyshire,18180,8170,6980,4560,2720,1330,830,70,..,42830
LAUA,1040,E07000039,South Derbyshire,10340,8610,6290,5850,3280,1760,860,80,..,37070
CTYMET,N/A,E10000018,Leicestershire,43650,76780,59930,37630,25170,11640,7350,710,..,262860
LAUA,2405,E07000129,Blaby,4280,13710,8880,5870,3540,1160,460,30,..,37930
LAUA,2410,E07000130,Charnwood,11330,18030,16560,8740,5500,2590,1690,180,..,64620
LAUA,2415,E07000131,Harborough,3910,6970,7020,5200,5220,3010,2130,230,..,33690
LAUA,2420,E07000132,Hinckley and Bosworth,7590,14100,10060,6390,3610,1850,910,60,..,44570
LAUA,2430,E07000133,Melton,3320,6330,3660,3230,2210,1270,860,90,..,20970
LAUA,2435,E07000134,North West Leicestershire,9590,12000,6580,5220,3270,1300,840,50,..,38850
LAUA,2440,E07000135,Oadby and Wigston,3620,5640,7180,2990,1820,460,450,70,..,22230
CTYMET,N/A,E10000019,Lincolnshire,118630,64550,62920,31870,16770,6720,2640,340,..,304430
LAUA,2505,E07000136,Boston,13020,5440,5680,1740,680,200,80,10,..,26850
LAUA,2510,E07000137,East Lindsey,24520,12570,15580,5800,2930,1010,500,50,..,62960
LAUA,2515,E07000138,Lincoln,24260,7670,4350,2180,1080,300,120,50,..,40000
LAUA,2520,E07000139,North Kesteven,11880,11320,11500,5330,2680,1220,410,60,..,44390
LAUA,2525,E07000140,South Holland,13810,7800,9160,3680,1590,320,100,10,..,36470
LAUA,2530,E07000141,South Kesteven,16890,12620,9870,8120,4810,2420,950,90,..,55760
LAUA,2535,E07000142,West Lindsey,14260,7140,6790,5030,3000,1240,490,60,..,38000
CTYMET,N/A,E10000021,Northamptonshire,79600,69870,56640,33600,22920,12160,7600,570,..,282950
LAUA,2805,E07000150,Corby,13810,5010,2050,1880,730,210,150,20,..,23830
LAUA,2810,E07000151,Daventry,3550,7790,6990,4810,3870,2430,2070,110,..,31610
LAUA,2815,E07000152,East Northamptonshire,8950,9650,5500,4400,3460,2010,1250,120,..,35330
LAUA,2820,E07000153,Kettering,12220,10730,7150,4300,2580,1140,580,50,..,38750
LAUA,2825,E07000154,Northampton,29200,19990,20070,9280,5070,2170,1110,70,..,86960
LAUA,2830,E07000155,South Northamptonshire,1830,7880,8700,5520,5220,3440,2060,170,..,34820
LAUA,2835,E07000156,Wellingborough,10050,8820,6200,3400,2000,770,380,30,..,31640
CTYMET,N/A,E10000024,Nottinghamshire,135630,68980,56600,37860,20570,9950,5620,420,..,335630
LAUA,3005,E07000170,Ashfield,27950,10030,7460,3180,970,360,150,20,..,50110
LAUA,3010,E07000171,Bassetlaw,25250,7080,5760,5500,2690,1280,630,60,..,48250
LAUA,3015,E07000172,Broxtowe,15360,12380,10410,5760,2440,770,430,20,..,47580
LAUA,3020,E07000173,Gedling,14140,14020,9340,6230,3410,1210,770,80,..,49180
LAUA,3025,E07000174,Mansfield,25950,8820,5820,3350,1410,330,140,20,..,45830
LAUA,3030,E07000175,Newark and Sherwood,21050,7530,7850,5260,3610,2350,1310,110,..,49060
LAUA,3040,E07000176,Rushcliffe,5920,9120,9960,8600,6050,3660,2200,110,..,45610
REGL,N/A,E12000005,WEST MIDLANDS,731510,573850,439970,251770,158650,86090,52790,5160,..,2299780
LAUA,1850,E06000019,"Herefordshire, County of UA",11770,18220,15550,12430,10610,6020,3330,180,..,78110
LAUA,3245,E06000051,Shropshire UA,24160,32920,26690,18610,13650,7290,4130,320,..,127760
LAUA,3455,E06000021,Stoke-on-Trent UA,68760,21510,13730,4320,1630,450,100,50,..,110550
LAUA,3240,E06000020,Telford and Wrekin UA,25490,17400,9620,7270,4120,1900,920,40,..,66750
CTYMET,N/A,E10000028,Staffordshire,96480,84480,72540,44110,28400,15630,9190,880,..,351710
LAUA,3405,E07000192,Cannock Chase,13690,12370,7120,4370,1670,560,250,20,..,40050
LAUA,3410,E07000193,East Staffordshire,16910,9470,7390,5400,3750,1960,1070,90,..,46040
LAUA,3415,E07000194,Lichfield,5520,9730,9670,5910,4520,3180,2420,380,..,41330
LAUA,3420,E07000195,Newcastle-under-Lyme,23750,9520,10470,4090,2510,1630,870,40,..,52880
LAUA,3430,E07000196,South Staffordshire,6540,9930,10500,6760,4880,3070,2260,200,..,44140
LAUA,3425,E07000197,Stafford,11640,12370,12120,8330,5500,3030,1460,110,..,54560
LAUA,3435,E07000198,Staffordshire Moorlands,9290,9970,10250,5920,4010,1820,750,40,..,42040
LAUA,3445,E07000199,Tamworth,9160,11130,5030,3330,1560,380,90,-,..,30680
CTYMET,N/A,E10000031,Warwickshire,41050,46940,57320,35790,22580,13640,10380,1320,..,229020
LAUA,3705,E07000218,North Warwickshire,6250,6720,5610,3620,2110,1180,690,70,..,26240
LAUA,3710,E07000219,Nuneaton and Bedworth,19350,12070,11620,6480,2090,570,140,20,..,52320
LAUA,3715,E07000220,Rugby,7820,10070,9730,5090,3760,2320,1380,90,..,40250
LAUA,3720,E07000221,Stratford-on-Avon,3090,7260,14700,8880,8320,4890,4510,740,..,52380
LAUA,3725,E07000222,Warwick,4550,10810,15660,11730,6320,4700,3670,400,..,57840
CTYMET,N/A,E11000005,West Midlands (Met County),425980,293150,189720,94140,50960,25410,14530,1570,..,1095470
LAUA,4605,E08000025,Birmingham,156710,120310,69730,33160,18880,8190,5600,820,..,413410
LAUA,4610,E08000026,Coventry,53530,38520,21050,8240,4100,2120,1270,160,..,128970
LAUA,4615,E08000027,Dudley,41170,36240,28230,15490,6200,2230,960,120,..,130640
LAUA,4620,E08000028,Sandwell,56180,40780,18080,6080,2490,490,50,30,..,124180
LAUA,4625,E08000029,Solihull,14080,10820,20720,15590,11150,8530,5050,280,..,86210
LAUA,4630,E08000030,Walsall,49340,24490,16460,9530,5280,2200,720,50,..,108060
LAUA,4635,E08000031,Wolverhampton,54970,21990,15450,6070,2870,1660,890,110,..,104010
CTYMET,N/A,E10000034,Worcestershire,37810,59230,54810,35120,26700,15740,10200,790,..,240410
LAUA,1805,E07000234,Bromsgrove,3170,6830,8300,7350,6420,3290,2540,300,..,38200
LAUA,1860,E07000235,Malvern Hills,3560,6650,6960,5230,4510,3230,2130,130,..,32410
LAUA,1825,E07000236,Redditch,7270,11150,7050,4120,3020,1110,400,20,..,34140
LAUA,1835,E07000237,Worcester,7720,13560,10600,4900,3100,1250,370,10,..,41510
LAUA,1840,E07000238,Wychavon,5700,10350,11200,7600,6540,5240,3640,210,..,50450
LAUA,1845,E07000239,Wyre Forest,10400,10690,10700,5910,3120,1620,1120,130,..,43690
REGL,N/A,E12000006,EAST,346440,511300,636250,421890,256270,139680,95000,11370,..,2418190
LAUA,0235,E06000055,Bedford UA,8870,15920,16060,8960,6930,4410,2510,210,..,63850
LAUA,0240,E06000056,Central Bedfordshire UA,8950,20700,29660,18650,13520,7120,4060,310,..,102960
LAUA,0230,E06000032,Luton UA,14760,25630,21890,7530,3390,1030,260,30,..,74520
LAUA,0540,E06000031,Peterborough UA,32390,16540,11510,5950,3680,1580,790,60,..,72500
LAUA,1590,E06000033,Southend-on-Sea UA,15970,14810,22410,12220,6430,3450,1500,110,..,76880
LAUA,1595,E06000034,Thurrock UA,7250,12430,25340,10640,4160,1990,780,40,..,62630
CTYMET,N/A,E10000003,Cambridgeshire,34670,52630,65280,39600,28050,14970,8670,960,..,244830
LAUA,0505,E07000008,Cambridge,2640,8750,16700,7800,4460,2860,2660,410,..,46270
LAUA,0510,E07000009,East Cambridgeshire,3840,9730,6690,6290,3940,1780,590,70,..,32930
LAUA,0515,E07000010,Fenland,15280,10530,7890,3900,1710,420,150,20,..,39900
LAUA,0520,E07000011,Huntingdonshire,10600,17620,16320,10740,8000,3270,1570,140,..,68250
LAUA,0530,E07000012,South Cambridgeshire,2310,6000,17670,10880,9950,6640,3710,330,..,57490
CTYMET,N/A,E10000012,Essex,50010,104690,174570,113700,69070,39660,26850,3020,..,581570
LAUA,1505,E07000066,Basildon,8920,14840,22340,13520,6980,4340,1790,120,..,72850
LAUA,1510,E07000067,Braintree,5510,15040,17770,8430,6630,3800,2070,200,..,59460
LAUA,1515,E07000068,Brentwood,560,2590,6170,7800,5370,4270,3680,460,..,30900
LAUA,1520,E07000069,Castle Point,1950,6010,13510,8380,4200,1720,570,60,..,36400
LAUA,1525,E07000070,Chelmsford,4420,9250,21020,15500,9560,5140,3500,310,..,68700
LAUA,1530,E07000071,Colchester,8510,18090,18170,12190,7030,3430,2180,150,..,69750
LAUA,1535,E07000072,Epping Forest,1610,4600,11000,13410,9020,6510,5710,1060,..,52900
LAUA,1540,E07000073,Harlow,2180,7410,18160,3900,1950,800,400,10,..,34800
LAUA,1545,E07000074,Maldon,2160,3470,7610,4840,4080,2530,1300,140,..,26130
LAUA,1550,E07000075,Rochford,1340,3160,11260,10030,4670,2070,1090,80,..,33690
LAUA,1560,E07000076,Tendring,11920,16770,20170,9880,4550,1550,770,80,..,65680
LAUA,1570,E07000077,Uttlesford,950,3460,7390,5830,5020,3510,3790,360,..,30300
CTYMET,N/A,E10000015,Hertfordshire,9720,45340,124970,113850,70120,42140,36330,5460,..,447920
LAUA,1905,E07000095,Broxbourne,440,3300,8320,13740,7110,2690,2000,160,..,37750
LAUA,1910,E07000096,Dacorum,1120,7700,17730,13950,8090,5210,4500,620,..,58920
LAUA,1915,E07000242,East Hertfordshire,670,5300,13460,13880,9920,6650,4960,650,..,55500
LAUA,1920,E07000098,Hertsmere,500,2760,6060,13170,8440,3860,4250,810,..,39830
LAUA,1925,E07000099,North Hertfordshire,3130,7760,18180,9150,6630,4300,3010,290,..,52430
LAUA,1930,E07000240,St Albans,850,2860,8520,15330,12310,8500,6900,970,..,56230
LAUA,1935,E07000243,Stevenage,1390,5740,20000,2990,2560,890,400,10,..,33980
LAUA,1940,E07000102,Three Rivers,760,1960,6110,9290,6980,3780,4860,1320,..,35050
LAUA,1945,E07000103,Watford,290,3560,12430,11190,3350,2010,1780,70,..,34700
LAUA,1950,E07000241,Welwyn Hatfield,580,4400,14180,11160,4740,4250,3660,570,..,43540
CTYMET,N/A,E10000020,Norfolk,101380,106190,83230,47460,25390,10880,5460,510,..,380490
LAUA,2605,E07000143,Breckland,14030,15770,12600,6530,3540,1300,630,60,..,54450
LAUA,2610,E07000144,Broadland,4150,13880,19660,8720,4300,1860,740,90,..,53380
LAUA,2615,E07000145,Great Yarmouth,19160,11560,7970,3710,1580,500,240,10,..,44740
LAUA,2635,E07000146,King's Lynn and West Norfolk,22230,15910,12640,8230,4210,2130,910,100,..,66370
LAUA,2620,E07000147,North Norfolk,10770,13650,10870,8360,4390,2000,1000,80,..,51120
LAUA,2625,E07000148,Norwich,25590,20830,7000,3110,1940,720,630,70,..,59890
LAUA,2630,E07000149,South Norfolk,5450,14580,12490,8810,5440,2360,1310,110,..,50550
CTYMET,N/A,E10000029,Suffolk,62470,96410,61350,43330,25550,12470,7800,660,..,310040
LAUA,3505,E07000200,Babergh,4260,11050,7700,6740,3900,2000,1540,170,..,37360
LAUA,3540,E07000244,East Suffolk,25590,28710,21160,16520,9830,4680,2680,200,..,109360
LAUA,3515,E07000202,Ipswich,16850,20320,10320,3860,1990,870,320,10,..,54550
LAUA,3520,E07000203,Mid Suffolk,4870,10600,8500,6250,4530,2520,1440,110,..,38800
LAUA,3545,E07000245,West Suffolk,10910,25730,13680,9960,5300,2400,1820,170,..,69970
REGL,N/A,E12000007,LONDON,109510,436580,861700,818940,492450,246650,200250,55390,..,3221470
CTYMET,N/A,E13000001,Inner London,54800,244650,361670,278150,165120,99860,100620,39450,..,1344320
LAUA,5210,E09000007,Camden,2260,9830,18930,23740,16230,10210,11670,4020,..,96870
LAUA,5030,E09000001,City of London,10,240,640,800,2160,940,850,100,..,5730
LAUA,5360,E09000012,Hackney,4750,31300,29020,15120,8870,3880,1120,50,..,94090
LAUA,5390,E09000013,Hammersmith and Fulham,2890,5350,13220,22100,14110,8800,10400,1890,..,78750
LAUA,5420,E09000014,Haringey,5020,16090,30420,25160,10820,5370,4630,630,..,98130
LAUA,5570,E09000019,Islington,900,5680,27470,27630,13240,7020,6420,840,..,89200
LAUA,5600,E09000020,Kensington and Chelsea,760,3300,8940,13310,13200,11880,19910,14190,..,85480
LAUA,5660,E09000022,Lambeth,4690,31900,36100,26220,12900,8630,5270,600,..,126310
LAUA,5690,E09000023,Lewisham,6950,30500,39400,24970,7210,2780,1300,170,..,113290
LAUA,5750,E09000025,Newham,4940,30320,45020,14700,2600,560,90,20,..,98240
LAUA,5840,E09000028,Southwark,12390,36710,30970,17950,11600,5290,3790,500,..,119190
LAUA,5900,E09000030,Tower Hamlets,1630,25290,30960,14930,12360,5920,2540,410,..,94030
LAUA,5960,E09000032,Wandsworth,6050,11830,34950,29680,18620,12840,11370,2220,..,127570
LAUA,5990,E09000033,Westminster,1570,6320,15640,21830,21220,15770,21270,13810,..,117440
CTYMET,N/A,E13000002,Outer London,54710,191930,500030,540790,327330,146780,99630,15940,..,1877150
LAUA,5060,E09000002,Barking and Dagenham,7350,10230,41540,7970,1700,320,50,20,..,69180
LAUA,5090,E09000003,Barnet,1870,8920,26010,30200,29190,18700,15520,3750,..,134140
LAUA,5120,E09000004,Bexley,4820,9740,27510,26160,19290,4520,1690,50,..,93780
LAUA,5150,E09000005,Brent,2450,11330,31170,29520,21250,6140,3350,260,..,105450
LAUA,5180,E09000006,Bromley,1730,9350,26820,34210,28270,17060,13220,1090,..,131750
LAUA,5240,E09000008,Croydon,1880,19030,41610,36380,21410,11440,7350,620,..,139710
LAUA,5270,E09000009,Ealing,2510,12030,28550,40920,21610,9340,6630,910,..,122500
LAUA,5300,E09000010,Enfield,4850,10730,30910,35130,20580,8780,5820,820,..,117620
LAUA,5330,E09000011,Greenwich,11990,17930,34610,19660,10100,2780,1870,300,..,99240
LAUA,5450,E09000015,Harrow,270,3080,17240,26880,21580,7530,5930,1080,..,83580
LAUA,5480,E09000016,Havering,5450,9650,24090,33600,14820,6140,3040,240,..,97020
LAUA,5510,E09000017,Hillingdon,700,5310,20780,43550,17360,9240,4470,380,..,101790
LAUA,5540,E09000018,Hounslow,1200,8190,22360,35100,13950,5230,3670,770,..,90470
LAUA,5630,E09000021,Kingston upon Thames,200,2650,13970,19510,14180,7660,3920,880,..,62980
LAUA,5720,E09000024,Merton,1050,7730,19880,26650,12980,4750,3860,1430,..,78330
LAUA,5780,E09000026,Redbridge,1580,11200,23670,30560,19280,7250,3090,190,..,96800
LAUA,5810,E09000027,Richmond upon Thames,600,2000,11720,19570,19770,11380,12100,2890,..,80030
LAUA,5870,E09000029,Sutton,660,6520,25010,23060,11900,6720,3640,250,..,77760
LAUA,5930,E09000031,Waltham Forest,3560,26300,32590,22190,8130,1800,440,30,..,95030
REGL,N/A,E12000008,SOUTH EAST,308170,579990,911410,708200,474640,286370,230350,31590,..,3530720
LAUA,0335,E06000036,Bracknell Forest UA,1710,3960,16980,8180,7410,4380,2040,240,..,44890
LAUA,1445,E06000043,Brighton and Hove UA,25630,27210,32840,18740,10620,4270,2640,170,..,122110
LAUA,N/A,E06000060,Buckinghamshire UA,4970,20640,43620,39520,31910,25490,27690,4810,..,198660
LAUA,0405,E07000004,Aylesbury Vale,2700,11140,19290,11690,9940,7250,5510,370,..,67890
LAUA,0415,E07000005,Chiltern,630,1860,5240,6480,6450,6490,8760,1700,..,37610
LAUA,0410,E07000006,South Bucks,550,840,3430,5240,4880,3200,6730,1810,..,26690
LAUA,0425,E07000007,Wycombe,1090,6800,15650,16110,10650,8560,6690,930,..,66480
LAUA,2100,E06000046,Isle of Wight UA,9200,16020,15960,12540,6760,2830,1380,130,..,64820
LAUA,2280,E06000035,Medway UA,10450,36500,31830,15550,7650,3160,1180,70,..,106390
LAUA,0435,E06000042,Milton Keynes UA,14820,25200,25390,11140,9060,4650,2550,130,..,92950
LAUA,1775,E06000044,Portsmouth UA,23400,28990,20770,5410,3470,1640,680,60,..,84420
LAUA,0345,E06000038,Reading UA,5140,12730,25710,9630,5040,3090,1730,80,..,63140
LAUA,0350,E06000039,Slough UA,1100,9020,20220,11610,3880,1550,300,10,..,47700
LAUA,1780,E06000045,Southampton UA,28840,31320,21330,9200,3030,1340,470,30,..,95550
LAUA,0340,E06000037,West Berkshire UA,2230,5820,17620,15960,9580,6050,3670,590,..,61530
LAUA,0355,E06000040,Windsor and Maidenhead UA,1620,3390,8610,14990,12410,7670,9050,1410,..,59140
LAUA,0360,E06000041,Wokingham UA,1650,3190,8770,16970,14070,9160,5510,400,..,59710
CTYMET,N/A,E10000011,East Sussex,33770,43100,54800,44220,28730,16120,11950,1400,..,234080
LAUA,1410,E07000061,Eastbourne,7710,12280,10510,8140,4310,1940,1040,80,..,46000
LAUA,1415,E07000062,Hastings,13960,11560,7040,5440,2150,770,190,50,..,41150
LAUA,1425,E07000063,Lewes,3900,5580,12650,9070,5320,2840,2170,210,..,41730
LAUA,1430,E07000064,Rother,4480,6770,9300,8750,6960,3540,2390,260,..,42460
LAUA,1435,E07000065,Wealden,3730,6910,15320,12800,9990,7030,6170,800,..,62750
CTYMET,N/A,E10000014,Hampshire,38000,90430,147820,105860,78950,45110,27410,3000,..,536570
LAUA,1705,E07000084,Basingstoke and Deane,2070,10520,22640,11480,9590,5740,2930,350,..,65320
LAUA,1710,E07000085,East Hampshire,2660,4790,11240,9600,8170,5510,4340,610,..,46900
LAUA,1715,E07000086,Eastleigh,4310,9430,16480,9100,6780,2790,980,20,..,49890
LAUA,1720,E07000087,Fareham,2950,6100,14640,9710,7540,3200,1340,100,..,45570
LAUA,1725,E07000088,Gosport,6170,12460,8440,4410,1850,1290,350,30,..,34990
LAUA,1730,E07000089,Hart,680,1740,8080,7930,7210,6140,3550,220,..,35530
LAUA,1735,E07000090,Havant,7670,13270,11970,9610,5420,2390,930,40,..,51300
LAUA,1740,E07000091,New Forest,6080,11220,17070,18770,12970,6500,4350,560,..,77530
LAUA,1750,E07000092,Rushmoor,1080,7480,13810,7930,3820,1110,320,40,..,35580
LAUA,1760,E07000093,Test Valley,2390,7660,12670,8790,7630,4380,3300,410,..,47220
LAUA,1765,E07000094,Winchester,1940,5770,10800,8550,7970,6080,5020,620,..,46730
CTYMET,N/A,E10000016,Kent,62060,114920,168000,114340,67680,39900,30610,2870,..,600370
