geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,2510,E07000137,East Lindsey,27430,14670,15840,6520,3430,1230,550,50,..,69730
LAUA,2515,E07000138,Lincoln,27780,8980,4910,2540,1330,410,130,50,..,46130
LAUA,2520,E07000139,North Kesteven,13820,12860,13040,7010,3420,1540,420,60,..,52170
LAUA,2525,E07000140,South Holland,15820,9030,10090,4260,1890,380,110,10,..,41590
LAUA,2530,E07000141,South Kesteven,19520,14870,11360,9300,5770,2950,1080,100,..,64940
LAUA,2535,E07000142,West Lindsey,16480,8170,7740,5860,3540,1490,530,70,..,43870
CTYMET,N/A,E10000021,Northamptonshire,85070,80580,69990,40520,28000,15160,8990,680,..,329000
LAUA,2805,E07000150,Corby,13820,6760,4390,3130,1710,320,160,20,..,30310
LAUA,2810,E07000151,Daventry,3880,8560,8600,5540,4840,3110,2430,150,..,37110
LAUA,2815,E07000152,East Northamptonshire,9390,11330,6920,5240,4100,2520,1480,140,..,41120
LAUA,2820,E07000153,Kettering,13680,12580,8530,5230,3350,1510,690,50,..,45620
LAUA,2825,E07000154,Northampton,31490,22060,24040,11280,5710,2600,1270,80,..,98530
LAUA,2830,E07000155,South Northamptonshire,2110,8900,10380,6370,6040,4270,2430,190,..,40700
LAUA,2835,E07000156,Wellingborough,10710,10400,7140,3720,2240,830,540,40,..,35620
CTYMET,N/A,E10000024,Nottinghamshire,145310,76130,63090,42530,23990,11560,6250,480,..,369340
LAUA,3005,E07000170,Ashfield,29870,11450,8870,4080,1440,490,120,30,..,56340
LAUA,3010,E07000171,Bassetlaw,27170,7960,6470,6300,3210,1550,700,60,..,53400
LAUA,3015,E07000172,Broxtowe,16590,13130,10910,6010,2690,780,480,30,..,50610
LAUA,3020,E07000173,Gedling,14630,15170,10190,6700,4020,1430,880,90,..,53090
LAUA,3025,E07000174,Mansfield,27310,9690,6750,3910,1560,430,190,30,..,49870
LAUA,3030,E07000175,Newark and Sherwood,23470,8280,8910,6050,4180,2660,1440,130,..,55110
LAUA,3040,E07000176,Rushcliffe,6270,10470,10990,9490,6910,4220,2450,130,..,50930
REGL,N/A,E12000005,WEST MIDLANDS,767820,635210,498210,285620,181340,99190,59450,5810,..,2532650
LAUA,1850,E06000019,"Herefordshire, County of UA",13370,20030,16800,13370,11910,7070,3630,190,..,86370
LAUA,3245,E06000051,Shropshire UA,26830,37320,30250,20860,16430,8770,4640,350,..,145430
LAUA,3455,E06000021,Stoke-on-Trent UA,69870,24740,15410,4930,1830,510,180,50,..,117510
LAUA,3240,E06000020,Telford and Wrekin UA,26750,21210,12650,9080,5020,2280,1090,50,..,78130
CTYMET,N/A,E10000028,Staffordshire,100070,93750,81530,49770,32350,17960,9920,910,..,386260
LAUA,3405,E07000192,Cannock Chase,14000,13980,8350,5140,1920,620,280,20,..,44300
LAUA,3410,E07000193,East Staffordshire,17980,11480,8710,6230,4550,2390,1210,90,..,52630
LAUA,3415,E07000194,Lichfield,5920,10550,11370,6940,4860,3670,2590,410,..,46310
LAUA,3420,E07000195,Newcastle-under-Lyme,24180,10630,11380,4790,2750,1760,930,50,..,56460
LAUA,3430,E07000196,South Staffordshire,6870,10650,11340,7230,5340,3440,2430,210,..,47500
LAUA,3425,E07000197,Stafford,12100,13920,13990,9560,6630,3610,1620,100,..,61520
LAUA,3435,E07000198,Staffordshire Moorlands,9630,10620,10680,6220,4350,1970,770,30,..,44260
LAUA,3445,E07000199,Tamworth,9390,11930,5720,3680,1960,500,100,10,..,33280
CTYMET,N/A,E10000031,Warwickshire,44570,52560,65900,40800,27310,16390,12400,1570,..,261490
LAUA,3705,E07000218,North Warwickshire,6660,7360,6170,3900,2400,1280,730,80,..,28580
LAUA,3710,E07000219,Nuneaton and Bedworth,20660,13150,13260,7150,2720,740,180,20,..,57870
LAUA,3715,E07000220,Rugby,8700,11600,11500,6610,4840,3150,1680,110,..,48170
LAUA,3720,E07000221,Stratford-on-Avon,3600,8260,17050,10180,9670,6070,5470,930,..,61220
LAUA,3725,E07000222,Warwick,4950,12190,17910,12970,7690,5160,4340,440,..,65650
CTYMET,N/A,E11000005,West Midlands (Met County),444030,320360,214120,109020,56750,27490,15640,1820,..,1189240
LAUA,4605,E08000025,Birmingham,160180,130090,80010,41060,21530,8950,5860,890,..,448570
LAUA,4610,E08000026,Coventry,60100,42990,24380,10140,4840,2470,1410,180,..,146500
LAUA,4615,E08000027,Dudley,42910,39260,30600,16120,6910,2500,970,140,..,139390
LAUA,4620,E08000028,Sandwell,58110,44010,21070,7410,2920,520,60,40,..,134140
LAUA,4625,E08000029,Solihull,14460,12260,22700,16990,11910,8940,5520,410,..,93190
LAUA,4630,E08000030,Walsall,51730,27300,18480,10300,5600,2410,830,50,..,116700
LAUA,4635,E08000031,Wolverhampton,56540,24440,16900,7000,3060,1700,1000,120,..,110750
CTYMET,N/A,E10000034,Worcestershire,42340,65250,61550,37800,29740,18710,11940,880,..,268220
LAUA,1805,E07000234,Bromsgrove,3790,7340,9120,7930,7040,3730,2860,370,..,42170
LAUA,1860,E07000235,Malvern Hills,3910,7400,8020,5610,5020,3950,2410,130,..,36440
LAUA,1825,E07000236,Redditch,7810,12140,7800,4380,3350,1240,470,20,..,37200
LAUA,1835,E07000237,Worcester,8670,15150,11670,5520,3390,1510,420,10,..,46340
LAUA,1840,E07000238,Wychavon,6770,11680,13500,8120,7510,6530,4550,220,..,58880
LAUA,1845,E07000239,Wyre Forest,11400,11550,11430,6250,3440,1750,1230,140,..,47180
REGL,N/A,E12000006,EAST,390330,576960,708620,480190,294150,160800,107010,13880,..,2731950
LAUA,0235,E06000055,Bedford UA,10410,18450,19180,11640,8350,5350,3120,240,..,76730
LAUA,0240,E06000056,Central Bedfordshire UA,10350,24080,34150,23730,16110,8940,5070,370,..,122800
LAUA,0230,E06000032,Luton UA,20220,27190,22530,7790,3410,1080,270,30,..,82530
LAUA,0540,E06000031,Peterborough UA,35180,21300,14290,8340,4510,1940,980,70,..,86620
LAUA,1590,E06000033,Southend-on-Sea UA,16940,15930,24360,12780,6730,3650,1580,120,..,82080
LAUA,1595,E06000034,Thurrock UA,7470,13670,27160,12480,4750,2230,830,50,..,68650
CTYMET,N/A,E10000003,Cambridgeshire,40710,62530,75940,46670,33440,18340,10440,1170,..,289240
LAUA,0505,E07000008,Cambridge,4260,10600,20000,10170,5860,3740,3230,490,..,58340
LAUA,0510,E07000009,East Cambridgeshire,4740,11170,7770,6930,4580,2150,730,90,..,38160
LAUA,0515,E07000010,Fenland,16990,12410,8650,4600,2290,610,170,30,..,45730
LAUA,0520,E07000011,Huntingdonshire,12070,20670,18370,12120,9340,3940,1840,160,..,78500
LAUA,0530,E07000012,South Cambridgeshire,2650,7700,21160,12850,11380,7900,4460,400,..,68500
CTYMET,N/A,E10000012,Essex,56130,118190,188450,127480,79220,45430,30180,3610,..,648680
LAUA,1505,E07000066,Basildon,9080,16200,24570,14650,7650,4720,1990,170,..,79020
LAUA,1510,E07000067,Braintree,6080,17060,19110,9630,7310,4270,2240,210,..,65910
LAUA,1515,E07000068,Brentwood,680,3030,6760,8510,6090,4440,3890,610,..,34010
LAUA,1520,E07000069,Castle Point,3070,6360,13800,8610,4410,1860,690,70,..,38860
LAUA,1525,E07000070,Chelmsford,4580,10520,23330,17520,10740,6040,4120,390,..,77230
LAUA,1530,E07000071,Colchester,9510,22470,20680,15340,8800,4030,2440,160,..,83430
LAUA,1535,E07000072,Epping Forest,1960,5100,11720,14090,9970,6950,6110,1190,..,57090
LAUA,1540,E07000073,Harlow,2630,8090,19020,4560,2610,1060,420,20,..,38400
LAUA,1545,E07000074,Maldon,2400,3760,8130,5330,4430,2850,1540,180,..,28620
LAUA,1550,E07000075,Rochford,1480,3770,11740,10530,4980,2470,1350,80,..,36400
LAUA,1560,E07000076,Tendring,13350,17820,21130,11160,5260,1880,860,90,..,71540
LAUA,1570,E07000077,Uttlesford,1310,4020,8480,7550,6970,4870,4540,440,..,38180
CTYMET,N/A,E10000015,Hertfordshire,11650,51840,140850,125180,76590,46160,39840,6930,..,499030
LAUA,1905,E07000095,Broxbourne,590,3760,9560,14220,7620,2840,2170,200,..,40950
LAUA,1910,E07000096,Dacorum,1230,8160,19710,15470,9090,5620,4970,790,..,65040
LAUA,1915,E07000242,East Hertfordshire,880,5990,15670,16090,11150,7560,5610,820,..,63770
LAUA,1920,E07000098,Hertsmere,740,3050,7160,14650,8890,4440,4550,1130,..,44610
LAUA,1925,E07000099,North Hertfordshire,3370,9030,19950,10120,7230,4580,3380,350,..,58020
LAUA,1930,E07000240,St Albans,880,3160,10020,16310,12860,9250,7820,1300,..,61610
LAUA,1935,E07000243,Stevenage,1640,6650,21600,3300,3170,930,430,20,..,37730
LAUA,1940,E07000102,Three Rivers,850,2260,6600,9930,7500,4330,5110,1550,..,38140
LAUA,1945,E07000103,Watford,530,4380,14730,12840,3630,2180,1900,80,..,40270
LAUA,1950,E07000241,Welwyn Hatfield,930,5420,15850,12250,5450,4430,3890,700,..,48900
CTYMET,N/A,E10000020,Norfolk,111970,117960,92890,55160,30810,13190,6110,550,..,428640
LAUA,2605,E07000143,Breckland,15810,17470,13970,7820,4510,1640,770,60,..,62040
LAUA,2610,E07000144,Broadland,4850,15330,20760,9760,5170,2180,830,100,..,58970
LAUA,2615,E07000145,Great Yarmouth,20320,12360,8580,4160,1920,600,260,20,..,48200
LAUA,2635,E07000146,King's Lynn and West Norfolk,24350,17640,13640,9650,5010,2550,1110,110,..,74040
LAUA,2620,E07000147,North Norfolk,11890,14460,11590,8990,4890,2310,1050,80,..,55260
LAUA,2625,E07000148,Norwich,27780,23380,8620,3610,2210,900,610,70,..,67170
LAUA,2630,E07000149,South Norfolk,6980,17330,15730,11190,7100,3020,1490,120,..,62950
CTYMET,N/A,E10000029,Suffolk,69310,105820,68820,48950,30240,14480,8600,750,..,346950
LAUA,3505,E07000200,Babergh,4940,11950,8450,7410,4390,2400,1680,190,..,41400
LAUA,3540,E07000244,East Suffolk,27460,30440,22970,18090,11250,5320,2900,240,..,118670
LAUA,3515,E07000202,Ipswich,19130,23000,11280,4390,2310,930,370,20,..,61420
LAUA,3520,E07000203,Mid Suffolk,5540,12360,9920,7280,5470,2990,1640,110,..,45320
LAUA,3545,E07000245,West Suffolk,12230,28070,16210,11780,6820,2840,2020,190,..,80150
REGL,N/A,E12000007,LONDON,141800,485920,994360,937940,557080,281190,216560,65050,..,3679910
CTYMET,N/A,E13000001,Inner London,73510,263950,411470,344960,211490,122990,111800,46160,..,1586350
LAUA,5210,E09000007,Camden,3640,12260,20720,26200,18970,12330,12690,4720,..,111530
LAUA,5030,E09000001,City of London,-,300,670,870,2820,1310,1260,220,..,7460
LAUA,5360,E09000012,Hackney,7930,31740,34890,23830,12300,4570,1220,50,..,116510
LAUA,5390,E09000013,Hammersmith and Fulham,4100,6640,14300,25060,16280,10010,11490,2650,..,90520
LAUA,5420,E09000014,Haringey,8010,19200,34290,26650,11070,5390,4690,720,..,110020
LAUA,5570,E09000019,Islington,4830,6160,29710,33060,18690,9500,7030,930,..,109910
LAUA,5600,E09000020,Kensington and Chelsea,1730,3500,9500,14020,13360,12140,19770,15260,..,89260
LAUA,5660,E09000022,Lambeth,5010,33420,41690,32460,15800,9870,5550,970,..,144770
LAUA,5690,E09000023,Lewisham,8780,35300,46640,27020,7820,2780,1350,180,..,129870
LAUA,5750,E09000025,Newham,5350,33250,52360,23370,4950,1420,240,40,..,120980
LAUA,5840,E09000028,Southwark,11550,38100,35040,26320,19250,7360,4510,800,..,142930
LAUA,5900,E09000030,Tower Hamlets,4330,25080,39020,29440,22380,10700,4450,680,..,136070
LAUA,5960,E09000032,Wandsworth,6560,12390,36830,33850,24300,17270,13980,2820,..,147990
LAUA,5990,E09000033,Westminster,1700,6630,15820,22820,23510,18350,23560,16140,..,128520
CTYMET,N/A,E13000002,Outer London,68290,221970,582890,592980,345590,158200,104760,18890,..,2093560
LAUA,5060,E09000002,Barking and Dagenham,6190,11780,46220,9930,1740,350,40,20,..,76260
LAUA,5090,E09000003,Barnet,4170,9830,30490,36590,32290,19910,16310,4220,..,153810
LAUA,5120,E09000004,Bexley,4490,10800,30110,27660,19370,4990,1700,50,..,99170
LAUA,5150,E09000005,Brent,5810,13210,37490,35620,22290,6430,3420,250,..,124530
LAUA,5180,E09000006,Bromley,1990,10340,29880,36280,29370,18180,13750,1610,..,141400
LAUA,5240,E09000008,Croydon,3860,23140,50260,39930,22790,11930,7490,650,..,160040
LAUA,5270,E09000009,Ealing,4920,12830,33940,45620,23690,10220,6990,1020,..,139230
LAUA,5300,E09000010,Enfield,5360,11910,34270,36720,21250,9360,5900,950,..,125700
LAUA,5330,E09000011,Greenwich,10980,21820,43450,25020,12270,3800,2240,350,..,119910
LAUA,5450,E09000015,Harrow,840,4000,21430,29370,22250,8220,6150,1230,..,93490
LAUA,5480,E09000016,Havering,5460,11030,28080,35970,15340,6420,3060,340,..,105690
LAUA,5510,E09000017,Hillingdon,1080,6170,25680,46650,18630,9940,5180,460,..,113780
LAUA,5540,E09000018,Hounslow,2390,9270,27860,38990,15750,6120,4040,1000,..,105400
LAUA,5630,E09000021,Kingston upon Thames,610,3450,15420,20410,14880,8400,4180,1030,..,68390
LAUA,5720,E09000024,Merton,1130,8480,23340,27840,13220,5600,4050,1760,..,85410
LAUA,5780,E09000026,Redbridge,2540,13270,27240,32120,19590,7560,3230,200,..,105740
LAUA,5810,E09000027,Richmond upon Thames,580,2170,13320,20710,19830,11990,12880,3490,..,84960
LAUA,5870,E09000029,Sutton,940,7800,27700,24390,12740,6960,3730,280,..,84530
LAUA,5930,E09000031,Waltham Forest,4960,30670,36750,23180,8300,1820,430,30,..,106120
REGL,N/A,E12000008,SOUTH EAST,354080,659840,1028030,801470,525070,318050,253450,38060,..,3978060
LAUA,0335,E06000036,Bracknell Forest UA,1650,4960,18910,9770,8110,5060,2420,280,..,51150
LAUA,1445,E06000043,Brighton and Hove UA,28340,29270,34470,19710,11290,4640,2780,200,..,130690
LAUA,N/A,E06000060,Buckinghamshire UA,6480,24650,51950,45190,35270,27920,30240,5710,..,227400
LAUA,0405,E07000004,Aylesbury Vale,3440,13300,23880,15240,12060,8740,6720,420,..,83790
LAUA,0415,E07000005,Chiltern,780,2160,5740,6900,6810,6630,9140,2000,..,40160
LAUA,0410,E07000006,South Bucks,740,950,3810,5960,5170,3550,7200,2210,..,29600
LAUA,0425,E07000007,Wycombe,1510,8240,18520,17090,11220,9010,7180,1080,..,73850
LAUA,2100,E06000046,Isle of Wight UA,10370,18350,17550,13290,7150,3160,1510,140,..,71530
LAUA,2280,E06000035,Medway UA,11400,38360,34200,17870,9320,4010,1430,70,..,116650
LAUA,0435,E06000042,Milton Keynes UA,17230,32630,29060,14670,11680,6080,2920,150,..,114420
LAUA,1775,E06000044,Portsmouth UA,26840,31640,22160,6190,3730,1650,660,60,..,92930
LAUA,0345,E06000038,Reading UA,7400,14310,29610,11220,5690,3300,1860,90,..,73460
LAUA,0350,E06000039,Slough UA,1620,10280,23230,13120,4610,1710,340,10,..,54900
LAUA,1780,E06000045,Southampton UA,36010,35150,23450,9550,3170,1410,440,30,..,109210
LAUA,0340,E06000037,West Berkshire UA,2570,6650,19740,17410,10540,6810,4580,740,..,69050
LAUA,0355,E06000040,Windsor and Maidenhead UA,2080,3830,9770,16340,13360,8290,9660,1880,..,65200
LAUA,0360,E06000041,Wokingham UA,1950,3850,11280,19790,16020,10520,6480,530,..,70430
CTYMET,N/A,E10000011,East Sussex,36760,46910,58990,47960,31330,17510,13210,1540,..,254220
LAUA,1410,E07000061,Eastbourne,8620,13150,10860,8700,4580,2040,1130,90,..,49160
LAUA,1415,E07000062,Hastings,14760,12360,7650,5650,2260,830,200,40,..,43740
LAUA,1425,E07000063,Lewes,4400,6130,13480,9840,5890,3110,2340,230,..,45440
LAUA,1430,E07000064,Rother,4850,7240,9990,9140,7390,3950,2660,270,..,45480
LAUA,1435,E07000065,Wealden,4130,8030,17010,14620,11220,7590,6890,920,..,70400
CTYMET,N/A,E10000014,Hampshire,43140,104940,167660,120330,86110,50430,30350,3370,..,606330
LAUA,1705,E07000084,Basingstoke and Deane,2480,12230,26910,14610,10910,6360,3340,430,..,77250
LAUA,1710,E07000085,East Hampshire,2980,5990,13050,11260,8970,6530,4950,650,..,54380
LAUA,1715,E07000086,Eastleigh,4470,12160,18870,10600,7720,3070,1130,30,..,58050
LAUA,1720,E07000087,Fareham,3580,7210,15560,10630,8010,3560,1460,120,..,50120
LAUA,1725,E07000088,Gosport,6120,13200,9100,5050,1990,1550,320,30,..,37350
LAUA,1730,E07000089,Hart,740,2150,9390,9120,8020,6880,3860,240,..,40410
LAUA,1735,E07000090,Havant,8520,14460,13190,10080,5760,2520,960,40,..,55530
LAUA,1740,E07000091,New Forest,7140,12080,18040,19420,13520,7020,4560,610,..,82380
LAUA,1750,E07000092,Rushmoor,1480,8940,16160,8900,4020,1210,320,30,..,41060
LAUA,1760,E07000093,Test Valley,2910,9480,14880,10780,8510,5020,3770,490,..,55850
LAUA,1765,E07000094,Winchester,2730,7030,12500,9900,8690,6710,5680,710,..,53950
