geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,2355,E07000125,Rossendale,16200,4980,4100,3290,1910,650,440,40,..,31590
LAUA,2360,E07000126,South Ribble,9910,12970,12050,7830,3930,1580,510,30,..,48810
LAUA,2365,E07000127,West Lancashire,14330,8820,9740,6970,4760,2440,1550,90,..,48690
LAUA,2370,E07000128,Wyre,11770,11850,12280,7310,4790,2300,1010,80,..,51380
CTYMET,N/A,E11000002,Merseyside (Met County),307210,129540,107590,51930,26160,12140,8090,710,..,643370
LAUA,4305,E08000011,Knowsley,37500,13630,8980,3960,1600,280,130,20,..,66100
LAUA,4310,E08000012,Liverpool,134050,38840,26520,13370,4860,2180,1620,150,..,221590
LAUA,4320,E08000014,Sefton,39290,27120,30110,14900,8270,3860,2700,250,..,126490
LAUA,4315,E08000013,St. Helens,36930,17970,14860,6490,3340,1580,550,40,..,81760
LAUA,4325,E08000015,Wirral,59450,31980,27120,13210,8090,4240,3090,260,..,147430
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1034320,479220,395480,223820,139340,66980,38090,3410,..,2380660
LAUA,2001,E06000011,East Riding of Yorkshire UA,39850,35750,29750,23270,14700,6540,3040,260,..,153150
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",80990,22210,10080,4070,1240,310,60,40,..,119000
LAUA,2002,E06000012,North East Lincolnshire UA,38540,17340,8680,4910,2010,710,450,60,..,72690
LAUA,2003,E06000013,North Lincolnshire UA,35230,15280,11100,7400,3670,1470,500,30,..,74680
LAUA,2741,E06000014,York UA,11000,24730,26290,12910,7400,3380,1680,120,..,87510
CTYMET,N/A,E10000023,North Yorkshire,47350,61970,63030,41980,33320,19920,12770,1220,..,281550
LAUA,2705,E07000163,Craven,4250,6090,5900,4240,3180,1980,1280,110,..,27030
LAUA,2710,E07000164,Hambleton,3670,8510,9140,6790,6000,3940,2420,170,..,40620
LAUA,2715,E07000165,Harrogate,8420,13890,16400,10620,9290,6280,5510,630,..,71040
LAUA,2720,E07000166,Richmondshire,3680,4840,5360,3450,3170,1640,820,100,..,23060
LAUA,2725,E07000167,Ryedale,2360,6210,5750,4240,3360,2030,1160,110,..,25200
LAUA,2730,E07000168,Scarborough,16220,14550,12610,7030,3980,1670,680,50,..,56780
LAUA,2735,E07000169,Selby,8750,7890,7860,5620,4360,2390,910,60,..,37820
CTYMET,N/A,E11000003,South Yorkshire (Met County),348910,102850,73230,41560,21330,9160,4890,410,..,602340
LAUA,4405,E08000016,Barnsley,64250,17570,12790,8360,3580,1390,620,50,..,108610
LAUA,4410,E08000017,Doncaster,79630,24080,14540,8800,4310,1950,870,130,..,134300
LAUA,4415,E08000018,Rotherham,62850,22350,15090,8800,4500,1680,680,60,..,116000
LAUA,4420,E08000019,Sheffield,142180,38850,30800,15600,8940,4140,2730,180,..,243430
CTYMET,N/A,E11000006,West Yorkshire (Met County),432450,199100,173320,87730,55660,25500,14700,1290,..,989740
LAUA,4705,E08000032,Bradford,90700,45030,39040,17420,12030,5700,3570,310,..,213790
LAUA,4710,E08000033,Calderdale,44290,18020,15220,7210,5330,2800,1290,50,..,94220
LAUA,4715,E08000034,Kirklees,83480,34150,31250,16400,11120,5000,2060,150,..,183610
LAUA,4720,E08000035,Leeds,135510,73810,66430,33150,20390,9770,6740,700,..,346490
LAUA,4725,E08000036,Wakefield,78460,28080,21390,13560,6790,2240,1040,80,..,151630
REGL,N/A,E12000004,EAST MIDLANDS,760830,460900,367240,219690,130830,63470,35280,3110,..,2041350
LAUA,1055,E06000015,Derby UA,56090,20780,16240,8280,4270,2230,640,50,..,108570
LAUA,2465,E06000016,Leicester UA,79870,26060,15560,6740,3270,1460,600,60,..,133620
LAUA,3060,E06000018,Nottingham UA,85800,22430,15880,6690,2390,1020,700,110,..,135000
LAUA,2470,E06000017,Rutland UA,1610,4520,3030,2410,2280,1590,1250,150,..,16820
CTYMET,N/A,E10000007,Derbyshire,133770,79780,58930,38800,23190,11620,6820,530,..,353450
LAUA,1005,E07000032,Amber Valley,22050,11780,10170,6080,2990,1600,1350,130,..,56140
LAUA,1010,E07000033,Bolsover,21680,5680,4040,2330,1070,310,120,20,..,35240
LAUA,1015,E07000034,Chesterfield,26610,10130,6170,3690,1770,520,220,20,..,49130
LAUA,1045,E07000035,Derbyshire Dales,3510,7220,7370,5540,4800,2940,2060,130,..,33580
LAUA,1025,E07000036,Erewash,21320,13690,7750,5000,2250,840,490,40,..,51370
LAUA,1030,E07000037,High Peak,8450,12800,8730,4710,3650,2080,830,50,..,41290
LAUA,1035,E07000038,North East Derbyshire,18810,8810,7410,4770,2910,1440,840,70,..,45040
LAUA,1040,E07000039,South Derbyshire,11360,9660,7290,6680,3760,1900,920,90,..,41660
CTYMET,N/A,E10000018,Leicestershire,47130,84890,63690,42040,28150,13190,8050,750,..,287890
LAUA,2405,E07000129,Blaby,4680,14690,9450,6360,3960,1380,500,40,..,41060
LAUA,2410,E07000130,Charnwood,12300,20240,17890,10150,6340,3050,1890,210,..,72050
LAUA,2415,E07000131,Harborough,4420,8180,7560,6040,5820,3300,2430,230,..,37970
LAUA,2420,E07000132,Hinckley and Bosworth,8290,15400,10770,7170,4070,2070,980,60,..,48810
LAUA,2430,E07000133,Melton,3570,7060,3750,3470,2330,1380,930,90,..,22580
LAUA,2435,E07000134,North West Leicestershire,9960,13240,7220,5830,3780,1470,870,50,..,42410
LAUA,2440,E07000135,Oadby and Wigston,3910,6090,7050,3030,1850,550,450,80,..,23020
CTYMET,N/A,E10000019,Lincolnshire,131040,71490,67270,35960,19010,7740,2810,340,..,335670
LAUA,2505,E07000136,Boston,14240,5810,5900,2010,800,210,80,10,..,29050
LAUA,2510,E07000137,East Lindsey,26850,14020,15630,6260,3220,1120,530,50,..,67660
LAUA,2515,E07000138,Lincoln,26880,8750,4820,2510,1200,390,130,50,..,44710
LAUA,2520,E07000139,North Kesteven,13210,12260,12620,6490,3160,1460,410,60,..,49660
LAUA,2525,E07000140,South Holland,15140,8540,9760,4090,1770,370,100,10,..,39760
LAUA,2530,E07000141,South Kesteven,18870,14210,10990,8950,5490,2810,1050,100,..,62470
LAUA,2535,E07000142,West Lindsey,15870,7920,7550,5670,3360,1400,510,70,..,42350
CTYMET,N/A,E10000021,Northamptonshire,83220,77120,65480,38090,25660,13750,8400,660,..,312380
LAUA,2805,E07000150,Corby,13790,6300,3780,2720,1400,270,150,20,..,28430
LAUA,2810,E07000151,Daventry,3710,8340,7620,5210,4270,2660,2190,140,..,34130
LAUA,2815,E07000152,East Northamptonshire,9260,10670,6370,5020,3750,2400,1410,140,..,39020
LAUA,2820,E07000153,Kettering,13270,12010,8130,4870,3040,1370,650,50,..,43380
LAUA,2825,E07000154,Northampton,30690,21340,23230,10740,5520,2450,1260,80,..,95310
LAUA,2830,E07000155,South Northamptonshire,2010,8460,9500,5940,5580,3810,2280,180,..,37760
LAUA,2835,E07000156,Wellingborough,10500,10000,6860,3600,2110,790,470,40,..,34360
CTYMET,N/A,E10000024,Nottinghamshire,142310,73840,61170,40680,22620,10870,6010,470,..,357960
LAUA,3005,E07000170,Ashfield,29420,11050,8550,3800,1300,450,130,20,..,54720
LAUA,3010,E07000171,Bassetlaw,26520,7620,6170,5950,3020,1430,680,60,..,51450
LAUA,3015,E07000172,Broxtowe,16240,12920,10810,5910,2620,740,450,30,..,49720
LAUA,3020,E07000173,Gedling,14420,14950,10020,6580,3820,1380,840,90,..,52090
LAUA,3025,E07000174,Mansfield,26840,9480,6550,3700,1420,380,180,30,..,48580
LAUA,3030,E07000175,Newark and Sherwood,22650,7830,8500,5670,4020,2550,1410,130,..,52760
LAUA,3040,E07000176,Rushcliffe,6220,9990,10570,9070,6410,3930,2340,130,..,48640
REGL,N/A,E12000005,WEST MIDLANDS,751770,616290,475440,272130,171140,92900,56180,5610,..,2441470
LAUA,1850,E06000019,"Herefordshire, County of UA",12950,19510,16380,13070,11410,6690,3540,180,..,83730
LAUA,3245,E06000051,Shropshire UA,26130,35880,28680,19890,15080,8040,4440,340,..,138470
LAUA,3455,E06000021,Stoke-on-Trent UA,69030,23840,14870,4650,1700,450,120,40,..,114700
LAUA,3240,E06000020,Telford and Wrekin UA,26390,19600,11280,8290,4570,2090,1020,50,..,73280
CTYMET,N/A,E10000028,Staffordshire,98850,90880,77900,47320,30220,16920,9550,910,..,372540
LAUA,3405,E07000192,Cannock Chase,13800,13470,7740,4760,1690,600,270,20,..,42330
LAUA,3410,E07000193,East Staffordshire,17700,10980,8260,5720,4110,2160,1110,90,..,50130
LAUA,3415,E07000194,Lichfield,5780,10220,10550,6540,4630,3440,2500,400,..,44060
LAUA,3420,E07000195,Newcastle-under-Lyme,23870,10320,11180,4670,2700,1720,910,50,..,55430
LAUA,3430,E07000196,South Staffordshire,6800,10460,11070,7080,5200,3330,2360,210,..,46510
LAUA,3425,E07000197,Stafford,11950,13290,13160,8930,5920,3330,1560,100,..,58240
LAUA,3435,E07000198,Staffordshire Moorlands,9550,10470,10560,6120,4270,1920,770,30,..,43690
LAUA,3445,E07000199,Tamworth,9410,11680,5390,3500,1700,420,70,10,..,32160
CTYMET,N/A,E10000031,Warwickshire,43390,50310,61960,38500,25000,14720,11190,1500,..,246570
LAUA,3705,E07000218,North Warwickshire,6530,7050,5960,3780,2220,1210,680,80,..,27510
LAUA,3710,E07000219,Nuneaton and Bedworth,20300,12820,12650,6850,2330,620,150,20,..,55740
LAUA,3715,E07000220,Rugby,8450,11190,10820,6020,4390,2730,1530,100,..,45230
LAUA,3720,E07000221,Stratford-on-Avon,3380,7760,15840,9390,8950,5280,4870,880,..,56360
LAUA,3725,E07000222,Warwick,4730,11490,16690,12460,7120,4870,3960,420,..,61750
CTYMET,N/A,E11000005,West Midlands (Met County),434170,312590,205890,103730,54850,26710,15200,1750,..,1154880
LAUA,4605,E08000025,Birmingham,156940,127630,76530,38520,20570,8640,5750,870,..,435450
LAUA,4610,E08000026,Coventry,56960,41420,23040,9140,4590,2330,1390,170,..,139040
LAUA,4615,E08000027,Dudley,42380,38370,29960,15850,6700,2420,960,140,..,136770
LAUA,4620,E08000028,Sandwell,57150,43180,20220,7060,2840,520,60,40,..,131060
LAUA,4625,E08000029,Solihull,14040,11850,21980,16520,11650,8740,5310,370,..,90440
LAUA,4630,E08000030,Walsall,50730,26430,17920,10090,5580,2380,770,50,..,113940
LAUA,4635,E08000031,Wolverhampton,55980,23720,16250,6550,2920,1680,950,120,..,108180
CTYMET,N/A,E10000034,Worcestershire,40860,63690,58480,36700,28310,17300,11110,850,..,257300
LAUA,1805,E07000234,Bromsgrove,3610,7190,8700,7690,6780,3510,2680,340,..,40500
LAUA,1860,E07000235,Malvern Hills,3830,7210,7440,5450,4810,3560,2240,120,..,34670
LAUA,1825,E07000236,Redditch,7630,11920,7410,4280,3160,1160,460,20,..,36050
LAUA,1835,E07000237,Worcester,8270,14890,11340,5360,3320,1420,400,10,..,45010
LAUA,1840,E07000238,Wychavon,6260,11100,12370,7750,6900,5930,4130,220,..,54660
LAUA,1845,E07000239,Wyre Forest,11250,11390,11210,6170,3350,1710,1200,140,..,46410
REGL,N/A,E12000006,EAST,376220,556950,683680,460040,280360,152440,102120,13270,..,2625080
LAUA,0235,E06000055,Bedford UA,9660,17500,17660,10770,7800,4940,2890,230,..,71460
LAUA,0240,E06000056,Central Bedfordshire UA,9740,23060,32370,21820,14930,8040,4710,350,..,115030
LAUA,0230,E06000032,Luton UA,18160,26570,22370,7710,3410,1050,260,30,..,79560
LAUA,0540,E06000031,Peterborough UA,34240,19990,13330,7550,4310,1850,930,70,..,82270
LAUA,1590,E06000033,Southend-on-Sea UA,16610,15350,23390,12610,6650,3620,1560,120,..,79890
LAUA,1595,E06000034,Thurrock UA,7360,13260,26450,11680,4490,2090,790,40,..,66150
CTYMET,N/A,E10000003,Cambridgeshire,38580,59850,72510,44400,31680,17070,9750,1130,..,274960
LAUA,0505,E07000008,Cambridge,3480,9880,18750,9430,5400,3480,2970,470,..,53860
LAUA,0510,E07000009,East Cambridgeshire,4530,10920,7540,6720,4410,1990,680,80,..,36880
LAUA,0515,E07000010,Fenland,16580,11850,8450,4370,2080,540,160,30,..,44060
LAUA,0520,E07000011,Huntingdonshire,11570,19910,17610,11670,8850,3660,1730,170,..,75170
LAUA,0530,E07000012,South Cambridgeshire,2430,7300,20150,12220,10930,7400,4200,380,..,65000
CTYMET,N/A,E10000012,Essex,53680,114340,183700,121930,74920,42880,28540,3460,..,623450
LAUA,1505,E07000066,Basildon,8810,15900,24220,14400,7350,4560,1970,160,..,77370
LAUA,1510,E07000067,Braintree,5920,16500,18620,9200,6970,4070,2200,210,..,63680
LAUA,1515,E07000068,Brentwood,640,2860,6510,8310,5820,4400,3790,570,..,32900
LAUA,1520,E07000069,Castle Point,2800,6320,13730,8530,4330,1790,630,70,..,38200
LAUA,1525,E07000070,Chelmsford,4460,9920,22380,16510,10150,5510,3740,360,..,73020
LAUA,1530,E07000071,Colchester,9140,21550,19920,14160,8160,3810,2320,170,..,79210
LAUA,1535,E07000072,Epping Forest,1790,5000,11510,13790,9660,6820,5870,1160,..,55590
LAUA,1540,E07000073,Harlow,2280,7700,18780,4240,2260,920,400,20,..,36590
LAUA,1545,E07000074,Maldon,2310,3650,7830,5100,4320,2660,1410,170,..,27460
LAUA,1550,E07000075,Rochford,1390,3630,11540,10350,4810,2300,1260,80,..,35350
LAUA,1560,E07000076,Tendring,12940,17550,20700,10460,4790,1650,790,80,..,68960
LAUA,1570,E07000077,Uttlesford,1210,3780,7980,6880,6290,4390,4160,430,..,35110
CTYMET,N/A,E10000015,Hertfordshire,11060,49450,136180,121830,74500,44840,38560,6560,..,482980
LAUA,1905,E07000095,Broxbourne,560,3640,9280,14090,7510,2790,2100,170,..,40140
LAUA,1910,E07000096,Dacorum,1210,7970,19060,15030,8600,5460,4810,740,..,62880
LAUA,1915,E07000242,East Hertfordshire,840,5840,15070,15250,10560,7180,5290,770,..,60790
LAUA,1920,E07000098,Hertsmere,600,2930,6660,14030,8680,4270,4420,1040,..,42620
LAUA,1925,E07000099,North Hertfordshire,3330,8790,19670,9870,7050,4450,3230,340,..,56730
LAUA,1930,E07000240,St Albans,900,3040,9430,16000,12650,9030,7540,1250,..,59840
LAUA,1935,E07000243,Stevenage,1540,6130,21120,3250,3140,890,420,20,..,36490
LAUA,1940,E07000102,Three Rivers,840,2010,6330,9870,7410,4250,5060,1500,..,37270
LAUA,1945,E07000103,Watford,360,4010,14160,12460,3640,2150,1880,80,..,38730
LAUA,1950,E07000241,Welwyn Hatfield,890,5090,15420,11990,5260,4350,3810,660,..,47490
CTYMET,N/A,E10000020,Norfolk,109530,113910,89250,52560,28760,12360,5840,540,..,412750
LAUA,2605,E07000143,Breckland,15390,16790,13440,7420,4160,1530,730,60,..,59520
LAUA,2610,E07000144,Broadland,4590,14610,20090,9330,4740,2060,790,90,..,56300
LAUA,2615,E07000145,Great Yarmouth,20270,12120,8370,3990,1830,570,250,20,..,47430
LAUA,2635,E07000146,King's Lynn and West Norfolk,24050,17190,13300,9300,4730,2380,1030,110,..,72090
LAUA,2620,E07000147,North Norfolk,11590,14150,11280,8760,4710,2190,1020,80,..,53780
LAUA,2625,E07000148,Norwich,27100,22590,8180,3510,2200,890,610,70,..,65150
LAUA,2630,E07000149,South Norfolk,6530,16440,14590,10250,6390,2740,1430,110,..,58480
CTYMET,N/A,E10000029,Suffolk,67610,103680,66480,47180,28910,13690,8300,730,..,336580
LAUA,3505,E07000200,Babergh,4720,11710,8070,7160,4180,2250,1620,190,..,39890
LAUA,3540,E07000244,East Suffolk,26750,29880,22300,17470,10850,5080,2790,230,..,115340
LAUA,3515,E07000202,Ipswich,18890,22740,11100,4250,2230,890,360,20,..,60480
LAUA,3520,E07000203,Mid Suffolk,5310,11780,9490,6920,5220,2820,1590,110,..,43240
LAUA,3545,E07000245,West Suffolk,11960,27570,15520,11380,6430,2660,1940,190,..,77640
REGL,N/A,E12000007,LONDON,133590,475330,954700,899500,529730,265460,208400,61630,..,3528330
CTYMET,N/A,E13000001,Inner London,70700,260480,398330,325350,193930,111960,105680,43520,..,1509950
LAUA,5210,E09000007,Camden,3670,11940,20150,25520,17870,11270,12220,4540,..,107190
LAUA,5030,E09000001,City of London,10,300,660,860,2690,1120,1050,160,..,6850
LAUA,5360,E09000012,Hackney,7500,31670,33570,21810,11140,4260,1130,50,..,111120
LAUA,5390,E09000013,Hammersmith and Fulham,3800,6360,14200,24430,15290,9150,10960,2270,..,86460
LAUA,5420,E09000014,Haringey,7680,18640,33500,26090,10740,5370,4620,690,..,107330
LAUA,5570,E09000019,Islington,4420,6140,29480,32060,17610,8770,6730,910,..,106130
LAUA,5600,E09000020,Kensington and Chelsea,1850,3570,9480,13860,13220,11950,19620,14980,..,88530
LAUA,5660,E09000022,Lambeth,4850,33030,40460,31090,14700,9020,5300,810,..,139250
LAUA,5690,E09000023,Lewisham,7880,34220,44250,26070,7510,2760,1310,180,..,124160
LAUA,5750,E09000025,Newham,5170,32270,49350,19940,3330,730,110,20,..,110930
LAUA,5840,E09000028,Southwark,11690,37950,34190,23180,16210,6380,4190,630,..,134410
LAUA,5900,E09000030,Tower Hamlets,3840,25180,36810,25210,18780,8660,3300,540,..,122330
LAUA,5960,E09000032,Wandsworth,6600,12390,36300,32590,22220,15200,12890,2670,..,140860
LAUA,5990,E09000033,Westminster,1740,6820,15930,22650,22620,17320,22260,15070,..,124410
CTYMET,N/A,E13000002,Outer London,62890,214840,556370,574150,335810,153500,102720,18100,..,2018380
LAUA,5060,E09000002,Barking and Dagenham,6710,11440,44770,9330,1700,330,40,20,..,74350
LAUA,5090,E09000003,Barnet,3800,10100,28660,33910,30360,19320,15840,4090,..,146090
LAUA,5120,E09000004,Bexley,4340,10510,29270,27220,19300,4830,1690,50,..,97200
LAUA,5150,E09000005,Brent,4490,12860,35070,33570,21900,6270,3350,250,..,117750
LAUA,5180,E09000006,Bromley,1920,10070,28960,35850,28860,17870,13560,1490,..,138570
LAUA,5240,E09000008,Croydon,3500,22020,47690,38290,21840,11480,7420,640,..,152890
LAUA,5270,E09000009,Ealing,4250,13110,31750,43730,22660,9890,6890,960,..,133240
LAUA,5300,E09000010,Enfield,5240,11570,33600,36360,20910,9090,5870,890,..,123530
LAUA,5330,E09000011,Greenwich,10410,21210,41050,22210,10780,3220,2080,340,..,111300
LAUA,5450,E09000015,Harrow,650,3540,19910,28560,21850,7880,6140,1210,..,89740
LAUA,5480,E09000016,Havering,5310,10840,27290,35670,15140,6350,3030,310,..,103940
LAUA,5510,E09000017,Hillingdon,950,5720,23770,45500,18350,9750,5000,440,..,109480
LAUA,5540,E09000018,Hounslow,2130,8740,26240,37690,15060,5750,3870,900,..,100380
LAUA,5630,E09000021,Kingston upon Thames,570,3050,14870,19990,14550,8230,4070,960,..,66290
LAUA,5720,E09000024,Merton,1060,8250,22580,27560,13060,5350,3980,1670,..,83510
LAUA,5780,E09000026,Redbridge,1940,12790,26080,31770,19300,7380,3170,200,..,102620
LAUA,5810,E09000027,Richmond upon Thames,600,2130,13030,20310,19630,11840,12600,3390,..,83540
LAUA,5870,E09000029,Sutton,810,7350,26530,23770,12320,6880,3700,260,..,81620
LAUA,5930,E09000031,Waltham Forest,4220,29550,35270,22860,8220,1790,430,30,..,102360
REGL,N/A,E12000008,SOUTH EAST,339320,636730,987280,768460,503410,304550,244260,36230,..,3820250
LAUA,0335,E06000036,Bracknell Forest UA,1680,4360,17820,9290,7880,4890,2280,270,..,48460
LAUA,1445,E06000043,Brighton and Hove UA,27770,28760,34200,19430,10990,4580,2720,190,..,128630
LAUA,N/A,E06000060,Buckinghamshire UA,6130,23220,49360,42930,33670,26770,29200,5430,..,216700
LAUA,0405,E07000004,Aylesbury Vale,3290,12580,22400,13770,11150,7890,6150,410,..,77630
LAUA,0415,E07000005,Chiltern,750,2070,5570,6690,6630,6610,9010,1920,..,39250
LAUA,0410,E07000006,South Bucks,700,880,3580,5740,5020,3460,7050,2070,..,28500
LAUA,0425,E07000007,Wycombe,1400,7680,17810,16740,10870,8810,6990,1030,..,71330
LAUA,2100,E06000046,Isle of Wight UA,10210,18030,17160,13140,7040,3120,1490,140,..,70330
LAUA,2280,E06000035,Medway UA,11140,37990,33400,17240,8740,3720,1350,70,..,113650
LAUA,0435,E06000042,Milton Keynes UA,16560,31120,27940,13550,10890,5500,2770,150,..,108480
LAUA,1775,E06000044,Portsmouth UA,25050,31350,21570,6030,3670,1630,660,60,..,90020
LAUA,0345,E06000038,Reading UA,6170,13710,28340,10750,5400,3270,1820,80,..,69540
LAUA,0350,E06000039,Slough UA,1390,9530,22290,12870,4440,1670,330,10,..,52520
LAUA,1780,E06000045,Southampton UA,33940,34220,22670,9320,3070,1390,440,30,..,105070
LAUA,0340,E06000037,West Berkshire UA,2460,6400,19190,17050,10230,6620,4450,710,..,67100
LAUA,0355,E06000040,Windsor and Maidenhead UA,1900,3730,9210,16070,13080,8130,9430,1760,..,63300
LAUA,0360,E06000041,Wokingham UA,1840,3480,10110,18210,14860,9720,6100,480,..,64790
CTYMET,N/A,E10000011,East Sussex,35890,45880,57980,46770,30520,16990,12890,1510,..,248410
LAUA,1410,E07000061,Eastbourne,8360,12990,10730,8590,4490,2020,1100,90,..,48370
LAUA,1415,E07000062,Hastings,14590,12130,7510,5610,2220,800,190,40,..,43080
LAUA,1425,E07000063,Lewes,4250,5990,13360,9560,5760,2980,2310,220,..,44420
LAUA,1430,E07000064,Rother,4700,7090,9830,8970,7280,3790,2600,270,..,44520
LAUA,1435,E07000065,Wealden,3980,7690,16560,14040,10780,7400,6690,890,..,68020
CTYMET,N/A,E10000014,Hampshire,41410,100610,160600,114640,82870,48190,28970,3270,..,580550
LAUA,1705,E07000084,Basingstoke and Deane,2370,11520,25820,13670,10540,6030,3190,410,..,73550
LAUA,1710,E07000085,East Hampshire,2900,5610,12180,10510,8600,6100,4650,640,..,51200
LAUA,1715,E07000086,Eastleigh,4280,11610,17670,9620,7120,2800,1040,30,..,54160
LAUA,1720,E07000087,Fareham,3430,6940,15290,10390,7890,3450,1440,110,..,48930
LAUA,1725,E07000088,Gosport,6010,13110,8910,4960,1970,1520,320,30,..,36820
LAUA,1730,E07000089,Hart,700,1940,8780,8640,7610,6630,3660,240,..,38200
LAUA,1735,E07000090,Havant,8340,14160,12780,9860,5620,2470,940,40,..,54200
LAUA,1740,E07000091,New Forest,6900,11890,17780,19190,13300,6800,4470,590,..,80920
LAUA,1750,E07000092,Rushmoor,1430,8390,15530,8580,3800,1170,320,40,..,39250
LAUA,1760,E07000093,Test Valley,2730,8870,13930,9960,8070,4760,3590,470,..,52380
LAUA,1765,E07000094,Winchester,2330,6580,11930,9260,8350,6470,5360,680,..,50950
