geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,0665,E06000050,Cheshire West and Chester UA,31020,33280,27680,18430,14190,8370,6880,490,..,140350
LAUA,0650,E06000006,Halton UA,25770,10250,7350,4100,3000,680,240,40,..,51420
LAUA,0655,E06000007,Warrington UA,25690,16620,17390,10010,5810,3860,2310,130,..,81810
CTYMET,N/A,E10000006,Cumbria,90980,43510,37520,27900,16640,7840,4180,400,..,228950
LAUA,0905,E07000026,Allerdale,21830,6860,6460,4670,2540,980,460,20,..,43820
LAUA,0910,E07000027,Barrow-in-Furness,19700,5470,4360,2110,800,220,70,10,..,32730
LAUA,0915,E07000028,Carlisle,22030,10350,6410,4550,2230,880,300,30,..,46780
LAUA,0920,E07000029,Copeland,19200,4230,3720,2720,1390,370,90,20,..,31720
LAUA,0925,E07000030,Eden,3900,6490,4870,4290,2860,910,370,40,..,23730
LAUA,0930,E07000031,South Lakeland,4310,10110,11700,9560,6830,4470,2900,280,..,50160
CTYMET,N/A,E11000001,Greater Manchester (Met County),553920,198800,184650,92150,50080,21450,14120,1720,..,1116880
LAUA,4205,E08000001,Bolton,62200,18490,17010,9510,4840,1970,1700,200,..,115920
LAUA,4210,E08000002,Bury,28680,16670,16030,8430,5030,1690,1250,170,..,77940
LAUA,4215,E08000003,Manchester,132620,27040,22780,8570,3610,1550,720,90,..,197000
LAUA,4220,E08000004,Oldham,51990,15570,14540,5950,2950,1340,820,70,..,93220
LAUA,4225,E08000005,Rochdale,52270,13150,10630,6980,3880,1440,850,60,..,89250
LAUA,4230,E08000006,Salford,59450,17950,13090,5540,2760,1210,800,100,..,100910
LAUA,4235,E08000007,Stockport,30340,26010,26960,18210,12230,5790,3150,150,..,122830
LAUA,4240,E08000008,Tameside,52130,16020,17440,5440,2830,790,350,40,..,95040
LAUA,4245,E08000009,Trafford,18690,19710,24700,13430,7140,4130,3990,790,..,92570
LAUA,4250,E08000010,Wigan,65530,28190,21480,10090,4820,1530,510,50,..,132200
CTYMET,N/A,E10000017,Lancashire,192670,94740,92080,58720,34540,16280,9460,700,..,499200
LAUA,2315,E07000117,Burnley,25660,4340,6120,2580,1230,320,140,20,..,40390
LAUA,2320,E07000118,Chorley,13770,9620,8070,5210,4000,1580,700,60,..,43010
LAUA,2325,E07000119,Fylde,6260,5830,8310,6400,4140,2220,1380,70,..,34600
LAUA,2330,E07000120,Hyndburn,21610,4880,5410,2590,820,270,180,10,..,35770
LAUA,2335,E07000121,Lancaster,20940,14960,10880,5750,3520,1700,790,70,..,58600
LAUA,2340,E07000122,Pendle,24550,4250,3970,2650,1660,890,490,50,..,38490
LAUA,2345,E07000123,Preston,26910,10940,9090,6110,2370,1120,800,50,..,57400
LAUA,2350,E07000124,Ribble Valley,3160,4600,4700,4340,3040,1860,1780,190,..,23670
LAUA,2355,E07000125,Rossendale,15650,4390,3560,3000,1650,570,410,40,..,29260
LAUA,2360,E07000126,South Ribble,9450,11600,11330,6940,3370,1380,460,20,..,44550
LAUA,2365,E07000127,West Lancashire,14240,8170,9080,6190,4330,2300,1450,70,..,45820
LAUA,2370,E07000128,Wyre,10480,11170,11570,6980,4410,2090,890,70,..,47650
CTYMET,N/A,E11000002,Merseyside (Met County),305510,111810,100460,47880,24390,11670,8190,630,..,610540
LAUA,4305,E08000011,Knowsley,37920,11810,8290,3310,1390,240,120,20,..,63100
LAUA,4310,E08000012,Liverpool,135460,29960,21640,11720,4530,2050,1580,130,..,207070
LAUA,4320,E08000014,Sefton,38710,24850,29380,14350,7910,3770,2820,220,..,122000
LAUA,4315,E08000013,St. Helens,35550,15400,14290,5800,2780,1350,590,20,..,75790
LAUA,4325,E08000015,Wirral,57870,29790,26860,12700,7780,4260,3080,250,..,142590
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1006010,424960,354140,191570,122250,58720,34490,2990,..,2195130
LAUA,2001,E06000011,East Riding of Yorkshire UA,38200,32480,27760,20830,13050,5480,2710,210,..,140720
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",82910,20130,8140,2810,760,220,60,40,..,115080
LAUA,2002,E06000012,North East Lincolnshire UA,38420,16150,8170,4140,1650,580,380,40,..,69520
LAUA,2003,E06000013,North Lincolnshire UA,34520,13190,9930,6240,2890,1040,410,20,..,68240
LAUA,2741,E06000014,York UA,10490,23480,24010,11440,6700,2960,1380,90,..,80550
CTYMET,N/A,E10000023,North Yorkshire,42070,56490,59240,38050,30270,18290,12000,1070,..,257480
LAUA,2705,E07000163,Craven,3870,5570,5580,3570,2830,1810,1230,110,..,24580
LAUA,2710,E07000164,Hambleton,3140,7610,8540,6200,5560,3590,2240,150,..,37030
LAUA,2715,E07000165,Harrogate,7240,12880,16380,9940,8800,5920,5160,550,..,66850
LAUA,2720,E07000166,Richmondshire,3110,4510,4940,3100,2890,1460,780,80,..,20870
LAUA,2725,E07000167,Ryedale,2150,5580,5330,3880,2980,1800,1090,100,..,22920
LAUA,2730,E07000168,Scarborough,14600,13520,11790,6770,3740,1670,690,40,..,52810
LAUA,2735,E07000169,Selby,7960,6820,6700,4600,3470,2030,810,50,..,32430
CTYMET,N/A,E11000003,South Yorkshire (Met County),342750,89780,61080,35900,18110,7710,4170,340,..,559830
LAUA,4405,E08000016,Barnsley,62430,14460,9850,6790,2800,1080,530,40,..,97970
LAUA,4410,E08000017,Doncaster,78120,21880,12700,7800,3730,1430,640,100,..,126390
LAUA,4415,E08000018,Rotherham,61890,20080,12700,7630,3610,1420,520,50,..,107900
LAUA,4420,E08000019,Sheffield,140310,33370,25830,13670,7980,3780,2480,160,..,227570
CTYMET,N/A,E11000006,West Yorkshire (Met County),416650,173270,155810,72160,48820,22450,13390,1170,..,903720
LAUA,4705,E08000032,Bradford,87610,39480,35090,14620,10520,5010,3320,290,..,195930
LAUA,4710,E08000033,Calderdale,43290,15640,13360,6120,4510,2400,1110,40,..,86470
LAUA,4715,E08000034,Kirklees,79360,30300,28710,13910,10080,4310,1790,120,..,168570
LAUA,4720,E08000035,Leeds,130320,63600,59530,26680,17840,8920,6230,640,..,313760
LAUA,4725,E08000036,Wakefield,76080,24250,19130,10830,5880,1820,940,80,..,138990
REGL,N/A,E12000004,EAST MIDLANDS,710560,408020,324070,188210,111370,53840,31600,2840,..,1830520
LAUA,1055,E06000015,Derby UA,53490,18450,14890,7570,3760,1800,540,50,..,100560
LAUA,2465,E06000016,Leicester UA,73660,22170,12970,4880,2430,1080,570,70,..,117830
LAUA,3060,E06000018,Nottingham UA,82520,18270,12000,5160,2070,940,670,130,..,121760
LAUA,2470,E06000017,Rutland UA,1380,3720,2590,2100,2090,1390,1090,120,..,14490
CTYMET,N/A,E10000007,Derbyshire,127420,72510,52770,34750,20460,10600,6650,520,..,325680
LAUA,1005,E07000032,Amber Valley,20730,11060,9090,5510,2690,1350,1300,110,..,51840
LAUA,1010,E07000033,Bolsover,21140,4850,3470,1960,760,410,110,20,..,32720
LAUA,1015,E07000034,Chesterfield,26130,9120,5560,3310,1600,480,210,20,..,46430
LAUA,1045,E07000035,Derbyshire Dales,3200,6560,6710,5180,4460,2810,2070,130,..,31110
LAUA,1025,E07000036,Erewash,20310,12510,7100,4710,2020,730,460,40,..,47870
LAUA,1030,E07000037,High Peak,7550,12070,8300,4260,3330,1840,850,50,..,38260
LAUA,1035,E07000038,North East Derbyshire,18090,8080,6770,4380,2590,1300,820,70,..,42110
LAUA,1040,E07000039,South Derbyshire,10270,8280,5770,5430,3020,1680,830,80,..,35350
CTYMET,N/A,E10000018,Leicestershire,42930,75020,59180,36270,24190,11090,6890,660,..,256220
LAUA,2405,E07000129,Blaby,4240,13590,8820,5750,3450,1070,440,30,..,37380
LAUA,2410,E07000130,Charnwood,11040,17470,16310,8400,5300,2480,1610,170,..,62760
LAUA,2415,E07000131,Harborough,3860,6880,6980,5010,5070,2880,1960,210,..,32850
LAUA,2420,E07000132,Hinckley and Bosworth,7400,13700,9860,6080,3390,1680,860,60,..,43020
LAUA,2430,E07000133,Melton,3300,6180,3630,3140,2190,1250,800,80,..,20580
LAUA,2435,E07000134,North West Leicestershire,9520,11770,6440,4970,3040,1300,780,40,..,37860
LAUA,2440,E07000135,Oadby and Wigston,3590,5440,7140,2910,1760,430,440,70,..,21770
CTYMET,N/A,E10000019,Lincolnshire,116230,62140,60620,29530,15010,6130,2540,330,..,292530
LAUA,2505,E07000136,Boston,12750,5270,5410,1540,550,180,70,10,..,25790
LAUA,2510,E07000137,East Lindsey,23890,12070,15260,5520,2750,970,480,50,..,60990
LAUA,2515,E07000138,Lincoln,23970,7450,4070,1920,820,300,120,50,..,38690
LAUA,2520,E07000139,North Kesteven,11550,10900,10980,4940,2410,1040,390,50,..,42260
LAUA,2525,E07000140,South Holland,13590,7360,8830,3280,1410,280,100,10,..,34870
LAUA,2530,E07000141,South Kesteven,16590,12240,9560,7720,4460,2230,890,100,..,53790
LAUA,2535,E07000142,West Lindsey,13890,6860,6510,4610,2610,1130,480,50,..,36140
CTYMET,N/A,E10000021,Northamptonshire,78370,68270,54240,31700,21620,11350,7150,550,..,273250
LAUA,2805,E07000150,Corby,13840,4840,1560,1660,610,170,120,20,..,22800
LAUA,2810,E07000151,Daventry,3470,7540,6850,4730,3740,2320,2040,110,..,30800
LAUA,2815,E07000152,East Northamptonshire,8830,9330,5170,4070,3220,1830,1160,110,..,33720
LAUA,2820,E07000153,Kettering,11950,10340,6930,4070,2330,980,480,50,..,37120
LAUA,2825,E07000154,Northampton,28880,19550,19270,8760,4890,2060,1050,70,..,84520
LAUA,2830,E07000155,South Northamptonshire,1790,7750,8440,5130,4900,3280,1960,170,..,33400
LAUA,2835,E07000156,Wellingborough,9630,8920,6040,3280,1930,720,350,30,..,30890
CTYMET,N/A,E10000024,Nottinghamshire,134560,67470,54810,36270,19740,9460,5500,410,..,328210
LAUA,3005,E07000170,Ashfield,27880,9650,7190,2890,900,350,140,20,..,49030
LAUA,3010,E07000171,Bassetlaw,25250,6840,5590,5290,2520,1150,630,60,..,47340
LAUA,3015,E07000172,Broxtowe,15260,12250,10260,5670,2420,740,420,20,..,47030
LAUA,3020,E07000173,Gedling,13840,13900,9180,6150,3320,1160,740,80,..,48370
LAUA,3025,E07000174,Mansfield,26010,8550,5400,2970,1310,320,130,10,..,44700
LAUA,3030,E07000175,Newark and Sherwood,20600,7240,7480,4870,3270,2170,1290,110,..,47030
LAUA,3040,E07000176,Rushcliffe,5710,9030,9710,8420,6000,3570,2150,110,..,44700
REGL,N/A,E12000005,WEST MIDLANDS,730730,562050,429890,241760,152510,83230,50790,5030,..,2255980
LAUA,1850,E06000019,"Herefordshire, County of UA",11440,17840,15360,12200,10370,5770,3250,180,..,76410
LAUA,3245,E06000051,Shropshire UA,23450,32170,26250,18010,13170,7000,3980,310,..,124330
LAUA,3455,E06000021,Stoke-on-Trent UA,69020,20930,13150,3820,1540,420,110,50,..,109050
LAUA,3240,E06000020,Telford and Wrekin UA,25550,16990,9110,6960,3960,1790,820,50,..,65220
CTYMET,N/A,E10000028,Staffordshire,95420,82600,71430,42290,27340,14890,8930,870,..,343770
LAUA,3405,E07000192,Cannock Chase,13500,12260,6850,3980,1720,540,260,20,..,39120
LAUA,3410,E07000193,East Staffordshire,16860,9170,7300,5160,3640,1900,1030,90,..,45140
LAUA,3415,E07000194,Lichfield,5430,9090,9540,5590,4340,2860,2380,370,..,39580
LAUA,3420,E07000195,Newcastle-under-Lyme,23620,9460,10380,3890,2400,1610,840,50,..,52230
LAUA,3430,E07000196,South Staffordshire,6450,9830,10460,6650,4740,2990,2210,190,..,43520
LAUA,3425,E07000197,Stafford,11350,12210,11930,8010,5170,2860,1390,120,..,53030
LAUA,3435,E07000198,Staffordshire Moorlands,9130,9790,10110,5760,3810,1730,740,40,..,41110
LAUA,3445,E07000199,Tamworth,9100,10780,4880,3250,1530,400,90,-,..,30030
CTYMET,N/A,E10000031,Warwickshire,40610,45400,55770,34330,21440,13100,9850,1280,..,221780
LAUA,3705,E07000218,North Warwickshire,6140,6660,5570,3580,2070,1160,670,60,..,25900
LAUA,3710,E07000219,Nuneaton and Bedworth,19100,11790,11310,6120,1940,530,140,10,..,50940
LAUA,3715,E07000220,Rugby,7590,9820,9520,4710,3500,2140,1250,90,..,38630
LAUA,3720,E07000221,Stratford-on-Avon,3290,6750,14200,8580,7860,4720,4270,720,..,50390
LAUA,3725,E07000222,Warwick,4500,10380,15170,11350,6070,4550,3510,390,..,55910
CTYMET,N/A,E11000005,West Midlands (Met County),428630,288460,185040,90000,48860,24970,14040,1540,..,1081540
LAUA,4605,E08000025,Birmingham,159060,118420,67890,30760,17540,7860,5450,800,..,407770
LAUA,4610,E08000026,Coventry,53790,38000,20640,8010,3980,2060,1160,170,..,127810
LAUA,4615,E08000027,Dudley,40360,35980,27940,15150,6150,2200,940,110,..,128810
LAUA,4620,E08000028,Sandwell,56560,40120,17280,5530,2200,470,50,30,..,122250
LAUA,4625,E08000029,Solihull,14020,10630,20190,15340,10940,8530,4860,270,..,84780
LAUA,4630,E08000030,Walsall,49920,23850,16170,9220,5170,2190,700,50,..,107260
LAUA,4635,E08000031,Wolverhampton,54940,21460,14930,6000,2870,1670,880,100,..,102850
CTYMET,N/A,E10000034,Worcestershire,36610,57670,53790,34140,25840,15280,9820,760,..,233890
LAUA,1805,E07000234,Bromsgrove,3040,6600,8010,7100,6090,3270,2480,290,..,36860
LAUA,1860,E07000235,Malvern Hills,3480,6610,6920,5190,4430,3090,2010,120,..,31850
LAUA,1825,E07000236,Redditch,7150,10910,6850,3920,2860,1080,370,20,..,33160
LAUA,1835,E07000237,Worcester,7540,13230,10450,4800,3050,1230,370,10,..,40680
LAUA,1840,E07000238,Wychavon,5560,10040,10940,7450,6360,5060,3510,200,..,49110
LAUA,1845,E07000239,Wyre Forest,9840,10290,10620,5680,3050,1560,1080,110,..,42240
REGL,N/A,E12000006,EAST,340190,500020,621820,407370,246730,135030,92270,10930,..,2354360
LAUA,0235,E06000055,Bedford UA,8600,15530,15760,8570,6750,4260,2370,200,..,62030
LAUA,0240,E06000056,Central Bedfordshire UA,8690,20130,28940,17780,13070,6830,3780,290,..,99510
LAUA,0230,E06000032,Luton UA,14110,25390,21710,7430,3350,1000,250,30,..,73270
LAUA,0540,E06000031,Peterborough UA,31990,16230,11080,5360,3260,1540,750,60,..,70260
LAUA,1590,E06000033,Southend-on-Sea UA,15740,14680,21930,12020,6290,3410,1480,100,..,75660
LAUA,1595,E06000034,Thurrock UA,7150,12100,24800,9810,3890,1810,690,40,..,60300
CTYMET,N/A,E10000003,Cambridgeshire,33370,50520,63210,37990,26810,14110,8410,930,..,235350
LAUA,0505,E07000008,Cambridge,2570,8190,16300,7680,4230,2740,2600,400,..,44700
LAUA,0510,E07000009,East Cambridgeshire,3690,9410,6310,5930,3620,1570,570,70,..,31170
LAUA,0515,E07000010,Fenland,14750,10070,7520,3540,1470,380,140,20,..,37880
LAUA,0520,E07000011,Huntingdonshire,10350,17220,15990,10410,7770,3090,1500,120,..,66450
LAUA,0530,E07000012,South Cambridgeshire,2030,5630,17090,10440,9720,6330,3600,310,..,55150
CTYMET,N/A,E10000012,Essex,49480,102370,171770,110610,66590,38490,26080,2940,..,568330
LAUA,1505,E07000066,Basildon,9050,14770,21860,13320,6840,4270,1780,110,..,72000
LAUA,1510,E07000067,Braintree,5340,14400,17460,7910,6370,3640,2010,200,..,57330
LAUA,1515,E07000068,Brentwood,550,2550,6100,7750,5140,4300,3570,440,..,30390
LAUA,1520,E07000069,Castle Point,1710,5840,13470,8360,4130,1690,540,60,..,35810
LAUA,1525,E07000070,Chelmsford,4420,9100,20560,14880,9180,4860,3320,290,..,66600
LAUA,1530,E07000071,Colchester,8360,17430,17510,11490,6600,3230,2150,150,..,66890
LAUA,1535,E07000072,Epping Forest,1660,4540,10890,13230,8730,6350,5650,1030,..,52080
LAUA,1540,E07000073,Harlow,2160,7400,18060,3720,1850,760,380,10,..,34340
LAUA,1545,E07000074,Maldon,2110,3420,7610,4760,3920,2500,1200,140,..,25650
LAUA,1550,E07000075,Rochford,1370,3050,11170,9960,4630,2000,1090,80,..,33340
LAUA,1560,E07000076,Tendring,11850,16560,19960,9570,4410,1530,770,90,..,64720
LAUA,1570,E07000077,Uttlesford,920,3330,7130,5670,4790,3380,3630,340,..,29190
CTYMET,N/A,E10000015,Hertfordshire,9550,44290,121800,111020,68330,41280,35520,5180,..,436980
LAUA,1905,E07000095,Broxbourne,440,3210,7500,13420,6970,2580,1940,140,..,36200
LAUA,1910,E07000096,Dacorum,1130,7640,17530,13590,7760,5110,4390,580,..,57730
LAUA,1915,E07000242,East Hertfordshire,640,5090,13130,13620,9870,6570,4870,600,..,54400
LAUA,1920,E07000098,Hertsmere,500,2750,5980,12940,8260,3820,4220,780,..,39240
LAUA,1925,E07000099,North Hertfordshire,3040,7570,17680,8870,6470,4170,2920,260,..,50980
LAUA,1930,E07000240,St Albans,850,2750,8280,15170,12140,8330,6660,910,..,55080
LAUA,1935,E07000243,Stevenage,1390,5670,19850,2980,2520,870,400,10,..,33690
LAUA,1940,E07000102,Three Rivers,720,1940,6040,9160,6890,3740,4850,1280,..,34610
LAUA,1945,E07000103,Watford,290,3420,12280,10750,3290,1910,1770,70,..,33770
LAUA,1950,E07000241,Welwyn Hatfield,570,4250,13550,10540,4150,4180,3510,540,..,41290
CTYMET,N/A,E10000020,Norfolk,99900,104330,81320,45400,24090,10270,5300,520,..,371130
LAUA,2605,E07000143,Breckland,13700,15440,12160,6000,3260,1220,580,60,..,52420
LAUA,2610,E07000144,Broadland,3970,13730,19510,8450,4140,1780,720,90,..,52390
LAUA,2615,E07000145,Great Yarmouth,19000,11410,7630,3540,1450,490,230,20,..,43770
LAUA,2635,E07000146,King's Lynn and West Norfolk,21840,15600,12380,7870,3950,1980,850,90,..,64550
LAUA,2620,E07000147,North Norfolk,10660,13540,10880,8210,4230,1900,1000,80,..,50500
LAUA,2625,E07000148,Norwich,25440,20180,6430,2710,1890,690,620,70,..,58030
LAUA,2630,E07000149,South Norfolk,5290,14430,12340,8620,5160,2230,1290,110,..,49470
CTYMET,N/A,E10000029,Suffolk,61600,94450,59490,41390,24300,12030,7640,650,..,301540
LAUA,3505,E07000200,Babergh,4120,10920,7600,6630,3820,1960,1510,170,..,36730
LAUA,3540,E07000244,East Suffolk,25380,28240,20550,15660,9290,4530,2650,190,..,106500
LAUA,3515,E07000202,Ipswich,16510,19570,9900,3530,1930,840,320,10,..,52610
LAUA,3520,E07000203,Mid Suffolk,4790,10440,8170,6010,4260,2410,1380,100,..,37560
LAUA,3545,E07000245,West Suffolk,10790,25280,13280,9560,5000,2290,1770,170,..,68150
REGL,N/A,E12000007,LONDON,107980,426990,838320,799630,482020,240140,196840,53470,..,3145380
CTYMET,N/A,E13000001,Inner London,53260,240250,352320,267270,158130,95720,98170,38010,..,1303130
LAUA,5210,E09000007,Camden,1930,9480,18650,23500,16060,9890,11580,3950,..,95040
LAUA,5030,E09000001,City of London,10,240,630,730,1820,860,770,90,..,5160
LAUA,5360,E09000012,Hackney,4360,30680,27790,13640,8530,3860,1140,40,..,90030
LAUA,5390,E09000013,Hammersmith and Fulham,2660,5290,13130,21730,13790,8670,10120,1820,..,77190
LAUA,5420,E09000014,Haringey,4620,15360,29550,24730,10740,5380,4610,600,..,95580
LAUA,5570,E09000019,Islington,710,5570,26680,26570,12530,6680,6300,810,..,85840
LAUA,5600,E09000020,Kensington and Chelsea,610,3250,8830,13130,13080,11770,19850,13920,..,84430
LAUA,5660,E09000022,Lambeth,4650,31740,34940,25110,12560,8560,5170,490,..,123220
LAUA,5690,E09000023,Lewisham,6830,29560,38730,24550,7180,2780,1300,170,..,111090
LAUA,5750,E09000025,Newham,4930,29270,44120,14160,2330,270,30,20,..,95120
LAUA,5840,E09000028,Southwark,12920,36700,29580,16840,10800,4910,3540,440,..,115730
LAUA,5900,E09000030,Tower Hamlets,1540,25270,29830,12190,10350,5030,2490,350,..,87050
LAUA,5960,E09000032,Wandsworth,6000,11770,34480,29000,17870,12010,10860,1890,..,123880
LAUA,5990,E09000033,Westminster,1500,6090,15410,21390,20500,15050,20440,13390,..,113760
CTYMET,N/A,E13000002,Outer London,54720,186740,485990,532360,323890,144420,98670,15460,..,1842260
LAUA,5060,E09000002,Barking and Dagenham,7500,9980,40680,7740,1750,310,50,20,..,68040
LAUA,5090,E09000003,Barnet,1660,8650,25500,29510,28440,18350,15310,3660,..,131070
LAUA,5120,E09000004,Bexley,4830,9670,27180,25880,19230,4500,1680,50,..,93020
LAUA,5150,E09000005,Brent,2550,10860,29840,28680,21080,6070,3380,250,..,102710
LAUA,5180,E09000006,Bromley,1680,9120,26550,34030,27800,16680,13120,1000,..,129980
LAUA,5240,E09000008,Croydon,1800,18530,40770,36250,21370,11340,7350,610,..,138020
LAUA,5270,E09000009,Ealing,2450,11660,27750,40040,21510,9190,6590,900,..,120090
LAUA,5300,E09000010,Enfield,4930,10630,30230,34600,20380,8630,5810,800,..,116020
LAUA,5330,E09000011,Greenwich,12250,17220,31990,18570,10220,2760,1840,290,..,95140
LAUA,5450,E09000015,Harrow,250,2850,16750,26610,21400,7290,5780,1050,..,81990
LAUA,5480,E09000016,Havering,5310,9580,23490,33050,14790,6130,3030,240,..,95600
LAUA,5510,E09000017,Hillingdon,670,5190,20220,43200,17190,9180,4470,370,..,100480
LAUA,5540,E09000018,Hounslow,1300,8000,21440,34530,13410,5120,3660,760,..,88220
LAUA,5630,E09000021,Kingston upon Thames,170,2550,13810,19180,13770,7520,3880,870,..,61750
LAUA,5720,E09000024,Merton,1050,7690,19260,26350,12840,4610,3850,1400,..,77040
LAUA,5780,E09000026,Redbridge,1600,10670,22650,30150,19240,7190,3040,180,..,94720
LAUA,5810,E09000027,Richmond upon Thames,610,1940,11410,19300,19510,11170,11740,2740,..,78410
LAUA,5870,E09000029,Sutton,570,6750,24300,22540,11810,6580,3670,250,..,76470
LAUA,5930,E09000031,Waltham Forest,3540,25220,32180,22140,8150,1800,440,30,..,93490
REGL,N/A,E12000008,SOUTH EAST,299180,564810,889390,687430,463540,279350,225800,30580,..,3440060
LAUA,0335,E06000036,Bracknell Forest UA,1630,3880,16630,8110,7340,4340,1990,230,..,44140
LAUA,1445,E06000043,Brighton and Hove UA,25050,26930,32450,18420,10470,4170,2650,170,..,120310
LAUA,N/A,E06000060,Buckinghamshire UA,4630,19860,42960,38720,31460,25220,27390,4610,..,194850
LAUA,0405,E07000004,Aylesbury Vale,2540,10630,18910,11130,9630,7110,5400,360,..,65710
LAUA,0415,E07000005,Chiltern,550,1760,5060,6380,6410,6480,8690,1640,..,36970
LAUA,0410,E07000006,South Bucks,530,800,3460,5160,4830,3150,6670,1710,..,26310
LAUA,0425,E07000007,Wycombe,1010,6670,15530,16040,10600,8480,6630,900,..,65850
LAUA,2100,E06000046,Isle of Wight UA,8670,15490,15510,12210,6610,2810,1400,130,..,62810
LAUA,2280,E06000035,Medway UA,10090,35880,31590,15070,7470,2990,1120,70,..,104280
LAUA,0435,E06000042,Milton Keynes UA,14290,24260,24930,10580,8650,4300,2400,130,..,89510
LAUA,1775,E06000044,Portsmouth UA,22940,28230,20160,5280,3330,1620,680,60,..,82290
LAUA,0345,E06000038,Reading UA,4850,12400,24460,9030,4880,3060,1710,80,..,60480
LAUA,0350,E06000039,Slough UA,900,9180,19440,11270,3830,1510,270,10,..,46410
LAUA,1780,E06000045,Southampton UA,27740,30420,20510,8900,2980,1330,460,30,..,92380
LAUA,0340,E06000037,West Berkshire UA,2240,5630,16740,15540,9300,5840,3480,570,..,59330
LAUA,0355,E06000040,Windsor and Maidenhead UA,1640,3250,8420,14710,12210,7470,8970,1310,..,57980
LAUA,0360,E06000041,Wokingham UA,1650,3040,8360,16620,13870,9120,5230,380,..,58260
CTYMET,N/A,E10000011,East Sussex,33040,42300,54440,42990,28000,15700,11720,1360,..,229550
LAUA,1410,E07000061,Eastbourne,7470,12070,10400,7420,3770,1790,1000,70,..,43980
LAUA,1415,E07000062,Hastings,13870,11340,6910,5350,2080,710,180,50,..,40490
LAUA,1425,E07000063,Lewes,3740,5420,12660,8960,5260,2820,2120,210,..,41180
LAUA,1430,E07000064,Rother,4400,6680,9220,8540,6990,3450,2340,250,..,41860
LAUA,1435,E07000065,Wealden,3560,6800,15250,12720,9910,6930,6090,780,..,62040
CTYMET,N/A,E10000014,Hampshire,37190,87180,143340,102340,76850,44050,26650,2940,..,520530
LAUA,1705,E07000084,Basingstoke and Deane,2040,10330,21670,10790,9240,5690,2870,340,..,62970
LAUA,1710,E07000085,East Hampshire,2600,4540,10880,9440,7970,5320,4200,590,..,45550
LAUA,1715,E07000086,Eastleigh,4280,8560,15960,8830,6650,2670,920,20,..,47910
LAUA,1720,E07000087,Fareham,2890,5880,14430,9560,7420,3180,1310,100,..,44760
LAUA,1725,E07000088,Gosport,6130,12260,8140,3960,1680,1160,330,30,..,33680
LAUA,1730,E07000089,Hart,650,1560,7670,7510,6910,5960,3350,210,..,33810
LAUA,1735,E07000090,Havant,7500,13070,11790,9570,5380,2360,930,40,..,50620
LAUA,1740,E07000091,New Forest,5990,10960,16790,18440,12790,6360,4290,560,..,76170
LAUA,1750,E07000092,Rushmoor,1050,7070,13340,7620,3700,1090,320,40,..,34230
LAUA,1760,E07000093,Test Valley,2250,7510,12380,8530,7400,4280,3230,390,..,45960
LAUA,1765,E07000094,Winchester,1810,5450,10300,8080,7720,5980,4910,620,..,44870
CTYMET,N/A,E10000016,Kent,60950,112420,164500,110240,65270,38250,29470,2800,..,583900
