geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,2715,E07000165,Harrogate,8220,13610,16480,10590,9190,6190,5420,610,..,70310
LAUA,2720,E07000166,Richmondshire,3630,4800,5250,3350,3100,1640,810,90,..,22670
LAUA,2725,E07000167,Ryedale,2300,6040,5650,4080,3280,1980,1140,110,..,24570
LAUA,2730,E07000168,Scarborough,16090,14270,12460,6930,3910,1660,680,50,..,56040
LAUA,2735,E07000169,Selby,8590,7720,7600,5450,4210,2340,890,50,..,36840
CTYMET,N/A,E11000003,South Yorkshire (Met County),345940,99950,71380,40190,20600,8780,4700,390,..,591920
LAUA,4405,E08000016,Barnsley,63840,16960,12360,8080,3450,1340,600,40,..,106670
LAUA,4410,E08000017,Doncaster,78940,23290,14160,8550,4120,1760,790,120,..,131730
LAUA,4415,E08000018,Rotherham,62620,21680,14590,8320,4250,1630,640,60,..,113780
LAUA,4420,E08000019,Sheffield,140550,38020,30270,15240,8780,4050,2660,170,..,239740
CTYMET,N/A,E11000006,West Yorkshire (Met County),427860,195120,170750,85480,53720,24570,14280,1250,..,973030
LAUA,4705,E08000032,Bradford,89600,44060,38650,16970,11610,5550,3470,300,..,210210
LAUA,4710,E08000033,Calderdale,44300,17860,15050,7120,5100,2730,1260,50,..,93470
LAUA,4715,E08000034,Kirklees,82270,33670,30970,16030,10880,4830,2000,140,..,180800
LAUA,4720,E08000035,Leeds,134130,72210,65380,32460,19660,9330,6530,690,..,340370
LAUA,4725,E08000036,Wakefield,77550,27310,20700,12900,6470,2140,1030,80,..,148190
REGL,N/A,E12000004,EAST MIDLANDS,750270,449450,359050,213290,125870,61080,34580,3060,..,1996640
LAUA,1055,E06000015,Derby UA,55450,20450,15980,8210,4210,2200,630,50,..,107170
LAUA,2465,E06000016,Leicester UA,77720,25140,15220,6630,3120,1430,610,60,..,129920
LAUA,3060,E06000018,Nottingham UA,85690,21790,15440,6500,2310,990,690,110,..,133530
LAUA,2470,E06000017,Rutland UA,1550,4290,2860,2330,2190,1540,1230,150,..,16130
CTYMET,N/A,E10000007,Derbyshire,132460,78110,57860,37960,22620,11390,6790,520,..,347710
LAUA,1005,E07000032,Amber Valley,21720,11580,10010,5970,2920,1530,1350,120,..,55190
LAUA,1010,E07000033,Bolsover,21520,5510,3920,2190,1020,300,120,20,..,34590
LAUA,1015,E07000034,Chesterfield,26510,9980,6080,3630,1720,510,210,20,..,48650
LAUA,1045,E07000035,Derbyshire Dales,3460,7060,7270,5480,4730,2910,2070,130,..,33100
LAUA,1025,E07000036,Erewash,21120,13360,7670,4980,2180,810,480,40,..,50630
LAUA,1030,E07000037,High Peak,8410,12620,8640,4670,3590,2050,820,50,..,40840
LAUA,1035,E07000038,North East Derbyshire,18580,8670,7350,4670,2840,1420,830,70,..,44420
LAUA,1040,E07000039,South Derbyshire,11140,9350,6950,6380,3620,1870,910,80,..,40300
CTYMET,N/A,E10000018,Leicestershire,46460,82280,62330,40380,26600,12470,7890,740,..,279140
LAUA,2405,E07000129,Blaby,4600,14230,9250,6140,3710,1210,490,40,..,39660
LAUA,2410,E07000130,Charnwood,12100,19740,17540,9700,6000,2890,1830,200,..,70000
LAUA,2415,E07000131,Harborough,4320,7810,7360,5730,5520,3180,2380,220,..,36510
LAUA,2420,E07000132,Hinckley and Bosworth,8220,14800,10450,6830,3800,1950,960,60,..,47080
LAUA,2430,E07000133,Melton,3500,6960,3750,3420,2310,1350,930,90,..,22300
LAUA,2435,E07000134,North West Leicestershire,9870,12800,6930,5540,3440,1360,850,50,..,40830
LAUA,2440,E07000135,Oadby and Wigston,3850,5960,7050,3020,1830,540,450,80,..,22770
CTYMET,N/A,E10000019,Lincolnshire,128170,69880,66220,34820,18470,7510,2770,350,..,328180
LAUA,2505,E07000136,Boston,14030,5740,5870,1940,770,210,80,10,..,28650
LAUA,2510,E07000137,East Lindsey,26220,13710,15560,6140,3140,1090,520,60,..,66430
LAUA,2515,E07000138,Lincoln,26320,8550,4700,2460,1200,380,120,50,..,43780
LAUA,2520,E07000139,North Kesteven,12970,12070,12350,6070,3020,1430,410,60,..,48380
LAUA,2525,E07000140,South Holland,14830,8310,9590,3980,1740,350,100,10,..,38920
LAUA,2530,E07000141,South Kesteven,18350,13750,10790,8700,5310,2690,1030,100,..,60720
LAUA,2535,E07000142,West Lindsey,15450,7740,7350,5530,3300,1360,510,60,..,41300
CTYMET,N/A,E10000021,Northamptonshire,82200,75080,62860,36660,24460,13060,8060,640,..,303010
LAUA,2805,E07000150,Corby,13680,6020,3370,2460,1200,260,150,20,..,27150
LAUA,2810,E07000151,Daventry,3650,8250,7280,5060,4040,2540,2140,140,..,33090
LAUA,2815,E07000152,East Northamptonshire,9170,10280,6060,4850,3580,2280,1340,130,..,37690
LAUA,2820,E07000153,Kettering,13070,11620,7970,4660,2840,1260,650,50,..,42120
LAUA,2825,E07000154,Northampton,30250,21030,22340,10270,5360,2340,1200,70,..,92870
LAUA,2830,E07000155,South Northamptonshire,1990,8340,9180,5810,5380,3610,2150,180,..,36640
LAUA,2835,E07000156,Wellingborough,10390,9550,6660,3550,2080,770,440,40,..,33460
CTYMET,N/A,E10000024,Nottinghamshire,140570,72440,60290,39800,21890,10490,5910,450,..,351840
LAUA,3005,E07000170,Ashfield,29120,10620,8240,3570,1180,420,120,20,..,53290
LAUA,3010,E07000171,Bassetlaw,26190,7460,6050,5830,2950,1370,690,60,..,50590
LAUA,3015,E07000172,Broxtowe,16100,12860,10800,5910,2580,740,450,30,..,49470
LAUA,3020,E07000173,Gedling,14390,14690,9920,6450,3640,1310,820,80,..,51300
LAUA,3025,E07000174,Mansfield,26470,9350,6380,3530,1370,360,180,20,..,47650
LAUA,3030,E07000175,Newark and Sherwood,22240,7700,8320,5570,3930,2490,1380,120,..,51740
LAUA,3040,E07000176,Rushcliffe,6060,9760,10590,8930,6250,3820,2280,120,..,47810
REGL,N/A,E12000005,WEST MIDLANDS,744200,604120,463260,265120,166810,90080,54700,5480,..,2393770
LAUA,1850,E06000019,"Herefordshire, County of UA",12780,19220,16210,12940,11210,6540,3470,180,..,82550
LAUA,3245,E06000051,Shropshire UA,25750,34870,28140,19440,14540,7780,4330,330,..,135180
LAUA,3455,E06000021,Stoke-on-Trent UA,69060,23000,14530,4550,1680,440,110,40,..,113410
LAUA,3240,E06000020,Telford and Wrekin UA,26090,18540,10450,7710,4430,2030,990,50,..,70290
CTYMET,N/A,E10000028,Staffordshire,98310,89390,76010,46410,29540,16440,9390,900,..,366390
LAUA,3405,E07000192,Cannock Chase,13810,13220,7570,4640,1690,570,260,20,..,41780
LAUA,3410,E07000193,East Staffordshire,17530,10700,8050,5620,3950,2070,1090,90,..,49110
LAUA,3415,E07000194,Lichfield,5730,10150,10170,6400,4630,3370,2470,400,..,43310
LAUA,3420,E07000195,Newcastle-under-Lyme,23800,10110,10860,4480,2660,1700,910,50,..,54570
LAUA,3430,E07000196,South Staffordshire,6770,10340,10880,7010,5080,3250,2330,210,..,45870
LAUA,3425,E07000197,Stafford,11900,12900,12680,8680,5680,3200,1530,110,..,56660
LAUA,3435,E07000198,Staffordshire Moorlands,9430,10290,10480,6090,4170,1880,750,30,..,43130
LAUA,3445,E07000199,Tamworth,9340,11670,5330,3480,1680,400,60,10,..,31970
CTYMET,N/A,E10000031,Warwickshire,42870,49310,60290,37520,24070,14190,10850,1430,..,240530
LAUA,3705,E07000218,North Warwickshire,6480,6910,5840,3710,2140,1200,680,70,..,27030
LAUA,3710,E07000219,Nuneaton and Bedworth,20130,12590,12220,6750,2250,580,140,20,..,54670
LAUA,3715,E07000220,Rugby,8260,10990,10490,5700,4100,2570,1480,100,..,43680
LAUA,3720,E07000221,Stratford-on-Avon,3290,7490,15390,9150,8660,5060,4720,830,..,54580
LAUA,3725,E07000222,Warwick,4720,11330,16350,12210,6920,4790,3830,410,..,60570
CTYMET,N/A,E11000005,West Midlands (Met County),429440,307560,200960,100550,53770,26250,14880,1700,..,1135110
LAUA,4605,E08000025,Birmingham,155270,126200,74860,36890,20380,8500,5690,850,..,428630
LAUA,4610,E08000026,Coventry,56010,40470,22340,8790,4330,2250,1370,170,..,135720
LAUA,4615,E08000027,Dudley,42030,37920,29350,15620,6480,2370,960,140,..,134870
LAUA,4620,E08000028,Sandwell,56630,42550,19590,6820,2810,520,60,40,..,129000
LAUA,4625,E08000029,Solihull,13860,11750,21630,16200,11410,8650,5190,340,..,89020
LAUA,4630,E08000030,Walsall,50170,25580,17360,9940,5450,2320,730,50,..,111590
LAUA,4635,E08000031,Wolverhampton,55480,23090,15840,6280,2920,1650,890,120,..,106270
CTYMET,N/A,E10000034,Worcestershire,39900,62240,56670,36000,27570,16420,10680,840,..,250310
LAUA,1805,E07000234,Bromsgrove,3500,7120,8520,7580,6600,3350,2630,330,..,39630
LAUA,1860,E07000235,Malvern Hills,3780,7050,7300,5400,4710,3410,2210,130,..,33990
LAUA,1825,E07000236,Redditch,7530,11730,7220,4220,3120,1130,440,20,..,35400
LAUA,1835,E07000237,Worcester,8130,14470,11110,5200,3220,1330,390,10,..,43860
LAUA,1840,E07000238,Wychavon,6110,10730,11570,7610,6700,5520,3860,220,..,52300
LAUA,1845,E07000239,Wyre Forest,10850,11130,10950,6000,3220,1680,1160,130,..,45130
REGL,N/A,E12000006,EAST,367910,546500,671130,448030,272430,147800,99400,12660,..,2565860
LAUA,0235,E06000055,Bedford UA,9260,17050,16990,10020,7420,4730,2790,220,..,68480
LAUA,0240,E06000056,Central Bedfordshire UA,9440,22500,31590,20640,14320,7610,4480,340,..,110920
LAUA,0230,E06000032,Luton UA,17030,26300,22230,7610,3390,1040,260,30,..,77890
LAUA,0540,E06000031,Peterborough UA,33750,18820,12590,7110,4160,1800,890,70,..,79180
LAUA,1590,E06000033,Southend-on-Sea UA,16400,15240,23200,12530,6560,3570,1510,120,..,79140
LAUA,1595,E06000034,Thurrock UA,7310,12980,26070,11200,4340,2040,770,40,..,64740
CTYMET,N/A,E10000003,Cambridgeshire,37390,58080,70540,43050,30580,16290,9370,1070,..,266380
LAUA,0505,E07000008,Cambridge,2990,9580,17780,8870,5040,3150,2850,450,..,50710
LAUA,0510,E07000009,East Cambridgeshire,4410,10740,7430,6640,4330,1940,650,80,..,36220
LAUA,0515,E07000010,Fenland,16290,11480,8360,4230,1990,510,160,20,..,43030
LAUA,0520,E07000011,Huntingdonshire,11390,19230,17420,11480,8560,3540,1680,160,..,73460
LAUA,0530,E07000012,South Cambridgeshire,2310,7050,19550,11840,10660,7150,4040,360,..,62970
CTYMET,N/A,E10000012,Essex,52700,112490,181440,119040,72890,41780,27800,3350,..,611490
LAUA,1505,E07000066,Basildon,8790,15650,23730,14080,7220,4460,1920,150,..,75990
LAUA,1510,E07000067,Braintree,5750,16220,18420,8950,6860,3960,2160,210,..,62530
LAUA,1515,E07000068,Brentwood,610,2820,6470,8260,5640,4410,3740,540,..,32490
LAUA,1520,E07000069,Castle Point,2610,6270,13660,8430,4290,1730,600,60,..,37660
LAUA,1525,E07000070,Chelmsford,4440,9860,22020,16060,9960,5350,3650,350,..,71700
LAUA,1530,E07000071,Colchester,9020,20950,19380,13390,7820,3690,2280,150,..,76680
LAUA,1535,E07000072,Epping Forest,1750,4920,11380,13700,9380,6710,5790,1140,..,54770
LAUA,1540,E07000073,Harlow,2270,7600,18660,4130,2130,880,380,20,..,36050
LAUA,1545,E07000074,Maldon,2270,3610,7740,5030,4290,2600,1370,160,..,27060
LAUA,1550,E07000075,Rochford,1360,3540,11520,10160,4750,2190,1120,80,..,34700
LAUA,1560,E07000076,Tendring,12730,17330,20600,10310,4700,1640,780,80,..,68180
LAUA,1570,E07000077,Uttlesford,1110,3720,7860,6550,5860,4160,4010,420,..,33690
CTYMET,N/A,E10000015,Hertfordshire,10430,48630,133750,119520,73080,43740,37670,6180,..,472990
LAUA,1905,E07000095,Broxbourne,500,3600,9090,14000,7360,2770,2070,160,..,39550
LAUA,1910,E07000096,Dacorum,1170,7850,18700,14690,8310,5330,4680,710,..,61450
LAUA,1915,E07000242,East Hertfordshire,800,5730,14770,14750,10290,6980,5160,740,..,59230
LAUA,1920,E07000098,Hertsmere,550,2880,6460,13810,8590,4120,4340,940,..,41690
LAUA,1925,E07000099,North Hertfordshire,3260,8650,19400,9790,6910,4380,3150,320,..,55850
LAUA,1930,E07000240,St Albans,870,3040,9110,15760,12590,8890,7280,1160,..,58690
LAUA,1935,E07000243,Stevenage,1470,6070,20950,3170,2990,850,420,10,..,35920
LAUA,1940,E07000102,Three Rivers,830,2000,6310,9670,7320,4010,4990,1420,..,36550
LAUA,1945,E07000103,Watford,280,3870,13810,12260,3570,2130,1840,80,..,37840
LAUA,1950,E07000241,Welwyn Hatfield,700,4940,15160,11620,5170,4280,3740,620,..,46240
CTYMET,N/A,E10000020,Norfolk,107640,112350,87480,51020,27610,11880,5730,530,..,404250
LAUA,2605,E07000143,Breckland,15120,16520,13100,7050,3940,1460,700,60,..,57930
LAUA,2610,E07000144,Broadland,4390,14410,19840,9100,4570,2000,760,100,..,55170
LAUA,2615,E07000145,Great Yarmouth,19980,12000,8280,3920,1770,550,250,10,..,46760
LAUA,2635,E07000146,King's Lynn and West Norfolk,23790,16960,13120,9030,4600,2320,1010,100,..,70930
LAUA,2620,E07000147,North Norfolk,11360,14030,11150,8590,4580,2120,1000,80,..,52900
LAUA,2625,E07000148,Norwich,26720,22450,8050,3450,2120,840,620,70,..,64320
LAUA,2630,E07000149,South Norfolk,6280,15990,13950,9870,6030,2600,1400,110,..,56230
CTYMET,N/A,E10000029,Suffolk,66560,102050,65250,46300,28070,13320,8140,720,..,330400
LAUA,3505,E07000200,Babergh,4620,11580,7990,7000,4080,2180,1600,180,..,39230
LAUA,3540,E07000244,East Suffolk,26460,29680,21890,17190,10570,4940,2740,230,..,113690
LAUA,3515,E07000202,Ipswich,18540,22190,11000,4180,2170,880,350,20,..,59310
LAUA,3520,E07000203,Mid Suffolk,5250,11540,9270,6800,5060,2730,1550,110,..,42300
LAUA,3545,E07000245,West Suffolk,11700,27060,15110,11140,6190,2600,1900,190,..,75880
REGL,N/A,E12000007,LONDON,125150,465360,928980,872720,515990,257790,204200,59140,..,3429320
CTYMET,N/A,E13000001,Inner London,66150,256220,389270,310520,184130,107420,103000,41730,..,1458430
LAUA,5210,E09000007,Camden,3880,11140,19980,25050,17270,10740,11870,4380,..,104310
LAUA,5030,E09000001,City of London,10,290,670,860,2400,1020,920,120,..,6290
LAUA,5360,E09000012,Hackney,6440,31480,32430,19820,10310,4000,1090,50,..,105620
LAUA,5390,E09000013,Hammersmith and Fulham,3450,5640,14130,23980,14710,8840,10600,2050,..,83400
LAUA,5420,E09000014,Haringey,6810,18050,32900,25880,10760,5390,4630,660,..,105080
LAUA,5570,E09000019,Islington,3620,5960,29120,31220,16640,8470,6610,870,..,102500
LAUA,5600,E09000020,Kensington and Chelsea,1850,3600,9340,13570,13220,11810,19430,14590,..,87400
LAUA,5660,E09000022,Lambeth,4730,32580,39590,29350,13880,8790,5270,630,..,134820
LAUA,5690,E09000023,Lewisham,7390,33330,42530,25490,7200,2750,1310,180,..,120160
LAUA,5750,E09000025,Newham,5020,31990,47970,16770,3130,720,110,20,..,105720
LAUA,5840,E09000028,Southwark,11680,37750,33650,21450,14320,5900,4080,590,..,129410
LAUA,5900,E09000030,Tower Hamlets,2910,25290,35250,22800,17020,7860,3080,450,..,114650
LAUA,5960,E09000032,Wandsworth,6610,12330,35880,31740,20960,14210,12190,2540,..,136460
LAUA,5990,E09000033,Westminster,1740,6800,15850,22560,22340,16930,21810,14580,..,122610
CTYMET,N/A,E13000002,Outer London,59010,209140,539700,562200,331860,150370,101200,17410,..,1970890
LAUA,5060,E09000002,Barking and Dagenham,7200,10910,43540,8570,1720,330,40,20,..,72330
LAUA,5090,E09000003,Barnet,3040,9810,27580,32460,29950,19000,15640,4010,..,141480
LAUA,5120,E09000004,Bexley,4430,10350,28570,26860,19120,4620,1670,50,..,95660
LAUA,5150,E09000005,Brent,3580,12640,34000,31900,21680,6230,3310,250,..,113590
LAUA,5180,E09000006,Bromley,1810,9910,28220,35460,28700,17570,13430,1360,..,136440
LAUA,5240,E09000008,Croydon,2520,21300,46030,37510,21530,11440,7370,630,..,148330
LAUA,5270,E09000009,Ealing,3890,12810,30980,43020,22340,9720,6680,940,..,130390
LAUA,5300,E09000010,Enfield,5030,11320,33280,35950,20780,8980,5820,870,..,122020
LAUA,5330,E09000011,Greenwich,10480,20020,39090,20570,10140,2800,1910,330,..,105340
LAUA,5450,E09000015,Harrow,540,3430,19050,27950,21790,7770,6060,1150,..,87730
LAUA,5480,E09000016,Havering,5250,10490,25770,34810,15020,6210,3000,290,..,100850
LAUA,5510,E09000017,Hillingdon,860,5680,23040,44860,18020,9600,4900,410,..,107360
LAUA,5540,E09000018,Hounslow,1900,8620,25310,37100,14510,5540,3790,840,..,97600
LAUA,5630,E09000021,Kingston upon Thames,550,2930,14510,19790,14440,7930,3970,920,..,65040
LAUA,5720,E09000024,Merton,1000,8110,21880,27470,12920,5130,3930,1610,..,82070
LAUA,5780,E09000026,Redbridge,1730,12450,25760,31780,19320,7260,3140,200,..,101630
LAUA,5810,E09000027,Richmond upon Thames,550,2120,12760,20130,19670,11650,12450,3250,..,82550
LAUA,5870,E09000029,Sutton,810,7180,26260,23600,12120,6810,3660,260,..,80700
LAUA,5930,E09000031,Waltham Forest,3850,29090,34100,22410,8100,1780,430,30,..,99800
REGL,N/A,E12000008,SOUTH EAST,330890,623310,966290,750820,492900,297970,238360,34550,..,3735090
LAUA,0335,E06000036,Bracknell Forest UA,1710,4310,17590,8990,7740,4680,2170,260,..,47430
LAUA,1445,E06000043,Brighton and Hove UA,27050,28360,33640,19220,10870,4450,2660,180,..,126430
LAUA,N/A,E06000060,Buckinghamshire UA,5780,22530,47950,41760,32920,26250,28530,5180,..,210880
LAUA,0405,E07000004,Aylesbury Vale,3130,12160,21470,12850,10540,7530,5880,390,..,73960
LAUA,0415,E07000005,Chiltern,690,1990,5410,6660,6600,6580,8890,1840,..,38650
LAUA,0410,E07000006,South Bucks,640,860,3490,5690,5000,3420,6950,1960,..,28000
LAUA,0425,E07000007,Wycombe,1320,7520,17580,16550,10780,8730,6810,980,..,70280
LAUA,2100,E06000046,Isle of Wight UA,9970,17620,16730,13010,6950,3080,1480,140,..,68980
LAUA,2280,E06000035,Medway UA,11140,37740,32850,16850,8280,3500,1310,70,..,111730
LAUA,0435,E06000042,Milton Keynes UA,16120,29870,27630,12800,10400,5260,2700,140,..,104920
LAUA,1775,E06000044,Portsmouth UA,24690,30910,21320,5930,3580,1630,680,70,..,88810
LAUA,0345,E06000038,Reading UA,5580,13340,27700,10340,5270,3240,1790,80,..,67350
LAUA,0350,E06000039,Slough UA,1270,9360,21600,12560,4190,1590,330,10,..,50910
LAUA,1780,E06000045,Southampton UA,32360,33310,22060,9150,3000,1370,440,30,..,101720
LAUA,0340,E06000037,West Berkshire UA,2390,6300,18700,16760,10080,6450,4270,680,..,65630
LAUA,0355,E06000040,Windsor and Maidenhead UA,1810,3550,9060,15750,12790,7920,9220,1640,..,61740
LAUA,0360,E06000041,Wokingham UA,1810,3470,9720,17830,14540,9420,5920,460,..,63160
CTYMET,N/A,E10000011,East Sussex,35360,44780,57030,46060,30030,16710,12570,1480,..,244020
LAUA,1410,E07000061,Eastbourne,8130,12780,10580,8540,4500,2020,1100,90,..,47730
LAUA,1415,E07000062,Hastings,14470,11990,7390,5550,2170,790,180,40,..,42590
LAUA,1425,E07000063,Lewes,4160,5790,13120,9540,5730,2950,2250,230,..,43760
LAUA,1430,E07000064,Rother,4650,6970,9760,8900,7180,3740,2530,260,..,43990
LAUA,1435,E07000065,Wealden,3950,7260,16180,13530,10450,7220,6510,860,..,65950
CTYMET,N/A,E10000014,Hampshire,40810,98420,157230,112000,81320,47150,28100,3190,..,568220
LAUA,1705,E07000084,Basingstoke and Deane,2260,11370,25420,13260,10300,5980,3100,400,..,72080
LAUA,1710,E07000085,East Hampshire,2800,5350,11890,10150,8420,5910,4440,630,..,49590
LAUA,1715,E07000086,Eastleigh,4400,11210,17340,9430,6950,2790,1020,20,..,53160
LAUA,1720,E07000087,Fareham,3360,6800,15130,10180,7820,3360,1410,110,..,48160
LAUA,1725,E07000088,Gosport,6150,12980,8720,4950,1960,1500,330,30,..,36610
LAUA,1730,E07000089,Hart,710,1850,8550,8330,7370,6460,3560,230,..,37060
LAUA,1735,E07000090,Havant,8250,13870,12330,9650,5460,2380,930,40,..,52920
LAUA,1740,E07000091,New Forest,6700,11840,17730,19150,13200,6680,4380,570,..,80260
LAUA,1750,E07000092,Rushmoor,1290,8340,15180,8500,3770,1150,320,40,..,38590
LAUA,1760,E07000093,Test Valley,2650,8390,13320,9330,7830,4560,3460,460,..,50000
LAUA,1765,E07000094,Winchester,2240,6420,11620,9060,8260,6380,5150,660,..,49780
