geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
CTYMET,N/A,E10000017,Lancashire,185390,89780,88120,53230,29430,14090,8860,720,..,469620
LAUA,2315,E07000117,Burnley,26270,3920,5700,2150,1010,290,150,20,..,39530
LAUA,2320,E07000118,Chorley,13080,9240,7670,4490,3020,1310,600,60,..,39470
LAUA,2325,E07000119,Fylde,5090,5810,8170,6090,3820,1930,1330,60,..,32310
LAUA,2330,E07000120,Hyndburn,21240,4300,5050,2250,710,260,220,20,..,34040
LAUA,2335,E07000121,Lancaster,19380,14060,10450,5390,3220,1570,710,70,..,54840
LAUA,2340,E07000122,Pendle,24290,4010,3660,2240,1340,780,500,60,..,36880
LAUA,2345,E07000123,Preston,25610,11020,8380,5390,1950,930,780,50,..,54110
LAUA,2350,E07000124,Ribble Valley,2800,4200,4560,4100,2710,1520,1460,200,..,21550
LAUA,2355,E07000125,Rossendale,15140,4460,3320,2740,1460,510,430,40,..,28100
LAUA,2360,E07000126,South Ribble,8890,10520,11140,6080,2770,1150,450,10,..,41000
LAUA,2365,E07000127,West Lancashire,14000,7710,8680,5660,3600,2020,1370,70,..,43090
LAUA,2370,E07000128,Wyre,9600,10530,11350,6660,3830,1820,870,60,..,44700
CTYMET,N/A,E11000002,Merseyside (Met County),304940,105600,97460,42870,21930,10660,7840,620,..,591910
LAUA,4305,E08000011,Knowsley,37870,10660,7770,2020,770,170,110,20,..,59390
LAUA,4310,E08000012,Liverpool,138230,27580,19580,9860,4000,1680,1490,150,..,202560
LAUA,4320,E08000014,Sefton,37020,23270,29560,13730,7740,3500,2810,200,..,117820
LAUA,4315,E08000013,St. Helens,36230,14480,13540,5110,2160,1120,490,20,..,73140
LAUA,4325,E08000015,Wirral,55580,29610,27010,12160,7270,4190,2960,230,..,139010
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,990980,404730,337110,164290,101210,50000,30710,2760,..,2081790
LAUA,2001,E06000011,East Riding of Yorkshire UA,37180,30660,25650,17650,10620,4300,2440,220,..,128700
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",83560,18950,6880,1980,530,180,60,40,..,112200
LAUA,2002,E06000012,North East Lincolnshire UA,37860,15660,7730,3200,1220,470,330,40,..,66500
LAUA,2003,E06000013,North Lincolnshire UA,33710,12320,9130,4940,2120,800,360,20,..,63400
LAUA,2741,E06000014,York UA,8310,17840,11580,4280,1920,780,380,30,..,45130
CTYMET,N/A,E10000023,North Yorkshire,39270,58080,68040,40550,30980,17780,11630,1090,..,267420
LAUA,2705,E07000163,Craven,3360,5270,5440,3150,2580,1750,1190,120,..,22840
LAUA,2710,E07000164,Hambleton,2650,7340,8260,5790,5010,3040,1950,140,..,34170
LAUA,2715,E07000165,Harrogate,6070,12380,16200,9740,8210,5420,4570,540,..,63110
LAUA,2720,E07000166,Richmondshire,3140,4300,4170,2740,2630,1270,700,60,..,19020
LAUA,2725,E07000167,Ryedale,2600,8490,13890,6870,4800,2340,1350,100,..,40440
LAUA,2730,E07000168,Scarborough,13470,12590,11840,6270,3570,1630,690,60,..,50100
LAUA,2735,E07000169,Selby,7990,7720,8250,5990,4200,2340,1180,80,..,37750
CTYMET,N/A,E11000003,South Yorkshire (Met County),342360,86010,57110,29110,13800,6650,3710,290,..,539030
LAUA,4405,E08000016,Barnsley,61880,13650,8960,5120,1920,810,420,30,..,92790
LAUA,4410,E08000017,Doncaster,76800,20550,11440,6130,2820,1140,580,90,..,119550
LAUA,4415,E08000018,Rotherham,62240,18980,12040,5800,2520,1220,460,40,..,103290
LAUA,4420,E08000019,Sheffield,141440,32820,24670,12060,6540,3490,2260,120,..,223400
CTYMET,N/A,E11000006,West Yorkshire (Met County),408720,165210,151000,62590,40010,19040,11800,1040,..,859410
LAUA,4705,E08000032,Bradford,87240,37960,34280,12630,8590,4130,3090,270,..,188170
LAUA,4710,E08000033,Calderdale,41520,15430,13150,5550,3790,2080,950,30,..,82500
LAUA,4715,E08000034,Kirklees,75350,28970,28980,12370,8460,3620,1410,100,..,159260
LAUA,4720,E08000035,Leeds,129360,60180,56810,24030,14800,7780,5630,590,..,299180
LAUA,4725,E08000036,Wakefield,75250,22670,17780,8000,4370,1450,730,50,..,130290
REGL,N/A,E12000004,EAST MIDLANDS,679480,388480,307190,163400,89790,43480,27820,2670,..,1702320
LAUA,1055,E06000015,Derby UA,51610,17040,14870,7080,3010,1190,470,40,..,95310
LAUA,2465,E06000016,Leicester UA,73120,20490,12470,4500,1890,960,550,70,..,114050
LAUA,3060,E06000018,Nottingham UA,79870,17390,11950,4890,1970,900,700,140,..,117810
LAUA,2470,E06000017,Rutland UA,1220,3580,2580,1840,1850,1160,880,110,..,13220
CTYMET,N/A,E10000007,Derbyshire,120540,71110,49950,30270,16890,9330,6430,520,..,305040
LAUA,1005,E07000032,Amber Valley,19610,10730,8430,4890,2170,1250,1330,110,..,48510
LAUA,1010,E07000033,Bolsover,20170,4550,3210,1430,620,240,110,10,..,30340
LAUA,1015,E07000034,Chesterfield,23930,9920,5530,3040,1140,410,180,20,..,44170
LAUA,1045,E07000035,Derbyshire Dales,2780,6410,6690,4840,4080,2520,1950,130,..,29400
LAUA,1025,E07000036,Erewash,19580,12210,6600,4220,1650,680,450,40,..,45420
LAUA,1030,E07000037,High Peak,6870,11850,7990,3870,2780,1730,850,60,..,36000
LAUA,1035,E07000038,North East Derbyshire,17950,7730,6500,4060,2360,1190,810,60,..,40650
LAUA,1040,E07000039,South Derbyshire,9660,7720,5000,3940,2090,1310,750,90,..,30540
CTYMET,N/A,E10000018,Leicestershire,40880,70830,57200,32760,19660,8760,5740,610,..,236430
LAUA,2405,E07000129,Blaby,4010,12630,8360,5060,2890,920,420,20,..,34320
LAUA,2410,E07000130,Charnwood,10500,16520,15840,8000,4420,2030,1380,150,..,58850
LAUA,2415,E07000131,Harborough,3610,6230,6690,4420,3930,2170,1550,190,..,28770
LAUA,2420,E07000132,Hinckley and Bosworth,6890,13130,9630,5540,2910,1340,670,60,..,40170
LAUA,2430,E07000133,Melton,3140,5870,3560,2900,1870,990,670,80,..,19080
LAUA,2435,E07000134,North West Leicestershire,9250,11060,5980,4030,2190,930,660,30,..,34140
LAUA,2440,E07000135,Oadby and Wigston,3480,5390,7140,2810,1460,380,390,70,..,21120
CTYMET,N/A,E10000019,Lincolnshire,109750,57140,56160,23410,10790,4790,2440,340,..,264820
LAUA,2505,E07000136,Boston,12180,4720,4940,1260,420,160,80,20,..,23770
LAUA,2510,E07000137,East Lindsey,22480,10730,14890,4560,2160,730,430,50,..,56020
LAUA,2515,E07000138,Lincoln,23000,7110,3810,1640,600,280,140,40,..,36610
LAUA,2520,E07000139,North Kesteven,10720,9590,9490,3470,1420,720,370,60,..,35850
LAUA,2525,E07000140,South Holland,12890,6690,7890,2140,840,200,80,10,..,30740
LAUA,2530,E07000141,South Kesteven,15490,11800,9040,6470,3400,1700,830,100,..,48830
LAUA,2535,E07000142,West Lindsey,12990,6510,6100,3880,1960,1010,520,60,..,33020
CTYMET,N/A,E10000021,Northamptonshire,74760,64840,49620,25970,16400,8110,5580,450,..,245710
LAUA,2805,E07000150,Corby,13330,4800,1260,1330,520,120,80,20,..,21460
LAUA,2810,E07000151,Daventry,3260,6730,6260,3910,2770,1650,1680,90,..,26350
LAUA,2815,E07000152,East Northamptonshire,7930,8960,4640,2900,2380,1260,910,100,..,29070
LAUA,2820,E07000153,Kettering,11320,9840,6350,3270,1670,660,340,50,..,33480
LAUA,2825,E07000154,Northampton,28200,18710,17600,7530,3800,1420,730,30,..,78010
LAUA,2830,E07000155,South Northamptonshire,1550,7260,7830,4320,3800,2360,1550,150,..,28810
LAUA,2835,E07000156,Wellingborough,9170,8530,5690,2720,1460,650,290,20,..,28530
CTYMET,N/A,E10000024,Nottinghamshire,127730,66060,52400,32680,17320,8290,5040,400,..,309920
LAUA,3005,E07000170,Ashfield,27100,8740,6290,2310,660,300,110,10,..,45530
LAUA,3010,E07000171,Bassetlaw,24670,6450,4870,4450,2050,1060,620,60,..,44220
LAUA,3015,E07000172,Broxtowe,14170,12430,10350,5490,2220,740,410,10,..,45820
LAUA,3020,E07000173,Gedling,12530,14100,8730,6010,3300,1160,670,80,..,46560
LAUA,3025,E07000174,Mansfield,25320,8490,5320,2340,1020,300,140,10,..,42930
LAUA,3030,E07000175,Newark and Sherwood,19690,6540,7230,4160,2790,1820,1060,110,..,43400
LAUA,3040,E07000176,Rushcliffe,4250,9320,9610,7930,5290,2920,2030,120,..,41460
REGL,N/A,E12000005,WEST MIDLANDS,724200,540280,410870,219070,131840,70920,44570,4680,..,2146440
LAUA,1850,E06000019,"Herefordshire, County of UA",10770,16700,14190,11050,8950,4920,2870,180,..,69630
LAUA,3245,E06000051,Shropshire UA,20720,31000,25460,16320,11410,6200,3590,310,..,115020
LAUA,3455,E06000021,Stoke-on-Trent UA,68020,19630,12570,2950,1310,310,80,30,..,104900
LAUA,3240,E06000020,Telford and Wrekin UA,24010,16010,8050,5370,2770,1220,660,50,..,58140
CTYMET,N/A,E10000028,Staffordshire,91440,79340,68660,37020,23280,12620,7830,770,..,320950
LAUA,3405,E07000192,Cannock Chase,12810,11590,6400,3310,1120,440,220,10,..,35900
LAUA,3410,E07000193,East Staffordshire,16340,8420,6970,4010,2920,1580,900,90,..,41220
LAUA,3415,E07000194,Lichfield,5230,8570,9110,5180,3970,2450,1970,290,..,36780
LAUA,3420,E07000195,Newcastle-under-Lyme,22990,9440,9930,3470,2220,1440,720,40,..,50250
LAUA,3430,E07000196,South Staffordshire,6050,9660,10180,6420,4240,2390,2000,190,..,41130
LAUA,3425,E07000197,Stafford,10770,11660,11530,7010,4370,2450,1210,120,..,49120
LAUA,3435,E07000198,Staffordshire Moorlands,8620,9640,9950,5080,3430,1580,710,30,..,39040
LAUA,3445,E07000199,Tamworth,8630,10370,4600,2540,1020,280,90,0,..,27530
CTYMET,N/A,E10000031,Warwickshire,38200,42570,53170,31640,18630,10750,8720,1280,..,204960
LAUA,3705,E07000218,North Warwickshire,6020,6200,5440,3370,1920,1100,660,70,..,24760
LAUA,3710,E07000219,Nuneaton and Bedworth,18300,11200,10630,5390,1570,440,130,10,..,47670
LAUA,3715,E07000220,Rugby,7200,9320,9480,4240,2860,1670,1030,80,..,35880
LAUA,3720,E07000221,Stratford-on-Avon,3010,6090,13650,8050,7170,3810,3790,710,..,46270
LAUA,3725,E07000222,Warwick,3670,9770,13960,10600,5120,3730,3110,410,..,50380
CTYMET,N/A,E11000005,West Midlands (Met County),435870,277690,177300,83070,43660,22790,12510,1420,..,1054310
LAUA,4605,E08000025,Birmingham,164400,113280,63670,28660,15310,6870,4990,760,..,397940
LAUA,4610,E08000026,Coventry,53430,36480,20490,7280,3550,1920,1040,150,..,124340
LAUA,4615,E08000027,Dudley,40090,35110,27720,14050,5540,2120,870,80,..,125590
LAUA,4620,E08000028,Sandwell,60080,38550,15780,4450,1690,410,50,20,..,121030
LAUA,4625,E08000029,Solihull,13320,10460,19420,14820,10370,7920,4030,250,..,80580
LAUA,4630,E08000030,Walsall,49460,22950,15410,8310,4610,1960,640,50,..,103390
LAUA,4635,E08000031,Wolverhampton,55090,20860,14820,5500,2590,1590,900,110,..,101440
CTYMET,N/A,E10000034,Worcestershire,35170,57340,51470,31660,21830,12120,8300,630,..,218520
LAUA,1805,E07000234,Bromsgrove,4320,7710,8070,6900,5280,2770,2170,180,..,37400
LAUA,1860,E07000235,Malvern Hills,3290,6470,6670,4970,4020,2700,1700,130,..,29930
LAUA,1825,E07000236,Redditch,6440,10900,6430,3550,2430,590,280,20,..,30630
LAUA,1835,E07000237,Worcester,7260,12620,9540,4060,2160,670,270,10,..,36590
LAUA,1840,E07000238,Wychavon,4940,9560,10470,6790,5070,3920,2910,190,..,43850
LAUA,1845,E07000239,Wyre Forest,8930,10090,10300,5380,2860,1480,980,100,..,40130
REGL,N/A,E12000006,EAST,317240,476340,594040,375100,218340,117140,81960,9810,..,2189960
LAUA,0235,E06000055,Bedford UA,8060,14900,14700,7890,6180,3690,1880,150,..,57460
LAUA,0240,E06000056,Central Bedfordshire UA,7910,19330,27290,16390,11010,5950,3270,250,..,91410
LAUA,0230,E06000032,Luton UA,13270,25010,21080,7210,3200,970,250,20,..,70990
LAUA,0540,E06000031,Peterborough UA,30960,15550,10520,4460,2500,1260,670,50,..,65980
LAUA,1590,E06000033,Southend-on-Sea UA,15310,14330,21270,11690,6250,3350,1460,90,..,73750
LAUA,1595,E06000034,Thurrock UA,6130,11360,23230,8040,2900,1090,520,40,..,53300
CTYMET,N/A,E10000003,Cambridgeshire,31680,46690,59610,34350,22160,11390,7110,900,..,213880
LAUA,0505,E07000008,Cambridge,2560,7580,16100,7230,3900,2510,2440,380,..,42700
LAUA,0510,E07000009,East Cambridgeshire,3290,8550,5400,5030,2910,1120,480,70,..,26840
LAUA,0515,E07000010,Fenland,14080,8990,7020,2950,1060,230,130,10,..,34460
LAUA,0520,E07000011,Huntingdonshire,9880,16380,15210,9530,5890,2270,1060,120,..,60330
LAUA,0530,E07000012,South Cambridgeshire,1880,5200,15880,9620,8410,5260,3000,310,..,49560
CTYMET,N/A,E10000012,Essex,46320,95790,164800,102950,60060,32980,23260,2600,..,528760
LAUA,1505,E07000066,Basildon,9720,13690,20830,11560,5560,3670,1560,60,..,66650
LAUA,1510,E07000067,Braintree,4960,13080,16170,6390,5300,2600,1710,220,..,50420
LAUA,1515,E07000068,Brentwood,410,2350,5570,8160,5090,4120,3440,340,..,29490
LAUA,1520,E07000069,Castle Point,1380,5710,13360,8370,3850,1510,500,50,..,34740
LAUA,1525,E07000070,Chelmsford,4170,8570,19730,14440,8640,4320,2920,230,..,63010
LAUA,1530,E07000071,Colchester,7630,16540,16710,10010,5710,2640,1880,150,..,61270
LAUA,1535,E07000072,Epping Forest,1570,3840,10680,12990,8400,5820,5320,920,..,49540
LAUA,1540,E07000073,Harlow,1720,7230,16910,2740,1250,500,290,10,..,30630
LAUA,1545,E07000074,Maldon,1920,3200,7280,4340,3340,1840,1010,130,..,23050
LAUA,1550,E07000075,Rochford,1200,2620,10850,9700,4190,1580,800,80,..,31020
LAUA,1560,E07000076,Tendring,10790,15750,20100,8890,4130,1450,740,90,..,61930
LAUA,1570,E07000077,Uttlesford,860,3200,6620,5380,4590,2930,3110,320,..,27020
CTYMET,N/A,E10000015,Hertfordshire,8170,40900,117510,105900,64100,37070,31610,4520,..,409770
LAUA,1905,E07000095,Broxbourne,270,3020,7140,12720,6610,2040,1340,50,..,33180
LAUA,1910,E07000096,Dacorum,1010,7350,17340,13140,7120,4710,4040,480,..,55190
LAUA,1915,E07000242,East Hertfordshire,460,4670,12650,12650,9040,5630,4080,480,..,49660
LAUA,1920,E07000098,Hertsmere,480,2500,5500,12600,8050,3580,3880,700,..,37290
LAUA,1925,E07000099,North Hertfordshire,2510,7090,17170,8190,6100,3590,2550,260,..,47450
LAUA,1930,E07000240,St Albans,740,2510,7740,14580,11840,7680,5820,810,..,51710
LAUA,1935,E07000243,Stevenage,1220,5260,19450,2290,2050,600,350,10,..,31220
LAUA,1940,E07000102,Three Rivers,800,1610,6000,8510,6120,3360,4540,1220,..,32160
LAUA,1945,E07000103,Watford,190,2980,11350,10530,3280,1820,1660,70,..,31880
LAUA,1950,E07000241,Welwyn Hatfield,500,3910,13180,10690,3900,4070,3350,440,..,40030
CTYMET,N/A,E10000020,Norfolk,93130,99890,76950,38620,19750,9070,5150,570,..,343120
LAUA,2605,E07000143,Breckland,12610,14580,11580,4840,2500,1030,550,50,..,47740
LAUA,2610,E07000144,Broadland,3570,12380,18410,6740,3320,1490,680,90,..,46690
LAUA,2615,E07000145,Great Yarmouth,17530,11060,7320,3180,1120,460,230,20,..,40920
LAUA,2635,E07000146,King's Lynn and West Norfolk,20780,15150,11550,6480,3230,1810,770,110,..,59880
LAUA,2620,E07000147,North Norfolk,9720,13090,10440,7260,3640,1720,940,80,..,46910
LAUA,2625,E07000148,Norwich,24030,19910,6200,2530,1640,650,650,90,..,55690
LAUA,2630,E07000149,South Norfolk,4890,13720,11450,7580,4300,1910,1320,130,..,45300
CTYMET,N/A,E10000029,Suffolk,56290,92590,57070,37610,20230,10330,6790,620,..,281540
LAUA,3505,E07000200,Babergh,3810,10430,7360,6030,3310,1740,1370,150,..,34200
LAUA,3540,E07000244,East Suffolk,22580,28750,19920,14320,7600,3940,2350,200,..,99660
LAUA,3515,E07000202,Ipswich,15750,19210,9410,3350,1710,770,280,10,..,50480
LAUA,3520,E07000203,Mid Suffolk,4480,9630,8050,5290,3570,1970,1260,100,..,34340
LAUA,3545,E07000245,West Suffolk,9680,24570,12340,8620,4050,1920,1530,160,..,62860
REGL,N/A,E12000007,LONDON,94680,404030,807970,763200,465450,225300,185400,48830,..,2994850
CTYMET,N/A,E13000001,Inner London,41650,230290,337020,253380,145710,85850,90530,34890,..,1219320
LAUA,5210,E09000007,Camden,870,7950,16860,23980,15610,9220,11240,3570,..,89300
LAUA,5030,E09000001,City of London,20,200,630,670,1430,310,510,70,..,3830
LAUA,5360,E09000012,Hackney,2220,31510,26340,10870,7120,3540,1180,20,..,82800
LAUA,5390,E09000013,Hammersmith and Fulham,2660,4870,12360,21160,13580,8420,10140,1840,..,75030
LAUA,5420,E09000014,Haringey,3750,12750,28240,24650,11400,5600,4510,580,..,91470
LAUA,5570,E09000019,Islington,210,3630,24440,26920,11440,5230,5730,700,..,78310
LAUA,5600,E09000020,Kensington and Chelsea,510,2890,8360,12010,12560,11410,19820,13330,..,80880
LAUA,5660,E09000022,Lambeth,4180,30890,33540,23770,11890,8050,4280,270,..,116880
LAUA,5690,E09000023,Lewisham,6610,28120,36800,23930,7440,3050,1320,150,..,107410
LAUA,5750,E09000025,Newham,4500,27080,41630,13310,1530,150,20,10,..,88220
LAUA,5840,E09000028,Southwark,7330,39120,32640,14900,8300,3420,2730,320,..,108770
LAUA,5900,E09000030,Tower Hamlets,2260,26230,27490,7670,5980,2090,860,160,..,72730
LAUA,5960,E09000032,Wandsworth,5360,11410,33390,28030,17220,11040,9770,1590,..,117790
LAUA,5990,E09000033,Westminster,1180,3650,14310,21520,20230,14350,18420,12260,..,105920
CTYMET,N/A,E13000002,Outer London,53030,173740,470940,509820,319740,139450,94870,13940,..,1775530
LAUA,5060,E09000002,Barking and Dagenham,7560,9470,39720,6710,1510,290,50,20,..,65320
LAUA,5090,E09000003,Barnet,1160,8080,24500,28020,27340,17510,14880,3460,..,124950
LAUA,5120,E09000004,Bexley,4350,9030,26450,24380,19620,4630,1680,30,..,90160
LAUA,5150,E09000005,Brent,2230,10990,28890,27180,20840,5820,3400,250,..,99590
LAUA,5180,E09000006,Bromley,1220,8680,25990,33320,27910,16200,12930,770,..,127020
LAUA,5240,E09000008,Croydon,1090,16980,40570,34740,21200,11350,7300,590,..,133830
LAUA,5270,E09000009,Ealing,2250,10620,26980,39080,21580,9020,6350,840,..,116700
LAUA,5300,E09000010,Enfield,4630,9550,28690,32670,19970,8070,5770,750,..,110100
LAUA,5330,E09000011,Greenwich,11640,16700,29990,16860,10080,2610,1780,270,..,89930
LAUA,5450,E09000015,Harrow,180,2450,16820,26190,21130,7100,5620,960,..,80450
LAUA,5480,E09000016,Havering,5030,9310,22860,32400,14750,5870,2820,220,..,93260
LAUA,5510,E09000017,Hillingdon,620,4760,18950,42120,16660,9050,4150,320,..,96620
LAUA,5540,E09000018,Hounslow,1030,6310,20620,33080,13130,4710,3280,640,..,82790
LAUA,5630,E09000021,Kingston upon Thames,140,2270,13060,18310,13010,6850,3470,840,..,57950
LAUA,5720,E09000024,Merton,1180,7000,19210,25700,12610,4220,3690,1310,..,74910
LAUA,5780,E09000026,Redbridge,1490,9680,21710,28420,19250,7110,2720,110,..,90470
LAUA,5810,E09000027,Richmond upon Thames,300,1820,10580,19030,19720,10700,11000,2320,..,75470
LAUA,5870,E09000029,Sutton,400,6260,23670,21360,11410,6500,3580,220,..,73410
LAUA,5930,E09000031,Waltham Forest,6520,23800,31690,20270,8040,1850,420,20,..,92610
REGL,N/A,E12000008,SOUTH EAST,277420,535320,850740,648990,431050,253130,204840,27710,..,3229200
LAUA,0335,E06000036,Bracknell Forest UA,1500,3510,16130,7190,6710,3690,1600,210,..,40540
LAUA,1445,E06000043,Brighton and Hove UA,24170,26310,31940,17220,9500,3850,2460,180,..,115620
LAUA,N/A,E06000060,Buckinghamshire UA,4140,18580,41580,37380,30330,23800,25790,4220,..,185810
LAUA,0405,E07000004,Aylesbury Vale,2300,9820,17710,10110,8840,6110,4680,350,..,59920
LAUA,0415,E07000005,Chiltern,510,1570,4910,6300,6340,6390,8410,1510,..,35930
LAUA,0410,E07000006,South Bucks,540,740,3780,5310,4920,3130,6450,1480,..,26340
LAUA,0425,E07000007,Wycombe,790,6450,15180,15670,10240,8170,6260,880,..,63630
LAUA,2100,E06000046,Isle of Wight UA,7500,14460,14460,11680,6210,2740,1360,140,..,58550
LAUA,2280,E06000035,Medway UA,9470,35660,30200,14090,6340,2240,850,60,..,98900
LAUA,0435,E06000042,Milton Keynes UA,13530,22540,22320,8550,6310,2750,1640,120,..,77760
LAUA,1775,E06000044,Portsmouth UA,21860,27730,19120,4680,2800,1350,610,60,..,78210
LAUA,0345,E06000038,Reading UA,3800,10860,23560,8370,4510,2890,1510,70,..,55570
LAUA,0350,E06000039,Slough UA,820,8100,17590,10010,3410,1390,250,10,..,41570
LAUA,1780,E06000045,Southampton UA,24870,29950,19480,8380,2700,1330,470,20,..,87200
LAUA,0340,E06000037,West Berkshire UA,2120,5100,15040,15640,8880,5170,2910,560,..,55420
LAUA,0355,E06000040,Windsor and Maidenhead UA,1480,2720,8210,14320,12230,7230,8560,1090,..,55850
LAUA,0360,E06000041,Wokingham UA,1540,2940,7620,15870,13310,8610,4550,320,..,54750
CTYMET,N/A,E10000011,East Sussex,30900,40690,53140,40370,25520,14170,10820,1280,..,216880
LAUA,1410,E07000061,Eastbourne,6940,11190,10350,6560,2960,1510,970,80,..,40560
LAUA,1415,E07000062,Hastings,13740,11090,6590,4990,1830,510,150,70,..,38970
LAUA,1425,E07000063,Lewes,3320,5220,12470,8590,5050,2660,2000,180,..,39490
LAUA,1430,E07000064,Rother,4120,6570,8980,8330,6820,3190,2140,240,..,40390
LAUA,1435,E07000065,Wealden,2770,6620,14740,11900,8850,6320,5560,710,..,57480
CTYMET,N/A,E10000014,Hampshire,35590,81170,136990,95930,70890,39590,23370,2870,..,486400
LAUA,1705,E07000084,Basingstoke and Deane,1940,9630,20370,10220,8370,5170,2250,310,..,58260
LAUA,1710,E07000085,East Hampshire,2360,4100,10300,9380,7440,4820,3800,560,..,42760
LAUA,1715,E07000086,Eastleigh,4110,7640,15840,8290,5960,2370,810,20,..,45050
LAUA,1720,E07000087,Fareham,2730,5660,13930,8740,6590,2560,1120,100,..,41430
LAUA,1725,E07000088,Gosport,6760,11380,7830,3210,1420,940,310,40,..,31880
LAUA,1730,E07000089,Hart,610,1590,7030,7210,6410,5600,2830,210,..,31490
LAUA,1735,E07000090,Havant,7330,12690,11210,9390,4960,2290,830,40,..,48730
LAUA,1740,E07000091,New Forest,5170,10220,16130,17800,12570,5970,4070,580,..,72510
LAUA,1750,E07000092,Rushmoor,1220,6500,13050,7010,3350,880,280,50,..,32330
LAUA,1760,E07000093,Test Valley,1870,7020,11470,7370,6440,3590,2970,370,..,41110
LAUA,1765,E07000094,Winchester,1490,4750,9820,7310,7380,5400,4120,580,..,40850
CTYMET,N/A,E10000016,Kent,57670,108270,158080,104060,58820,32940,25960,2610,..,548420
LAUA,2205,E07000105,Ashford,3200,9660,10580,5570,4620,2940,2670,200,..,39430
