geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
CTYMET,N/A,E10000006,Cumbria,91820,45840,39900,29740,18360,8350,4230,400,..,238640
LAUA,0905,E07000026,Allerdale,21960,7270,6790,5010,2750,1050,470,30,..,45330
LAUA,0910,E07000027,Barrow-in-Furness,19660,5420,4590,2270,960,230,70,10,..,33210
LAUA,0915,E07000028,Carlisle,22200,11410,7310,5100,2500,1030,340,30,..,49910
LAUA,0920,E07000029,Copeland,19100,4420,4020,3000,1760,430,90,20,..,32840
LAUA,0925,E07000030,Eden,4180,6760,5160,4520,3180,1020,390,50,..,25260
LAUA,0930,E07000031,South Lakeland,4730,10560,12030,9850,7200,4590,2870,270,..,52100
CTYMET,N/A,E11000001,Greater Manchester (Met County),551850,225550,201940,105840,55260,23290,14670,1960,..,1180350
LAUA,4205,E08000001,Bolton,63150,20990,18170,10230,5270,2180,1780,230,..,122000
LAUA,4210,E08000002,Bury,29720,17810,16870,8770,5230,1770,1270,180,..,81610
LAUA,4215,E08000003,Manchester,130560,36020,30220,14400,5250,1960,760,100,..,219280
LAUA,4220,E08000004,Oldham,50350,16320,15270,6510,3190,1460,850,70,..,94020
LAUA,4225,E08000005,Rochdale,51030,14650,11380,7490,4010,1540,870,50,..,91020
LAUA,4230,E08000006,Salford,59020,22810,15180,7360,3270,1380,830,100,..,109940
LAUA,4235,E08000007,Stockport,30640,27100,27500,18810,12450,5990,3260,180,..,125920
LAUA,4240,E08000008,Tameside,51950,18150,18490,6290,3430,880,370,40,..,99600
LAUA,4245,E08000009,Trafford,18640,20720,25970,14480,7590,4360,4110,950,..,96820
LAUA,4250,E08000010,Wigan,66790,31000,22900,11490,5580,1770,580,50,..,140150
CTYMET,N/A,E10000017,Lancashire,196780,101480,96670,62850,37130,17620,10190,790,..,523500
LAUA,2315,E07000117,Burnley,24900,4930,6070,2720,1270,330,140,20,..,40360
LAUA,2320,E07000118,Chorley,14450,10440,8870,6140,4320,1770,780,60,..,46820
LAUA,2325,E07000119,Fylde,6680,6050,8650,6820,4470,2410,1530,100,..,36700
LAUA,2330,E07000120,Hyndburn,21660,5330,5460,2720,880,270,170,20,..,36500
LAUA,2335,E07000121,Lancaster,21840,15690,11730,6060,3740,1860,830,70,..,61810
LAUA,2340,E07000122,Pendle,24710,4450,4260,3070,1730,950,530,40,..,39720
LAUA,2345,E07000123,Preston,27830,12090,9550,6320,2490,1220,890,60,..,60450
LAUA,2350,E07000124,Ribble Valley,3510,4790,4830,4430,3260,2030,1880,200,..,24930
LAUA,2355,E07000125,Rossendale,15880,4780,4020,3240,1860,640,440,40,..,30900
LAUA,2360,E07000126,South Ribble,9880,12670,11830,7460,3860,1510,490,30,..,47720
LAUA,2365,E07000127,West Lancashire,14370,8610,9370,6680,4620,2380,1520,80,..,47630
LAUA,2370,E07000128,Wyre,11100,11650,12020,7210,4660,2250,1000,70,..,49960
CTYMET,N/A,E11000002,Merseyside (Met County),302680,124910,106620,51100,25560,12050,8100,690,..,631710
LAUA,4305,E08000011,Knowsley,36880,13180,8830,3890,1500,260,130,20,..,64680
LAUA,4310,E08000012,Liverpool,131230,36550,26090,13130,4770,2160,1590,130,..,215650
LAUA,4320,E08000014,Sefton,39200,26560,30000,14780,8080,3830,2740,240,..,125420
LAUA,4315,E08000013,St. Helens,36460,17370,14470,6250,3160,1540,560,30,..,79840
LAUA,4325,E08000015,Wirral,58920,31240,27230,13060,8060,4260,3090,270,..,146120
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1023640,467020,386940,216610,134380,64560,36860,3250,..,2333260
LAUA,2001,E06000011,East Riding of Yorkshire UA,39720,35140,29350,22860,14380,6300,2930,250,..,150920
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",81300,21580,9450,3630,1070,280,70,40,..,117410
LAUA,2002,E06000012,North East Lincolnshire UA,38660,16890,8490,4710,1840,680,430,50,..,71740
LAUA,2003,E06000013,North Lincolnshire UA,35100,14790,10930,7180,3490,1400,480,30,..,73390
LAUA,2741,E06000014,York UA,10640,24650,25740,12630,7190,3210,1540,110,..,85710
CTYMET,N/A,E10000023,North Yorkshire,45980,60740,62060,40960,32520,19520,12580,1170,..,275540
LAUA,2705,E07000163,Craven,4190,5940,5800,4070,3110,1960,1280,110,..,26440
LAUA,2710,E07000164,Hambleton,3550,8320,8940,6690,5800,3830,2370,160,..,39650
LAUA,2715,E07000165,Harrogate,8150,13520,16540,10510,9210,6170,5410,600,..,70120
LAUA,2720,E07000166,Richmondshire,3590,4780,5240,3330,3080,1630,810,90,..,22550
LAUA,2725,E07000167,Ryedale,2270,5940,5630,4040,3240,1960,1140,100,..,24330
LAUA,2730,E07000168,Scarborough,15660,14580,12410,6940,3930,1660,680,50,..,55910
LAUA,2735,E07000169,Selby,8570,7670,7510,5380,4150,2320,890,50,..,36550
CTYMET,N/A,E11000003,South Yorkshire (Met County),345340,99330,70970,39880,20440,8720,4620,380,..,589680
LAUA,4405,E08000016,Barnsley,63750,16800,12220,7970,3410,1330,590,40,..,106110
LAUA,4410,E08000017,Doncaster,78840,23210,14120,8510,4090,1740,780,120,..,131410
LAUA,4415,E08000018,Rotherham,62480,21500,14440,8230,4180,1630,620,60,..,113140
LAUA,4420,E08000019,Sheffield,140280,37830,30180,15160,8750,4030,2630,170,..,239020
CTYMET,N/A,E11000006,West Yorkshire (Met County),426920,193900,169950,84760,53440,24440,14220,1240,..,968870
LAUA,4705,E08000032,Bradford,89610,43820,38390,16830,11530,5550,3470,300,..,209490
LAUA,4710,E08000033,Calderdale,44170,17770,14940,7060,5080,2710,1250,50,..,93020
LAUA,4715,E08000034,Kirklees,81950,33330,30900,15920,10920,4780,1980,140,..,179910
LAUA,4720,E08000035,Leeds,133800,71870,65130,32180,19540,9290,6480,680,..,338960
LAUA,4725,E08000036,Wakefield,77390,27110,20610,12770,6380,2120,1040,80,..,147490
REGL,N/A,E12000004,EAST MIDLANDS,746970,446330,356820,211730,124900,60540,34410,3050,..,1984730
LAUA,1055,E06000015,Derby UA,55360,20370,15920,8170,4200,2190,630,50,..,106900
LAUA,2465,E06000016,Leicester UA,76740,24960,15150,6550,3110,1410,610,60,..,128570
LAUA,3060,E06000018,Nottingham UA,85380,21320,15370,6470,2290,990,700,110,..,132620
LAUA,2470,E06000017,Rutland UA,1570,4240,2850,2300,2190,1540,1220,150,..,16050
CTYMET,N/A,E10000007,Derbyshire,132100,77700,57560,37770,22480,11290,6770,520,..,346190
LAUA,1005,E07000032,Amber Valley,21650,11490,9970,5930,2910,1520,1330,120,..,54910
LAUA,1010,E07000033,Bolsover,21500,5460,3890,2180,1020,300,120,20,..,34490
LAUA,1015,E07000034,Chesterfield,26440,9940,6050,3630,1720,500,210,20,..,48510
LAUA,1045,E07000035,Derbyshire Dales,3450,7000,7220,5480,4720,2900,2070,130,..,32970
LAUA,1025,E07000036,Erewash,21070,13320,7630,4950,2140,800,480,40,..,50420
LAUA,1030,E07000037,High Peak,8390,12580,8620,4650,3590,2040,830,50,..,40730
LAUA,1035,E07000038,North East Derbyshire,18540,8620,7310,4660,2820,1400,830,70,..,44230
LAUA,1040,E07000039,South Derbyshire,11070,9290,6870,6300,3580,1840,900,80,..,39930
CTYMET,N/A,E10000018,Leicestershire,46200,81650,62000,39990,26410,12370,7850,740,..,277190
LAUA,2405,E07000129,Blaby,4550,14180,9190,6070,3700,1190,490,40,..,39410
LAUA,2410,E07000130,Charnwood,12070,19600,17440,9550,5940,2850,1830,200,..,69470
LAUA,2415,E07000131,Harborough,4270,7740,7310,5680,5460,3180,2360,220,..,36220
LAUA,2420,E07000132,Hinckley and Bosworth,8190,14700,10380,6770,3800,1940,960,60,..,46790
LAUA,2430,E07000133,Melton,3480,6910,3740,3400,2300,1340,910,90,..,22180
LAUA,2435,E07000134,North West Leicestershire,9820,12660,6840,5480,3380,1330,850,50,..,40420
LAUA,2440,E07000135,Oadby and Wigston,3830,5860,7110,3020,1830,540,450,80,..,22710
CTYMET,N/A,E10000019,Lincolnshire,127410,69390,65960,34550,18300,7430,2770,350,..,326150
LAUA,2505,E07000136,Boston,13940,5710,5860,1930,760,200,80,10,..,28490
LAUA,2510,E07000137,East Lindsey,26170,13670,15580,6110,3110,1080,520,60,..,66280
LAUA,2515,E07000138,Lincoln,26170,8450,4670,2410,1190,380,120,50,..,43430
LAUA,2520,E07000139,North Kesteven,12800,12040,12270,6000,3000,1410,420,60,..,47990
LAUA,2525,E07000140,South Holland,14740,8240,9570,3960,1730,350,100,10,..,38700
LAUA,2530,E07000141,South Kesteven,18250,13590,10700,8650,5240,2660,1030,100,..,60200
LAUA,2535,E07000142,West Lindsey,15330,7700,7320,5500,3280,1360,510,60,..,41060
CTYMET,N/A,E10000021,Northamptonshire,82010,74660,62100,36420,24220,12930,8000,640,..,300990
LAUA,2805,E07000150,Corby,13670,5870,3220,2410,1120,260,150,20,..,26710
LAUA,2810,E07000151,Daventry,3650,8220,7240,5060,4020,2520,2130,140,..,32970
LAUA,2815,E07000152,East Northamptonshire,9160,10210,6000,4820,3550,2250,1330,130,..,37460
LAUA,2820,E07000153,Kettering,12970,11540,7860,4640,2780,1250,640,50,..,41740
LAUA,2825,E07000154,Northampton,30190,20970,22080,10170,5330,2310,1190,80,..,92310
LAUA,2830,E07000155,South Northamptonshire,1970,8340,9140,5770,5350,3570,2140,180,..,36450
LAUA,2835,E07000156,Wellingborough,10410,9520,6560,3560,2080,760,430,40,..,33350
CTYMET,N/A,E10000024,Nottinghamshire,140210,72040,59900,39510,21710,10400,5860,450,..,350090
LAUA,3005,E07000170,Ashfield,29000,10520,8110,3510,1130,410,120,20,..,52820
LAUA,3010,E07000171,Bassetlaw,26120,7390,6020,5790,2920,1360,680,60,..,50340
LAUA,3015,E07000172,Broxtowe,16070,12820,10810,5860,2590,740,440,20,..,49350
LAUA,3020,E07000173,Gedling,14400,14650,9860,6400,3590,1300,820,80,..,51100
LAUA,3025,E07000174,Mansfield,26430,9320,6320,3550,1360,360,180,20,..,47540
LAUA,3030,E07000175,Newark and Sherwood,22150,7640,8250,5520,3930,2470,1370,120,..,51440
LAUA,3040,E07000176,Rushcliffe,6040,9700,10540,8880,6190,3770,2260,120,..,47500
REGL,N/A,E12000005,WEST MIDLANDS,741620,600760,460830,263700,165840,89480,54440,5430,..,2382090
LAUA,1850,E06000019,"Herefordshire, County of UA",12620,19140,16170,12930,11120,6480,3450,180,..,82090
LAUA,3245,E06000051,Shropshire UA,25550,34610,27950,19330,14380,7700,4290,330,..,134140
LAUA,3455,E06000021,Stoke-on-Trent UA,69010,22920,14460,4500,1670,450,110,50,..,113160
LAUA,3240,E06000020,Telford and Wrekin UA,25970,18380,10270,7620,4400,2010,990,50,..,69690
CTYMET,N/A,E10000028,Staffordshire,98180,88920,75690,46140,29410,16360,9360,890,..,364960
LAUA,3405,E07000192,Cannock Chase,13870,13160,7510,4630,1680,570,260,20,..,41700
LAUA,3410,E07000193,East Staffordshire,17450,10570,7990,5630,3920,2050,1090,90,..,48790
LAUA,3415,E07000194,Lichfield,5690,10110,10110,6310,4670,3350,2460,390,..,43090
LAUA,3420,E07000195,Newcastle-under-Lyme,23780,10010,10800,4430,2630,1700,900,50,..,54290
LAUA,3430,E07000196,South Staffordshire,6780,10310,10870,6960,5040,3250,2320,210,..,45730
LAUA,3425,E07000197,Stafford,11880,12870,12620,8620,5650,3160,1520,110,..,56430
LAUA,3435,E07000198,Staffordshire Moorlands,9410,10250,10470,6090,4160,1880,750,30,..,43030
LAUA,3445,E07000199,Tamworth,9330,11660,5320,3470,1670,400,60,-,..,31910
CTYMET,N/A,E10000031,Warwickshire,42720,49050,60130,37380,23980,14060,10800,1410,..,239500
LAUA,3705,E07000218,North Warwickshire,6460,6890,5820,3710,2150,1200,680,70,..,26980
LAUA,3710,E07000219,Nuneaton and Bedworth,20090,12510,12150,6760,2240,580,140,20,..,54470
LAUA,3715,E07000220,Rugby,8230,10950,10420,5610,4080,2530,1480,100,..,43390
LAUA,3720,E07000221,Stratford-on-Avon,3240,7430,15380,9110,8620,5010,4700,810,..,54290
LAUA,3725,E07000222,Warwick,4700,11270,16360,12180,6900,4740,3800,410,..,60370
CTYMET,N/A,E11000005,West Midlands (Met County),427860,305910,199840,99890,53470,26150,14820,1690,..,1129630
LAUA,4605,E08000025,Birmingham,154680,125700,74310,36600,20260,8450,5670,850,..,426530
LAUA,4610,E08000026,Coventry,55570,40130,22220,8690,4260,2220,1370,170,..,134620
LAUA,4615,E08000027,Dudley,41950,37700,29210,15590,6450,2350,960,140,..,134340
LAUA,4620,E08000028,Sandwell,56390,42410,19450,6740,2780,510,60,40,..,128380
LAUA,4625,E08000029,Solihull,13930,11560,21620,16160,11390,8650,5150,330,..,88790
LAUA,4630,E08000030,Walsall,49930,25480,17300,9890,5430,2320,730,50,..,111120
LAUA,4635,E08000031,Wolverhampton,55400,22940,15730,6230,2900,1650,890,120,..,105850
CTYMET,N/A,E10000034,Worcestershire,39710,61840,56320,35910,27420,16280,10620,840,..,248930
LAUA,1805,E07000234,Bromsgrove,3430,7120,8480,7570,6570,3330,2610,330,..,39440
LAUA,1860,E07000235,Malvern Hills,3790,6980,7270,5370,4690,3370,2210,130,..,33800
LAUA,1825,E07000236,Redditch,7520,11690,7210,4200,3120,1130,430,20,..,35320
LAUA,1835,E07000237,Worcester,8080,14380,11050,5150,3190,1330,390,10,..,43560
LAUA,1840,E07000238,Wychavon,6080,10630,11400,7630,6650,5460,3830,210,..,51900
LAUA,1845,E07000239,Wyre Forest,10810,11040,10910,5990,3200,1670,1160,130,..,44910
REGL,N/A,E12000006,EAST,366000,543440,667000,444430,270070,146410,98720,12480,..,2548540
LAUA,0235,E06000055,Bedford UA,9170,16910,16860,9780,7350,4660,2750,220,..,67690
LAUA,0240,E06000056,Central Bedfordshire UA,9460,22380,31270,20300,14130,7490,4430,330,..,109780
LAUA,0230,E06000032,Luton UA,16870,26140,22130,7590,3400,1040,260,30,..,77440
LAUA,0540,E06000031,Peterborough UA,33590,18550,12420,6940,4120,1770,860,60,..,78320
LAUA,1590,E06000033,Southend-on-Sea UA,16370,15190,23090,12500,6550,3550,1510,120,..,78880
LAUA,1595,E06000034,Thurrock UA,7300,12890,25960,11080,4320,2020,770,40,..,64380
CTYMET,N/A,E10000003,Cambridgeshire,37150,57710,70010,42510,30210,16080,9290,1060,..,264020
LAUA,0505,E07000008,Cambridge,2870,9550,17620,8600,4900,3090,2840,450,..,49920
LAUA,0510,E07000009,East Cambridgeshire,4360,10650,7400,6610,4290,1930,640,80,..,35950
LAUA,0515,E07000010,Fenland,16210,11450,8290,4200,1980,500,160,20,..,42800
LAUA,0520,E07000011,Huntingdonshire,11360,19150,17320,11390,8460,3490,1660,150,..,72980
LAUA,0530,E07000012,South Cambridgeshire,2350,6920,19390,11710,10580,7070,4000,360,..,62370
CTYMET,N/A,E10000012,Essex,52430,111840,180620,118290,72250,41420,27680,3320,..,607840
LAUA,1505,E07000066,Basildon,8750,15350,23510,13890,7100,4450,1880,150,..,75080
LAUA,1510,E07000067,Braintree,5750,16180,18410,8920,6840,3940,2150,210,..,62390
LAUA,1515,E07000068,Brentwood,600,2820,6450,8150,5540,4400,3740,530,..,32220
LAUA,1520,E07000069,Castle Point,2560,6270,13630,8410,4280,1730,600,60,..,37540
LAUA,1525,E07000070,Chelmsford,4430,9840,21980,16030,9920,5310,3630,350,..,71480
LAUA,1530,E07000071,Colchester,8960,20820,19190,13240,7710,3630,2280,150,..,75980
LAUA,1535,E07000072,Epping Forest,1740,4880,11380,13670,9270,6680,5790,1130,..,54530
LAUA,1540,E07000073,Harlow,2300,7580,18590,4090,2110,870,380,20,..,35950
LAUA,1545,E07000074,Maldon,2260,3610,7710,5020,4280,2590,1360,150,..,26980
LAUA,1550,E07000075,Rochford,1370,3530,11480,10180,4730,2170,1110,80,..,34640
LAUA,1560,E07000076,Tendring,12640,17290,20510,10270,4700,1630,790,80,..,67920
LAUA,1570,E07000077,Uttlesford,1080,3680,7790,6420,5760,4020,3980,410,..,33130
CTYMET,N/A,E10000015,Hertfordshire,10330,48390,132840,118790,72510,43430,37360,6070,..,469720
LAUA,1905,E07000095,Broxbourne,480,3590,9090,13980,7290,2760,2060,160,..,39400
LAUA,1910,E07000096,Dacorum,1160,7820,18580,14620,8250,5320,4640,700,..,61080
LAUA,1915,E07000242,East Hertfordshire,800,5710,14660,14640,10150,6930,5120,740,..,58730
LAUA,1920,E07000098,Hertsmere,530,2850,6360,13670,8580,4070,4330,910,..,41300
LAUA,1925,E07000099,North Hertfordshire,3240,8590,19300,9700,6870,4380,3120,320,..,55510
LAUA,1930,E07000240,St Albans,880,3010,9030,15730,12590,8810,7190,1130,..,58360
LAUA,1935,E07000243,Stevenage,1470,6050,20910,3180,2960,840,420,10,..,35840
LAUA,1940,E07000102,Three Rivers,820,2000,6260,9640,7250,3960,4950,1400,..,36290
LAUA,1945,E07000103,Watford,280,3840,13540,12050,3480,2090,1810,80,..,37170
LAUA,1950,E07000241,Welwyn Hatfield,670,4930,15130,11590,5090,4280,3730,620,..,46040
CTYMET,N/A,E10000020,Norfolk,107000,111710,86970,50610,27380,11770,5710,530,..,401660
LAUA,2605,E07000143,Breckland,15040,16470,13050,6990,3910,1430,690,60,..,57650
LAUA,2610,E07000144,Broadland,4360,14300,19810,9070,4530,1970,760,90,..,54890
LAUA,2615,E07000145,Great Yarmouth,19860,11970,8260,3910,1750,550,250,10,..,46550
LAUA,2635,E07000146,King's Lynn and West Norfolk,23650,16860,13060,8970,4540,2310,1000,100,..,70480
LAUA,2620,E07000147,North Norfolk,11320,14000,11110,8560,4570,2120,990,80,..,52740
LAUA,2625,E07000148,Norwich,26570,22300,7950,3410,2110,820,620,70,..,63860
LAUA,2630,E07000149,South Norfolk,6200,15800,13740,9720,5980,2570,1390,110,..,55500
CTYMET,N/A,E10000029,Suffolk,66340,101750,64830,46060,27850,13180,8100,710,..,328820
LAUA,3505,E07000200,Babergh,4560,11540,7940,6990,4060,2160,1600,180,..,39010
LAUA,3540,E07000244,East Suffolk,26400,29610,21790,17120,10510,4900,2720,220,..,113270
LAUA,3515,E07000202,Ipswich,18520,22160,10960,4180,2160,870,340,10,..,59210
LAUA,3520,E07000203,Mid Suffolk,5190,11460,9170,6750,5000,2690,1560,110,..,41920
LAUA,3545,E07000245,West Suffolk,11660,26980,14980,11030,6120,2570,1890,190,..,75410
REGL,N/A,E12000007,LONDON,121080,461180,919340,865350,512180,256110,203410,58610,..,3397250
CTYMET,N/A,E13000001,Inner London,63590,254190,384940,306580,181480,106420,102520,41390,..,1441100
LAUA,5210,E09000007,Camden,3840,11030,19780,24770,17100,10630,11830,4330,..,103310
LAUA,5030,E09000001,City of London,10,240,660,870,2370,1000,900,120,..,6160
LAUA,5360,E09000012,Hackney,5410,31380,31960,19050,9930,4010,1120,50,..,102900
LAUA,5390,E09000013,Hammersmith and Fulham,3410,5560,14050,23770,14640,8840,10510,2030,..,82810
LAUA,5420,E09000014,Haringey,6450,17700,32430,25800,10680,5410,4650,660,..,103760
LAUA,5570,E09000019,Islington,3450,5930,28940,30790,15970,8170,6570,860,..,100680
LAUA,5600,E09000020,Kensington and Chelsea,1730,3590,9270,13640,13250,11800,19540,14570,..,87380
LAUA,5660,E09000022,Lambeth,4780,32420,39210,28920,13830,8780,5250,630,..,133820
LAUA,5690,E09000023,Lewisham,7280,32590,41640,25250,7160,2760,1300,170,..,118150
LAUA,5750,E09000025,Newham,5020,31730,47310,16550,3050,710,110,20,..,104500
LAUA,5840,E09000028,Southwark,11690,37570,33430,21140,14090,5770,3960,560,..,128190
LAUA,5900,E09000030,Tower Hamlets,2320,25300,34620,21940,16490,7700,3050,450,..,111860
LAUA,5960,E09000032,Wandsworth,6480,12350,35810,31610,20750,14060,12050,2500,..,135620
LAUA,5990,E09000033,Westminster,1750,6830,15830,22490,22190,16770,21680,14440,..,121960
CTYMET,N/A,E13000002,Outer London,57480,206990,534400,558770,330700,149700,100890,17220,..,1956150
LAUA,5060,E09000002,Barking and Dagenham,7160,10810,43350,8470,1680,330,40,20,..,71860
LAUA,5090,E09000003,Barnet,2520,9600,27250,32200,29880,18980,15640,3980,..,140050
LAUA,5120,E09000004,Bexley,4870,10220,28100,26710,19130,4620,1660,50,..,95350
LAUA,5150,E09000005,Brent,2920,12550,33500,31430,21650,6240,3310,250,..,111840
LAUA,5180,E09000006,Bromley,1800,9790,28030,35250,28530,17490,13390,1310,..,135600
LAUA,5240,E09000008,Croydon,2440,21060,45640,37300,21490,11410,7350,630,..,147310
LAUA,5270,E09000009,Ealing,3550,12610,30640,42570,22070,9650,6670,930,..,128680
LAUA,5300,E09000010,Enfield,4990,11340,33200,35840,20800,8950,5820,870,..,121800
LAUA,5330,E09000011,Greenwich,10520,19640,38720,20490,10070,2780,1890,320,..,104420
LAUA,5450,E09000015,Harrow,500,3420,18820,27680,21710,7730,6050,1160,..,87070
LAUA,5480,E09000016,Havering,5260,10360,25480,34660,14980,6190,3010,290,..,100230
LAUA,5510,E09000017,Hillingdon,860,5630,22360,44640,17830,9530,4860,400,..,106120
LAUA,5540,E09000018,Hounslow,1760,8570,25130,36980,14460,5480,3770,830,..,96980
LAUA,5630,E09000021,Kingston upon Thames,490,2890,14470,19780,14400,7860,3960,920,..,64770
LAUA,5720,E09000024,Merton,1060,8090,21460,27340,12930,5050,3920,1590,..,81430
LAUA,5780,E09000026,Redbridge,1710,12340,25640,31650,19300,7270,3100,200,..,101200
LAUA,5810,E09000027,Richmond upon Thames,540,2120,12600,19920,19580,11600,12380,3210,..,81940
LAUA,5870,E09000029,Sutton,790,7050,26180,23570,12110,6760,3650,260,..,80370
LAUA,5930,E09000031,Waltham Forest,3750,28910,33830,22300,8100,1780,430,30,..,99130
REGL,N/A,E12000008,SOUTH EAST,329030,618840,959920,745690,490270,296330,236980,34130,..,3711180
LAUA,0335,E06000036,Bracknell Forest UA,1680,4290,17530,8850,7730,4590,2130,250,..,47060
LAUA,1445,E06000043,Brighton and Hove UA,26910,28330,33520,19170,10870,4430,2660,180,..,126060
LAUA,N/A,E06000060,Buckinghamshire UA,5700,22280,47320,41360,32790,26100,28390,5110,..,209050
LAUA,0405,E07000004,Aylesbury Vale,3110,11980,21100,12560,10460,7460,5830,380,..,72890
LAUA,0415,E07000005,Chiltern,680,1960,5380,6630,6590,6560,8860,1830,..,38480
LAUA,0410,E07000006,South Bucks,630,870,3420,5660,4990,3410,6900,1930,..,27810
LAUA,0425,E07000007,Wycombe,1280,7470,17410,16510,10750,8680,6800,970,..,69870
LAUA,2100,E06000046,Isle of Wight UA,9890,17530,16600,12970,6910,3080,1460,150,..,68580
LAUA,2280,E06000035,Medway UA,11120,37560,32790,16700,8210,3430,1290,60,..,111160
LAUA,0435,E06000042,Milton Keynes UA,15990,29280,27250,12500,10210,5200,2690,130,..,103240
LAUA,1775,E06000044,Portsmouth UA,24640,30650,21350,5890,3590,1640,680,60,..,88490
LAUA,0345,E06000038,Reading UA,5550,13310,27510,10290,5250,3230,1790,80,..,67000
LAUA,0350,E06000039,Slough UA,1270,9360,21600,12490,4110,1580,320,10,..,50740
LAUA,1780,E06000045,Southampton UA,32120,33120,22100,9180,3000,1370,440,30,..,101350
LAUA,0340,E06000037,West Berkshire UA,2360,6160,18480,16730,10080,6410,4230,670,..,65110
LAUA,0355,E06000040,Windsor and Maidenhead UA,1790,3540,9040,15730,12730,7910,9160,1620,..,61520
LAUA,0360,E06000041,Wokingham UA,1770,3420,9590,17730,14460,9390,5890,460,..,62700
CTYMET,N/A,E10000011,East Sussex,35450,44610,56700,45760,29790,16610,12500,1470,..,242870
LAUA,1410,E07000061,Eastbourne,8180,12730,10590,8540,4490,2010,1100,90,..,47710
LAUA,1415,E07000062,Hastings,14430,11930,7350,5530,2170,780,180,40,..,42410
LAUA,1425,E07000063,Lewes,4130,5790,13060,9500,5660,2920,2250,220,..,43540
LAUA,1430,E07000064,Rother,4660,6940,9710,8920,7180,3720,2520,260,..,43910
LAUA,1435,E07000065,Wealden,4040,7220,16000,13270,10290,7180,6450,850,..,65310
CTYMET,N/A,E10000014,Hampshire,40440,97550,156300,111220,80990,46900,27950,3150,..,564490
LAUA,1705,E07000084,Basingstoke and Deane,2240,11330,25230,13150,10260,5930,3080,390,..,71600
LAUA,1710,E07000085,East Hampshire,2760,5330,11810,10090,8370,5880,4410,630,..,49270
LAUA,1715,E07000086,Eastleigh,4400,11100,17220,9380,6880,2830,1020,20,..,52860
LAUA,1720,E07000087,Fareham,3310,6770,15060,10130,7740,3360,1410,100,..,47870
LAUA,1725,E07000088,Gosport,6160,12850,8730,4890,1960,1500,330,30,..,36440
LAUA,1730,E07000089,Hart,710,1840,8500,8240,7340,6400,3530,230,..,36780
LAUA,1735,E07000090,Havant,8170,13770,12300,9660,5440,2390,940,40,..,52710
LAUA,1740,E07000091,New Forest,6620,11800,17670,19150,13190,6640,4380,570,..,80010
LAUA,1750,E07000092,Rushmoor,1240,8200,15040,8380,3770,1140,310,40,..,38130
LAUA,1760,E07000093,Test Valley,2620,8220,13150,9130,7810,4490,3430,450,..,49280
LAUA,1765,E07000094,Winchester,2220,6350,11600,9030,8230,6350,5120,660,..,49550
