geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,2002,E06000012,North East Lincolnshire UA,38100,15710,7850,3230,1290,500,330,40,..,67040
LAUA,2003,E06000013,North Lincolnshire UA,34200,12480,9300,5180,2260,800,350,20,..,64570
LAUA,2741,E06000014,York UA,9950,22720,22640,10320,5900,2390,1140,70,..,75130
CTYMET,N/A,E10000023,North Yorkshire,39750,55320,57830,35890,27900,16380,10740,980,..,244790
LAUA,2705,E07000163,Craven,3540,5400,5520,3280,2610,1690,1140,110,..,23300
LAUA,2710,E07000164,Hambleton,2890,7550,8400,5920,5230,3070,1970,130,..,35160
LAUA,2715,E07000165,Harrogate,6440,12690,16210,9460,7940,5260,4510,500,..,63010
LAUA,2720,E07000166,Richmondshire,3170,4360,4360,2840,2600,1290,720,70,..,19400
LAUA,2725,E07000167,Ryedale,1990,5470,5190,3730,2850,1670,1040,80,..,22000
LAUA,2730,E07000168,Scarborough,14040,13070,11770,6470,3620,1620,660,50,..,51290
LAUA,2735,E07000169,Selby,7690,6790,6390,4200,3050,1770,710,40,..,30630
CTYMET,N/A,E11000003,South Yorkshire (Met County),345290,86920,58190,30990,14610,6750,3710,310,..,546760
LAUA,4405,E08000016,Barnsley,62420,13850,9290,5510,2060,820,420,30,..,94390
LAUA,4410,E08000017,Doncaster,77320,21100,11650,6550,3080,1210,580,100,..,121570
LAUA,4415,E08000018,Rotherham,62510,19140,12290,6440,2630,1260,460,40,..,104760
LAUA,4420,E08000019,Sheffield,143050,32830,24960,12500,6840,3460,2250,140,..,226030
CTYMET,N/A,E11000006,West Yorkshire (Met County),413840,168550,151440,64070,41430,19360,11920,1030,..,871640
LAUA,4705,E08000032,Bradford,87590,38450,34430,12930,9020,4220,3010,250,..,189890
LAUA,4710,E08000033,Calderdale,42580,15430,13130,5600,3800,2020,930,30,..,83520
LAUA,4715,E08000034,Kirklees,77530,29390,28340,12630,8630,3630,1430,100,..,161660
LAUA,4720,E08000035,Leeds,130260,62000,57550,24490,15300,7990,5770,580,..,303930
LAUA,4725,E08000036,Wakefield,75890,23280,17990,8430,4690,1510,790,70,..,132640
REGL,N/A,E12000004,EAST MIDLANDS,692280,393620,309910,168350,93920,45010,27670,2640,..,1733390
LAUA,1055,E06000015,Derby UA,52550,17270,15170,7190,3120,1280,460,40,..,97080
LAUA,2465,E06000016,Leicester UA,73130,20780,12540,4580,1990,960,550,70,..,114590
LAUA,3060,E06000018,Nottingham UA,80520,17430,11920,4860,1990,900,680,140,..,118440
LAUA,2470,E06000017,Rutland UA,1260,3670,2570,1860,1920,1200,900,110,..,13480
CTYMET,N/A,E10000007,Derbyshire,123800,71150,50410,31190,17730,9410,6310,510,..,310490
LAUA,1005,E07000032,Amber Valley,20110,10780,8670,4950,2280,1270,1280,100,..,49440
LAUA,1010,E07000033,Bolsover,20540,4630,3190,1570,640,260,100,20,..,30940
LAUA,1015,E07000034,Chesterfield,25240,9160,5390,3040,1200,410,180,20,..,44650
LAUA,1045,E07000035,Derbyshire Dales,2920,6500,6700,4950,4220,2570,1950,130,..,29930
LAUA,1025,E07000036,Erewash,19870,12220,6750,4330,1760,690,450,40,..,46100
LAUA,1030,E07000037,High Peak,7090,11990,8030,3920,2960,1680,830,60,..,36560
LAUA,1035,E07000038,North East Derbyshire,18160,7970,6570,4140,2400,1190,770,60,..,41270
LAUA,1040,E07000039,South Derbyshire,9880,7890,5110,4300,2270,1340,740,80,..,31600
CTYMET,N/A,E10000018,Leicestershire,41670,72170,57670,33520,20750,9240,5770,590,..,241380
LAUA,2405,E07000129,Blaby,4160,12890,8450,5180,3030,960,410,20,..,35100
LAUA,2410,E07000130,Charnwood,10600,16830,16060,8120,4690,2130,1410,150,..,59980
LAUA,2415,E07000131,Harborough,3710,6430,6710,4530,4110,2270,1570,190,..,29510
LAUA,2420,E07000132,Hinckley and Bosworth,7080,13300,9720,5650,3000,1440,670,60,..,40910
LAUA,2430,E07000133,Melton,3180,5990,3570,2940,1970,1040,660,70,..,19430
LAUA,2435,E07000134,North West Leicestershire,9430,11290,6050,4260,2360,1010,660,30,..,35100
LAUA,2440,E07000135,Oadby and Wigston,3520,5430,7120,2840,1580,400,390,70,..,21350
CTYMET,N/A,E10000019,Lincolnshire,112600,58680,56800,24450,11330,5000,2400,320,..,271570
LAUA,2505,E07000136,Boston,12480,4940,4990,1290,440,160,70,20,..,24390
LAUA,2510,E07000137,East Lindsey,23060,11140,14800,4690,2260,810,470,50,..,57260
LAUA,2515,E07000138,Lincoln,23380,7090,3840,1660,630,280,120,30,..,37030
LAUA,2520,E07000139,North Kesteven,11070,10010,9710,3670,1560,740,340,60,..,37170
LAUA,2525,E07000140,South Holland,13330,6870,8060,2320,890,210,80,10,..,31760
LAUA,2530,E07000141,South Kesteven,16020,12030,9220,6870,3530,1780,820,100,..,50360
LAUA,2535,E07000142,West Lindsey,13260,6610,6190,3950,2040,1000,500,60,..,33610
CTYMET,N/A,E10000021,Northamptonshire,76260,66180,50350,27320,17290,8710,5700,450,..,252260
LAUA,2805,E07000150,Corby,13440,4940,1320,1380,550,120,90,10,..,21850
LAUA,2810,E07000151,Daventry,3340,7000,6410,4190,2990,1830,1730,90,..,27580
LAUA,2815,E07000152,East Northamptonshire,8670,8960,4490,3210,2380,1300,890,90,..,29990
LAUA,2820,E07000153,Kettering,11460,10060,6440,3410,1780,700,350,40,..,34250
LAUA,2825,E07000154,Northampton,28420,18980,17970,7780,4040,1540,770,40,..,79540
LAUA,2830,E07000155,South Northamptonshire,1650,7460,7920,4450,4020,2570,1570,150,..,29790
LAUA,2835,E07000156,Wellingborough,9270,8770,5820,2900,1540,650,300,30,..,29270
CTYMET,N/A,E10000024,Nottinghamshire,130490,66300,52480,33400,17800,8320,4910,400,..,314090
LAUA,3005,E07000170,Ashfield,27430,8930,6340,2450,690,280,100,20,..,46240
LAUA,3010,E07000171,Bassetlaw,24920,6590,5030,4560,2130,1040,580,60,..,44890
LAUA,3015,E07000172,Broxtowe,14700,12350,10220,5530,2260,710,410,20,..,46190
LAUA,3020,E07000173,Gedling,12930,14000,8830,6050,3300,1160,660,80,..,47010
LAUA,3025,E07000174,Mansfield,25670,8490,5280,2480,1090,280,130,10,..,43430
LAUA,3030,E07000175,Newark and Sherwood,20160,6760,7180,4280,2840,1830,1030,100,..,44180
LAUA,3040,E07000176,Rushcliffe,4680,9190,9610,8050,5490,3010,2000,120,..,42150
REGL,N/A,E12000005,WEST MIDLANDS,732050,547490,414930,224210,135890,73250,44940,4580,..,2177330
LAUA,1850,E06000019,"Herefordshire, County of UA",11080,17040,14620,11530,9370,5060,2850,170,..,71710
LAUA,3245,E06000051,Shropshire UA,22060,31440,25540,16620,11760,6250,3520,290,..,117480
LAUA,3455,E06000021,Stoke-on-Trent UA,68560,19910,12690,3100,1340,310,90,50,..,106040
LAUA,3240,E06000020,Telford and Wrekin UA,24720,16310,8270,5810,2910,1290,650,50,..,60010
CTYMET,N/A,E10000028,Staffordshire,92870,80560,69310,38450,24110,13060,7860,770,..,326980
LAUA,3405,E07000192,Cannock Chase,13010,11810,6460,3400,1200,460,230,20,..,36580
LAUA,3410,E07000193,East Staffordshire,16610,8660,7100,4250,3040,1630,870,80,..,42240
LAUA,3415,E07000194,Lichfield,5240,8710,9180,5360,4020,2560,2000,300,..,37360
LAUA,3420,E07000195,Newcastle-under-Lyme,23200,9520,10080,3590,2230,1470,710,40,..,50830
LAUA,3430,E07000196,South Staffordshire,6250,9730,10210,6430,4320,2540,2020,190,..,41680
LAUA,3425,E07000197,Stafford,11030,11920,11560,7430,4620,2500,1240,120,..,50410
LAUA,3435,E07000198,Staffordshire Moorlands,8840,9800,10010,5250,3500,1590,710,30,..,39720
LAUA,3445,E07000199,Tamworth,8700,10420,4700,2750,1190,310,90,0,..,28160
CTYMET,N/A,E10000031,Warwickshire,39230,43460,53890,32060,18990,11150,8650,1180,..,208610
LAUA,3705,E07000218,North Warwickshire,6080,6390,5460,3440,1960,1100,640,60,..,25130
LAUA,3710,E07000219,Nuneaton and Bedworth,18660,11200,10720,5460,1570,450,130,10,..,48200
LAUA,3715,E07000220,Rugby,7400,9510,9460,4340,2910,1700,1030,80,..,36420
LAUA,3720,E07000221,Stratford-on-Avon,3150,6320,13930,8190,7330,4020,3770,650,..,47360
LAUA,3725,E07000222,Warwick,3950,10030,14320,10640,5210,3890,3070,370,..,51490
CTYMET,N/A,E11000005,West Midlands (Met County),438420,282110,178840,84410,44420,23230,12830,1420,..,1065680
LAUA,4605,E08000025,Birmingham,165290,115910,64930,28850,15410,6980,5030,770,..,403170
LAUA,4610,E08000026,Coventry,53860,37030,20180,7520,3640,1910,1050,150,..,125350
LAUA,4615,E08000027,Dudley,40840,35210,27350,14460,5730,2160,860,80,..,126680
LAUA,4620,E08000028,Sandwell,59640,38910,16360,4650,1750,440,50,30,..,121830
LAUA,4625,E08000029,Solihull,13530,10640,19650,14830,10500,8100,4290,240,..,81770
LAUA,4630,E08000030,Walsall,49960,23080,15550,8450,4730,2010,640,50,..,104480
LAUA,4635,E08000031,Wolverhampton,55300,21340,14830,5650,2660,1630,910,100,..,102410
CTYMET,N/A,E10000034,Worcestershire,35130,56660,51770,32240,23000,12910,8490,650,..,220830
LAUA,1805,E07000234,Bromsgrove,2970,6520,7740,6850,5550,2860,2170,210,..,34870
LAUA,1860,E07000235,Malvern Hills,3470,6540,6790,5050,4180,2790,1700,110,..,30630
LAUA,1825,E07000236,Redditch,6860,10660,6470,3570,2510,680,310,20,..,31070
LAUA,1835,E07000237,Worcester,7390,12980,9910,4260,2460,900,300,10,..,38210
LAUA,1840,E07000238,Wychavon,5210,9840,10530,7040,5460,4180,3030,190,..,45480
LAUA,1845,E07000239,Wyre Forest,9240,10120,10340,5470,2830,1490,980,100,..,40570
REGL,N/A,E12000006,EAST,328340,486150,601170,381920,225510,120570,83430,9860,..,2236950
LAUA,0235,E06000055,Bedford UA,8250,15120,14930,8100,6330,3720,1970,160,..,58570
LAUA,0240,E06000056,Central Bedfordshire UA,8250,19600,27850,16660,11540,6150,3300,250,..,93610
LAUA,0230,E06000032,Luton UA,13520,25150,21430,7280,3220,980,250,20,..,71840
LAUA,0540,E06000031,Peterborough UA,31590,15640,10500,4560,2570,1300,660,50,..,66870
LAUA,1590,E06000033,Southend-on-Sea UA,15580,14510,21570,11740,6220,3320,1430,90,..,74480
LAUA,1595,E06000034,Thurrock UA,6900,11840,23420,8500,3200,1170,520,40,..,55600
CTYMET,N/A,E10000003,Cambridgeshire,32530,48080,60350,35080,23500,11950,7360,870,..,219700
LAUA,0505,E07000008,Cambridge,2600,7960,16030,7360,4080,2540,2490,370,..,43440
LAUA,0510,E07000009,East Cambridgeshire,3520,8750,5700,5130,3090,1210,500,70,..,27960
LAUA,0515,E07000010,Fenland,14350,9260,7080,3010,1110,250,130,20,..,35220
LAUA,0520,E07000011,Huntingdonshire,10130,16750,15420,9780,6530,2460,1140,110,..,62320
LAUA,0530,E07000012,South Cambridgeshire,1930,5350,16130,9790,8700,5490,3080,300,..,50770
CTYMET,N/A,E10000012,Essex,48070,99280,166780,104060,61680,34120,23610,2620,..,540210
LAUA,1505,E07000066,Basildon,9730,14400,21080,12040,6130,3830,1550,70,..,68820
LAUA,1510,E07000067,Braintree,5100,13610,16670,6670,5510,2760,1740,200,..,52250
LAUA,1515,E07000068,Brentwood,520,2470,6090,7670,5090,4130,3470,350,..,29790
LAUA,1520,E07000069,Castle Point,1420,5860,13370,8350,3910,1560,510,60,..,35030
LAUA,1525,E07000070,Chelmsford,4420,9000,19790,14330,8680,4360,2850,220,..,63640
LAUA,1530,E07000071,Colchester,7930,16910,16860,10310,5790,2680,1920,150,..,62540
LAUA,1535,E07000072,Epping Forest,1620,4380,10670,13020,8490,5910,5390,950,..,50420
LAUA,1540,E07000073,Harlow,1880,7330,17130,3070,1380,600,320,10,..,31720
LAUA,1545,E07000074,Maldon,2000,3340,7420,4350,3520,2020,1060,130,..,23840
LAUA,1550,E07000075,Rochford,1280,2770,10930,9770,4320,1750,850,80,..,31740
LAUA,1560,E07000076,Tendring,11270,15950,19940,8990,4250,1450,740,90,..,62680
LAUA,1570,E07000077,Uttlesford,900,3270,6840,5510,4620,3060,3220,330,..,27750
CTYMET,N/A,E10000015,Hertfordshire,8840,42740,119350,107510,64950,37990,32330,4610,..,418320
LAUA,1905,E07000095,Broxbourne,380,3070,7280,12950,6530,2090,1440,80,..,33830
LAUA,1910,E07000096,Dacorum,1040,7480,17370,13330,7320,4810,4150,500,..,55990
LAUA,1915,E07000242,East Hertfordshire,480,4840,12900,13090,9310,5960,4300,470,..,51340
LAUA,1920,E07000098,Hertsmere,510,2710,5690,12570,8050,3660,3930,710,..,37820
LAUA,1925,E07000099,North Hertfordshire,2740,7280,17270,8240,6110,3700,2580,250,..,48160
LAUA,1930,E07000240,St Albans,790,2580,7970,14850,11870,7780,5910,830,..,52580
LAUA,1935,E07000243,Stevenage,1330,5600,19530,2520,2200,710,370,10,..,32250
LAUA,1940,E07000102,Three Rivers,740,1870,5940,8720,6330,3400,4620,1220,..,32840
LAUA,1945,E07000103,Watford,230,3230,12100,10650,3260,1840,1680,70,..,33050
LAUA,1950,E07000241,Welwyn Hatfield,610,4100,13300,10600,3990,4040,3360,460,..,40450
CTYMET,N/A,E10000020,Norfolk,95990,101170,77860,40250,20940,9260,5090,530,..,351090
LAUA,2605,E07000143,Breckland,13010,14840,11770,5000,2650,1050,540,50,..,48910
LAUA,2610,E07000144,Broadland,3710,12780,18750,7210,3590,1570,680,90,..,48370
LAUA,2615,E07000145,Great Yarmouth,18070,11150,7380,3280,1260,470,230,20,..,41860
LAUA,2635,E07000146,King's Lynn and West Norfolk,21320,15400,11660,6780,3380,1770,760,100,..,61180
LAUA,2620,E07000147,North Norfolk,10070,13350,10560,7580,3860,1770,950,80,..,48230
LAUA,2625,E07000148,Norwich,24720,19840,6160,2510,1650,660,640,80,..,56250
LAUA,2630,E07000149,South Norfolk,5080,13820,11580,7880,4560,1980,1270,120,..,46290
CTYMET,N/A,E10000029,Suffolk,58810,93020,57150,38200,21350,10610,6920,620,..,286680
LAUA,3505,E07000200,Babergh,3980,10660,7160,6120,3480,1790,1370,150,..,34710
LAUA,3540,E07000244,East Suffolk,23960,28350,19940,14570,8020,3980,2430,190,..,101430
LAUA,3515,E07000202,Ipswich,16130,19080,9560,3280,1790,790,290,10,..,50920
LAUA,3520,E07000203,Mid Suffolk,4660,9920,7980,5470,3760,2060,1270,100,..,35220
LAUA,3545,E07000245,West Suffolk,10090,25010,12510,8770,4310,2000,1560,170,..,64410
REGL,N/A,E12000007,LONDON,102380,416690,818880,772920,464970,225990,185860,49160,..,3036840
CTYMET,N/A,E13000001,Inner London,45850,236710,343370,255610,146930,86300,90520,34920,..,1240200
LAUA,5210,E09000007,Camden,1340,8700,17620,23830,15860,9490,11110,3590,..,91540
LAUA,5030,E09000001,City of London,20,220,640,690,1460,440,570,70,..,4110
LAUA,5360,E09000012,Hackney,2490,31250,27220,11330,7370,3510,1120,40,..,84320
LAUA,5390,E09000013,Hammersmith and Fulham,2670,4890,12830,21540,13500,8470,10090,1780,..,75750
LAUA,5420,E09000014,Haringey,4120,13910,28790,24540,10950,5420,4520,570,..,92830
LAUA,5570,E09000019,Islington,360,4380,25310,26200,11180,5360,5750,730,..,79260
LAUA,5600,E09000020,Kensington and Chelsea,540,3160,8720,12640,12920,11590,19490,13280,..,82340
LAUA,5660,E09000022,Lambeth,4430,31280,34050,24000,11700,7930,4300,290,..,117990
LAUA,5690,E09000023,Lewisham,6860,29260,37910,23840,7070,2750,1270,160,..,109110
LAUA,5750,E09000025,Newham,4680,27890,42240,13430,1540,180,20,20,..,90000
LAUA,5840,E09000028,Southwark,9110,39730,30910,15150,9090,3580,2780,320,..,110680
LAUA,5900,E09000030,Tower Hamlets,2390,26160,28150,8610,6680,2250,950,160,..,75330
LAUA,5960,E09000032,Wandsworth,5500,11760,33710,28310,17430,11020,10030,1640,..,119400
LAUA,5990,E09000033,Westminster,1350,4110,15270,21510,20190,14300,18540,12280,..,107550
CTYMET,N/A,E13000002,Outer London,56530,179980,475510,517300,318040,139690,95340,14240,..,1796630
LAUA,5060,E09000002,Barking and Dagenham,7700,9560,39790,6880,1610,290,50,20,..,65900
LAUA,5090,E09000003,Barnet,1550,8410,24750,28490,27640,17620,14820,3490,..,126750
LAUA,5120,E09000004,Bexley,4540,9320,26620,25030,19130,4480,1660,40,..,90820
LAUA,5150,E09000005,Brent,2310,11140,29450,27390,20720,5820,3380,240,..,100460
LAUA,5180,E09000006,Bromley,1460,8960,26440,33450,27610,16270,12890,800,..,127880
LAUA,5240,E09000008,Croydon,1300,17610,40800,35360,21020,11280,7260,580,..,135220
LAUA,5270,E09000009,Ealing,2330,11120,27130,39400,21440,9080,6370,840,..,117710
LAUA,5300,E09000010,Enfield,5050,10310,28940,33040,19790,8080,5710,770,..,111690
LAUA,5330,E09000011,Greenwich,12740,16690,30260,17070,9490,2560,1760,260,..,90830
LAUA,5450,E09000015,Harrow,230,2520,16930,26240,21190,7060,5650,990,..,80820
LAUA,5480,E09000016,Havering,5180,9310,22970,32400,14730,5920,2950,230,..,93690
LAUA,5510,E09000017,Hillingdon,760,4930,19350,42540,16790,9060,4290,330,..,98050
LAUA,5540,E09000018,Hounslow,1240,7060,21140,33740,13200,4760,3410,680,..,85210
LAUA,5630,E09000021,Kingston upon Thames,170,2400,13300,18710,13320,7070,3630,840,..,59440
LAUA,5720,E09000024,Merton,1390,7680,19010,25890,12690,4300,3680,1300,..,75950
LAUA,5780,E09000026,Redbridge,1600,10180,22030,29610,18960,7020,2740,130,..,92270
LAUA,5810,E09000027,Richmond upon Thames,620,1750,11060,19310,19330,10710,11100,2430,..,76310
LAUA,5870,E09000029,Sutton,450,6700,23930,21890,11430,6510,3560,230,..,74690
LAUA,5930,E09000031,Waltham Forest,5910,24310,31630,20880,7970,1790,440,20,..,92950
REGL,N/A,E12000008,SOUTH EAST,287950,547410,861830,656910,437170,259050,209140,28060,..,3287510
LAUA,0335,E06000036,Bracknell Forest UA,1550,3620,16340,7490,7130,4030,1820,210,..,42180
LAUA,1445,E06000043,Brighton and Hove UA,24710,26450,32170,17690,9750,3900,2490,170,..,117320
LAUA,N/A,E06000060,Buckinghamshire UA,4380,18840,41760,37560,30440,24110,26140,4250,..,187470
LAUA,0405,E07000004,Aylesbury Vale,2420,10160,18050,10330,8960,6380,4840,340,..,61490
LAUA,0415,E07000005,Chiltern,530,1550,5020,6380,6370,6400,8510,1510,..,36260
LAUA,0410,E07000006,South Bucks,550,640,3540,5130,4840,3110,6520,1540,..,25850
LAUA,0425,E07000007,Wycombe,880,6500,15150,15730,10270,8210,6280,860,..,63880
LAUA,2100,E06000046,Isle of Wight UA,7830,14830,14820,11770,6220,2690,1310,130,..,59600
LAUA,2280,E06000035,Medway UA,9690,35840,30400,14240,6450,2360,890,70,..,99940
LAUA,0435,E06000042,Milton Keynes UA,13970,23520,23110,9060,6850,3000,1720,110,..,81330
LAUA,1775,E06000044,Portsmouth UA,22200,27760,19330,4790,2940,1400,630,60,..,79100
LAUA,0345,E06000038,Reading UA,4230,11850,23490,8230,4580,2920,1620,70,..,57000
LAUA,0350,E06000039,Slough UA,820,8630,18450,10560,3490,1380,260,10,..,43600
LAUA,1780,E06000045,Southampton UA,26430,29750,19560,8390,2740,1290,450,30,..,88630
LAUA,0340,E06000037,West Berkshire UA,2220,5290,15700,15450,8990,5410,3120,560,..,56730
LAUA,0355,E06000040,Windsor and Maidenhead UA,1660,2700,8290,14430,12100,7300,8600,1130,..,56210
LAUA,0360,E06000041,Wokingham UA,1650,2870,7930,16060,13470,8790,4680,340,..,55800
CTYMET,N/A,E10000011,East Sussex,31840,41140,53490,40900,25950,14600,11030,1270,..,220220
LAUA,1410,E07000061,Eastbourne,6950,11470,10300,6650,3080,1490,960,70,..,40980
LAUA,1415,E07000062,Hastings,13870,11200,6660,5020,1870,530,150,70,..,39360
LAUA,1425,E07000063,Lewes,3600,5170,12520,8720,5010,2720,2010,190,..,39940
LAUA,1430,E07000064,Rother,4280,6650,9030,8390,6860,3270,2170,230,..,40880
LAUA,1435,E07000065,Wealden,3150,6650,14980,12110,9120,6610,5740,710,..,59060
CTYMET,N/A,E10000014,Hampshire,36630,84120,138680,97450,72240,40440,23970,2820,..,496350
LAUA,1705,E07000084,Basingstoke and Deane,2040,9840,20640,10260,8640,5240,2340,310,..,59300
LAUA,1710,E07000085,East Hampshire,2540,4320,10610,9440,7750,5070,3800,550,..,44070
LAUA,1715,E07000086,Eastleigh,4260,8240,15560,8530,6150,2430,840,20,..,46020
LAUA,1720,E07000087,Fareham,2750,5790,14110,8910,6840,2760,1150,90,..,42410
LAUA,1725,E07000088,Gosport,6550,11980,7850,3300,1430,940,300,40,..,32380
LAUA,1730,E07000089,Hart,630,1500,7320,7280,6570,5590,2930,210,..,32030
LAUA,1735,E07000090,Havant,7350,12930,11450,9450,5070,2290,840,40,..,49410
LAUA,1740,E07000091,New Forest,5690,10680,16180,18040,12320,5950,4070,550,..,73470
LAUA,1750,E07000092,Rushmoor,1110,6580,13240,7250,3450,940,290,50,..,32900
LAUA,1760,E07000093,Test Valley,2130,7250,11710,7580,6550,3750,3010,360,..,42330
LAUA,1765,E07000094,Winchester,1590,5020,10010,7430,7480,5500,4420,600,..,42040
CTYMET,N/A,E10000016,Kent,59570,109760,160420,105000,59750,33880,26460,2610,..,557460
