geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,4315,E08000013,St. Helens,35420,15500,14340,5920,2940,1400,620,30,..,76160
LAUA,4325,E08000015,Wirral,57810,29850,26920,12780,7870,4300,3090,250,..,142870
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1005260,428900,357310,195690,124820,59570,35000,3010,..,2209550
LAUA,2001,E06000011,East Riding of Yorkshire UA,38310,32820,28010,21220,13370,5640,2770,220,..,142350
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",82450,20260,8280,2970,840,220,60,40,..,115110
LAUA,2002,E06000012,North East Lincolnshire UA,38410,16230,8200,4280,1680,610,390,40,..,69840
LAUA,2003,E06000013,North Lincolnshire UA,34500,13320,10030,6440,3000,1130,430,20,..,68880
LAUA,2741,E06000014,York UA,10530,23670,24150,11620,6770,2990,1390,90,..,81220
CTYMET,N/A,E10000023,North Yorkshire,42460,56960,59350,38380,30680,18380,12130,1080,..,259430
LAUA,2705,E07000163,Craven,3930,5580,5610,3650,2850,1830,1240,110,..,24800
LAUA,2710,E07000164,Hambleton,3190,7690,8550,6210,5580,3620,2290,150,..,37270
LAUA,2715,E07000165,Harrogate,7340,12970,16380,9950,9000,5880,5200,550,..,67270
LAUA,2720,E07000166,Richmondshire,3130,4520,4960,3150,2920,1480,790,80,..,21010
LAUA,2725,E07000167,Ryedale,2170,5640,5320,3920,3020,1810,1110,100,..,23080
LAUA,2730,E07000168,Scarborough,14730,13650,11840,6800,3760,1670,690,40,..,53190
LAUA,2735,E07000169,Selby,7980,6910,6690,4700,3550,2090,830,50,..,32790
CTYMET,N/A,E11000003,South Yorkshire (Met County),342120,90480,62290,36720,18600,7900,4210,340,..,562660
LAUA,4405,E08000016,Barnsley,62260,14630,10010,7050,2910,1130,540,30,..,98560
LAUA,4410,E08000017,Doncaster,78040,21980,13020,7960,3820,1480,640,100,..,127030
LAUA,4415,E08000018,Rotherham,61960,20200,12900,7720,3800,1460,530,50,..,108600
LAUA,4420,E08000019,Sheffield,139860,33670,26370,13990,8080,3840,2500,160,..,228470
CTYMET,N/A,E11000006,West Yorkshire (Met County),416480,175160,156990,74060,49870,22700,13620,1180,..,910070
LAUA,4705,E08000032,Bradford,87700,39920,35370,14890,10720,5040,3390,290,..,197320
LAUA,4710,E08000033,Calderdale,43200,15730,13510,6220,4620,2420,1150,40,..,86880
LAUA,4715,E08000034,Kirklees,79340,30610,28790,14090,10280,4410,1840,120,..,169470
LAUA,4720,E08000035,Leeds,130340,64310,60040,27630,18350,8990,6290,640,..,316600
LAUA,4725,E08000036,Wakefield,75910,24600,19290,11230,5900,1840,950,80,..,139800
REGL,N/A,E12000004,EAST MIDLANDS,713020,411240,327890,192290,113880,55070,32070,2880,..,1848330
LAUA,1055,E06000015,Derby UA,53560,18560,14880,7710,3830,1860,560,50,..,101010
LAUA,2465,E06000016,Leicester UA,73790,22510,13270,5190,2510,1120,570,70,..,119020
LAUA,3060,E06000018,Nottingham UA,82810,18620,12510,5490,2130,950,680,130,..,123320
LAUA,2470,E06000017,Rutland UA,1400,3740,2600,2140,2100,1430,1120,130,..,14650
CTYMET,N/A,E10000007,Derbyshire,127700,72880,53430,35360,20830,10730,6680,520,..,328130
LAUA,1005,E07000032,Amber Valley,20820,11040,9180,5570,2730,1360,1310,110,..,52120
LAUA,1010,E07000033,Bolsover,21130,4910,3530,2020,780,420,110,20,..,32920
LAUA,1015,E07000034,Chesterfield,26130,9230,5720,3410,1620,490,210,20,..,46830
LAUA,1045,E07000035,Derbyshire Dales,3240,6590,6790,5260,4500,2830,2060,130,..,31390
LAUA,1025,E07000036,Erewash,20360,12540,7080,4740,2040,740,470,40,..,48010
LAUA,1030,E07000037,High Peak,7620,12060,8380,4330,3360,1860,850,50,..,38510
LAUA,1035,E07000038,North East Derbyshire,18100,8110,6840,4430,2660,1310,820,70,..,42330
LAUA,1040,E07000039,South Derbyshire,10300,8420,5920,5600,3130,1720,850,80,..,36020
CTYMET,N/A,E10000018,Leicestershire,43130,75610,59450,36740,24730,11250,7060,680,..,258660
LAUA,2405,E07000129,Blaby,4240,13620,8840,5780,3470,1090,450,30,..,37520
LAUA,2410,E07000130,Charnwood,11110,17720,16400,8520,5380,2530,1640,170,..,63470
LAUA,2415,E07000131,Harborough,3860,6910,6970,5040,5140,2930,2020,220,..,33110
LAUA,2420,E07000132,Hinckley and Bosworth,7440,13810,9970,6210,3490,1760,880,60,..,43620
LAUA,2430,E07000133,Melton,3300,6250,3630,3180,2210,1260,820,80,..,20740
LAUA,2435,E07000134,North West Leicestershire,9570,11850,6490,5080,3220,1250,810,40,..,38310
LAUA,2440,E07000135,Oadby and Wigston,3600,5450,7150,2930,1800,440,450,70,..,21890
CTYMET,N/A,E10000019,Lincolnshire,116950,62860,61470,30350,15560,6350,2550,330,..,296430
LAUA,2505,E07000136,Boston,12850,5320,5510,1610,590,190,80,10,..,26150
LAUA,2510,E07000137,East Lindsey,24060,12220,15400,5610,2820,990,490,50,..,61620
LAUA,2515,E07000138,Lincoln,23980,7500,4160,2010,820,300,120,50,..,38940
LAUA,2520,E07000139,North Kesteven,11650,11100,11180,5100,2510,1110,390,60,..,43090
LAUA,2525,E07000140,South Holland,13700,7440,8990,3430,1490,300,90,10,..,35450
LAUA,2530,E07000141,South Kesteven,16700,12350,9650,7850,4590,2320,910,100,..,54470
LAUA,2535,E07000142,West Lindsey,14020,6920,6580,4740,2740,1160,480,50,..,36700
CTYMET,N/A,E10000021,Northamptonshire,78660,68720,54960,32390,22160,11720,7350,560,..,276510
LAUA,2805,E07000150,Corby,13860,4880,1710,1740,650,200,130,20,..,23180
LAUA,2810,E07000151,Daventry,3490,7590,6900,4760,3800,2360,2040,110,..,31050
LAUA,2815,E07000152,East Northamptonshire,8890,9410,5240,4200,3320,1900,1190,110,..,34260
LAUA,2820,E07000153,Kettering,12040,10420,7020,4110,2420,1070,530,50,..,37650
LAUA,2825,E07000154,Northampton,28920,19710,19570,8990,4940,2110,1080,70,..,85390
LAUA,2830,E07000155,South Northamptonshire,1800,7790,8470,5270,5090,3360,2020,170,..,33970
LAUA,2835,E07000156,Wellingborough,9650,8930,6060,3310,1940,730,360,30,..,31010
CTYMET,N/A,E10000024,Nottinghamshire,135020,67740,55310,36930,20040,9670,5500,420,..,330620
LAUA,3005,E07000170,Ashfield,27980,9780,7290,2990,930,360,150,20,..,49490
LAUA,3010,E07000171,Bassetlaw,25180,6880,5610,5380,2600,1220,620,60,..,47550
LAUA,3015,E07000172,Broxtowe,15320,12240,10290,5700,2420,740,420,20,..,47160
LAUA,3020,E07000173,Gedling,13960,13960,9230,6200,3340,1180,740,80,..,48690
LAUA,3025,E07000174,Mansfield,25920,8660,5540,3090,1330,320,140,20,..,45000
LAUA,3030,E07000175,Newark and Sherwood,20750,7300,7640,5040,3390,2250,1280,110,..,47750
LAUA,3040,E07000176,Rushcliffe,5920,8920,9710,8530,6020,3600,2160,110,..,44970
REGL,N/A,E12000005,WEST MIDLANDS,730200,564950,432900,245120,154920,84360,51590,5050,..,2269080
LAUA,1850,E06000019,"Herefordshire, County of UA",11600,17980,15430,12280,10460,5850,3290,180,..,77070
LAUA,3245,E06000051,Shropshire UA,23620,32360,26410,18220,13360,7080,4040,310,..,125390
LAUA,3455,E06000021,Stoke-on-Trent UA,68940,21080,13290,4040,1560,440,120,50,..,109510
LAUA,3240,E06000020,Telford and Wrekin UA,25520,17100,9280,7040,4030,1820,870,40,..,65690
CTYMET,N/A,E10000028,Staffordshire,95790,83110,71520,42960,27670,15160,9030,860,..,346100
LAUA,3405,E07000192,Cannock Chase,13590,12260,6930,4140,1720,550,260,20,..,39450
LAUA,3410,E07000193,East Staffordshire,16900,9250,7300,5280,3660,1920,1050,90,..,45440
LAUA,3415,E07000194,Lichfield,5480,9410,9430,5700,4390,2950,2410,380,..,40140
LAUA,3420,E07000195,Newcastle-under-Lyme,23700,9450,10400,3950,2440,1640,850,40,..,52470
LAUA,3430,E07000196,South Staffordshire,6470,9900,10440,6680,4820,3020,2240,190,..,43760
LAUA,3425,E07000197,Stafford,11400,12260,11990,8120,5240,2930,1400,110,..,53450
LAUA,3435,E07000198,Staffordshire Moorlands,9150,9790,10130,5800,3880,1760,740,40,..,41290
LAUA,3445,E07000199,Tamworth,9100,10800,4900,3290,1530,390,90,-,..,30100
CTYMET,N/A,E10000031,Warwickshire,40640,45850,56310,34880,21850,13350,10040,1290,..,224200
LAUA,3705,E07000218,North Warwickshire,6190,6670,5590,3590,2090,1160,670,70,..,26020
LAUA,3710,E07000219,Nuneaton and Bedworth,19150,11870,11440,6300,2000,550,140,20,..,51470
LAUA,3715,E07000220,Rugby,7650,9870,9600,4820,3560,2230,1280,90,..,39100
LAUA,3720,E07000221,Stratford-on-Avon,3120,6940,14360,8650,7980,4780,4360,720,..,50920
LAUA,3725,E07000222,Warwick,4520,10490,15320,11520,6220,4640,3600,400,..,56700
CTYMET,N/A,E11000005,West Midlands (Met County),427120,289530,186390,91320,49750,25180,14250,1540,..,1085090
LAUA,4605,E08000025,Birmingham,157770,118940,68500,31600,18190,8030,5530,810,..,409370
LAUA,4610,E08000026,Coventry,53760,38130,20700,8090,4020,2080,1210,160,..,128140
LAUA,4615,E08000027,Dudley,40560,36060,28020,15250,6120,2200,950,110,..,129280
LAUA,4620,E08000028,Sandwell,56220,40220,17430,5710,2380,470,50,30,..,122520
LAUA,4625,E08000029,Solihull,14040,10640,20400,15410,11000,8550,4920,280,..,85210
LAUA,4630,E08000030,Walsall,49830,23930,16250,9280,5200,2200,710,50,..,107450
LAUA,4635,E08000031,Wolverhampton,54940,21620,15100,5970,2850,1660,880,100,..,103120
CTYMET,N/A,E10000034,Worcestershire,36970,57950,54280,34380,26240,15490,9950,770,..,236020
LAUA,1805,E07000234,Bromsgrove,3090,6600,8160,7140,6290,3260,2470,290,..,37300
LAUA,1860,E07000235,Malvern Hills,3490,6600,6930,5200,4460,3150,2080,130,..,32020
LAUA,1825,E07000236,Redditch,7190,10950,7000,3960,2920,1120,380,20,..,33540
LAUA,1835,E07000237,Worcester,7580,13260,10530,4820,3070,1230,370,10,..,40880
LAUA,1840,E07000238,Wychavon,5600,10150,11010,7520,6420,5130,3560,200,..,49600
LAUA,1845,E07000239,Wyre Forest,10020,10400,10640,5730,3080,1600,1100,120,..,42690
REGL,N/A,E12000006,EAST,341780,503120,625620,412310,250380,136620,93190,11020,..,2374030
LAUA,0235,E06000055,Bedford UA,8670,15600,15860,8700,6840,4280,2420,200,..,62570
LAUA,0240,E06000056,Central Bedfordshire UA,8770,20300,29200,18050,13230,6940,3850,290,..,100630
LAUA,0230,E06000032,Luton UA,14290,25470,21740,7470,3360,1020,260,30,..,73620
LAUA,0540,E06000031,Peterborough UA,32020,16400,11210,5540,3410,1560,750,60,..,70950
LAUA,1590,E06000033,Southend-on-Sea UA,15820,14680,21960,12080,6340,3420,1480,110,..,75880
LAUA,1595,E06000034,Thurrock UA,7160,12120,24950,10090,4030,1900,730,40,..,61020
CTYMET,N/A,E10000003,Cambridgeshire,33720,51140,63880,38600,27260,14420,8490,930,..,238440
LAUA,0505,E07000008,Cambridge,2590,8360,16490,7730,4260,2790,2600,400,..,45230
LAUA,0510,E07000009,East Cambridgeshire,3730,9540,6430,6070,3760,1670,570,70,..,31830
LAUA,0515,E07000010,Fenland,14880,10220,7690,3690,1550,390,140,20,..,38570
LAUA,0520,E07000011,Huntingdonshire,10390,17320,16080,10520,7870,3160,1520,130,..,67000
LAUA,0530,E07000012,South Cambridgeshire,2120,5700,17180,10600,9810,6420,3660,310,..,55810
CTYMET,N/A,E10000012,Essex,49800,103090,172560,111620,67690,38950,26430,2950,..,573080
LAUA,1505,E07000066,Basildon,9080,14800,21990,13340,6940,4320,1820,110,..,72400
LAUA,1510,E07000067,Braintree,5380,14560,17600,8070,6480,3690,2050,200,..,58020
LAUA,1515,E07000068,Brentwood,550,2550,6130,7780,5320,4250,3630,450,..,30670
LAUA,1520,E07000069,Castle Point,1810,5830,13470,8380,4170,1710,560,60,..,35990
LAUA,1525,E07000070,Chelmsford,4430,9150,20750,15100,9360,4990,3390,290,..,67450
LAUA,1530,E07000071,Colchester,8420,17750,17670,11770,6810,3280,2150,150,..,67990
LAUA,1535,E07000072,Epping Forest,1640,4540,10910,13270,8750,6430,5690,1030,..,52250
LAUA,1540,E07000073,Harlow,2150,7420,18090,3740,1880,770,390,10,..,34440
LAUA,1545,E07000074,Maldon,2130,3440,7600,4770,4020,2460,1230,140,..,25790
LAUA,1550,E07000075,Rochford,1370,3080,11210,9990,4650,2050,1080,80,..,33490
LAUA,1560,E07000076,Tendring,11920,16630,19980,9690,4460,1530,770,90,..,65070
LAUA,1570,E07000077,Uttlesford,920,3340,7170,5750,4860,3480,3680,340,..,29540
CTYMET,N/A,E10000015,Hertfordshire,9600,44570,122450,111990,68990,41590,35770,5250,..,440190
LAUA,1905,E07000095,Broxbourne,430,3220,7530,13520,6990,2590,1950,150,..,36370
LAUA,1910,E07000096,Dacorum,1140,7650,17620,13730,7940,5160,4420,590,..,58260
LAUA,1915,E07000242,East Hertfordshire,650,5110,13250,13760,9830,6580,4890,620,..,54690
LAUA,1920,E07000098,Hertsmere,490,2800,5990,12980,8290,3840,4220,780,..,39390
LAUA,1925,E07000099,North Hertfordshire,3070,7630,17800,8950,6550,4240,2940,270,..,51450
LAUA,1930,E07000240,St Albans,850,2760,8290,15190,12190,8380,6760,920,..,55330
LAUA,1935,E07000243,Stevenage,1360,5690,19860,2990,2540,880,400,10,..,33720
LAUA,1940,E07000102,Three Rivers,730,1930,6100,9240,6900,3760,4860,1300,..,34810
LAUA,1945,E07000103,Watford,290,3480,12300,10850,3340,1920,1770,70,..,34000
LAUA,1950,E07000241,Welwyn Hatfield,580,4310,13730,10800,4430,4230,3570,550,..,42180
CTYMET,N/A,E10000020,Norfolk,100210,104710,81800,46100,24510,10430,5340,510,..,373600
LAUA,2605,E07000143,Breckland,13770,15540,12310,6220,3350,1230,600,60,..,53070
LAUA,2610,E07000144,Broadland,4090,13800,19520,8560,4190,1820,730,90,..,52790
LAUA,2615,E07000145,Great Yarmouth,18980,11420,7700,3580,1500,490,230,10,..,43910
LAUA,2635,E07000146,King's Lynn and West Norfolk,21930,15690,12440,7980,4030,2010,860,90,..,65030
LAUA,2620,E07000147,North Norfolk,10680,13520,10860,8260,4260,1930,1000,80,..,50580
LAUA,2625,E07000148,Norwich,25430,20270,6580,2790,1900,690,630,70,..,58350
LAUA,2630,E07000149,South Norfolk,5330,14480,12400,8710,5290,2270,1300,110,..,49870
CTYMET,N/A,E10000029,Suffolk,61740,95050,60020,42080,24730,12130,7670,650,..,304060
LAUA,3505,E07000200,Babergh,4160,10970,7630,6660,3850,1970,1520,170,..,36930
LAUA,3540,E07000244,East Suffolk,25350,28400,20720,16040,9490,4540,2660,200,..,107390
LAUA,3515,E07000202,Ipswich,16590,19780,10000,3640,1940,860,320,10,..,53140
LAUA,3520,E07000203,Mid Suffolk,4830,10500,8250,6050,4330,2450,1390,100,..,37910
LAUA,3545,E07000245,West Suffolk,10810,25400,13410,9690,5120,2310,1780,170,..,68690
REGL,N/A,E12000007,LONDON,108770,429630,844770,805680,485270,242530,198570,54140,..,3169350
CTYMET,N/A,E13000001,Inner London,53700,241540,354970,270230,160330,97320,99510,38500,..,1316100
LAUA,5210,E09000007,Camden,1990,9570,18760,23570,16120,9940,11590,3960,..,95500
LAUA,5030,E09000001,City of London,10,240,630,790,2090,920,840,100,..,5610
LAUA,5360,E09000012,Hackney,4490,30720,27980,14160,8670,3860,1130,50,..,91040
LAUA,5390,E09000013,Hammersmith and Fulham,2660,5280,13190,21860,13890,8780,10270,1850,..,77780
LAUA,5420,E09000014,Haringey,4690,15550,29660,24790,10760,5390,4620,610,..,96060
LAUA,5570,E09000019,Islington,730,5670,27050,26900,12790,6830,6400,830,..,87200
LAUA,5600,E09000020,Kensington and Chelsea,640,3260,8870,13190,13130,11870,20020,14030,..,85020
LAUA,5660,E09000022,Lambeth,4650,31820,35350,25490,12640,8650,5230,550,..,124360
LAUA,5690,E09000023,Lewisham,6920,29830,38920,24720,7180,2790,1300,170,..,111840
LAUA,5750,E09000025,Newham,4930,29660,44480,14310,2450,380,30,20,..,96260
LAUA,5840,E09000028,Southwark,12890,36860,29860,17010,10960,5040,3710,480,..,116820
LAUA,5900,E09000030,Tower Hamlets,1630,25160,30140,12760,10920,5370,2560,370,..,88900
LAUA,5960,E09000032,Wandsworth,5980,11820,34570,29150,18010,12220,11010,1960,..,124720
LAUA,5990,E09000033,Westminster,1480,6120,15520,21540,20740,15280,20790,13540,..,115000
CTYMET,N/A,E13000002,Outer London,55070,188090,489800,535450,324940,145210,99060,15640,..,1853250
LAUA,5060,E09000002,Barking and Dagenham,7460,10050,40920,7840,1750,310,50,20,..,68400
LAUA,5090,E09000003,Barnet,1770,8750,25560,29610,28680,18500,15450,3710,..,132020
LAUA,5120,E09000004,Bexley,4820,9700,27330,26040,19260,4520,1700,50,..,93410
LAUA,5150,E09000005,Brent,2670,11030,30430,29130,21170,6110,3370,250,..,104150
LAUA,5180,E09000006,Bromley,1710,9200,26610,34070,27870,16790,13150,1040,..,130430
LAUA,5240,E09000008,Croydon,1830,18620,41050,36310,21360,11360,7350,610,..,138490
LAUA,5270,E09000009,Ealing,2480,11840,27990,40400,21520,9190,6600,900,..,120910
LAUA,5300,E09000010,Enfield,4860,10760,30390,34960,20430,8750,5810,810,..,116760
LAUA,5330,E09000011,Greenwich,12270,17450,32850,18960,10160,2770,1840,290,..,96590
LAUA,5450,E09000015,Harrow,260,2890,16860,26720,21520,7370,5850,1050,..,82510
LAUA,5480,E09000016,Havering,5420,9550,23610,33180,14810,6120,3020,240,..,95950
LAUA,5510,E09000017,Hillingdon,670,5230,20410,43350,17260,9240,4460,370,..,100980
LAUA,5540,E09000018,Hounslow,1330,8070,21650,34690,13620,5080,3690,770,..,88890
LAUA,5630,E09000021,Kingston upon Thames,180,2590,13860,19250,13930,7570,3880,870,..,62130
LAUA,5720,E09000024,Merton,1030,7640,19320,26400,12850,4650,3850,1410,..,77150
LAUA,5780,E09000026,Redbridge,1590,10770,22800,30280,19240,7200,3060,180,..,95120
LAUA,5810,E09000027,Richmond upon Thames,610,1940,11500,19420,19590,11300,11860,2790,..,79000
LAUA,5870,E09000029,Sutton,600,6650,24440,22680,11790,6600,3660,250,..,76660
LAUA,5930,E09000031,Waltham Forest,3540,25380,32250,22150,8140,1800,440,30,..,93710
REGL,N/A,E12000008,SOUTH EAST,302110,569580,895070,693630,466860,281700,227450,30920,..,3467310
LAUA,0335,E06000036,Bracknell Forest UA,1670,3880,16710,8120,7370,4350,2010,230,..,44340
LAUA,1445,E06000043,Brighton and Hove UA,25200,26940,32620,18460,10520,4190,2650,170,..,120750
LAUA,N/A,E06000060,Buckinghamshire UA,4720,20300,43020,39030,31600,25280,27450,4690,..,196080
LAUA,0405,E07000004,Aylesbury Vale,2600,10870,18970,11380,9740,7150,5420,360,..,66470
LAUA,0415,E07000005,Chiltern,560,1810,5100,6390,6440,6480,8710,1660,..,37130
LAUA,0410,E07000006,South Bucks,530,820,3410,5200,4820,3160,6690,1760,..,26380
LAUA,0425,E07000007,Wycombe,1030,6800,15540,16070,10610,8500,6640,920,..,66100
LAUA,2100,E06000046,Isle of Wight UA,8960,15680,15720,12320,6670,2780,1390,120,..,63640
LAUA,2280,E06000035,Medway UA,10180,35990,31690,15220,7560,3050,1150,70,..,104910
LAUA,0435,E06000042,Milton Keynes UA,14660,24410,24980,10740,8790,4440,2460,130,..,90590
LAUA,1775,E06000044,Portsmouth UA,23070,28520,20340,5290,3370,1630,680,60,..,82960
LAUA,0345,E06000038,Reading UA,4960,12500,24740,9200,4890,3060,1720,90,..,61160
LAUA,0350,E06000039,Slough UA,910,9220,19530,11390,3780,1510,280,10,..,46620
LAUA,1780,E06000045,Southampton UA,28160,30800,20880,8990,3000,1330,460,30,..,93650
LAUA,0340,E06000037,West Berkshire UA,2260,5710,16920,15600,9380,5910,3530,580,..,59890
LAUA,0355,E06000040,Windsor and Maidenhead UA,1630,3270,8470,14810,12220,7530,9030,1340,..,58290
LAUA,0360,E06000041,Wokingham UA,1620,3070,8440,16730,13970,9130,5350,390,..,58700
CTYMET,N/A,E10000011,East Sussex,33230,42650,54530,43440,28210,15880,11810,1380,..,231120
LAUA,1410,E07000061,Eastbourne,7510,12140,10440,7690,3910,1860,1000,80,..,44640
LAUA,1415,E07000062,Hastings,13880,11430,6940,5390,2110,750,180,50,..,40740
LAUA,1425,E07000063,Lewes,3780,5530,12640,9000,5280,2830,2140,210,..,41400
LAUA,1430,E07000064,Rother,4460,6700,9230,8600,6960,3470,2360,260,..,42030
LAUA,1435,E07000065,Wealden,3600,6850,15270,12760,9940,6970,6140,790,..,62320
CTYMET,N/A,E10000014,Hampshire,37320,88120,144550,103330,77510,44390,26880,2970,..,525070
LAUA,1705,E07000084,Basingstoke and Deane,2030,10350,21870,11010,9380,5700,2890,340,..,63570
LAUA,1710,E07000085,East Hampshire,2570,4650,11020,9450,8030,5380,4260,600,..,45970
LAUA,1715,E07000086,Eastleigh,4290,8800,16110,8890,6680,2710,930,20,..,48440
LAUA,1720,E07000087,Fareham,2910,5910,14470,9590,7480,3180,1310,100,..,44950
LAUA,1725,E07000088,Gosport,6130,12280,8260,4120,1750,1220,330,30,..,34110
LAUA,1730,E07000089,Hart,660,1630,7720,7620,6990,6010,3430,210,..,34270
LAUA,1735,E07000090,Havant,7530,13100,11830,9580,5380,2370,920,40,..,50750
LAUA,1740,E07000091,New Forest,6000,11090,16870,18580,12880,6390,4310,570,..,76680
LAUA,1750,E07000092,Rushmoor,1050,7200,13380,7690,3690,1100,320,40,..,34470
LAUA,1760,E07000093,Test Valley,2320,7630,12580,8650,7490,4340,3260,400,..,46660
LAUA,1765,E07000094,Winchester,1820,5470,10450,8160,7770,6000,4920,620,..,45210
CTYMET,N/A,E10000016,Kent,61150,113120,165490,111430,66120,38790,29860,2830,..,588780
