geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,0660,E06000049,Cheshire East UA,27970,32010,32210,23280,18440,12280,11420,1570,..,159180
LAUA,0665,E06000050,Cheshire West and Chester UA,31320,33520,28060,18820,14520,8540,7010,510,..,142300
LAUA,0650,E06000006,Halton UA,25430,10440,7600,4290,3150,840,280,40,..,52060
LAUA,0655,E06000007,Warrington UA,25740,16870,17540,10290,6070,3930,2420,160,..,83010
CTYMET,N/A,E10000006,Cumbria,90850,43810,38260,28620,17330,8090,4230,400,..,231590
LAUA,0905,E07000026,Allerdale,21840,6860,6560,4820,2630,1020,460,30,..,44220
LAUA,0910,E07000027,Barrow-in-Furness,19640,5480,4450,2150,850,230,70,10,..,32890
LAUA,0915,E07000028,Carlisle,21950,10480,6790,4760,2370,920,310,30,..,47610
LAUA,0920,E07000029,Copeland,19210,4210,3780,2830,1520,390,90,20,..,32030
LAUA,0925,E07000030,Eden,3920,6560,4960,4430,2990,970,390,50,..,24250
LAUA,0930,E07000031,South Lakeland,4290,10230,11730,9630,6960,4570,2910,280,..,50590
CTYMET,N/A,E11000001,Greater Manchester (Met County),551920,202860,188050,95830,51830,21930,14360,1770,..,1128550
LAUA,4205,E08000001,Bolton,62140,18760,17120,9710,4960,2000,1730,220,..,116640
LAUA,4210,E08000002,Bury,28870,16890,16240,8560,5130,1710,1270,180,..,78840
LAUA,4215,E08000003,Manchester,131340,28830,24290,9950,4260,1690,730,100,..,201190
LAUA,4220,E08000004,Oldham,51640,15690,14740,6140,3020,1360,820,70,..,93480
LAUA,4225,E08000005,Rochdale,51880,13320,10760,7070,3930,1480,840,50,..,89330
LAUA,4230,E08000006,Salford,59250,18340,13440,5910,2890,1220,820,100,..,101970
LAUA,4235,E08000007,Stockport,30430,26120,27100,18400,12270,5830,3170,150,..,123470
LAUA,4240,E08000008,Tameside,52110,16290,17710,5630,3020,800,350,40,..,95940
LAUA,4245,E08000009,Trafford,18630,19950,25060,13920,7300,4230,4090,810,..,94000
LAUA,4250,E08000010,Wigan,65630,28670,21600,10550,5060,1610,530,50,..,133700
CTYMET,N/A,E10000017,Lancashire,193090,96120,93600,60490,35850,16900,9740,720,..,506510
LAUA,2315,E07000117,Burnley,25230,4400,6160,2660,1250,320,140,20,..,40180
LAUA,2320,E07000118,Chorley,13850,9780,8260,5570,4150,1640,720,60,..,44040
LAUA,2325,E07000119,Fylde,6400,5870,8350,6530,4270,2310,1410,80,..,35220
LAUA,2330,E07000120,Hyndburn,21650,4920,5480,2630,860,270,170,10,..,35990
LAUA,2335,E07000121,Lancaster,21190,15140,11180,5910,3610,1790,800,70,..,59700
LAUA,2340,E07000122,Pendle,24640,4290,4040,2840,1680,930,510,50,..,38970
LAUA,2345,E07000123,Preston,26900,11140,9330,6240,2450,1160,830,50,..,58100
LAUA,2350,E07000124,Ribble Valley,3260,4640,4730,4400,3170,1960,1880,190,..,24230
LAUA,2355,E07000125,Rossendale,15700,4470,3640,3120,1730,620,420,40,..,29730
LAUA,2360,E07000126,South Ribble,9520,11790,11540,7110,3650,1420,470,20,..,45510
LAUA,2365,E07000127,West Lancashire,14200,8360,9230,6440,4490,2350,1480,70,..,46610
LAUA,2370,E07000128,Wyre,10560,11340,11650,7040,4550,2130,920,70,..,48250
CTYMET,N/A,E11000002,Merseyside (Met County),302890,114830,101970,49390,25130,11880,8260,650,..,614990
LAUA,4305,E08000011,Knowsley,37110,12060,8460,3630,1410,250,130,20,..,63050
LAUA,4310,E08000012,Liverpool,133780,31720,22630,12320,4700,2100,1590,130,..,208970
LAUA,4320,E08000014,Sefton,38860,25200,29540,14450,8050,3800,2830,220,..,122960
LAUA,4315,E08000013,St. Helens,35430,15830,14390,6070,2980,1410,600,30,..,76740
LAUA,4325,E08000015,Wirral,57710,30030,26950,12910,7990,4320,3110,250,..,143270
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1004500,432510,361410,199860,126490,60490,35430,3030,..,2223720
LAUA,2001,E06000011,East Riding of Yorkshire UA,38360,33080,28300,21560,13630,5790,2810,220,..,143740
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",82000,20350,8440,3080,850,220,60,40,..,115040
LAUA,2002,E06000012,North East Lincolnshire UA,38500,16230,8220,4360,1700,620,390,40,..,70060
LAUA,2003,E06000013,North Lincolnshire UA,34520,13440,10170,6600,3080,1190,430,20,..,69450
LAUA,2741,E06000014,York UA,10520,23750,24540,11830,6800,3010,1410,90,..,81960
CTYMET,N/A,E10000023,North Yorkshire,42700,57280,59690,38820,30990,18550,12210,1090,..,261330
LAUA,2705,E07000163,Craven,3950,5610,5660,3740,2910,1860,1230,110,..,25070
LAUA,2710,E07000164,Hambleton,3220,7710,8580,6230,5590,3660,2310,150,..,37450
LAUA,2715,E07000165,Harrogate,7470,12980,16410,10090,9060,5910,5240,560,..,67730
LAUA,2720,E07000166,Richmondshire,3130,4530,4970,3180,2960,1500,790,80,..,21130
LAUA,2725,E07000167,Ryedale,2160,5700,5340,3920,3060,1830,1110,100,..,23210
LAUA,2730,E07000168,Scarborough,14780,13830,11970,6860,3810,1660,690,40,..,53640
LAUA,2735,E07000169,Selby,7990,6920,6760,4790,3610,2140,840,60,..,33100
CTYMET,N/A,E11000003,South Yorkshire (Met County),341510,91250,63420,37580,18930,8060,4280,340,..,565370
LAUA,4405,E08000016,Barnsley,62330,14880,10390,7350,3000,1180,550,30,..,99720
LAUA,4410,E08000017,Doncaster,78020,22120,13250,8070,3860,1520,660,100,..,127590
LAUA,4415,E08000018,Rotherham,61880,20310,13100,7830,3890,1480,540,50,..,109070
LAUA,4420,E08000019,Sheffield,139270,33940,26690,14330,8180,3880,2540,160,..,229000
CTYMET,N/A,E11000006,West Yorkshire (Met County),416420,177130,158630,76040,50500,23050,13820,1180,..,916770
LAUA,4705,E08000032,Bradford,87710,40350,35810,15280,10860,5120,3440,300,..,198860
LAUA,4710,E08000033,Calderdale,43350,15900,13820,6420,4720,2480,1180,40,..,87910
LAUA,4715,E08000034,Kirklees,79080,30880,29040,14310,10350,4490,1880,120,..,170150
LAUA,4720,E08000035,Leeds,130570,65080,60560,28520,18560,9050,6330,640,..,319300
LAUA,4725,E08000036,Wakefield,75710,24920,19400,11520,6020,1920,1000,90,..,140550
REGL,N/A,E12000004,EAST MIDLANDS,715070,415240,331780,195900,116020,56200,32530,2900,..,1865630
LAUA,1055,E06000015,Derby UA,53640,18630,15070,7820,3920,1940,580,50,..,101640
LAUA,2465,E06000016,Leicester UA,73910,22780,13700,5590,2620,1170,580,70,..,120420
LAUA,3060,E06000018,Nottingham UA,83040,19060,12920,5720,2180,950,680,120,..,124670
LAUA,2470,E06000017,Rutland UA,1460,3820,2680,2170,2140,1450,1140,130,..,14990
CTYMET,N/A,E10000007,Derbyshire,127910,73220,53970,35800,21190,10880,6690,520,..,330170
LAUA,1005,E07000032,Amber Valley,20860,11040,9280,5660,2770,1390,1300,110,..,52430
LAUA,1010,E07000033,Bolsover,21140,4960,3540,2050,800,420,110,20,..,33050
LAUA,1015,E07000034,Chesterfield,26120,9350,5770,3440,1650,500,210,20,..,47060
LAUA,1045,E07000035,Derbyshire Dales,3290,6570,6840,5280,4540,2850,2060,130,..,31560
LAUA,1025,E07000036,Erewash,20330,12590,7100,4760,2060,730,480,40,..,48080
LAUA,1030,E07000037,High Peak,7670,12070,8400,4390,3460,1910,840,50,..,38790
LAUA,1035,E07000038,North East Derbyshire,18140,8130,6890,4490,2690,1330,830,70,..,42560
LAUA,1040,E07000039,South Derbyshire,10350,8520,6150,5750,3210,1730,860,80,..,36640
CTYMET,N/A,E10000018,Leicestershire,43450,76160,59630,37240,24950,11500,7250,700,..,260870
LAUA,2405,E07000129,Blaby,4260,13650,8860,5830,3490,1140,450,30,..,37710
LAUA,2410,E07000130,Charnwood,11300,17930,16490,8650,5450,2570,1680,180,..,64240
LAUA,2415,E07000131,Harborough,3880,6960,6990,5120,5190,2990,2100,230,..,33460
LAUA,2420,E07000132,Hinckley and Bosworth,7490,13970,9990,6320,3560,1810,900,60,..,44110
LAUA,2430,E07000133,Melton,3320,6270,3640,3200,2210,1260,840,90,..,20830
LAUA,2435,E07000134,North West Leicestershire,9590,11890,6510,5150,3250,1280,830,50,..,38540
LAUA,2440,E07000135,Oadby and Wigston,3620,5480,7160,2970,1790,450,450,70,..,22000
CTYMET,N/A,E10000019,Lincolnshire,117530,63730,62210,31180,16220,6520,2600,340,..,300320
LAUA,2505,E07000136,Boston,12940,5380,5640,1690,650,190,80,10,..,26580
LAUA,2510,E07000137,East Lindsey,24240,12380,15460,5700,2880,1000,490,50,..,62210
LAUA,2515,E07000138,Lincoln,24070,7630,4250,2110,950,300,120,50,..,39480
LAUA,2520,E07000139,North Kesteven,11720,11240,11330,5220,2580,1140,400,60,..,43670
LAUA,2525,E07000140,South Holland,13740,7610,9110,3590,1550,310,100,10,..,36030
LAUA,2530,E07000141,South Kesteven,16750,12480,9760,7980,4700,2370,930,100,..,55070
LAUA,2535,E07000142,West Lindsey,14070,7010,6670,4890,2910,1210,490,60,..,37290
CTYMET,N/A,E10000021,Northamptonshire,79090,69430,55690,32970,22510,11970,7470,560,..,279700
LAUA,2805,E07000150,Corby,13870,4910,1860,1800,670,210,140,20,..,23470
LAUA,2810,E07000151,Daventry,3540,7670,6940,4810,3820,2400,2060,110,..,31350
LAUA,2815,E07000152,East Northamptonshire,8920,9550,5370,4280,3400,1950,1230,110,..,34810
LAUA,2820,E07000153,Kettering,12100,10590,7070,4190,2470,1110,550,50,..,38120
LAUA,2825,E07000154,Northampton,29100,19860,19760,9130,5040,2160,1100,70,..,86210
LAUA,2830,E07000155,South Northamptonshire,1830,7880,8590,5390,5170,3420,2020,170,..,34460
LAUA,2835,E07000156,Wellingborough,9740,8970,6110,3360,1970,740,370,30,..,31280
CTYMET,N/A,E10000024,Nottinghamshire,135050,68400,55910,37420,20300,9820,5540,420,..,332870
LAUA,3005,E07000170,Ashfield,27800,9940,7400,3100,950,360,140,20,..,49700
LAUA,3010,E07000171,Bassetlaw,25180,6910,5650,5450,2650,1250,620,60,..,47770
LAUA,3015,E07000172,Broxtowe,15340,12320,10320,5720,2420,750,420,20,..,47330
LAUA,3020,E07000173,Gedling,14050,14020,9320,6200,3390,1200,750,80,..,49000
LAUA,3025,E07000174,Mansfield,25900,8710,5660,3250,1370,330,140,20,..,45370
LAUA,3030,E07000175,Newark and Sherwood,20840,7450,7780,5140,3500,2300,1280,110,..,48410
LAUA,3040,E07000176,Rushcliffe,5950,9050,9780,8570,6020,3630,2190,110,..,45290
REGL,N/A,E12000005,WEST MIDLANDS,729650,569130,435800,248430,156790,85300,52180,5110,..,2282370
LAUA,1850,E06000019,"Herefordshire, County of UA",11710,18080,15480,12350,10510,5940,3310,180,..,77550
LAUA,3245,E06000051,Shropshire UA,23880,32690,26510,18390,13490,7190,4070,320,..,126540
LAUA,3455,E06000021,Stoke-on-Trent UA,68830,21250,13420,4210,1580,450,120,50,..,109910
LAUA,3240,E06000020,Telford and Wrekin UA,25410,17280,9480,7220,4110,1860,910,40,..,66310
CTYMET,N/A,E10000028,Staffordshire,96210,83800,71960,43540,28040,15420,9070,870,..,348910
LAUA,3405,E07000192,Cannock Chase,13650,12320,7050,4310,1660,550,260,20,..,39810
LAUA,3410,E07000193,East Staffordshire,16910,9320,7340,5350,3710,1940,1070,90,..,45730
LAUA,3415,E07000194,Lichfield,5500,9640,9510,5780,4460,3090,2410,370,..,40760
LAUA,3420,E07000195,Newcastle-under-Lyme,23750,9490,10420,4020,2480,1650,860,40,..,52720
LAUA,3430,E07000196,South Staffordshire,6510,9890,10460,6700,4860,3040,2230,190,..,43870
LAUA,3425,E07000197,Stafford,11540,12290,12060,8220,5370,2980,1420,110,..,53980
LAUA,3435,E07000198,Staffordshire Moorlands,9250,9850,10150,5860,3960,1790,740,40,..,41630
LAUA,3445,E07000199,Tamworth,9110,11010,4970,3300,1550,390,90,-,..,30410
CTYMET,N/A,E10000031,Warwickshire,40750,46370,56800,35320,22190,13510,10210,1300,..,226450
LAUA,3705,E07000218,North Warwickshire,6230,6690,5600,3600,2100,1170,680,70,..,26140
LAUA,3710,E07000219,Nuneaton and Bedworth,19290,11950,11560,6390,2050,560,140,20,..,51930
LAUA,3715,E07000220,Rugby,7670,9940,9670,4950,3640,2280,1320,90,..,39560
LAUA,3720,E07000221,Stratford-on-Avon,3040,7140,14510,8760,8140,4830,4420,730,..,51580
LAUA,3725,E07000222,Warwick,4520,10660,15460,11620,6260,4670,3650,400,..,57240
CTYMET,N/A,E11000005,West Midlands (Met County),425470,291190,187690,92660,50430,25300,14390,1560,..,1088680
LAUA,4605,E08000025,Birmingham,156930,119530,69000,32350,18560,8110,5560,820,..,410840
LAUA,4610,E08000026,Coventry,53470,38280,20860,8150,4060,2100,1250,160,..,128330
LAUA,4615,E08000027,Dudley,40750,36280,28130,15360,6180,2210,950,120,..,129970
LAUA,4620,E08000028,Sandwell,55940,40500,17760,5930,2450,480,50,30,..,123160
LAUA,4625,E08000029,Solihull,14060,10680,20430,15450,11080,8550,4990,280,..,85510
LAUA,4630,E08000030,Walsall,49460,24180,16370,9430,5240,2200,710,50,..,107640
LAUA,4635,E08000031,Wolverhampton,54860,21740,15140,5990,2870,1660,880,110,..,103230
CTYMET,N/A,E10000034,Worcestershire,37390,58460,54470,34750,26450,15630,10100,790,..,238030
LAUA,1805,E07000234,Bromsgrove,3130,6710,8180,7240,6330,3260,2520,300,..,37660
LAUA,1860,E07000235,Malvern Hills,3540,6610,6950,5230,4490,3190,2110,130,..,32250
LAUA,1825,E07000236,Redditch,7220,11050,7020,4050,2970,1130,390,20,..,33850
LAUA,1835,E07000237,Worcester,7650,13330,10560,4840,3080,1240,370,10,..,41080
LAUA,1840,E07000238,Wychavon,5630,10250,11050,7560,6480,5210,3600,210,..,49990
LAUA,1845,E07000239,Wyre Forest,10220,10520,10700,5830,3100,1610,1110,130,..,43210
REGL,N/A,E12000006,EAST,343870,506800,630380,417070,253670,138150,93990,11160,..,2395090
LAUA,0235,E06000055,Bedford UA,8800,15700,15980,8840,6920,4340,2480,200,..,63270
LAUA,0240,E06000056,Central Bedfordshire UA,8900,20510,29440,18340,13380,7050,3960,310,..,101890
LAUA,0230,E06000032,Luton UA,14540,25530,21820,7520,3380,1030,260,30,..,74100
LAUA,0540,E06000031,Peterborough UA,32130,16470,11400,5750,3570,1570,770,60,..,71710
LAUA,1590,E06000033,Southend-on-Sea UA,15910,14720,22080,12170,6360,3440,1490,110,..,76280
LAUA,1595,E06000034,Thurrock UA,7170,12250,25060,10310,4080,1950,750,40,..,61600
CTYMET,N/A,E10000003,Cambridgeshire,34180,51850,64560,39170,27680,14760,8560,950,..,241700
LAUA,0505,E07000008,Cambridge,2590,8590,16590,7760,4370,2850,2610,400,..,45760
LAUA,0510,E07000009,East Cambridgeshire,3780,9580,6540,6180,3850,1760,580,70,..,32340
LAUA,0515,E07000010,Fenland,15100,10370,7800,3790,1630,400,140,20,..,39240
LAUA,0520,E07000011,Huntingdonshire,10490,17450,16190,10650,7950,3210,1540,130,..,67620
LAUA,0530,E07000012,South Cambridgeshire,2220,5860,17450,10790,9880,6550,3680,320,..,56750
CTYMET,N/A,E10000012,Essex,49790,103800,173460,112590,68400,39220,26620,2960,..,576840
LAUA,1505,E07000066,Basildon,9020,14800,22110,13370,6980,4330,1830,110,..,72550
LAUA,1510,E07000067,Braintree,5420,14740,17700,8290,6580,3750,2060,200,..,58740
LAUA,1515,E07000068,Brentwood,550,2570,6150,7780,5330,4250,3650,460,..,30730
LAUA,1520,E07000069,Castle Point,1850,5910,13500,8380,4190,1710,560,60,..,36150
LAUA,1525,E07000070,Chelmsford,4430,9190,20890,15320,9440,5070,3440,300,..,68070
LAUA,1530,E07000071,Colchester,8460,18040,17880,12010,6920,3340,2170,150,..,68970
LAUA,1535,E07000072,Epping Forest,1640,4560,10950,13340,8910,6470,5690,1030,..,52590
LAUA,1540,E07000073,Harlow,2150,7420,18130,3780,1910,780,400,10,..,34570
LAUA,1545,E07000074,Maldon,2150,3460,7610,4800,4040,2480,1270,140,..,25950
LAUA,1550,E07000075,Rochford,1340,3080,11230,10030,4640,2070,1080,80,..,33530
LAUA,1560,E07000076,Tendring,11850,16660,20050,9750,4490,1540,770,80,..,65200
LAUA,1570,E07000077,Uttlesford,940,3360,7260,5770,4970,3430,3710,340,..,29780
CTYMET,N/A,E10000015,Hertfordshire,9660,44990,123410,112960,69740,41810,36000,5350,..,443910
LAUA,1905,E07000095,Broxbourne,430,3290,7720,13700,7060,2610,1960,160,..,36910
LAUA,1910,E07000096,Dacorum,1150,7670,17720,13870,8060,5170,4480,610,..,58730
LAUA,1915,E07000242,East Hertfordshire,650,5220,13330,13850,9870,6590,4920,630,..,55050
LAUA,1920,E07000098,Hertsmere,490,2780,6010,13090,8370,3840,4200,790,..,39560
LAUA,1925,E07000099,North Hertfordshire,3100,7690,18020,9010,6620,4270,2990,280,..,51970
LAUA,1930,E07000240,St Albans,850,2830,8420,15300,12270,8440,6810,940,..,55870
LAUA,1935,E07000243,Stevenage,1370,5710,19890,3030,2560,890,400,10,..,33860
LAUA,1940,E07000102,Three Rivers,750,1950,6100,9230,6950,3780,4860,1300,..,34920
LAUA,1945,E07000103,Watford,290,3520,12370,10930,3370,1980,1770,70,..,34300
LAUA,1950,E07000241,Welwyn Hatfield,580,4330,13840,10950,4620,4240,3620,560,..,42750
CTYMET,N/A,E10000020,Norfolk,100760,105370,82590,46720,25030,10700,5390,510,..,377080
LAUA,2605,E07000143,Breckland,13900,15710,12490,6390,3440,1270,610,60,..,53860
LAUA,2610,E07000144,Broadland,4120,13830,19610,8610,4240,1850,720,90,..,53080
LAUA,2615,E07000145,Great Yarmouth,19120,11470,7850,3640,1580,500,240,10,..,44410
LAUA,2635,E07000146,King's Lynn and West Norfolk,22030,15760,12560,8110,4140,2070,890,90,..,65640
LAUA,2620,E07000147,North Norfolk,10710,13580,10850,8300,4320,1990,1000,80,..,50820
LAUA,2625,E07000148,Norwich,25500,20530,6780,2940,1940,710,630,70,..,59100
LAUA,2630,E07000149,South Norfolk,5380,14500,12460,8740,5370,2310,1300,110,..,50170
CTYMET,N/A,E10000029,Suffolk,62040,95620,60580,42710,25130,12270,7710,660,..,306710
LAUA,3505,E07000200,Babergh,4220,10990,7670,6690,3880,1980,1520,170,..,37120
LAUA,3540,E07000244,East Suffolk,25450,28570,20900,16300,9620,4590,2660,200,..,108290
LAUA,3515,E07000202,Ipswich,16720,20000,10150,3770,1990,870,320,10,..,53820
LAUA,3520,E07000203,Mid Suffolk,4820,10550,8370,6160,4430,2480,1410,110,..,38320
LAUA,3545,E07000245,West Suffolk,10830,25520,13500,9790,5210,2350,1800,170,..,69170
REGL,N/A,E12000007,LONDON,108350,432290,852950,812150,489720,244700,199280,54750,..,3194180
CTYMET,N/A,E13000001,Inner London,53720,242390,358210,273970,163400,98580,99990,38980,..,1329240
LAUA,5210,E09000007,Camden,2140,9640,18840,23640,16210,10060,11660,4000,..,96170
LAUA,5030,E09000001,City of London,10,240,640,800,2120,930,840,100,..,5660
LAUA,5360,E09000012,Hackney,4540,30950,28410,14610,8810,3870,1130,50,..,92360
LAUA,5390,E09000013,Hammersmith and Fulham,2720,5300,13170,22000,14010,8800,10290,1860,..,78140
LAUA,5420,E09000014,Haringey,4720,15780,30040,25060,10880,5390,4620,620,..,97100
LAUA,5570,E09000019,Islington,700,5650,27230,27100,12950,6920,6400,830,..,87770
LAUA,5600,E09000020,Kensington and Chelsea,700,3300,8940,13270,13170,11840,19960,14090,..,85250
LAUA,5660,E09000022,Lambeth,4640,31790,35640,25680,12760,8620,5250,570,..,124940
LAUA,5690,E09000023,Lewisham,6900,30020,39200,24840,7230,2790,1300,170,..,112440
LAUA,5750,E09000025,Newham,4920,29960,44890,14480,2480,410,40,20,..,97190
LAUA,5840,E09000028,Southwark,12510,36800,30570,17630,11360,5270,3790,500,..,118420
LAUA,5900,E09000030,Tower Hamlets,1620,25050,30470,13870,11980,5810,2610,420,..,91830
LAUA,5960,E09000032,Wandsworth,6070,11810,34710,29370,18520,12510,11220,2150,..,126340
LAUA,5990,E09000033,Westminster,1530,6130,15500,21630,20940,15370,20900,13610,..,115620
CTYMET,N/A,E13000002,Outer London,54630,189900,494730,538180,326320,146130,99290,15770,..,1864940
LAUA,5060,E09000002,Barking and Dagenham,7340,10160,41320,7920,1730,320,50,20,..,68850
LAUA,5090,E09000003,Barnet,1860,8820,25780,29920,28950,18630,15440,3730,..,133120
LAUA,5120,E09000004,Bexley,4820,9730,27380,26120,19270,4530,1690,50,..,93590
LAUA,5150,E09000005,Brent,2360,11270,30900,29210,21200,6160,3360,250,..,104700
LAUA,5180,E09000006,Bromley,1730,9300,26670,34180,28030,16970,13190,1060,..,131130
LAUA,5240,E09000008,Croydon,1850,18770,41240,36390,21380,11420,7360,620,..,139010
LAUA,5270,E09000009,Ealing,2490,11930,28150,40590,21530,9260,6620,910,..,121480
LAUA,5300,E09000010,Enfield,4850,10780,30600,35000,20530,8760,5810,810,..,117140
LAUA,5330,E09000011,Greenwich,12270,17770,33760,19370,10170,2780,1850,300,..,98270
LAUA,5450,E09000015,Harrow,260,2940,17030,26770,21590,7390,5860,1050,..,82900
LAUA,5480,E09000016,Havering,5430,9580,23970,33400,14790,6120,3030,230,..,96550
LAUA,5510,E09000017,Hillingdon,670,5250,20510,43480,17320,9200,4460,370,..,101250
LAUA,5540,E09000018,Hounslow,1120,8110,22090,35020,13900,5200,3670,770,..,89880
LAUA,5630,E09000021,Kingston upon Thames,190,2620,13930,19450,14100,7630,3900,880,..,62700
LAUA,5720,E09000024,Merton,1050,7680,19540,26490,12920,4680,3840,1420,..,77630
LAUA,5780,E09000026,Redbridge,1570,10970,23210,30320,19250,7250,3090,190,..,95850
LAUA,5810,E09000027,Richmond upon Thames,610,1960,11600,19490,19640,11340,11990,2830,..,79460
LAUA,5870,E09000029,Sutton,620,6590,24730,22900,11870,6690,3650,250,..,77300
LAUA,5930,E09000031,Waltham Forest,3540,25670,32330,22180,8140,1800,440,30,..,94120
REGL,N/A,E12000008,SOUTH EAST,304450,574700,902940,701060,470610,284190,228880,31230,..,3498040
LAUA,0335,E06000036,Bracknell Forest UA,1690,3900,16910,8110,7370,4370,2020,240,..,44600
LAUA,1445,E06000043,Brighton and Hove UA,25390,27150,32720,18620,10570,4240,2640,170,..,121510
LAUA,N/A,E06000060,Buckinghamshire UA,4820,20570,43310,39270,31810,25350,27560,4770,..,197450
LAUA,0405,E07000004,Aylesbury Vale,2630,11050,19120,11600,9870,7190,5450,370,..,67270
LAUA,0415,E07000005,Chiltern,590,1830,5130,6390,6440,6480,8720,1680,..,37250
LAUA,0410,E07000006,South Bucks,540,830,3420,5210,4830,3180,6720,1790,..,26510
LAUA,0425,E07000007,Wycombe,1060,6860,15650,16080,10680,8510,6660,920,..,66420
LAUA,2100,E06000046,Isle of Wight UA,9060,15860,15830,12470,6710,2800,1380,120,..,64240
LAUA,2280,E06000035,Medway UA,10290,36210,31740,15300,7600,3140,1160,70,..,105510
LAUA,0435,E06000042,Milton Keynes UA,14710,24750,25100,10910,8910,4520,2510,130,..,91540
LAUA,1775,E06000044,Portsmouth UA,23210,28690,20530,5380,3430,1640,680,60,..,83630
LAUA,0345,E06000038,Reading UA,5100,12630,25410,9450,4980,3060,1720,80,..,62430
LAUA,0350,E06000039,Slough UA,1050,9200,19880,11500,3830,1530,300,10,..,47290
LAUA,1780,E06000045,Southampton UA,28480,31060,21110,9160,3050,1330,460,30,..,94680
LAUA,0340,E06000037,West Berkshire UA,2270,5790,17260,15760,9460,5970,3610,580,..,60700
LAUA,0355,E06000040,Windsor and Maidenhead UA,1630,3280,8570,14890,12280,7610,9020,1370,..,58650
LAUA,0360,E06000041,Wokingham UA,1630,3140,8550,16830,13970,9150,5430,400,..,59090
CTYMET,N/A,E10000011,East Sussex,33430,42870,54730,43900,28400,16020,11840,1380,..,232560
LAUA,1410,E07000061,Eastbourne,7570,12220,10490,7990,4050,1900,1000,80,..,45290
LAUA,1415,E07000062,Hastings,13890,11460,7010,5410,2130,770,180,50,..,40900
LAUA,1425,E07000063,Lewes,3850,5570,12660,9030,5310,2830,2140,210,..,41600
LAUA,1430,E07000064,Rother,4480,6730,9270,8660,6950,3520,2370,260,..,42220
LAUA,1435,E07000065,Wealden,3650,6890,15300,12810,9960,7010,6150,790,..,62540
CTYMET,N/A,E10000014,Hampshire,37380,89260,146150,104750,78350,44810,27170,2990,..,530860
LAUA,1705,E07000084,Basingstoke and Deane,2030,10350,22290,11340,9500,5740,2910,340,..,64480
LAUA,1710,E07000085,East Hampshire,2600,4730,11140,9550,8110,5420,4320,610,..,46490
LAUA,1715,E07000086,Eastleigh,4270,9250,16250,8970,6750,2760,960,20,..,49230
LAUA,1720,E07000087,Fareham,2920,6000,14560,9640,7510,3190,1320,90,..,45240
LAUA,1725,E07000088,Gosport,6140,12360,8360,4260,1810,1250,340,30,..,34540
LAUA,1730,E07000089,Hart,660,1670,7860,7760,7150,6060,3490,220,..,34860
LAUA,1735,E07000090,Havant,7560,13190,11930,9600,5400,2370,930,40,..,51020
LAUA,1740,E07000091,New Forest,6000,11140,16950,18710,12950,6460,4340,570,..,77110
LAUA,1750,E07000092,Rushmoor,990,7240,13600,7850,3750,1110,320,40,..,34900
LAUA,1760,E07000093,Test Valley,2330,7680,12570,8690,7550,4370,3270,410,..,46870
LAUA,1765,E07000094,Winchester,1870,5650,10660,8390,7870,6080,4980,620,..,46130
CTYMET,N/A,E10000016,Kent,61480,113980,166780,113040,66850,39390,30230,2830,..,594590
