geography,ba_code,ecode,area_name,band_a,band_b,band_c,band_d,band_e,band_f,band_g,band_h,band_i,all_properties
LAUA,2315,E07000117,Burnley,25020,4870,6110,2720,1270,330,140,20,..,40470
LAUA,2320,E07000118,Chorley,14400,10310,8760,6000,4230,1730,750,60,..,46240
LAUA,2325,E07000119,Fylde,6640,5980,8630,6800,4440,2410,1520,90,..,36520
LAUA,2330,E07000120,Hyndburn,21630,5170,5560,2770,890,270,160,20,..,36470
LAUA,2335,E07000121,Lancaster,21720,15660,11730,6050,3740,1850,830,70,..,61650
LAUA,2340,E07000122,Pendle,24740,4450,4250,3030,1730,950,520,50,..,39710
LAUA,2345,E07000123,Preston,27710,12060,9520,6300,2500,1210,890,50,..,60240
LAUA,2350,E07000124,Ribble Valley,3460,4740,4810,4430,3240,2040,1860,200,..,24780
LAUA,2355,E07000125,Rossendale,15840,4740,3950,3260,1860,640,440,40,..,30760
LAUA,2360,E07000126,South Ribble,9850,12580,11880,7420,3840,1490,490,30,..,47580
LAUA,2365,E07000127,West Lancashire,14340,8600,9370,6630,4610,2390,1510,80,..,47520
LAUA,2370,E07000128,Wyre,11060,11620,11980,7210,4640,2250,990,80,..,49830
CTYMET,N/A,E11000002,Merseyside (Met County),301620,124060,106080,50980,25470,12110,8120,690,..,629130
LAUA,4305,E08000011,Knowsley,36920,13120,8820,3880,1480,270,130,20,..,64620
LAUA,4310,E08000012,Liverpool,130870,36150,25760,13080,4770,2170,1590,130,..,214520
LAUA,4320,E08000014,Sefton,38800,26380,29900,14750,8060,3840,2750,240,..,124720
LAUA,4315,E08000013,St. Helens,36310,17290,14410,6240,3130,1550,560,30,..,79520
LAUA,4325,E08000015,Wirral,58720,31120,27200,13030,8040,4280,3100,270,..,145750
REGL,N/A,E12000003,YORKSHIRE AND THE HUMBER,1020370,463220,384850,215310,133650,64290,36750,3220,..,2321670
LAUA,2001,E06000011,East Riding of Yorkshire UA,39420,34820,29300,22750,14360,6270,2930,250,..,150080
LAUA,2004,E06000010,"Kingston upon Hull, City of UA",81210,21390,9380,3580,1030,270,70,40,..,116960
LAUA,2002,E06000012,North East Lincolnshire UA,38610,16780,8440,4660,1810,680,430,50,..,71450
LAUA,2003,E06000013,North Lincolnshire UA,35070,14560,10840,7140,3460,1370,470,30,..,72940
LAUA,2741,E06000014,York UA,10600,24510,25670,12580,7140,3180,1520,100,..,85290
CTYMET,N/A,E10000023,North Yorkshire,45640,60160,61810,40660,32410,19480,12600,1170,..,273920
LAUA,2705,E07000163,Craven,4110,5820,5760,4040,3110,1940,1280,110,..,26180
LAUA,2710,E07000164,Hambleton,3490,8310,8910,6600,5820,3800,2370,160,..,39460
LAUA,2715,E07000165,Harrogate,8070,13400,16590,10440,9170,6190,5430,600,..,69880
LAUA,2720,E07000166,Richmondshire,3540,4680,5190,3310,3080,1620,810,100,..,22320
LAUA,2725,E07000167,Ryedale,2290,5870,5540,4010,3220,1960,1140,100,..,24130
LAUA,2730,E07000168,Scarborough,15590,14530,12380,6950,3930,1660,690,50,..,55780
LAUA,2735,E07000169,Selby,8540,7550,7450,5320,4090,2300,890,60,..,36180
CTYMET,N/A,E11000003,South Yorkshire (Met County),344610,98310,70340,39650,20260,8650,4560,370,..,586740
LAUA,4405,E08000016,Barnsley,63490,16460,11970,7890,3360,1310,590,40,..,105100
LAUA,4410,E08000017,Doncaster,78640,23130,14090,8460,4050,1720,760,110,..,130950
LAUA,4415,E08000018,Rotherham,62320,21190,14220,8180,4120,1620,600,60,..,112300
LAUA,4420,E08000019,Sheffield,140160,37530,30070,15120,8720,4010,2610,170,..,238390
CTYMET,N/A,E11000006,West Yorkshire (Met County),425210,192710,169070,84300,53190,24400,14190,1220,..,964300
LAUA,4705,E08000032,Bradford,89450,43630,38210,16790,11480,5530,3450,300,..,208840
LAUA,4710,E08000033,Calderdale,44030,17710,14860,7050,5050,2680,1250,40,..,92660
LAUA,4715,E08000034,Kirklees,81490,33110,30710,15820,10910,4780,1970,130,..,178940
LAUA,4720,E08000035,Leeds,133170,71230,64860,31980,19410,9320,6470,670,..,337100
LAUA,4725,E08000036,Wakefield,77070,27040,20420,12660,6340,2090,1060,80,..,146770
REGL,N/A,E12000004,EAST MIDLANDS,743770,442840,354230,210360,123890,60060,34160,3020,..,1972330
LAUA,1055,E06000015,Derby UA,55220,20260,15860,8140,4180,2180,620,40,..,106500
LAUA,2465,E06000016,Leicester UA,76080,24560,14970,6460,3060,1380,600,60,..,127170
LAUA,3060,E06000018,Nottingham UA,85090,21190,15050,6450,2280,990,690,110,..,131850
LAUA,2470,E06000017,Rutland UA,1560,4220,2840,2290,2190,1520,1220,140,..,15970
CTYMET,N/A,E10000007,Derbyshire,131890,77270,57190,37570,22310,11210,6760,510,..,344710
LAUA,1005,E07000032,Amber Valley,21580,11440,9910,5870,2890,1500,1340,120,..,54640
LAUA,1010,E07000033,Bolsover,21450,5390,3860,2170,1010,300,120,20,..,34310
LAUA,1015,E07000034,Chesterfield,26500,9880,6030,3620,1720,500,200,20,..,48470
LAUA,1045,E07000035,Derbyshire Dales,3440,6970,7170,5470,4710,2880,2080,130,..,32830
LAUA,1025,E07000036,Erewash,20980,13290,7560,4940,2100,780,480,40,..,50170
LAUA,1030,E07000037,High Peak,8360,12560,8570,4630,3570,2040,830,50,..,40590
LAUA,1035,E07000038,North East Derbyshire,18550,8580,7300,4630,2810,1390,830,70,..,44140
LAUA,1040,E07000039,South Derbyshire,11050,9180,6790,6230,3510,1820,900,80,..,39560
CTYMET,N/A,E10000018,Leicestershire,45920,80950,61630,39700,26220,12300,7790,730,..,275240
LAUA,2405,E07000129,Blaby,4510,14040,9130,6030,3690,1190,480,40,..,39110
LAUA,2410,E07000130,Charnwood,12020,19420,17250,9430,5870,2830,1820,200,..,68830
LAUA,2415,E07000131,Harborough,4220,7670,7270,5610,5420,3190,2330,220,..,35930
LAUA,2420,E07000132,Hinckley and Bosworth,8120,14580,10380,6730,3770,1920,950,60,..,46510
LAUA,2430,E07000133,Melton,3460,6860,3720,3390,2290,1330,910,90,..,22040
LAUA,2435,E07000134,North West Leicestershire,9810,12570,6770,5490,3360,1330,860,50,..,40220
LAUA,2440,E07000135,Oadby and Wigston,3780,5820,7110,3020,1820,530,440,80,..,22600
CTYMET,N/A,E10000019,Lincolnshire,126450,68730,65770,34260,18150,7340,2760,350,..,323810
LAUA,2505,E07000136,Boston,13790,5670,5830,1900,750,200,80,10,..,28240
LAUA,2510,E07000137,East Lindsey,26000,13540,15750,6080,3090,1070,510,60,..,66090
LAUA,2515,E07000138,Lincoln,25900,8340,4630,2380,1170,370,120,50,..,42960
LAUA,2520,E07000139,North Kesteven,12710,11950,12200,5930,2970,1390,420,60,..,47640
LAUA,2525,E07000140,South Holland,14650,8180,9510,3940,1710,350,100,10,..,38450
LAUA,2530,E07000141,South Kesteven,18150,13440,10580,8590,5200,2600,1030,100,..,59680
LAUA,2535,E07000142,West Lindsey,15240,7610,7280,5450,3270,1350,500,60,..,40760
CTYMET,N/A,E10000021,Northamptonshire,81870,74090,61390,36210,23980,12840,7910,630,..,298920
LAUA,2805,E07000150,Corby,13650,5640,3030,2370,1050,250,140,20,..,26150
LAUA,2810,E07000151,Daventry,3650,8180,7180,5040,3980,2520,2120,130,..,32790
LAUA,2815,E07000152,East Northamptonshire,9160,10140,5920,4790,3530,2230,1330,130,..,37230
LAUA,2820,E07000153,Kettering,12920,11500,7780,4610,2750,1240,640,50,..,41470
LAUA,2825,E07000154,Northampton,30150,20920,21970,10120,5290,2290,1160,80,..,91980
LAUA,2830,E07000155,South Northamptonshire,1950,8250,9010,5720,5300,3560,2100,180,..,36070
LAUA,2835,E07000156,Wellingborough,10400,9470,6510,3560,2080,760,420,40,..,33230
CTYMET,N/A,E10000024,Nottinghamshire,139690,71590,59530,39300,21520,10290,5810,450,..,348170
LAUA,3005,E07000170,Ashfield,28870,10460,8050,3480,1090,390,120,20,..,52480
LAUA,3010,E07000171,Bassetlaw,26050,7330,5980,5740,2890,1330,670,60,..,50030
LAUA,3015,E07000172,Broxtowe,15950,12730,10800,5860,2580,730,440,20,..,49120
LAUA,3020,E07000173,Gedling,14380,14560,9790,6370,3550,1270,810,80,..,50800
LAUA,3025,E07000174,Mansfield,26380,9250,6250,3520,1370,350,180,20,..,47310
LAUA,3030,E07000175,Newark and Sherwood,22040,7620,8210,5490,3880,2450,1360,120,..,51180
LAUA,3040,E07000176,Rushcliffe,6030,9640,10480,8840,6160,3760,2230,120,..,47250
REGL,N/A,E12000005,WEST MIDLANDS,739870,597150,457430,262310,164960,88950,54280,5380,..,2370340
LAUA,1850,E06000019,"Herefordshire, County of UA",12520,19050,16130,12860,11050,6420,3440,180,..,81640
LAUA,3245,E06000051,Shropshire UA,25460,34380,27760,19220,14280,7610,4250,330,..,133300
LAUA,3455,E06000021,Stoke-on-Trent UA,69120,22850,14400,4470,1660,450,100,40,..,113110
LAUA,3240,E06000020,Telford and Wrekin UA,25890,18130,10040,7540,4340,1980,990,50,..,68950
CTYMET,N/A,E10000028,Staffordshire,97990,88520,75380,45880,29260,16290,9340,890,..,363550
LAUA,3405,E07000192,Cannock Chase,13880,13160,7490,4630,1670,570,260,20,..,41660
LAUA,3410,E07000193,East Staffordshire,17410,10490,7910,5620,3900,2040,1090,90,..,48540
LAUA,3415,E07000194,Lichfield,5680,10060,10090,6200,4670,3340,2460,390,..,42890
LAUA,3420,E07000195,Newcastle-under-Lyme,23740,9870,10710,4380,2610,1700,900,50,..,53950
LAUA,3430,E07000196,South Staffordshire,6700,10260,10860,6940,5010,3240,2310,200,..,45510
LAUA,3425,E07000197,Stafford,11820,12810,12570,8590,5610,3140,1520,110,..,56170
LAUA,3435,E07000198,Staffordshire Moorlands,9430,10240,10450,6070,4140,1870,750,30,..,42990
LAUA,3445,E07000199,Tamworth,9330,11630,5290,3460,1660,390,60,-,..,31840
CTYMET,N/A,E10000031,Warwickshire,42530,48840,59640,37250,23820,14010,10770,1400,..,238260
LAUA,3705,E07000218,North Warwickshire,6430,6840,5790,3700,2140,1190,690,70,..,26860
LAUA,3710,E07000219,Nuneaton and Bedworth,20030,12440,11980,6740,2220,570,140,20,..,54140
LAUA,3715,E07000220,Rugby,8180,10920,10250,5570,4020,2510,1470,100,..,43020
LAUA,3720,E07000221,Stratford-on-Avon,3230,7420,15290,9100,8580,5000,4690,800,..,54090
LAUA,3725,E07000222,Warwick,4650,11230,16340,12140,6850,4750,3790,410,..,60160
CTYMET,N/A,E11000005,West Midlands (Met County),426930,303960,198110,99330,53260,26020,14830,1660,..,1124100
LAUA,4605,E08000025,Birmingham,154610,124650,73550,36320,20160,8400,5670,840,..,424190
LAUA,4610,E08000026,Coventry,55250,39880,22020,8620,4240,2200,1380,170,..,133740
LAUA,4615,E08000027,Dudley,41770,37560,28910,15570,6430,2330,960,130,..,133650
LAUA,4620,E08000028,Sandwell,56400,42200,19250,6670,2730,510,60,30,..,127850
LAUA,4625,E08000029,Solihull,13940,11460,21520,16110,11410,8630,5160,320,..,88540
LAUA,4630,E08000030,Walsall,49660,25380,17220,9850,5400,2310,730,50,..,110600
LAUA,4635,E08000031,Wolverhampton,55300,22830,15660,6200,2900,1640,890,120,..,105520
CTYMET,N/A,E10000034,Worcestershire,39430,61440,55970,35760,27290,16160,10560,830,..,247440
LAUA,1805,E07000234,Bromsgrove,3380,7100,8370,7520,6550,3320,2610,320,..,39180
LAUA,1860,E07000235,Malvern Hills,3740,6880,7210,5350,4660,3340,2200,130,..,33510
LAUA,1825,E07000236,Redditch,7490,11640,7200,4190,3110,1130,420,20,..,35200
LAUA,1835,E07000237,Worcester,8050,14270,10980,5080,3130,1320,390,10,..,43220
LAUA,1840,E07000238,Wychavon,5980,10540,11340,7640,6640,5410,3800,210,..,51560
LAUA,1845,E07000239,Wyre Forest,10790,11000,10880,5970,3200,1660,1150,130,..,44780
REGL,N/A,E12000006,EAST,363700,539670,662730,441080,267880,145260,98150,12310,..,2530770
LAUA,0235,E06000055,Bedford UA,9060,16630,16680,9580,7240,4600,2710,210,..,66710
LAUA,0240,E06000056,Central Bedfordshire UA,9340,22110,30980,20040,14030,7400,4400,330,..,108630
LAUA,0230,E06000032,Luton UA,16580,26080,21990,7580,3390,1040,260,30,..,76950
LAUA,0540,E06000031,Peterborough UA,33550,18270,12250,6810,4030,1760,840,60,..,77550
LAUA,1590,E06000033,Southend-on-Sea UA,16240,15140,23020,12440,6510,3510,1490,110,..,78450
LAUA,1595,E06000034,Thurrock UA,7380,12810,25860,11010,4310,2010,770,40,..,64190
CTYMET,N/A,E10000003,Cambridgeshire,36980,57130,69410,42030,29860,15870,9200,1060,..,261510
LAUA,0505,E07000008,Cambridge,2830,9450,17510,8490,4810,3060,2830,450,..,49420
LAUA,0510,E07000009,East Cambridgeshire,4340,10550,7310,6580,4260,1900,640,80,..,35660
LAUA,0515,E07000010,Fenland,16170,11320,8250,4160,1950,490,150,20,..,42510
LAUA,0520,E07000011,Huntingdonshire,11270,18940,17120,11260,8360,3420,1640,150,..,72160
LAUA,0530,E07000012,South Cambridgeshire,2370,6860,19220,11550,10480,6990,3940,350,..,61770
CTYMET,N/A,E10000012,Essex,52030,110960,179590,117570,71780,41110,27550,3280,..,603870
LAUA,1505,E07000066,Basildon,8790,15150,23170,13810,7080,4420,1870,150,..,74440
LAUA,1510,E07000067,Braintree,5700,16090,18350,8810,6780,3920,2130,210,..,61980
LAUA,1515,E07000068,Brentwood,600,2820,6440,8040,5570,4380,3730,520,..,32100
LAUA,1520,E07000069,Castle Point,2480,6250,13610,8430,4260,1740,600,60,..,37440
LAUA,1525,E07000070,Chelmsford,4430,9810,21940,15980,9880,5280,3610,350,..,71260
LAUA,1530,E07000071,Colchester,8930,20550,19000,13030,7610,3620,2270,160,..,75150
LAUA,1535,E07000072,Epping Forest,1720,4840,11250,13640,9220,6640,5780,1110,..,54200
LAUA,1540,E07000073,Harlow,2270,7540,18520,4060,2090,860,380,20,..,35730
LAUA,1545,E07000074,Maldon,2240,3610,7690,5010,4260,2590,1340,150,..,26880
LAUA,1550,E07000075,Rochford,1350,3510,11460,10180,4720,2140,1110,80,..,34550
LAUA,1560,E07000076,Tendring,12460,17180,20430,10250,4690,1620,790,80,..,67500
LAUA,1570,E07000077,Uttlesford,1070,3620,7730,6330,5620,3920,3950,400,..,32640
CTYMET,N/A,E10000015,Hertfordshire,10200,48130,131940,118130,72070,43220,37230,5970,..,466890
LAUA,1905,E07000095,Broxbourne,460,3580,9020,13960,7240,2750,2050,160,..,39210
LAUA,1910,E07000096,Dacorum,1140,7790,18470,14540,8220,5300,4630,680,..,60790
LAUA,1915,E07000242,East Hertfordshire,820,5700,14530,14520,10110,6890,5090,730,..,58380
LAUA,1920,E07000098,Hertsmere,530,2860,6300,13630,8560,4060,4330,890,..,41150
LAUA,1925,E07000099,North Hertfordshire,3220,8520,19180,9650,6830,4380,3100,310,..,55180
LAUA,1930,E07000240,St Albans,880,2990,8910,15690,12500,8750,7160,1110,..,57980
LAUA,1935,E07000243,Stevenage,1440,6000,20790,3140,2920,840,420,10,..,35540
LAUA,1940,E07000102,Three Rivers,780,2000,6240,9630,7220,3940,4920,1390,..,36100
LAUA,1945,E07000103,Watford,280,3850,13430,11950,3460,2070,1810,80,..,36920
LAUA,1950,E07000241,Welwyn Hatfield,660,4860,15060,11440,5020,4260,3730,610,..,45640
CTYMET,N/A,E10000020,Norfolk,106360,111020,86520,50180,27110,11640,5650,520,..,399000
LAUA,2605,E07000143,Breckland,14990,16370,12970,6910,3870,1420,690,60,..,57280
LAUA,2610,E07000144,Broadland,4340,14260,19810,9010,4510,1960,760,90,..,54740
LAUA,2615,E07000145,Great Yarmouth,19780,11920,8190,3870,1710,540,240,10,..,46260
LAUA,2635,E07000146,King's Lynn and West Norfolk,23450,16720,12980,8890,4480,2270,990,100,..,69870
LAUA,2620,E07000147,North Norfolk,11220,13990,11090,8530,4550,2090,980,80,..,52540
LAUA,2625,E07000148,Norwich,26510,22140,7910,3390,2110,810,620,70,..,63560
LAUA,2630,E07000149,South Norfolk,6060,15630,13550,9590,5870,2550,1380,110,..,54740
CTYMET,N/A,E10000029,Suffolk,65990,101390,64500,45730,27570,13100,8060,700,..,327030
LAUA,3505,E07000200,Babergh,4530,11440,7920,6970,4030,2140,1590,180,..,38800
LAUA,3540,E07000244,East Suffolk,26340,29550,21770,17060,10430,4860,2710,220,..,112940
LAUA,3515,E07000202,Ipswich,18390,22100,10880,4150,2150,870,330,10,..,58880
LAUA,3520,E07000203,Mid Suffolk,5140,11330,9090,6710,4950,2680,1550,100,..,41550
LAUA,3545,E07000245,West Suffolk,11590,26970,14840,10850,6010,2550,1880,190,..,74860
REGL,N/A,E12000007,LONDON,118720,457490,911530,858100,508680,254410,202850,58010,..,3369780
CTYMET,N/A,E13000001,Inner London,62260,252560,381950,302240,178820,105290,102260,41000,..,1426370
LAUA,5210,E09000007,Camden,3940,10900,19780,24640,16970,10620,11880,4270,..,102990
LAUA,5030,E09000001,City of London,10,240,660,860,2340,1000,890,120,..,6120
LAUA,5360,E09000012,Hackney,5300,31320,31440,18290,9700,3990,1100,40,..,101180
LAUA,5390,E09000013,Hammersmith and Fulham,3220,5540,13940,23520,14590,8830,10510,2010,..,82140
LAUA,5420,E09000014,Haringey,6140,17450,32100,25690,10600,5390,4640,660,..,102670
LAUA,5570,E09000019,Islington,3280,5910,28800,30540,15680,7890,6540,860,..,99510
LAUA,5600,E09000020,Kensington and Chelsea,1370,3560,9220,13600,13250,11820,19590,14490,..,86880
LAUA,5660,E09000022,Lambeth,4760,32360,38970,28490,13660,8710,5230,640,..,132810
LAUA,5690,E09000023,Lewisham,7220,32220,41360,25200,7170,2750,1290,180,..,117380
LAUA,5750,E09000025,Newham,4980,31620,47090,16310,3000,710,110,30,..,103840
LAUA,5840,E09000028,Southwark,12500,37300,33120,20640,13500,5670,3920,540,..,127180
LAUA,5900,E09000030,Tower Hamlets,1800,25050,33910,20710,15860,7400,2990,460,..,108190
LAUA,5960,E09000032,Wandsworth,6010,12280,35690,31390,20490,13830,11960,2440,..,134100
LAUA,5990,E09000033,Westminster,1740,6810,15860,22380,22010,16670,21610,14290,..,121380
CTYMET,N/A,E13000002,Outer London,56460,204940,529580,555860,329870,149120,100580,17010,..,1943410
LAUA,5060,E09000002,Barking and Dagenham,7160,10700,43140,8260,1660,330,40,20,..,71310
LAUA,5090,E09000003,Barnet,2120,9410,27040,31710,29740,18910,15590,3940,..,138450
LAUA,5120,E09000004,Bexley,4840,10100,28040,26670,19160,4600,1660,50,..,95100
LAUA,5150,E09000005,Brent,2530,12340,33160,30950,21640,6220,3330,250,..,110420
LAUA,5180,E09000006,Bromley,1810,9780,27810,35170,28460,17430,13360,1250,..,135060
LAUA,5240,E09000008,Croydon,2310,20820,45140,37330,21440,11410,7330,630,..,146400
LAUA,5270,E09000009,Ealing,3350,12600,30280,42370,22040,9600,6640,930,..,127800
LAUA,5300,E09000010,Enfield,5010,11240,32840,35740,20750,8920,5820,860,..,121170
LAUA,5330,E09000011,Greenwich,10930,19330,37950,20300,10070,2770,1890,320,..,103550
LAUA,5450,E09000015,Harrow,490,3390,18670,27550,21660,7710,6040,1150,..,86660
LAUA,5480,E09000016,Havering,5380,10250,25230,34550,14940,6180,3010,290,..,99820
LAUA,5510,E09000017,Hillingdon,830,5590,21990,44420,17650,9460,4810,400,..,105130
LAUA,5540,E09000018,Hounslow,1580,8510,24950,36750,14400,5450,3750,810,..,96200
LAUA,5630,E09000021,Kingston upon Thames,470,2870,14420,19740,14350,7830,3950,910,..,64550
LAUA,5720,E09000024,Merton,1060,8030,21160,27250,12920,4970,3900,1560,..,80860
LAUA,5780,E09000026,Redbridge,1670,12270,25580,31570,19290,7260,3100,190,..,100920
LAUA,5810,E09000027,Richmond upon Thames,550,2100,12500,19880,19570,11610,12310,3170,..,81680
LAUA,5870,E09000029,Sutton,740,6920,26040,23420,12060,6700,3630,250,..,79760
LAUA,5930,E09000031,Waltham Forest,3650,28700,33660,22240,8090,1780,430,30,..,98570
REGL,N/A,E12000008,SOUTH EAST,326210,614370,953380,740610,487680,294640,235610,33660,..,3686140
LAUA,0335,E06000036,Bracknell Forest UA,1660,4270,17490,8780,7670,4530,2110,250,..,46750
LAUA,1445,E06000043,Brighton and Hove UA,26700,28250,33280,19140,10850,4420,2650,180,..,125460
LAUA,N/A,E06000060,Buckinghamshire UA,5590,22000,46550,41020,32590,26020,28250,5060,..,207060
LAUA,0405,E07000004,Aylesbury Vale,3060,11800,20740,12290,10350,7410,5780,380,..,71800
LAUA,0415,E07000005,Chiltern,670,1950,5330,6620,6550,6560,8840,1810,..,38330
LAUA,0410,E07000006,South Bucks,620,870,3390,5660,4990,3400,6860,1900,..,27680
LAUA,0425,E07000007,Wycombe,1250,7380,17090,16450,10710,8660,6760,960,..,69250
LAUA,2100,E06000046,Isle of Wight UA,9850,17420,16480,12950,6870,3050,1430,140,..,68190
LAUA,2280,E06000035,Medway UA,11020,37370,32650,16530,8110,3380,1250,60,..,110370
LAUA,0435,E06000042,Milton Keynes UA,15800,28790,27090,12300,10000,5140,2670,130,..,101910
LAUA,1775,E06000044,Portsmouth UA,24490,30460,21310,5870,3580,1640,680,70,..,88100
LAUA,0345,E06000038,Reading UA,5590,13270,27220,10110,5240,3210,1780,80,..,66500
LAUA,0350,E06000039,Slough UA,1240,9360,21570,12430,4030,1580,320,10,..,50530
LAUA,1780,E06000045,Southampton UA,31730,32800,22010,9120,2990,1370,440,30,..,100490
LAUA,0340,E06000037,West Berkshire UA,2330,6110,18440,16710,10070,6350,4160,660,..,64830
LAUA,0355,E06000040,Windsor and Maidenhead UA,1780,3520,9020,15670,12680,7840,9150,1590,..,61250
LAUA,0360,E06000041,Wokingham UA,1750,3370,9490,17630,14430,9370,5820,450,..,62300
CTYMET,N/A,E10000011,East Sussex,35150,44430,56310,45410,29520,16540,12450,1450,..,241250
LAUA,1410,E07000061,Eastbourne,8070,12650,10600,8510,4430,2020,1130,90,..,47510
LAUA,1415,E07000062,Hastings,14370,11910,7290,5510,2160,780,180,40,..,42240
LAUA,1425,E07000063,Lewes,4090,5750,12990,9410,5610,2930,2240,220,..,43240
LAUA,1430,E07000064,Rother,4620,6920,9650,8880,7150,3700,2500,260,..,43670
LAUA,1435,E07000065,Wealden,3990,7200,15780,13100,10160,7120,6400,840,..,64590
CTYMET,N/A,E10000014,Hampshire,40210,96820,155160,110350,80640,46590,27790,3120,..,560670
LAUA,1705,E07000084,Basingstoke and Deane,2200,11250,24980,12930,10160,5900,3060,380,..,70860
LAUA,1710,E07000085,East Hampshire,2710,5270,11740,9980,8340,5820,4370,620,..,48850
LAUA,1715,E07000086,Eastleigh,4390,10940,17090,9350,6860,2830,1000,20,..,52480
LAUA,1720,E07000087,Fareham,3300,6680,15020,10070,7720,3320,1400,100,..,47600
LAUA,1725,E07000088,Gosport,6230,12790,8620,4810,1940,1500,330,30,..,36250
LAUA,1730,E07000089,Hart,700,1830,8420,8160,7300,6360,3510,230,..,36510
LAUA,1735,E07000090,Havant,8130,13700,12250,9660,5430,2380,940,40,..,52530
LAUA,1740,E07000091,New Forest,6570,11750,17580,19090,13160,6620,4360,570,..,79690
LAUA,1750,E07000092,Rushmoor,1220,8180,14930,8360,3770,1130,320,40,..,37940
LAUA,1760,E07000093,Test Valley,2600,8120,13040,9000,7780,4450,3410,450,..,48830
LAUA,1765,E07000094,Winchester,2160,6310,11510,8950,8190,6280,5100,650,..,49150
